8.800000000,8.726000000,74.000000000,0,77,77
8.800000000,8.726000000,amcl_pose_publish,0,77,77
15.983000000,15.926000000,amcl_pose_publish,0,82,82
96.390000000,96.355000000,amcl_pose_publish,0,3949,3949
96.585000000,96.555000000,amcl_pose_publish,0,361,361
96.783000000,96.755000000,amcl_pose_publish,0,532,532
96.978000000,96.955000000,amcl_pose_publish,0,380,380
97.370000000,97.355000000,amcl_pose_publish,0,605,605
98.363000000,98.355000000,amcl_pose_publish,0,922,922
99.358000000,99.356000000,amcl_pose_publish,0,156,156
100.163000000,100.155000000,amcl_pose_publish,0,553,553
101.164000000,101.155000000,amcl_pose_publish,0,421,421
102.364000000,102.355000000,amcl_pose_publish,0,186,186
103.358000000,103.355000000,amcl_pose_publish,0,104,104
104.358000000,104.356000000,amcl_pose_publish,0,478,478
105.361000000,105.355000000,amcl_pose_publish,0,352,352
106.358000000,106.355000000,amcl_pose_publish,0,161,161
107.362000000,107.355000000,amcl_pose_publish,0,471,471
108.167000000,108.155000000,amcl_pose_publish,0,177,177
108.963000000,108.955000000,amcl_pose_publish,0,719,719
109.761000000,109.755000000,amcl_pose_publish,0,489,489
110.958000000,110.956000000,amcl_pose_publish,0,243,243
112.158000000,112.156000000,amcl_pose_publish,0,647,647
112.958000000,112.956000000,amcl_pose_publish,0,293,293
113.994000000,113.965000000,amcl_pose_publish,0,172,172
114.794000000,114.765000000,amcl_pose_publish,0,371,371
115.991000000,115.965000000,amcl_pose_publish,0,343,343
117.191000000,117.165000000,amcl_pose_publish,0,207,207
117.595000000,117.565000000,amcl_pose_publish,0,589,589
117.791000000,117.765000000,amcl_pose_publish,0,758,758
117.995000000,117.965000000,amcl_pose_publish,0,408,408
118.192000000,118.166000000,amcl_pose_publish,0,173,173
118.395000000,118.365000000,amcl_pose_publish,0,113,113
118.596000000,118.566000000,amcl_pose_publish,0,1002,1002
