event_index,ros_before_sleep_sec,ros_after_sleep_sec,ros_elapsed_during_sleep_ms,nominal_cycle_ms,cycle_interval_ms,cycle_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
86,85.819000000,85.819000000,0.000000000,100.000000000,119.849229000,19.849229000,0,0,0
87,85.921000000,85.921000000,0.000000000,100.000000000,100.245668000,0.245668000,0,0,0
88,86.019000000,86.019000000,0.000000000,100.000000000,97.258069000,-2.741931000,0,0,0
89,86.119000000,86.119000000,0.000000000,100.000000000,98.575685000,-1.424315000,0,0,0
90,86.221000000,86.221000000,0.000000000,100.000000000,109.891694000,9.891694000,0,0,0
91,86.319000000,86.319000000,0.000000000,100.000000000,91.901096000,-8.098904000,0,0,0
92,86.425000000,86.425000000,0.000000000,100.000000000,112.032094000,12.032094000,0,0,0
93,86.522000000,86.522000000,0.000000000,100.000000000,89.986758000,-10.013242000,0,0,0
94,86.619000000,86.619000000,0.000000000,100.000000000,102.057646000,2.057646000,0,0,0
95,86.719000000,86.719000000,0.000000000,100.000000000,102.800598000,2.800598000,0,0,0
96,86.819000000,86.819000000,0.000000000,100.000000000,99.792940000,-0.207060000,0,0,0
97,86.924000000,86.924000000,0.000000000,100.000000000,100.927726000,0.927726000,0,0,0
98,87.019000000,87.019000000,0.000000000,100.000000000,95.696409000,-4.303591000,0,0,0
99,87.120000000,87.120000000,0.000000000,100.000000000,103.539124000,3.539124000,0,0,0
100,87.220000000,87.220000000,0.000000000,100.000000000,102.061789000,2.061789000,0,0,0
101,87.323000000,87.323000000,0.000000000,100.000000000,99.548709000,-0.451291000,0,0,0
102,87.419000000,87.419000000,0.000000000,100.000000000,101.685020000,1.685020000,0,0,0
103,87.519000000,87.519000000,0.000000000,100.000000000,102.085257000,2.085257000,0,0,0
104,87.619000000,87.619000000,0.000000000,100.000000000,105.500750000,5.500750000,0,0,0
105,87.720000000,87.720000000,0.000000000,100.000000000,103.459102000,3.459102000,0,0,0
106,87.819000000,87.819000000,0.000000000,100.000000000,103.206474000,3.206474000,0,0,0
107,87.919000000,87.919000000,0.000000000,100.000000000,99.047821000,-0.952179000,0,0,0
108,88.021000000,88.021000000,0.000000000,100.000000000,97.616901000,-2.383099000,0,0,0
109,88.121000000,88.121000000,0.000000000,100.000000000,100.417462000,0.417462000,0,0,0
110,88.221000000,88.221000000,0.000000000,100.000000000,100.551837000,0.551837000,0,0,0
111,88.322000000,88.322000000,0.000000000,100.000000000,98.152883000,-1.847117000,0,0,0
112,88.422000000,88.422000000,0.000000000,100.000000000,101.264198000,1.264198000,0,0,0
113,88.519000000,88.519000000,0.000000000,100.000000000,100.500288000,0.500288000,0,0,0
114,88.621000000,88.621000000,0.000000000,100.000000000,93.004610000,-6.995390000,0,0,0
115,88.721000000,88.721000000,0.000000000,100.000000000,101.035167000,1.035167000,0,0,0
116,88.820000000,88.820000000,0.000000000,100.000000000,112.378566000,12.378566000,0,0,0
117,88.919000000,88.919000000,0.000000000,100.000000000,111.604547000,11.604547000,0,0,0
118,89.019000000,89.019000000,0.000000000,100.000000000,91.064360000,-8.935640000,0,0,0
119,89.119000000,89.119000000,0.000000000,100.000000000,105.517410000,5.517410000,0,0,0
120,89.219000000,89.219000000,0.000000000,100.000000000,95.326177000,-4.673823000,0,0,0
121,89.319000000,89.319000000,0.000000000,100.000000000,105.343780000,5.343780000,0,0,0
122,89.419000000,89.419000000,0.000000000,100.000000000,100.002156000,0.002156000,0,0,0
123,89.519000000,89.519000000,0.000000000,100.000000000,110.098975000,10.098975000,0,0,0
124,89.622000000,89.622000000,0.000000000,100.000000000,99.979226000,-0.020774000,0,0,0
125,89.719000000,89.719000000,0.000000000,100.000000000,94.949688000,-5.050312000,0,0,0
126,89.819000000,89.819000000,0.000000000,100.000000000,104.198627000,4.198627000,0,0,0
127,89.921000000,89.921000000,0.000000000,100.000000000,102.027461000,2.027461000,0,0,0
128,90.019000000,90.019000000,0.000000000,100.000000000,98.732449000,-1.267551000,0,0,0
129,90.119000000,90.119000000,0.000000000,100.000000000,102.715995000,2.715995000,0,0,0
130,90.223000000,90.223000000,0.000000000,100.000000000,98.871351000,-1.128649000,0,0,0
131,90.319000000,90.319000000,0.000000000,100.000000000,99.552343000,-0.447657000,0,0,0
132,90.419000000,90.419000000,0.000000000,100.000000000,103.307612000,3.307612000,0,0,0
133,90.519000000,90.519000000,0.000000000,100.000000000,94.717381000,-5.282619000,0,0,0
134,90.622000000,90.622000000,0.000000000,100.000000000,106.441295000,6.441295000,0,0,0
135,90.720000000,90.720000000,0.000000000,100.000000000,94.830701000,-5.169299000,0,0,0
136,90.819000000,90.819000000,0.000000000,100.000000000,100.290777000,0.290777000,0,0,0
137,90.921000000,90.921000000,0.000000000,100.000000000,103.511669000,3.511669000,0,0,0
138,91.021000000,91.021000000,0.000000000,100.000000000,103.695184000,3.695184000,0,0,0
139,91.122000000,91.122000000,0.000000000,100.000000000,99.871460000,-0.128540000,0,0,0
140,91.219000000,91.219000000,0.000000000,100.000000000,98.553543000,-1.446457000,0,0,0
141,91.323000000,91.323000000,0.000000000,100.000000000,108.669078000,8.669078000,0,0,0
142,91.421000000,91.421000000,0.000000000,100.000000000,92.378626000,-7.621374000,0,0,0
143,91.519000000,91.519000000,0.000000000,100.000000000,102.527221000,2.527221000,0,0,0
144,91.619000000,91.619000000,0.000000000,100.000000000,102.698145000,2.698145000,0,0,0
145,91.721000000,91.721000000,0.000000000,100.000000000,98.145042000,-1.854958000,0,0,0
146,91.820000000,91.820000000,0.000000000,100.000000000,99.103157000,-0.896843000,0,0,0
147,91.920000000,91.920000000,0.000000000,100.000000000,104.312124000,4.312124000,0,0,0
148,92.022000000,92.022000000,0.000000000,100.000000000,103.323435000,3.323435000,0,0,0
149,92.121000000,92.121000000,0.000000000,100.000000000,99.468742000,-0.531258000,0,0,0
150,92.226000000,92.226000000,0.000000000,100.000000000,104.273844000,4.273844000,0,0,0
151,92.319000000,92.319000000,0.000000000,100.000000000,92.641545000,-7.358455000,0,0,0
152,92.421000000,92.421000000,0.000000000,100.000000000,100.835753000,0.835753000,0,0,0
153,92.521000000,92.521000000,0.000000000,100.000000000,97.834053000,-2.165947000,0,0,0
154,92.621000000,92.621000000,0.000000000,100.000000000,107.728518000,7.728518000,0,0,0
155,92.721000000,92.721000000,0.000000000,100.000000000,92.934301000,-7.065699000,0,0,0
156,92.819000000,92.819000000,0.000000000,100.000000000,101.242599000,1.242599000,0,0,0
157,92.921000000,92.921000000,0.000000000,100.000000000,102.891413000,2.891413000,0,0,0
158,93.022000000,93.022000000,0.000000000,100.000000000,101.192923000,1.192923000,0,0,0
159,93.119000000,93.119000000,0.000000000,100.000000000,95.227727000,-4.772273000,0,0,0
160,93.219000000,93.219000000,0.000000000,100.000000000,109.122017000,9.122017000,0,0,0
161,93.319000000,93.319000000,0.000000000,100.000000000,100.473472000,0.473472000,0,0,0
162,93.419000000,93.419000000,0.000000000,100.000000000,103.153133000,3.153133000,0,0,0
163,93.519000000,93.519000000,0.000000000,100.000000000,107.824873000,7.824873000,0,0,0
164,93.619000000,93.619000000,0.000000000,100.000000000,98.364502000,-1.635498000,0,0,0
165,93.719000000,93.719000000,0.000000000,100.000000000,94.743509000,-5.256491000,0,0,0
166,93.819000000,93.819000000,0.000000000,100.000000000,102.523140000,2.523140000,0,0,0
167,93.919000000,93.919000000,0.000000000,100.000000000,102.842440000,2.842440000,0,0,0
168,94.019000000,94.019000000,0.000000000,100.000000000,120.070267000,20.070267000,0,0,0
169,94.120000000,94.120000000,0.000000000,100.000000000,100.689110000,0.689110000,0,0,0
170,94.219000000,94.219000000,0.000000000,100.000000000,102.400247000,2.400247000,0,0,0
171,94.320000000,94.320000000,0.000000000,100.000000000,106.120466000,6.120466000,0,0,0
172,94.419000000,94.419000000,0.000000000,100.000000000,95.814452000,-4.185548000,0,0,0
173,94.519000000,94.519000000,0.000000000,100.000000000,116.892091000,16.892091000,0,0,0
174,94.619000000,94.619000000,0.000000000,100.000000000,115.520721000,15.520721000,0,0,0
175,94.720000000,94.720000000,0.000000000,100.000000000,102.103789000,2.103789000,0,0,0
176,94.819000000,94.819000000,0.000000000,100.000000000,102.881603000,2.881603000,0,0,0
177,94.919000000,94.919000000,0.000000000,100.000000000,99.537816000,-0.462184000,0,0,0
178,95.022000000,95.022000000,0.000000000,100.000000000,103.027913000,3.027913000,0,0,0
179,95.119000000,95.119000000,0.000000000,100.000000000,102.276481000,2.276481000,0,0,0
180,95.220000000,95.220000000,0.000000000,100.000000000,102.302891000,2.302891000,0,0,0
181,95.319000000,95.319000000,0.000000000,100.000000000,101.717286000,1.717286000,0,0,0
182,95.425000000,95.425000000,0.000000000,100.000000000,111.922042000,11.922042000,0,0,0
183,95.521000000,95.521000000,0.000000000,100.000000000,90.622470000,-9.377530000,0,0,0
184,95.619000000,95.619000000,0.000000000,100.000000000,96.208191000,-3.791809000,0,0,0
185,95.719000000,95.719000000,0.000000000,100.000000000,93.345647000,-6.654353000,0,0,0
186,95.822000000,95.822000000,0.000000000,100.000000000,113.756796000,13.756796000,0,0,0
187,95.919000000,95.919000000,0.000000000,100.000000000,86.931532000,-13.068468000,0,0,0
188,96.019000000,96.019000000,0.000000000,100.000000000,96.014599000,-3.985401000,0,0,0
189,96.122000000,96.122000000,0.000000000,100.000000000,107.312030000,7.312030000,0,0,0
190,96.219000000,96.219000000,0.000000000,100.000000000,94.182156000,-5.817844000,0,0,0
191,96.327000000,96.327000000,0.000000000,100.000000000,108.102090000,8.102090000,0,0,0
192,96.423000000,96.423000000,0.000000000,100.000000000,103.312933000,3.312933000,0,0,0
193,96.522000000,96.522000000,0.000000000,100.000000000,88.597228000,-11.402772000,0,0,0
194,96.623000000,96.623000000,0.000000000,100.000000000,113.909131000,13.909131000,0,0,0
195,96.721000000,96.721000000,0.000000000,100.000000000,99.820125000,-0.179875000,0,0,0
196,96.823000000,96.823000000,0.000000000,100.000000000,107.739820000,7.739820000,0,0,0
197,96.923000000,96.923000000,0.000000000,100.000000000,97.358278000,-2.641722000,0,0,0
198,97.020000000,97.020000000,0.000000000,100.000000000,90.772289000,-9.227711000,0,0,0
199,97.119000000,97.119000000,0.000000000,100.000000000,92.618045000,-7.381955000,0,0,0
200,97.220000000,97.220000000,0.000000000,100.000000000,103.507380000,3.507380000,0,0,0
201,97.319000000,97.319000000,0.000000000,100.000000000,111.436705000,11.436705000,0,0,0
202,97.420000000,97.420000000,0.000000000,100.000000000,94.920413000,-5.079587000,0,0,0
203,97.519000000,97.519000000,0.000000000,100.000000000,99.800908000,-0.199092000,0,0,0
204,97.623000000,97.623000000,0.000000000,100.000000000,101.165646000,1.165646000,0,0,0
205,97.719000000,97.719000000,0.000000000,100.000000000,92.405553000,-7.594447000,0,0,0
206,97.819000000,97.819000000,0.000000000,100.000000000,100.820700000,0.820700000,0,0,0
207,97.919000000,97.919000000,0.000000000,100.000000000,95.349670000,-4.650330000,0,0,0
208,98.020000000,98.020000000,0.000000000,100.000000000,110.731360000,10.731360000,0,0,0
209,98.120000000,98.120000000,0.000000000,100.000000000,95.857629000,-4.142371000,0,0,0
210,98.219000000,98.219000000,0.000000000,100.000000000,99.793350000,-0.206650000,0,0,0
211,98.319000000,98.319000000,0.000000000,100.000000000,102.143700000,2.143700000,0,0,0
212,98.420000000,98.420000000,0.000000000,100.000000000,102.739429000,2.739429000,0,0,0
213,98.521000000,98.521000000,0.000000000,100.000000000,101.336489000,1.336489000,0,0,0
214,98.619000000,98.619000000,0.000000000,100.000000000,96.740793000,-3.259207000,0,0,0
215,98.720000000,98.720000000,0.000000000,100.000000000,102.770730000,2.770730000,0,0,0
216,98.821000000,98.821000000,0.000000000,100.000000000,97.101041000,-2.898959000,0,0,0
217,98.919000000,98.919000000,0.000000000,100.000000000,103.444623000,3.444623000,0,0,0
218,99.019000000,99.019000000,0.000000000,100.000000000,100.473308000,0.473308000,0,0,0
219,99.119000000,99.119000000,0.000000000,100.000000000,98.393833000,-1.606167000,0,0,0
220,99.219000000,99.219000000,0.000000000,100.000000000,100.829053000,0.829053000,0,0,0
221,99.319000000,99.319000000,0.000000000,100.000000000,94.516228000,-5.483772000,0,0,0
222,99.424000000,99.424000000,0.000000000,100.000000000,105.802588000,5.802588000,0,0,0
223,99.519000000,99.519000000,0.000000000,100.000000000,94.579202000,-5.420798000,0,0,0
224,99.624000000,99.624000000,0.000000000,100.000000000,104.233001000,4.233001000,0,0,0
225,99.721000000,99.721000000,0.000000000,100.000000000,97.889029000,-2.110971000,0,0,0
226,99.819000000,99.819000000,0.000000000,100.000000000,97.390656000,-2.609344000,0,0,0
227,99.919000000,99.919000000,0.000000000,100.000000000,103.256003000,3.256003000,0,0,0
228,100.022000000,100.022000000,0.000000000,100.000000000,109.057255000,9.057255000,0,0,0
229,100.121000000,100.121000000,0.000000000,100.000000000,96.953049000,-3.046951000,0,0,0
230,100.222000000,100.222000000,0.000000000,100.000000000,114.884261000,14.884261000,0,0,0
231,100.321000000,100.321000000,0.000000000,100.000000000,92.827695000,-7.172305000,0,0,0
232,100.419000000,100.419000000,0.000000000,100.000000000,94.053752000,-5.946248000,0,0,0
233,100.519000000,100.519000000,0.000000000,100.000000000,112.718997000,12.718997000,0,0,0
234,100.619000000,100.619000000,0.000000000,100.000000000,88.729645000,-11.270355000,0,0,0
235,100.722000000,100.722000000,0.000000000,100.000000000,106.219952000,6.219952000,0,0,0
236,100.822000000,100.822000000,0.000000000,100.000000000,95.555518000,-4.444482000,0,0,0
237,100.919000000,100.919000000,0.000000000,100.000000000,106.683527000,6.683527000,0,0,0
238,101.019000000,101.019000000,0.000000000,100.000000000,91.920577000,-8.079423000,0,0,0
239,101.121000000,101.121000000,0.000000000,100.000000000,102.121730000,2.121730000,0,0,0
240,101.219000000,101.219000000,0.000000000,100.000000000,97.709667000,-2.290333000,0,0,0
241,101.322000000,101.322000000,0.000000000,100.000000000,112.874890000,12.874890000,0,0,0
242,101.422000000,101.422000000,0.000000000,100.000000000,96.967097000,-3.032903000,0,0,0
243,101.519000000,101.519000000,0.000000000,100.000000000,112.406848000,12.406848000,0,0,0
244,101.620000000,101.620000000,0.000000000,100.000000000,99.778828000,-0.221172000,0,0,0
245,101.719000000,101.719000000,0.000000000,100.000000000,96.695753000,-3.304247000,0,0,0
246,101.822000000,101.822000000,0.000000000,100.000000000,99.754116000,-0.245884000,0,0,0
247,101.919000000,101.919000000,0.000000000,100.000000000,102.530235000,2.530235000,0,0,0
248,102.019000000,102.019000000,0.000000000,100.000000000,101.062870000,1.062870000,0,0,0
249,102.119000000,102.119000000,0.000000000,100.000000000,98.867674000,-1.132326000,0,0,0
250,102.219000000,102.219000000,0.000000000,100.000000000,108.133135000,8.133135000,0,0,0
251,102.324000000,102.324000000,0.000000000,100.000000000,112.975862000,12.975862000,0,0,0
252,102.419000000,102.419000000,0.000000000,100.000000000,102.229289000,2.229289000,0,0,0
253,102.519000000,102.519000000,0.000000000,100.000000000,91.025113000,-8.974887000,0,0,0
254,102.619000000,102.619000000,0.000000000,100.000000000,104.546176000,4.546176000,0,0,0
255,102.719000000,102.719000000,0.000000000,100.000000000,99.431458000,-0.568542000,0,0,0
256,102.819000000,102.819000000,0.000000000,100.000000000,102.637210000,2.637210000,0,0,0
257,102.919000000,102.919000000,0.000000000,100.000000000,99.584321000,-0.415679000,0,0,0
258,103.022000000,103.022000000,0.000000000,100.000000000,99.901875000,-0.098125000,0,0,0
259,103.122000000,103.122000000,0.000000000,100.000000000,112.608921000,12.608921000,0,0,0
260,103.222000000,103.222000000,0.000000000,100.000000000,90.021825000,-9.978175000,0,0,0
261,103.319000000,103.319000000,0.000000000,100.000000000,101.327126000,1.327126000,0,0,0
262,103.419000000,103.419000000,0.000000000,100.000000000,96.183700000,-3.816300000,0,0,0
263,103.519000000,103.519000000,0.000000000,100.000000000,104.024900000,4.024900000,0,0,0
264,103.619000000,103.619000000,0.000000000,100.000000000,99.490711000,-0.509289000,0,0,0
265,103.719000000,103.719000000,0.000000000,100.000000000,104.623704000,4.623704000,0,0,0
266,103.820000000,103.820000000,0.000000000,100.000000000,96.369925000,-3.630075000,0,0,0
267,103.923000000,103.923000000,0.000000000,100.000000000,110.770270000,10.770270000,0,0,0
268,104.019000000,104.019000000,0.000000000,100.000000000,96.932070000,-3.067930000,0,0,0
269,104.120000000,104.120000000,0.000000000,100.000000000,113.030160000,13.030160000,0,0,0
270,104.219000000,104.219000000,0.000000000,100.000000000,108.966638000,8.966638000,0,0,0
271,104.319000000,104.319000000,0.000000000,100.000000000,93.798185000,-6.201815000,0,0,0
272,104.423000000,104.423000000,0.000000000,100.000000000,106.231952000,6.231952000,0,0,0
273,104.522000000,104.522000000,0.000000000,100.000000000,95.375816000,-4.624184000,0,0,0
274,104.619000000,104.619000000,0.000000000,100.000000000,105.337368000,5.337368000,0,0,0
275,104.722000000,104.722000000,0.000000000,100.000000000,102.779730000,2.779730000,0,0,0
276,104.819000000,104.819000000,0.000000000,100.000000000,96.198294000,-3.801706000,0,0,0
277,104.922000000,104.922000000,0.000000000,100.000000000,106.282890000,6.282890000,0,0,0
278,105.019000000,105.019000000,0.000000000,100.000000000,95.306478000,-4.693522000,0,0,0
279,105.119000000,105.119000000,0.000000000,100.000000000,97.928486000,-2.071514000,0,0,0
280,105.220000000,105.220000000,0.000000000,100.000000000,97.878692000,-2.121308000,0,0,0
281,105.319000000,105.319000000,0.000000000,100.000000000,100.843179000,0.843179000,0,0,0
282,105.421000000,105.421000000,0.000000000,100.000000000,116.431432000,16.431432000,0,0,0
283,105.523000000,105.523000000,0.000000000,100.000000000,98.203250000,-1.796750000,0,0,0
284,105.619000000,105.619000000,0.000000000,100.000000000,89.153099000,-10.846901000,0,0,0
285,105.719000000,105.719000000,0.000000000,100.000000000,97.382115000,-2.617885000,0,0,0
286,105.819000000,105.819000000,0.000000000,100.000000000,99.902572000,-0.097428000,0,0,0
287,105.919000000,105.919000000,0.000000000,100.000000000,98.882068000,-1.117932000,0,0,0
288,106.019000000,106.019000000,0.000000000,100.000000000,101.200864000,1.200864000,0,0,0
289,106.121000000,106.121000000,0.000000000,100.000000000,102.358342000,2.358342000,0,0,0
290,106.221000000,106.221000000,0.000000000,100.000000000,99.063868000,-0.936132000,0,0,0
291,106.319000000,106.319000000,0.000000000,100.000000000,107.655132000,7.655132000,0,0,0
292,106.419000000,106.419000000,0.000000000,100.000000000,100.099513000,0.099513000,0,0,0
293,106.519000000,106.519000000,0.000000000,100.000000000,98.185678000,-1.814322000,0,0,0
294,106.619000000,106.619000000,0.000000000,100.000000000,96.473973000,-3.526027000,0,0,0
295,106.728000000,106.728000000,0.000000000,100.000000000,112.610498000,12.610498000,0,0,0
296,106.821000000,106.821000000,0.000000000,100.000000000,89.135074000,-10.864926000,0,0,0
297,106.919000000,106.919000000,0.000000000,100.000000000,99.128563000,-0.871437000,0,0,0
298,107.019000000,107.019000000,0.000000000,100.000000000,99.490307000,-0.509693000,0,0,0
299,107.119000000,107.119000000,0.000000000,100.000000000,102.307316000,2.307316000,0,0,0
300,107.219000000,107.219000000,0.000000000,100.000000000,115.893614000,15.893614000,0,0,0
