tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
0.673000000,0.521000000,1.021000000,map_odom_tf_new_pose,152.000000000,-348.000000000,100000,100141,141
0.858000000,0.721000000,1.221000000,map_odom_tf_republish,137.000000000,-363.000000000,100000,100076,76
1.038000000,0.921000000,1.421000000,map_odom_tf_republish,117.000000000,-383.000000000,100000,103076,3076
1.251000000,1.121000000,1.621000000,map_odom_tf_republish,130.000000000,-370.000000000,100000,100204,204
1.447000000,1.321000000,1.821000000,map_odom_tf_republish,126.000000000,-374.000000000,100000,100336,336
1.661000000,1.522000000,2.022000000,map_odom_tf_republish,139.000000000,-361.000000000,100000,100489,489
1.864000000,1.721000000,2.221000000,map_odom_tf_republish,143.000000000,-357.000000000,100000,102437,2437
2.053000000,1.921000000,2.421000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100699,699
2.245000000,2.121000000,2.621000000,map_odom_tf_republish,124.000000000,-376.000000000,100000,100121,121
2.430000000,2.321000000,2.821000000,map_odom_tf_republish,109.000000000,-391.000000000,100000,100321,321
2.651000000,2.521000000,3.021000000,map_odom_tf_republish,130.000000000,-370.000000000,100000,100161,161
2.855000000,2.721000000,3.221000000,map_odom_tf_republish,134.000000000,-366.000000000,100000,100164,164
3.056000000,2.921000000,3.421000000,map_odom_tf_republish,135.000000000,-365.000000000,100000,100364,364
3.252000000,3.121000000,3.621000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100210,210
3.462000000,3.321000000,3.821000000,map_odom_tf_republish,141.000000000,-359.000000000,100000,100107,107
3.649000000,3.521000000,4.021000000,map_odom_tf_republish,128.000000000,-372.000000000,100000,100130,130
3.852000000,3.721000000,4.221000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100193,193
4.052000000,3.921000000,4.421000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100406,406
4.252000000,4.121000000,4.621000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100550,550
4.458000000,4.321000000,4.821000000,map_odom_tf_republish,137.000000000,-363.000000000,100000,101086,1086
4.654000000,4.521000000,5.021000000,map_odom_tf_republish,133.000000000,-367.000000000,100000,100555,555
4.857000000,4.721000000,5.221000000,map_odom_tf_republish,136.000000000,-364.000000000,100000,100245,245
5.052000000,4.921000000,5.421000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100128,128
5.249000000,5.121000000,5.621000000,map_odom_tf_republish,128.000000000,-372.000000000,100000,100281,281
5.455000000,5.321000000,5.821000000,map_odom_tf_republish,134.000000000,-366.000000000,100000,100261,261
5.658000000,5.521000000,6.021000000,map_odom_tf_republish,137.000000000,-363.000000000,100000,100119,119
5.853000000,5.721000000,6.221000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100213,213
6.058000000,5.921000000,6.421000000,map_odom_tf_republish,137.000000000,-363.000000000,100000,100218,218
6.252000000,6.121000000,6.621000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,101330,1330
6.455000000,6.321000000,6.821000000,map_odom_tf_republish,134.000000000,-366.000000000,100000,100527,527
6.655000000,6.521000000,7.021000000,map_odom_tf_republish,134.000000000,-366.000000000,100000,100481,481
6.851000000,6.721000000,7.221000000,map_odom_tf_republish,130.000000000,-370.000000000,100000,100232,232
7.056000000,6.921000000,7.421000000,map_odom_tf_republish,135.000000000,-365.000000000,100000,100156,156
7.253000000,7.121000000,7.621000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100177,177
7.455000000,7.323000000,7.823000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100451,451
7.651000000,7.523000000,8.023000000,map_odom_tf_republish,128.000000000,-372.000000000,100000,100057,57
7.857000000,7.722000000,8.222000000,map_odom_tf_republish,135.000000000,-365.000000000,100000,100159,159
8.076000000,7.922000000,8.422000000,map_odom_tf_new_pose,154.000000000,-346.000000000,100000,100985,985
8.253000000,8.123000000,8.623000000,map_odom_tf_republish,130.000000000,-370.000000000,100000,101013,1013
8.458000000,8.322000000,8.822000000,map_odom_tf_republish,136.000000000,-364.000000000,100000,100329,329
8.653000000,8.522000000,9.022000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100124,124
8.853000000,8.722000000,9.222000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100264,264
9.050000000,8.922000000,9.422000000,map_odom_tf_republish,128.000000000,-372.000000000,100000,100268,268
9.247000000,9.123000000,9.623000000,map_odom_tf_republish,124.000000000,-376.000000000,100000,100158,158
9.455000000,9.322000000,9.822000000,map_odom_tf_republish,133.000000000,-367.000000000,100000,100289,289
9.654000000,9.522000000,10.022000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100187,187
9.842000000,9.722000000,10.222000000,map_odom_tf_republish,120.000000000,-380.000000000,100000,100144,144
