tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
1.884000000,1.720000000,2.220000000,map_odom_tf_new_pose,164.000000000,-336.000000000,100000,100179,179
2.051000000,1.920000000,2.420000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100390,390
2.255000000,2.119000000,2.619000000,map_odom_tf_republish,136.000000000,-364.000000000,100000,100066,66
2.451000000,2.319000000,2.819000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100444,444
2.631000000,2.519000000,3.019000000,map_odom_tf_republish,112.000000000,-388.000000000,100000,100192,192
2.840000000,2.721000000,3.221000000,map_odom_tf_republish,119.000000000,-381.000000000,100000,100317,317
3.053000000,2.921000000,3.421000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100549,549
3.252000000,3.120000000,3.620000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100204,204
3.459000000,3.321000000,3.821000000,map_odom_tf_republish,138.000000000,-362.000000000,100000,100310,310
3.650000000,3.521000000,4.021000000,map_odom_tf_republish,129.000000000,-371.000000000,100000,100091,91
3.848000000,3.720000000,4.220000000,map_odom_tf_republish,128.000000000,-372.000000000,100000,100276,276
4.058000000,3.921000000,4.421000000,map_odom_tf_republish,137.000000000,-363.000000000,100000,100455,455
4.248000000,4.120000000,4.620000000,map_odom_tf_republish,128.000000000,-372.000000000,100000,100116,116
4.446000000,4.322000000,4.822000000,map_odom_tf_republish,124.000000000,-376.000000000,100000,100280,280
4.652000000,4.522000000,5.022000000,map_odom_tf_republish,130.000000000,-370.000000000,100000,100345,345
4.847000000,4.722000000,5.222000000,map_odom_tf_republish,125.000000000,-375.000000000,100000,100547,547
5.054000000,4.922000000,5.422000000,map_odom_tf_republish,132.000000000,-368.000000000,100000,100281,281
5.256000000,5.122000000,5.622000000,map_odom_tf_republish,134.000000000,-366.000000000,100000,100138,138
5.446000000,5.323000000,5.823000000,map_odom_tf_republish,123.000000000,-377.000000000,100000,100395,395
5.649000000,5.524000000,6.024000000,map_odom_tf_republish,125.000000000,-375.000000000,100000,100150,150
5.847000000,5.723000000,6.223000000,map_odom_tf_republish,124.000000000,-376.000000000,100000,100348,348
6.052000000,5.923000000,6.423000000,map_odom_tf_republish,129.000000000,-371.000000000,100000,100083,83
6.252000000,6.123000000,6.623000000,map_odom_tf_republish,129.000000000,-371.000000000,100000,100176,176
6.458000000,6.323000000,6.823000000,map_odom_tf_republish,135.000000000,-365.000000000,100000,100233,233
6.654000000,6.523000000,7.023000000,map_odom_tf_republish,131.000000000,-369.000000000,100000,100262,262
6.850000000,6.723000000,7.223000000,map_odom_tf_republish,127.000000000,-373.000000000,100000,100322,322
7.047000000,6.923000000,7.423000000,map_odom_tf_republish,124.000000000,-376.000000000,100000,100117,117
