INS_BEFORE_WPNAV_US,INS_AFTER_WPNAV_US,INS_UPDATED_DURING_WPNAV,STATE_AGE_AT_WPNAV_US,WPNAV_ELAPSED_WALL_US,SIM_TIME_US,WALL_TIME_US,CONTROL_DT_SIM_US,CONTROL_DT_WALL_US,CONTROL_OVERRUN_SIM_US,CONTROL_OVERRUN_WALL_US,INS_UPDATE_US,INS_DT_US,PRODUCER_SIM_US,PRODUCER_WALL_US,AGE_SIM_US,AGE_WALL_US,NAV_INDEX,WP_DISTANCE_CM,REF_VEL_N,SIM_VEL_N,REF_VEL_E,SIM_VEL_E
42705411,42705411,0,833,8,42705411,10598539920,2499,5081,0,2581,42705411,2499,42705411,10598538835,0,1085,0,0,0.000,-1.880,0.000,2.482
42707910,42707910,0,0,10,42707910,10598544491,2499,4571,0,2071,42707910,2499,42707910,10598543235,0,1256,0,0,0.000,-1.882,0.000,2.485
42710409,42710409,0,833,12,42710409,10598548774,2499,4283,0,1783,42710409,2499,42710409,10598547458,0,1316,0,0,0.000,-1.885,0.000,2.492
42712908,42712908,0,833,10,42712908,10598553069,2499,4295,0,1795,42712908,2499,42712908,10598551953,0,1116,0,0,0.000,-1.873,0.000,2.478
42715407,42715407,0,0,8,42715407,10598557809,2499,4740,0,2240,42715407,2499,42715407,10598556339,0,1470,0,0,0.000,-1.878,0.000,2.485
42717906,42717906,0,0,11,42717906,10598571709,2499,13900,0,11400,42717906,2499,42717906,10598570773,0,936,0,0,0.000,-1.881,0.000,2.490
42721238,42721238,0,0,9,42721238,10598577025,3332,5316,832,2816,42721238,3332,42720405,10598575588,833,1437,0,0,0.000,-1.888,0.000,2.497
42722904,42722904,0,0,7,42722904,10598579674,1666,2649,0,149,42722904,1666,42722904,10598579626,0,48,0,0,0.000,-1.875,0.000,2.482
42725403,42725403,0,833,11,42725403,10598585740,2499,6066,0,3566,42725403,2499,42725403,10598584438,0,1302,0,0,0.000,-1.880,0.000,2.489
42727902,42727902,0,0,7,42727902,10598588810,2499,3070,0,570,42727902,2499,42727069,10598587412,833,1398,0,0,0.000,-1.883,0.000,2.495
42731234,42731234,0,833,7,42731234,10598596146,3332,7336,832,4836,42731234,3332,42731234,10598594598,0,1548,0,0,0.000,-1.887,0.000,2.501
42733733,42733733,0,0,8,42733733,10598599874,2499,3728,0,1228,42733733,2499,42733733,10598599579,0,295,0,0,0.000,-1.876,0.000,2.487
42736232,42736232,0,0,7,42736232,10598603995,2499,4121,0,1621,42736232,2499,42736232,10598602973,0,1022,0,0,0.000,-1.882,0.000,2.492
42738731,42738731,0,0,7,42738731,10598607492,2499,3497,0,997,42738731,2499,42738731,10598606672,0,820,0,0,0.000,-1.884,0.000,2.497
42741230,42741230,0,0,7,42741230,10598610982,2499,3490,0,990,42741230,2499,42741230,10598610058,0,924,0,0,0.000,-1.889,0.000,2.502
42743729,42743729,0,0,8,42743729,10598614632,2499,3650,0,1150,42743729,2499,42743729,10598613784,0,848,0,0,0.000,-1.882,0.000,2.489
42746228,42746228,0,0,7,42746228,10598617776,2499,3144,0,644,42746228,2499,42745395,10598616010,833,1766,0,0,0.000,-1.885,0.000,2.494
42748727,42748727,0,0,9,42748727,10598624818,2499,7042,0,4542,42748727,2499,42748727,10598624325,0,493,0,0,0.000,-1.887,0.000,2.499
42751226,42751226,0,0,12,42751226,10598639683,2499,14865,0,12365,42751226,2499,42751226,10598638287,0,1396,0,0,0.000,-1.892,0.000,2.505
42753725,42753725,0,833,8,42753725,10598643438,2499,3755,0,1255,42753725,2499,42753725,10598642343,0,1095,0,0,0.000,-1.883,0.000,2.492
42756224,42756224,0,0,9,42756224,10598647268,2499,3830,0,1330,42756224,2499,42756224,10598646293,0,975,0,0,0.000,-1.887,0.000,2.496
42758723,42758723,0,0,11,42758723,10598651987,2499,4719,0,2219,42758723,2499,42758723,10598651148,0,839,0,0,0.000,-1.890,0.000,2.499
42761222,42761222,0,0,14,42761222,10598657375,2499,5388,0,2888,42761222,2499,42761222,10598655476,0,1899,0,0,0.000,-1.894,0.000,2.504
42763721,42763721,0,0,8,42763721,10598661207,2499,3832,0,1332,42763721,2499,42763721,10598660197,0,1010,0,0,0.000,-1.886,0.000,2.492
42766220,42766220,0,0,9,42766220,10598664857,2499,3650,0,1150,42766220,2499,42766220,10598664476,0,381,0,0,0.000,-1.889,0.000,2.500
42768719,42768719,0,0,7,42768719,10598668873,2499,4016,0,1516,42768719,2499,42768719,10598668499,0,374,0,0,0.000,-1.892,0.000,2.503
42771218,42771218,0,0,5,42771218,10598672278,2499,3405,0,905,42771218,2499,42771218,10598671792,0,486,0,0,0.000,-1.896,0.000,2.506
42773717,42773717,0,0,4,42773717,10598676144,2499,3866,0,1366,42773717,2499,42773717,10598675181,0,963,0,0,0.000,-1.887,0.000,2.494
42776216,42776216,0,0,8,42776216,10598679853,2499,3709,0,1209,42776216,2499,42776216,10598679766,0,87,0,0,0.000,-1.892,0.000,2.501
42778715,42778715,0,833,10,42778715,10598685186,2499,5333,0,2833,42778715,2499,42778715,10598683741,0,1445,0,0,0.000,-1.895,0.000,2.504
42781214,42781214,0,0,10,42781214,10598689485,2499,4299,0,1799,42781214,2499,42781214,10598688490,0,995,0,0,0.000,-1.900,0.000,2.509
42783713,42783713,0,0,9,42783713,10598702907,2499,13422,0,10922,42783713,2499,42783713,10598702440,0,467,0,0,0.000,-1.893,0.000,2.498
42786212,42786212,0,833,10,42786212,10598708555,2499,5648,0,3148,42786212,2499,42786212,10598707091,0,1464,0,0,0.000,-1.897,0.000,2.503
42788711,42788711,0,0,10,42788711,10598711221,2499,2666,0,166,42788711,2499,42788711,10598711041,0,180,0,0,0.000,-1.899,0.000,2.507
42792043,42792043,0,833,19,42792043,10598717739,3332,6518,832,4018,42792043,3332,42792043,10598716436,0,1303,0,0,0.000,-1.904,0.000,2.516
42794542,42794542,0,0,8,42794542,10598720896,2499,3157,0,657,42794542,2499,42794542,10598720768,0,128,0,0,0.000,-1.896,0.000,2.505
42797874,42797874,0,0,16,42797874,10598727451,3332,6555,832,4055,42797874,3332,42797874,10598726357,0,1094,0,0,0.000,-1.899,0.000,2.513
42800373,42800373,0,0,10,42800373,10598731464,2499,4013,0,1513,42800373,2499,42800373,10598730686,0,778,0,0,0.000,-1.904,0.000,2.518
42802872,42802872,0,0,11,42802872,10598735189,2499,3725,0,1225,42802872,2499,42802872,10598734755,0,434,0,0,0.000,-1.907,0.000,2.522
42805371,42805371,0,0,10,42805371,10598739723,2499,4534,0,2034,42805371,2499,42805371,10598738892,0,831,0,0,0.000,-1.901,0.000,2.512
42807870,42807870,0,833,7,42807870,10598744783,2499,5060,0,2560,42807870,2499,42807870,10598743714,0,1069,0,0,0.000,-1.902,0.000,2.517
42811202,42811202,0,0,6,42811202,10598749347,3332,4564,832,2064,42811202,3332,42810369,10598748088,833,1259,0,0,0.000,-1.911,0.000,2.523
42812868,42812868,0,0,9,42812868,10598753524,1666,4177,0,1677,42812868,1666,42812868,10598752110,0,1414,0,0,0.000,-1.913,0.000,2.526
42815367,42815367,0,0,5,42815367,10598757936,2499,4412,0,1912,42815367,2499,42815367,10598756640,0,1296,0,0,0.000,-1.908,0.000,2.518
42817866,42817866,0,0,7,42817866,10598771382,2499,13446,0,10946,42817866,2499,42817866,10598770418,0,964,0,0,0.000,-1.913,0.000,2.521
42820365,42820365,0,0,13,42820365,10598775616,2499,4234,0,1734,42820365,2499,42820365,10598774105,0,1511,0,0,0.000,-1.917,0.000,2.526
42822864,42822864,0,0,7,42822864,10598779374,2499,3758,0,1258,42822864,2499,42822864,10598778490,0,884,0,0,0.000,-1.920,0.000,2.530
42825363,42825363,0,833,11,42825363,10598784734,2499,5360,0,2860,42825363,2499,42825363,10598783417,0,1317,0,0,0.000,-1.916,0.000,2.522
42827862,42827862,0,0,9,42827862,10598788760,2499,4026,0,1526,42827862,2499,42827862,10598787850,0,910,0,0,0.000,-1.918,0.000,2.527
42830361,42830361,0,833,9,42830361,10598793816,2499,5056,0,2556,42830361,2499,42830361,10598792617,0,1199,0,0,0.000,-1.922,0.000,2.535
42832860,42832860,0,0,11,42832860,10598797799,2499,3983,0,1483,42832860,2499,42832860,10598797616,0,183,0,0,0.000,-1.925,0.000,2.538
42835359,42835359,0,0,9,42835359,10598804631,2499,6832,0,4332,42835359,2499,42835359,10598803620,0,1011,0,0,0.000,-1.922,0.000,2.532
42837858,42837858,0,0,9,42837858,10598808710,2499,4079,0,1579,42837858,2499,42837858,10598808352,0,358,0,0,0.000,-1.926,0.000,2.536
42840357,42840357,0,0,6,42840357,10598812585,2499,3875,0,1375,42840357,2499,42840357,10598812084,0,501,0,0,0.000,-1.932,0.000,2.542
42842856,42842856,0,0,14,42842856,10598817433,2499,4848,0,2348,42842856,2499,42842856,10598816521,0,912,0,0,0.000,-1.934,0.000,2.546
42845355,42845355,0,0,8,42845355,10598821618,2499,4185,0,1685,42845355,2499,42845355,10598820695,0,923,0,0,0.000,-1.929,0.000,2.540
42847854,42847854,0,0,8,42847854,10598825213,2499,3595,0,1095,42847854,2499,42847854,10598824798,0,415,0,0,0.000,-1.932,0.000,2.545
42850353,42850353,0,0,11,42850353,10598840362,2499,15149,0,12649,42850353,2499,42850353,10598839224,0,1138,0,0,0.000,-1.935,0.000,2.550
42852852,42852852,0,0,5,42852852,10598845079,2499,4717,0,2217,42852852,2499,42852852,10598843669,0,1410,0,0,0.000,-1.939,0.000,2.553
42855351,42855351,0,0,3,42855351,10598847407,2499,2328,0,0,42855351,2499,42854518,10598846281,833,1126,0,0,0.000,-1.935,0.000,2.549
42858683,42858683,0,833,8,42858683,10598854469,3332,7062,832,4562,42858683,3332,42858683,10598853054,0,1415,0,0,0.000,-1.938,0.000,2.554
42861182,42861182,0,833,7,42861182,10598859129,2499,4660,0,2160,42861182,2499,42861182,10598858053,0,1076,0,0,0.000,-1.944,0.000,2.560
42863681,42863681,0,833,5,42863681,10598863211,2499,4082,0,1582,42863681,2499,42863681,10598861767,0,1444,0,0,0.000,-1.946,0.000,2.564
42866180,42866180,0,833,7,42866180,10598867892,2499,4681,0,2181,42866180,2499,42866180,10598866735,0,1157,0,0,0.000,-1.941,0.000,2.560
42868679,42868679,0,0,8,42868679,10598871416,2499,3524,0,1024,42868679,2499,42868679,10598870811,0,605,0,0,0.000,-1.943,0.000,2.564
42871178,42871178,0,0,9,42871178,10598875193,2499,3777,0,1277,42871178,2499,42871178,10598875177,0,16,0,0,0.000,-1.946,0.000,2.569
42873677,42873677,0,0,7,42873677,10598881205,2499,6012,0,3512,42873677,2499,42873677,10598879858,0,1347,0,0,0.000,-1.950,0.000,2.572
42876176,42876176,0,0,8,42876176,10598883722,2499,2517,0,17,42876176,2499,42876176,10598883718,0,4,0,0,0.000,-1.948,0.000,2.568
42878675,42878675,0,833,7,42878675,10598888940,2499,5218,0,2718,42878675,2499,42878675,10598887895,0,1045,0,0,0.000,-1.951,0.000,2.574
42881174,42881174,0,0,8,42881174,10598892589,2499,3649,0,1149,42881174,2499,42881174,10598891672,0,917,0,0,0.000,-1.955,0.000,2.580
42883673,42883673,0,0,14,42883673,10598905596,2499,13007,0,10507,42883673,2499,42883673,10598904883,0,713,0,0,0.000,-1.957,0.000,2.583
42886172,42886172,0,0,13,42886172,10598909969,2499,4373,0,1873,42886172,2499,42886172,10598909550,0,419,0,0,0.000,-1.952,0.000,2.579
42888671,42888671,0,0,7,42888671,10598914926,2499,4957,0,2457,42888671,2499,42888671,10598913749,0,1177,0,0,0.000,-1.956,0.000,2.584
42891170,42891170,0,0,22,42891170,10598918694,2499,3768,0,1268,42891170,2499,42891170,10598917862,0,832,0,0,0.000,-1.958,0.000,2.588
42893669,42893669,0,833,8,42893669,10598922745,2499,4051,0,1551,42893669,2499,42893669,10598921642,0,1103,0,0,0.000,-1.963,0.000,2.592
42896168,42896168,0,0,10,42896168,10598925561,2499,2816,0,316,42896168,2499,42895335,10598924108,833,1453,0,0,0.000,-1.958,0.000,2.584
42899500,42899500,0,0,8,42899500,10598932061,3332,6500,832,4000,42899500,3332,42899500,10598931627,0,434,0,0,0.000,-1.964,0.000,2.589
42901999,42901999,0,0,6,42901999,10598937020,2499,4959,0,2459,42901999,2499,42901999,10598936576,0,444,0,0,0.000,-1.968,0.000,2.592
42904498,42904498,0,0,10,42904498,10598942612,2499,5592,0,3092,42904498,2499,42904498,10598941160,0,1452,0,0,0.000,-1.972,0.000,2.598
42907830,42907830,0,0,10,42907830,10598947250,3332,4638,832,2138,42907830,3332,42906997,10598945325,833,1925,0,0,0.000,-1.959,0.000,2.582
42909496,42909496,0,0,10,42909496,10598951830,1666,4580,0,2080,42909496,1666,42909496,10598950352,0,1478,0,0,0.000,-1.963,0.000,2.587
42911995,42911995,0,833,7,42911995,10598956378,2499,4548,0,2048,42911995,2499,42911995,10598954971,0,1407,0,0,0.000,-1.966,0.000,2.590
42914494,42914494,0,0,6,42914494,10598960845,2499,4467,0,1967,42914494,2499,42914494,10598959597,0,1248,0,0,0.000,-1.968,0.000,2.596
42916993,42916993,0,833,10,42916993,10598974614,2499,13769,0,11269,42916993,2499,42916993,10598973363,0,1251,0,0,0.000,-1.956,0.000,2.581
42919492,42919492,0,0,8,42919492,10598978544,2499,3930,0,1430,42919492,2499,42919492,10598977587,0,957,0,0,0.000,-1.961,0.000,2.587
42921991,42921991,0,0,7,42921991,10598982881,2499,4337,0,1837,42921991,2499,42921991,10598981769,0,1112,0,0,0.000,-1.963,0.000,2.592
42924490,42924490,0,0,10,42924490,10598987110,2499,4229,0,1729,42924490,2499,42924490,10598985974,0,1136,0,0,0.000,-1.969,0.000,2.598
42926989,42926989,0,0,8,42926989,10598991104,2499,3994,0,1494,42926989,2499,42926989,10598990108,0,996,0,0,0.000,-1.956,0.000,2.583
42929488,42929488,0,0,9,42929488,10598995275,2499,4171,0,1671,42929488,2499,42929488,10598994355,0,920,0,0,0.000,-1.960,0.000,2.587
42931987,42931987,0,0,7,42931987,10598999614,2499,4339,0,1839,42931987,2499,42931987,10598999183,0,431,0,0,0.000,-1.963,0.000,2.589
42934486,42934486,0,0,7,42934486,10599003490,2499,3876,0,1376,42934486,2499,42934486,10599002962,0,528,0,0,0.000,-1.967,0.000,2.595
42937818,42937818,0,0,8,42936985,10599009026,2499,5536,0,3036,42937818,3332,42936985,10599007851,0,1175,0,0,0.000,-1.957,0.000,2.581
42939484,42939484,0,0,7,42939484,10599011910,2499,2884,0,384,42939484,1666,42939484,10599011499,0,411,0,0,0.000,-1.961,0.000,2.587
42941983,42941983,0,0,9,42941983,10599015840,2499,3930,0,1430,42941983,2499,42941983,10599015434,0,406,0,0,0.000,-1.964,0.000,2.592
42944482,42944482,0,0,7,42944482,10599020866,2499,5026,0,2526,42944482,2499,42944482,10599019846,0,1020,0,0,0.000,-1.968,0.000,2.599
42946981,42946981,0,833,10,42946981,10599024752,2499,3886,0,1386,42946981,2499,42946981,10599023503,0,1249,0,0,0.000,-1.959,0.000,2.584
42949480,42949480,0,0,8,42949480,10599037713,2499,12961,0,10461,42949480,2499,42949480,10599037632,0,81,0,0,0.000,-1.965,0.000,2.589
42951979,42951979,0,0,12,42951979,10599043106,2499,5393,0,2893,42951979,2499,42951979,10599042293,0,813,0,0,0.000,-1.970,0.000,2.594
42955311,42955311,0,0,7,42955311,10599048431,3332,5325,832,2825,42955311,3332,42954478,10599047277,833,1154,0,0,0.000,-1.975,0.000,2.598
42956977,42956977,0,833,7,42956977,10599052657,1666,4226,0,1726,42956977,1666,42956977,10599051288,0,1369,0,0,0.000,-1.966,0.000,2.584
42959476,42959476,0,0,7,42959476,10599057396,2499,4739,0,2239,42959476,2499,42959476,10599055412,0,1984,0,0,0.000,-1.971,0.000,2.592
42961975,42961975,0,833,7,42961975,10599061535,2499,4139,0,1639,42961975,2499,42961975,10599060116,0,1419,0,0,0.000,-1.973,0.000,2.596
42964474,42964474,0,0,6,42964474,10599065207,2499,3672,0,1172,42964474,2499,42964474,10599064159,0,1048,0,0,0.000,-1.978,0.000,2.602
42966973,42966973,0,0,8,42966973,10599069577,2499,4370,0,1870,42966973,2499,42966973,10599068894,0,683,0,0,0.000,-1.969,0.000,2.590
42969472,42969472,0,0,11,42969472,10599073027,2499,3450,0,950,42969472,2499,42969472,10599072992,0,35,0,0,0.000,-1.975,0.000,2.595
42972804,42972804,0,0,8,42972804,10599078837,3332,5810,832,3310,42972804,3332,42971971,10599077681,833,1156,0,0,0.000,-1.978,0.000,2.600
42974470,42974470,0,0,8,42974470,10599082977,1666,4140,0,1640,42974470,1666,42974470,10599081949,0,1028,0,0,0.000,-1.979,0.000,2.604
42976969,42976969,0,833,15,42976969,10599087406,2499,4429,0,1929,42976969,2499,42976969,10599086061,0,1345,0,0,0.000,-1.971,0.000,2.593
42979468,42979468,0,0,7,42979468,10599091277,2499,3871,0,1371,42979468,2499,42979468,10599090271,0,1006,0,0,0.000,-1.977,0.000,2.601
42981967,42981967,0,0,10,42981967,10599095817,2499,4540,0,2040,42981967,2499,42981967,10599094332,0,1485,0,0,0.000,-1.980,0.000,2.605
42984466,42984466,0,0,9,42984466,10599109130,2499,13313,0,10813,42984466,2499,42984466,10599108116,0,1014,0,0,0.000,-1.984,0.000,2.611
42986965,42986965,0,0,8,42986965,10599112747,2499,3617,0,1117,42986965,2499,42986965,10599112382,0,365,0,0,0.000,-1.975,0.000,2.600
42989464,42989464,0,0,7,42989464,10599116068,2499,3321,0,821,42989464,2499,42989464,10599115811,0,257,0,0,0.000,-1.979,0.000,2.606
42991963,42991963,0,0,11,42991963,10599120245,2499,4177,0,1677,42991963,2499,42991130,10599118858,833,1387,0,0,0.000,-1.982,0.000,2.610
42995295,42995295,0,0,7,42995295,10599125516,3332,5271,832,2771,42995295,3332,42995295,10599125000,0,516,0,0,0.000,-1.989,0.000,2.616
42996961,42996961,0,0,7,42996961,10599128147,1666,2631,0,131,42996961,1666,42996961,10599127716,0,431,0,0,0.000,-1.981,0.000,2.604
42999460,42999460,0,0,10,42999460,10599131817,2499,3670,0,1170,42999460,2499,42999460,10599131279,0,538,0,0,0.000,-1.986,0.000,2.609
43001959,43001959,0,0,7,43001959,10599135703,2499,3886,0,1386,43001959,2499,43001959,10599134739,0,964,0,0,0.000,-1.989,0.000,2.612
43004458,43004458,0,0,12,43004458,10599140237,2499,4534,0,2034,43004458,2499,43004458,10599139265,0,972,0,0,0.000,-1.993,0.000,2.618
43006957,43006957,0,0,7,43006957,10599143981,2499,3744,0,1244,43006957,2499,43006957,10599143047,0,934,0,0,0.000,-1.986,0.000,2.609
43009456,43009456,0,0,7,43009456,10599147384,2499,3403,0,903,43009456,2499,43008623,10599145717,833,1667,0,0,0.000,-1.988,0.000,2.613
43012788,43012788,0,833,8,43012788,10599154908,3332,7524,832,5024,43012788,3332,43012788,10599153530,0,1378,0,0,0.000,-1.993,0.000,2.622
43014454,43014454,0,0,13,43014454,10599157141,1666,2233,0,0,43014454,1666,43014454,10599157122,0,19,0,0,0.000,-1.995,0.000,2.625
43017786,43017786,0,833,6,43017786,10599173091,3332,15950,832,13450,43017786,3332,43017786,10599171588,0,1503,0,0,0.000,-1.988,0.000,2.619
43020285,43020285,0,0,5,43020285,10599176294,2499,3203,0,703,43020285,2499,43020285,10599176280,0,14,0,0,0.000,-1.993,0.000,2.626
43023617,43023617,0,0,8,43023617,10599182028,3332,5734,832,3234,43023617,3332,43023617,10599181543,0,485,0,0,0.000,-1.998,0.000,2.632
43026116,43026116,0,0,8,43026116,10599185959,2499,3931,0,1431,43026116,2499,43026116,10599185548,0,411,0,0,0.000,-2.003,0.000,2.637
43028615,43028615,0,0,8,43028615,10599190001,2499,4042,0,1542,43028615,2499,43028615,10599189815,0,186,0,0,0.000,-1.996,0.000,2.628
43031114,43031114,0,0,7,43031114,10599195251,2499,5250,0,2750,43031114,2499,43031114,10599193788,0,1463,0,0,0.000,-2.001,0.000,2.633
43033613,43033613,0,0,12,43033613,10599198489,2499,3238,0,738,43033613,2499,43033613,10599198078,0,411,0,0,0.000,-2.004,0.000,2.636
43036112,43036112,0,0,7,43036112,10599203930,2499,5441,0,2941,43036112,2499,43036112,10599202805,0,1125,0,0,0.000,-2.009,0.000,2.641
43038611,43038611,0,833,6,43038611,10599208369,2499,4439,0,1939,43038611,2499,43038611,10599207063,0,1306,0,0,0.000,-2.002,0.000,2.631
