INS_BEFORE_WPNAV_US,INS_AFTER_WPNAV_US,INS_UPDATED_DURING_WPNAV,STATE_AGE_AT_WPNAV_US,WPNAV_ELAPSED_WALL_US,SIM_TIME_US,WALL_TIME_US,CONTROL_DT_SIM_US,CONTROL_DT_WALL_US,CONTROL_OVERRUN_SIM_US,CONTROL_OVERRUN_WALL_US,INS_UPDATE_US,INS_DT_US,PRODUCER_SIM_US,PRODUCER_WALL_US,AGE_SIM_US,AGE_WALL_US,NAV_INDEX,WP_DISTANCE_CM,REF_VEL_N,SIM_VEL_N,REF_VEL_E,SIM_VEL_E
70510118,70510118,0,0,3,70510118,20562074156,3332,4179,832,1679,70510118,3332,70509285,20562072675,833,1481,0,3,0.000,-2.942,0.000,3.794
70511784,70511784,0,833,3,70511784,20562078248,1666,4092,0,1592,70511784,1666,70511784,20562076761,0,1487,0,3,0.000,-2.946,0.000,3.799
70514283,70514283,0,833,11,70514283,20562081990,2499,3742,0,1242,70514283,2499,70514283,20562080880,0,1110,0,3,0.000,-2.930,0.000,3.780
70516782,70516782,0,0,11,70516782,20562086451,2499,4461,0,1961,70516782,2499,70516782,20562085289,0,1162,0,3,0.000,-2.931,0.000,3.785
70519281,70519281,0,833,8,70519281,20562090025,2499,3574,0,1074,70519281,2499,70519281,20562088934,0,1091,0,3,0.000,-2.938,0.000,3.792
70521780,70521780,0,0,7,70521780,20562093852,2499,3827,0,1327,70521780,2499,70521780,20562092805,0,1047,0,3,0.000,-2.942,0.000,3.796
70525112,70525112,0,0,13,70525112,20562098337,3332,4485,832,1985,70525112,3332,70525112,20562098199,0,138,0,3,0.000,-2.929,0.000,3.780
70526778,70526778,0,0,10,70526778,20562101915,1666,3578,0,1078,70526778,1666,70526778,20562100806,0,1109,0,3,0.000,-2.932,0.000,3.781
70530110,70530110,0,0,13,70530110,20562105827,3332,3912,832,1412,70530110,3332,70529277,20562104531,833,1296,0,3,0.000,-2.939,0.000,3.790
70531776,70531776,0,0,7,70531776,20562109177,1666,3350,0,850,70531776,1666,70531776,20562108574,0,603,0,3,0.000,-2.941,0.000,3.792
70534275,70534275,0,0,8,70534275,20562114038,2499,4861,0,2361,70534275,2499,70534275,20562113164,0,874,0,3,0.000,-2.927,0.000,3.774
70537607,70537607,0,0,8,70537607,20562118598,3332,4560,832,2060,70537607,3332,70536774,20562117183,833,1415,0,3,0.000,-2.933,0.000,3.782
70539273,70539273,0,833,7,70539273,20562122579,1666,3981,0,1481,70539273,1666,70539273,20562121245,0,1334,0,3,0.000,-2.936,0.000,3.787
70541772,70541772,0,0,9,70541772,20562126899,2499,4320,0,1820,70541772,2499,70541772,20562125762,0,1137,0,3,0.000,-2.941,0.000,3.793
70544271,70544271,0,833,7,70544271,20562130800,2499,3901,0,1401,70544271,2499,70544271,20562129655,0,1145,0,3,0.000,-2.928,0.000,3.774
70546770,70546770,0,0,9,70546770,20562134409,2499,3609,0,1109,70546770,2499,70546770,20562133776,0,633,0,3,0.000,-2.931,0.000,3.779
70549269,70549269,0,0,8,70549269,20562138435,2499,4026,0,1526,70549269,2499,70549269,20562137627,0,808,0,3,0.000,-2.936,0.000,3.785
70551768,70551768,0,0,8,70551768,20562141852,2499,3417,0,917,70551768,2499,70551768,20562141013,0,839,0,3,0.000,-2.940,0.000,3.790
70554267,70554267,0,0,8,70554267,20562145410,2499,3558,0,1058,70554267,2499,70554267,20562145089,0,321,0,3,0.000,-2.929,0.000,3.772
70557599,70557599,0,0,7,70557599,20562150391,3332,4981,832,2481,70557599,3332,70557599,20562150231,0,160,0,3,0.000,-2.933,0.000,3.779
70559265,70559265,0,0,8,70559265,20562152881,1666,2490,0,0,70559265,1666,70559265,20562152752,0,129,0,3,0.000,-2.936,0.000,3.784
70561764,70561764,0,0,9,70561764,20562156888,2499,4007,0,1507,70561764,2499,70561764,20562156262,0,626,0,3,0.000,-2.940,0.000,3.789
70564263,70564263,0,0,6,70564263,20562160354,2499,3466,0,966,70564263,2499,70564263,20562159768,0,586,0,3,0.000,-2.930,0.000,3.774
70566762,70566762,0,0,7,70566762,20562164322,2499,3968,0,1468,70566762,2499,70566762,20562163309,0,1013,0,3,0.000,-2.932,0.000,3.780
70569261,70569261,0,0,7,70569261,20562168037,2499,3715,0,1215,70569261,2499,70569261,20562166883,0,1154,0,3,0.000,-2.938,0.000,3.787
70571760,70571760,0,833,9,70571760,20562172136,2499,4099,0,1599,70571760,2499,70571760,20562170986,0,1150,0,3,0.000,-2.941,0.000,3.791
70574259,70574259,0,0,9,70574259,20562175678,2499,3542,0,1042,70574259,2499,70574259,20562174634,0,1044,0,3,0.000,-2.928,0.000,3.777
70576758,70576758,0,0,8,70576758,20562178865,2499,3187,0,687,70576758,2499,70576758,20562178856,0,9,0,3,0.000,-2.933,0.000,3.782
70579257,70579257,0,0,9,70579257,20562183980,2499,5115,0,2615,70579257,2499,70579257,20562183057,0,923,0,3,0.000,-2.939,0.000,3.789
70581756,70581756,0,0,9,70581756,20562187807,2499,3827,0,1327,70581756,2499,70581756,20562187200,0,607,0,3,0.000,-2.944,0.000,3.793
70584255,70584255,0,0,5,70584255,20562191377,2499,3570,0,1070,70584255,2499,70584255,20562190788,0,589,0,3,0.000,-2.933,0.000,3.780
70586754,70586754,0,0,3,70586754,20562195648,2499,4271,0,1771,70586754,2499,70586754,20562194561,0,1087,0,3,0.000,-2.936,0.000,3.784
70589253,70589253,0,0,9,70589253,20562198670,2499,3022,0,522,70589253,2499,70589253,20562198026,0,644,0,3,0.000,-2.942,0.000,3.790
70591752,70591752,0,0,13,70591752,20562204001,2499,5331,0,2831,70591752,2499,70591752,20562202475,0,1526,0,3,0.000,-2.946,0.000,3.795
70594251,70594251,0,833,6,70594251,20562207873,2499,3872,0,1372,70594251,2499,70594251,20562206778,0,1095,0,3,0.000,-2.937,0.000,3.782
70596750,70596750,0,0,5,70596750,20562210724,2499,2851,0,351,70596750,2499,70596750,20562210149,0,575,0,3,0.000,-2.940,0.000,3.786
70599249,70599249,0,0,4,70599249,20562214099,2499,3375,0,875,70599249,2499,70599249,20562213523,0,576,0,3,0.000,-2.946,0.000,3.792
70601748,70601748,0,0,7,70601748,20562217590,2499,3491,0,991,70601748,2499,70601748,20562216993,0,597,0,3,0.000,-2.948,0.000,3.796
70604247,70604247,0,0,4,70604247,20562221010,2499,3420,0,920,70604247,2499,70604247,20562220434,0,576,0,3,0.000,-2.938,0.000,3.785
70606746,70606746,0,0,4,70606746,20562224364,2499,3354,0,854,70606746,2499,70606746,20562223792,0,572,0,3,0.000,-2.941,0.000,3.788
70609245,70609245,0,0,8,70609245,20562227715,2499,3351,0,851,70609245,2499,70609245,20562227524,0,191,0,3,0.000,-2.948,0.000,3.795
70611744,70611744,0,0,11,70611744,20562232829,2499,5114,0,2614,70611744,2499,70611744,20562231329,0,1500,0,3,0.000,-2.951,0.000,3.800
70614243,70614243,0,833,6,70614243,20562236368,2499,3539,0,1039,70614243,2499,70614243,20562235226,0,1142,0,3,0.000,-2.942,0.000,3.787
70616742,70616742,0,833,4,70616742,20562239818,2499,3450,0,950,70616742,2499,70616742,20562238720,0,1098,0,3,0.000,-2.944,0.000,3.791
70620074,70620074,0,0,3,70619241,20562243225,2499,3407,0,907,70620074,3332,70619241,20562242099,0,1126,0,3,0.000,-2.950,0.000,3.799
70621740,70621740,0,833,9,70621740,20562246881,2499,3656,0,1156,70621740,1666,70621740,20562245751,0,1130,0,3,0.000,-2.953,0.000,3.804
70624239,70624239,0,0,8,70624239,20562251392,2499,4511,0,2011,70624239,2499,70624239,20562250237,0,1155,0,3,0.000,-2.946,0.000,3.793
70626738,70626738,0,0,8,70626738,20562255220,2499,3828,0,1328,70626738,2499,70626738,20562254429,0,791,0,3,0.000,-2.950,0.000,3.798
70629237,70629237,0,0,12,70629237,20562260034,2499,4814,0,2314,70629237,2499,70629237,20562259080,0,954,0,3,0.000,-2.954,0.000,3.805
70631736,70631736,0,0,10,70631736,20562264995,2499,4961,0,2461,70631736,2499,70631736,20562263868,0,1127,0,3,0.000,-2.957,0.000,3.808
70634235,70634235,0,0,9,70634235,20562268902,2499,3907,0,1407,70634235,2499,70634235,20562267967,0,935,0,3,0.000,-2.949,0.000,3.797
70636734,70636734,0,0,8,70636734,20562273294,2499,4392,0,1892,70636734,2499,70636734,20562272253,0,1041,0,3,0.000,-2.952,0.000,3.800
70639233,70639233,0,0,6,70639233,20562277074,2499,3780,0,1280,70639233,2499,70639233,20562276159,0,915,0,3,0.000,-2.958,0.000,3.807
70641732,70641732,0,0,3,70641732,20562280396,2499,3322,0,822,70641732,2499,70641732,20562279827,0,569,0,3,0.000,-2.961,0.000,3.813
70644231,70644231,0,0,6,70644231,20562284293,2499,3897,0,1397,70644231,2499,70644231,20562283712,0,581,0,3,0.000,-2.952,0.000,3.802
70646730,70646730,0,0,8,70646730,20562287802,2499,3509,0,1009,70646730,2499,70646730,20562287208,0,594,0,3,0.000,-2.957,0.000,3.807
70649229,70649229,0,0,7,70649229,20562291503,2499,3701,0,1201,70649229,2499,70649229,20562290760,0,743,0,3,0.000,-2.961,0.000,3.813
70651728,70651728,0,0,10,70651728,20562295860,2499,4357,0,1857,70651728,2499,70651728,20562294464,0,1396,0,3,0.000,-2.965,0.000,3.818
70654227,70654227,0,833,11,70654227,20562299980,2499,4120,0,1620,70654227,2499,70654227,20562298654,0,1326,0,3,0.000,-2.957,0.000,3.809
70656726,70656726,0,0,9,70656726,20562304168,2499,4188,0,1688,70656726,2499,70656726,20562302767,0,1401,0,3,0.000,-2.960,0.000,3.814
70659225,70659225,0,833,6,70659225,20562307951,2499,3783,0,1283,70659225,2499,70659225,20562306780,0,1171,0,3,0.000,-2.967,0.000,3.820
70661724,70661724,0,0,7,70661724,20562310997,2499,3046,0,546,70661724,2499,70660891,20562309661,833,1336,0,3,0.000,-2.970,0.000,3.825
70665056,70665056,0,0,6,70665056,20562317635,3332,6638,832,4138,70665056,3332,70665056,20562316952,0,683,0,3,0.000,-2.966,0.000,3.817
70667555,70667555,0,0,8,70667555,20562321521,2499,3886,0,1386,70667555,2499,70667555,20562320545,0,976,0,3,0.000,-2.969,0.000,3.821
70670054,70670054,0,0,8,70670054,20562325369,2499,3848,0,1348,70670054,2499,70670054,20562324422,0,947,0,3,0.000,-2.975,0.000,3.829
70672553,70672553,0,0,8,70672553,20562329453,2499,4084,0,1584,70672553,2499,70672553,20562328714,0,739,0,3,0.000,-2.979,0.000,3.834
70675052,70675052,0,0,8,70675052,20562332981,2499,3528,0,1028,70675052,2499,70675052,20562332459,0,522,0,3,0.000,-2.962,0.000,3.809
70677551,70677551,0,0,6,70677551,20562337023,2499,4042,0,1542,70677551,2499,70677551,20562336438,0,585,0,3,0.000,-2.965,0.000,3.812
70680050,70680050,0,0,44,70680050,20562340930,2499,3907,0,1407,70680050,2499,70680050,20562340341,0,589,0,3,0.000,-2.970,0.000,3.821
70682549,70682549,0,0,11,70682549,20562345052,2499,4122,0,1622,70682549,2499,70682549,20562344150,0,902,0,3,0.000,-2.973,0.000,3.825
70685048,70685048,0,0,8,70685048,20562349311,2499,4259,0,1759,70685048,2499,70685048,20562348314,0,997,0,3,0.000,-2.955,0.000,3.801
70687547,70687547,0,0,7,70687547,20562352216,2499,2905,0,405,70687547,2499,70687547,20562352178,0,38,0,3,0.000,-2.957,0.000,3.805
70690046,70690046,0,0,6,70690046,20562357238,2499,5022,0,2522,70690046,2499,70690046,20562356853,0,385,0,3,0.000,-2.964,0.000,3.814
70692545,70692545,0,0,8,70692545,20562361370,2499,4132,0,1632,70692545,2499,70692545,20562360980,0,390,0,3,0.000,-2.967,0.000,3.819
70695044,70695044,0,0,9,70695044,20562366081,2499,4711,0,2211,70695044,2499,70695044,20562364500,0,1581,0,3,0.000,-2.952,0.000,3.798
70697543,70697543,0,0,7,70697543,20562370144,2499,4063,0,1563,70697543,2499,70697543,20562369354,0,790,0,3,0.000,-2.954,0.000,3.803
70700042,70700042,0,0,7,70700042,20562373575,2499,3431,0,931,70700042,2499,70699209,20562371910,833,1665,0,3,0.000,-2.958,0.000,3.808
70702541,70702541,0,0,7,70702541,20562378897,2499,5322,0,2822,70702541,2499,70702541,20562378146,0,751,0,3,0.000,-2.964,0.000,3.814
70705040,70705040,0,0,7,70705040,20562382557,2499,3660,0,1160,70705040,2499,70705040,20562382108,0,449,0,3,0.000,-2.950,0.000,3.792
70707539,70707539,0,833,6,70707539,20562387223,2499,4666,0,2166,70707539,2499,70707539,20562386105,0,1118,0,3,0.000,-2.955,0.000,3.797
70710038,70710038,0,0,3,70710038,20562389519,2499,2296,0,0,70710038,2499,70709205,20562388410,833,1109,0,3,0.000,-2.961,0.000,3.803
70713370,70713370,0,0,5,70713370,20562396347,3332,6828,832,4328,70713370,3332,70713370,20562394838,0,1509,0,3,0.000,-2.965,0.000,3.812
70715869,70715869,0,833,7,70715869,20562400570,2499,4223,0,1723,70715869,2499,70715869,20562399216,0,1354,0,3,0.000,-2.948,0.000,3.791
70718368,70718368,0,833,3,70718368,20562405113,2499,4543,0,2043,70718368,2499,70718368,20562403616,0,1497,0,3,0.000,-2.955,0.000,3.797
70720867,70720867,0,833,4,70720867,20562409256,2499,4143,0,1643,70720867,2499,70720867,20562407786,0,1470,0,3,0.000,-2.959,0.000,3.802
70723366,70723366,0,833,3,70723366,20562413277,2499,4021,0,1521,70723366,2499,70723366,20562412181,0,1096,0,3,0.000,-2.963,0.000,3.807
70726698,70726698,0,0,6,70726698,20562416899,3332,3622,832,1122,70726698,3332,70726698,20562416837,0,62,0,3,0.000,-2.948,0.000,3.789
70728364,70728364,0,0,7,70728364,20562419876,1666,2977,0,477,70728364,1666,70728364,20562419367,0,509,0,3,0.000,-2.951,0.000,3.795
70730863,70730863,0,0,12,70730863,20562424433,2499,4557,0,2057,70730863,2499,70730863,20562423526,0,907,0,3,0.000,-2.954,0.000,3.798
70733362,70733362,0,0,7,70733362,20562428380,2499,3947,0,1447,70733362,2499,70733362,20562427809,0,571,0,3,0.000,-2.960,0.000,3.803
70735861,70735861,0,0,10,70735861,20562431986,2499,3606,0,1106,70735861,2499,70735861,20562431424,0,562,0,3,0.000,-2.945,0.000,3.782
70738360,70738360,0,833,9,70738360,20562437341,2499,5355,0,2855,70738360,2499,70738360,20562436214,0,1127,0,3,0.000,-2.951,0.000,3.789
70740859,70740859,0,0,9,70740859,20562441094,2499,3753,0,1253,70740859,2499,70740859,20562440471,0,623,0,3,0.000,-2.954,0.000,3.793
70743358,70743358,0,0,12,70743358,20562445127,2499,4033,0,1533,70743358,2499,70743358,20562444599,0,528,0,3,0.000,-2.959,0.000,3.802
70745857,70745857,0,0,9,70745857,20562449050,2499,3923,0,1423,70745857,2499,70745857,20562448377,0,673,0,3,0.000,-2.944,0.000,3.783
70748356,70748356,0,0,6,70748356,20562454257,2499,5207,0,2707,70748356,2499,70748356,20562453123,0,1134,0,3,0.000,-2.950,0.000,3.790
70750855,70750855,0,0,7,70750855,20562458077,2499,3820,0,1320,70750855,2499,70750855,20562457431,0,646,0,3,0.000,-2.953,0.000,3.794
70753354,70753354,0,0,6,70753354,20562461938,2499,3861,0,1361,70753354,2499,70753354,20562461064,0,874,0,3,0.000,-2.958,0.000,3.802
70755853,70755853,0,0,14,70755853,20562466363,2499,4425,0,1925,70755853,2499,70755853,20562465809,0,554,0,3,0.000,-2.944,0.000,3.783
70758352,70758352,0,0,7,70758352,20562470726,2499,4363,0,1863,70758352,2499,70758352,20562470120,0,606,0,3,0.000,-2.951,0.000,3.789
70760851,70760851,0,833,11,70760851,20562475495,2499,4769,0,2269,70760851,2499,70760851,20562473981,0,1514,0,3,0.000,-2.955,0.000,3.793
70763350,70763350,0,833,7,70763350,20562480319,2499,4824,0,2324,70763350,2499,70763350,20562478874,0,1445,0,3,0.000,-2.961,0.000,3.801
70765849,70765849,0,0,6,70765849,20562483762,2499,3443,0,943,70765849,2499,70765849,20562483177,0,585,0,3,0.000,-2.947,0.000,3.783
70768348,70768348,0,0,6,70768348,20562487255,2499,3493,0,993,70768348,2499,70768348,20562486677,0,578,0,3,0.000,-2.953,0.000,3.791
70770847,70770847,0,0,8,70770847,20562490863,2499,3608,0,1108,70770847,2499,70770847,20562490264,0,599,0,3,0.000,-2.956,0.000,3.796
70773346,70773346,0,0,10,70773346,20562495187,2499,4324,0,1824,70773346,2499,70773346,20562494555,0,632,0,3,0.000,-2.961,0.000,3.804
70775845,70775845,0,0,7,70775845,20562499500,2499,4313,0,1813,70775845,2499,70775845,20562498843,0,657,0,3,0.000,-2.946,0.000,3.787
70778344,70778344,0,0,8,70778344,20562503243,2499,3743,0,1243,70778344,2499,70778344,20562502691,0,552,0,3,0.000,-2.952,0.000,3.794
70780843,70780843,0,0,7,70780843,20562507277,2499,4034,0,1534,70780843,2499,70780843,20562506614,0,663,0,3,0.000,-2.956,0.000,3.798
70783342,70783342,0,0,4,70783342,20562511078,2499,3801,0,1301,70783342,2499,70783342,20562510506,0,572,0,3,0.000,-2.960,0.000,3.805
70785841,70785841,0,0,10,70785841,20562514948,2499,3870,0,1370,70785841,2499,70785841,20562514135,0,813,0,3,0.000,-2.947,0.000,3.789
70788340,70788340,0,0,6,70788340,20562519738,2499,4790,0,2290,70788340,2499,70788340,20562518498,0,1240,0,3,0.000,-2.952,0.000,3.796
70790839,70790839,0,833,6,70790839,20562524130,2499,4392,0,1892,70790839,2499,70790839,20562522890,0,1240,0,3,0.000,-2.956,0.000,3.802
70793338,70793338,0,0,8,70793338,20562526841,2499,2711,0,211,70793338,2499,70793338,20562526732,0,109,0,3,0.000,-2.961,0.000,3.810
70796670,70796670,0,0,8,70796670,20562533666,3332,6825,832,4325,70796670,3332,70796670,20562532987,0,679,0,3,0.000,-2.951,0.000,3.795
70800002,70800002,0,0,9,70800002,20562538108,3332,4442,832,1942,70800002,3332,70800002,20562538060,0,48,0,3,0.000,-2.956,0.000,3.805
70801668,70801668,0,0,8,70801668,20562541512,1666,3404,0,904,70801668,1666,70801668,20562540960,0,552,0,3,0.000,-2.958,0.000,3.807
70804167,70804167,0,0,7,70804167,20562544795,2499,3283,0,783,70804167,2499,70804167,20562544612,0,183,0,3,0.000,-2.963,0.000,3.815
70806666,70806666,0,0,8,70806666,20562549396,2499,4601,0,2101,70806666,2499,70806666,20562548536,0,860,0,3,0.000,-2.952,0.000,3.800
70809165,70809165,0,833,8,70809165,20562553993,2499,4597,0,2097,70809165,2499,70809165,20562552959,0,1034,0,3,0.000,-2.959,0.000,3.808
70811664,70811664,0,0,6,70811664,20562557370,2499,3377,0,877,70811664,2499,70811664,20562556607,0,763,0,3,0.000,-2.962,0.000,3.814
70814163,70814163,0,0,11,70814163,20562560912,2499,3542,0,1042,70814163,2499,70814163,20562560688,0,224,0,3,0.000,-2.969,0.000,3.821
70816662,70816662,0,0,7,70816662,20562564498,2499,3586,0,1086,70816662,2499,70816662,20562564191,0,307,0,3,0.000,-2.958,0.000,3.808
70819161,70819161,0,0,6,70819161,20562567781,2499,3283,0,783,70819161,2499,70819161,20562567696,0,85,0,3,0.000,-2.963,0.000,3.816
70821660,70821660,0,0,8,70821660,20562572144,2499,4363,0,1863,70821660,2499,70821660,20562571156,0,988,0,3,0.000,-2.967,0.000,3.821
70824159,70824159,0,0,12,70824159,20562575589,2499,3445,0,945,70824159,2499,70824159,20562574818,0,771,0,3,0.000,-2.973,0.000,3.828
70826658,70826658,0,833,7,70826658,20562579694,2499,4105,0,1605,70826658,2499,70826658,20562578373,0,1321,0,3,0.000,-2.962,0.000,3.815
70829157,70829157,0,833,7,70829157,20562583677,2499,3983,0,1483,70829157,2499,70829157,20562582551,0,1126,0,3,0.000,-2.968,0.000,3.821
70831656,70831656,0,0,6,70831656,20562587726,2499,4049,0,1549,70831656,2499,70831656,20562586464,0,1262,0,3,0.000,-2.972,0.000,3.826
70834155,70834155,0,0,7,70834155,20562591539,2499,3813,0,1313,70834155,2499,70834155,20562590588,0,951,0,3,0.000,-2.976,0.000,3.835
70836654,70836654,0,0,6,70836654,20562595764,2499,4225,0,1725,70836654,2499,70836654,20562595142,0,622,0,3,0.000,-2.966,0.000,3.821
70839153,70839153,0,833,7,70839153,20562600073,2499,4309,0,1809,70839153,2499,70839153,20562598818,0,1255,0,3,0.000,-2.970,0.000,3.828
70841652,70841652,0,0,8,70841652,20562604038,2499,3965,0,1465,70841652,2499,70841652,20562602566,0,1472,0,3,0.000,-2.973,0.000,3.834
70844151,70844151,0,0,5,70844151,20562608357,2499,4319,0,1819,70844151,2499,70844151,20562606931,0,1426,0,3,0.000,-2.979,0.000,3.840
70846650,70846650,0,0,3,70846650,20562612546,2499,4189,0,1689,70846650,2499,70846650,20562611059,0,1487,0,3,0.000,-2.969,0.000,3.827
70849149,70849149,0,833,7,70849149,20562616870,2499,4324,0,1824,70849149,2499,70849149,20562615454,0,1416,0,3,0.000,-2.975,0.000,3.832
70851648,70851648,0,0,5,70851648,20562621040,2499,4170,0,1670,70851648,2499,70851648,20562619610,0,1430,0,3,0.000,-2.979,0.000,3.836
70854147,70854147,0,0,4,70854147,20562623813,2499,2773,0,273,70854147,2499,70854147,20562623361,0,452,0,3,0.000,-2.984,0.000,3.843
70856646,70856646,0,833,3,70856646,20562629631,2499,5818,0,3318,70856646,2499,70856646,20562628103,0,1528,0,3,0.000,-2.975,0.000,3.832
70859145,70859145,0,0,9,70859145,20562633218,2499,3587,0,1087,70859145,2499,70859145,20562632822,0,396,0,3,0.000,-2.980,0.000,3.839
70861644,70861644,0,0,7,70861644,20562636992,2499,3774,0,1274,70861644,2499,70861644,20562636659,0,333,0,3,0.000,-2.982,0.000,3.844
70864143,70864143,0,0,12,70864143,20562641792,2499,4800,0,2300,70864143,2499,70864143,20562640909,0,883,0,3,0.000,-2.987,0.000,3.850
