INS_BEFORE_WPNAV_US,INS_AFTER_WPNAV_US,INS_UPDATED_DURING_WPNAV,STATE_AGE_AT_WPNAV_US,WPNAV_ELAPSED_WALL_US,SIM_TIME_US,WALL_TIME_US,CONTROL_DT_SIM_US,CONTROL_DT_WALL_US,CONTROL_OVERRUN_SIM_US,CONTROL_OVERRUN_WALL_US,INS_UPDATE_US,INS_DT_US,PRODUCER_SIM_US,PRODUCER_WALL_US,AGE_SIM_US,AGE_WALL_US,NAV_INDEX,WP_DISTANCE_CM,REF_VEL_N,SIM_VEL_N,REF_VEL_E,SIM_VEL_E
49290276,49290276,0,0,10,49290276,10896110552,2499,4250,0,1750,49290276,2499,49290276,10896110032,0,520,0,1,0.000,-1.781,0.000,2.363
49292775,49292775,0,0,7,49292775,10896114966,2499,4414,0,1914,49292775,2499,49292775,10896114025,0,941,0,1,0.000,-1.783,0.000,2.367
49295274,49295274,0,0,7,49295274,10896118691,2499,3725,0,1225,49295274,2499,49295274,10896118227,0,464,0,1,0.000,-1.780,0.000,2.360
49297773,49297773,0,0,11,49297773,10896122765,2499,4074,0,1574,49297773,2499,49297773,10896122426,0,339,0,1,0.000,-1.782,0.000,2.363
49300272,49300272,0,0,8,49300272,10896128811,2499,6046,0,3546,49300272,2499,49300272,10896127459,0,1352,0,1,0.000,-1.785,0.000,2.367
49302771,49302771,0,0,5,49302771,10896132912,2499,4101,0,1601,49302771,2499,49302771,10896131880,0,1032,0,1,0.000,-1.788,0.000,2.369
49305270,49305270,0,0,9,49305270,10896136631,2499,3719,0,1219,49305270,2499,49305270,10896135663,0,968,0,1,0.000,-1.776,0.000,2.353
49307769,49307769,0,0,7,49307769,10896140867,2499,4236,0,1736,49307769,2499,49307769,10896139846,0,1021,0,1,0.000,-1.777,0.000,2.357
49310268,49310268,0,0,3,49310268,10896145202,2499,4335,0,1835,49310268,2499,49310268,10896143702,0,1500,0,1,0.000,-1.780,0.000,2.361
49312767,49312767,0,0,5,49312767,10896149980,2499,4778,0,2278,49312767,2499,49312767,10896148762,0,1218,0,1,0.000,-1.783,0.000,2.363
49315266,49315266,0,0,9,49315266,10896161761,2499,11781,0,9281,49315266,2499,49315266,10896161431,0,330,0,1,0.000,-1.772,0.000,2.349
49317765,49317765,0,0,9,49317765,10896166032,2499,4271,0,1771,49317765,2499,49317765,10896165915,0,117,0,1,0.000,-1.774,0.000,2.352
49320264,49320264,0,0,7,49320264,10896171015,2499,4983,0,2483,49320264,2499,49320264,10896170554,0,461,0,1,0.000,-1.776,0.000,2.355
49322763,49322763,0,0,5,49322763,10896175630,2499,4615,0,2115,49322763,2499,49322763,10896175110,0,520,0,1,0.000,-1.779,0.000,2.358
49325262,49325262,0,0,9,49325262,10896181156,2499,5526,0,3026,49325262,2499,49325262,10896179691,0,1465,0,1,0.000,-1.767,0.000,2.343
49327761,49327761,0,0,12,49327761,10896185609,2499,4453,0,1953,49327761,2499,49327761,10896184712,0,897,0,1,0.000,-1.768,0.000,2.347
49330260,49330260,0,0,7,49330260,10896190998,2499,5389,0,2889,49330260,2499,49330260,10896189573,0,1425,0,1,0.000,-1.772,0.000,2.352
49332759,49332759,0,833,4,49332759,10896194768,2499,3770,0,1270,49332759,2499,49332759,10896193633,0,1135,0,1,0.000,-1.775,0.000,2.356
49335258,49335258,0,0,7,49335258,10896198920,2499,4152,0,1652,49335258,2499,49335258,10896197903,0,1017,0,1,0.000,-1.763,0.000,2.342
49337757,49337757,0,0,8,49337757,10896202689,2499,3769,0,1269,49337757,2499,49337757,10896202236,0,453,0,1,0.000,-1.766,0.000,2.347
49340256,49340256,0,0,7,49340256,10896207013,2499,4324,0,1824,49340256,2499,49340256,10896205597,0,1416,0,1,0.000,-1.769,0.000,2.351
49343588,49343588,0,0,5,49343588,10896210993,3332,3980,832,1480,49343588,3332,49343588,10896210779,0,214,0,1,0.000,-1.771,0.000,2.356
49345254,49345254,0,0,8,49345254,10896214328,1666,3335,0,835,49345254,1666,49345254,10896213785,0,543,0,1,0.000,-1.760,0.000,2.341
49347753,49347753,0,833,7,49347753,10896227842,2499,13514,0,11014,49347753,2499,49347753,10896226429,0,1413,0,1,0.000,-1.763,0.000,2.343
49350252,49350252,0,0,8,49350252,10896232460,2499,4618,0,2118,49350252,2499,49350252,10896231000,0,1460,0,1,0.000,-1.765,0.000,2.349
49352751,49352751,0,833,7,49352751,10896237383,2499,4923,0,2423,49352751,2499,49352751,10896235382,0,2001,0,1,0.000,-1.767,0.000,2.353
49355250,49355250,0,0,7,49355250,10896240116,2499,2733,0,233,49355250,2499,49354417,10896238671,833,1445,0,1,0.000,-1.756,0.000,2.341
49358582,49358582,0,0,7,49358582,10896247737,3332,7621,832,5121,49358582,3332,49358582,10896246236,0,1501,0,1,0.000,-1.759,0.000,2.345
49361081,49361081,0,833,6,49361081,10896252310,2499,4573,0,2073,49361081,2499,49361081,10896250821,0,1489,0,1,0.000,-1.764,0.000,2.348
49363580,49363580,0,0,7,49363580,10896256518,2499,4208,0,1708,49363580,2499,49363580,10896255051,0,1467,0,1,0.000,-1.767,0.000,2.351
49366079,49366079,0,0,7,49366079,10896259833,2499,3315,0,815,49366079,2499,49366079,10896258897,0,936,0,1,0.000,-1.759,0.000,2.341
49368578,49368578,0,0,7,49368578,10896264594,2499,4761,0,2261,49368578,2499,49368578,10896263555,0,1039,0,1,0.000,-1.761,0.000,2.344
49371077,49371077,0,0,27,49371077,10896268672,2499,4078,0,1578,49371077,2499,49371077,10896267887,0,785,0,1,0.000,-1.766,0.000,2.349
49373576,49373576,0,0,11,49373576,10896273214,2499,4542,0,2042,49373576,2499,49373576,10896271826,0,1388,0,1,0.000,-1.769,0.000,2.353
49376075,49376075,0,0,6,49376075,10896277200,2499,3986,0,1486,49376075,2499,49376075,10896276255,0,945,0,1,0.000,-1.761,0.000,2.341
49378574,49378574,0,0,16,49378574,10896281910,2499,4710,0,2210,49378574,2499,49378574,10896280423,0,1487,0,1,0.000,-1.763,0.000,2.344
49381073,49381073,0,0,7,49381073,10896293302,2499,11392,0,8892,49381073,2499,49381073,10896292868,0,434,0,1,0.000,-1.766,0.000,2.348
49383572,49383572,0,0,6,49383572,10896299408,2499,6106,0,3606,49383572,2499,49383572,10896297934,0,1474,0,1,0.000,-1.767,0.000,2.350
49386071,49386071,0,0,9,49386071,10896303443,2499,4035,0,1535,49386071,2499,49386071,10896302521,0,922,0,1,0.000,-1.760,0.000,2.340
49388570,49388570,0,833,8,49388570,10896308637,2499,5194,0,2694,49388570,2499,49388570,10896307563,0,1074,0,1,0.000,-1.761,0.000,2.343
49391069,49391069,0,833,6,49391069,10896312944,2499,4307,0,1807,49391069,2499,49391069,10896311437,0,1507,0,1,0.000,-1.764,0.000,2.348
49393568,49393568,0,0,4,49393568,10896315585,2499,2641,0,141,49393568,2499,49392735,10896314476,833,1109,0,1,0.000,-1.765,0.000,2.350
49396900,49396900,0,0,8,49396900,10896321614,3332,6029,832,3529,49396900,3332,49396900,10896321190,0,424,0,1,0.000,-1.759,0.000,2.340
49399399,49399399,0,0,10,49399399,10896326322,2499,4708,0,2208,49399399,2499,49399399,10896325705,0,617,0,1,0.000,-1.762,0.000,2.344
49401898,49401898,0,0,8,49401898,10896330145,2499,3823,0,1323,49401898,2499,49401898,10896329625,0,520,0,1,0.000,-1.763,0.000,2.349
49404397,49404397,0,833,22,49404397,10896336149,2499,6004,0,3504,49404397,2499,49404397,10896334494,0,1655,0,1,0.000,-1.767,0.000,2.353
49406896,49406896,0,833,8,49406896,10896340562,2499,4413,0,1913,49406896,2499,49406896,10896339169,0,1393,0,1,0.000,-1.758,0.000,2.343
49409395,49409395,0,833,7,49409395,10896344340,2499,3778,0,1278,49409395,2499,49409395,10896343250,0,1090,0,1,0.000,-1.760,0.000,2.348
49411894,49411894,0,0,6,49411894,10896348027,2499,3687,0,1187,49411894,2499,49411894,10896347566,0,461,0,1,0.000,-1.762,0.000,2.351
49414393,49414393,0,833,7,49414393,10896360692,2499,12665,0,10165,49414393,2499,49414393,10896359249,0,1443,0,1,0.000,-1.764,0.000,2.356
49416892,49416892,0,833,4,49416892,10896365270,2499,4578,0,2078,49416892,2499,49416892,10896363813,0,1457,0,1,0.000,-1.757,0.000,2.345
49419391,49419391,0,0,7,49419391,10896368577,2499,3307,0,807,49419391,2499,49419391,10896368485,0,92,0,1,0.000,-1.760,0.000,2.351
49422723,49422723,0,0,11,49422723,10896375596,3332,7019,832,4519,49422723,3332,49422723,10896374668,0,928,0,1,0.000,-1.764,0.000,2.355
49425222,49425222,0,0,8,49425222,10896380394,2499,4798,0,2298,49425222,2499,49425222,10896379240,0,1154,0,1,0.000,-1.768,0.000,2.361
49427721,49427721,0,0,4,49427721,10896384459,2499,4065,0,1565,49427721,2499,49427721,10896383482,0,977,0,1,0.000,-1.761,0.000,2.352
49430220,49430220,0,0,9,49430220,10896388050,2499,3591,0,1091,49430220,2499,49430220,10896387720,0,330,0,1,0.000,-1.764,0.000,2.354
49432719,49432719,0,0,8,49432719,10896392746,2499,4696,0,2196,49432719,2499,49432719,10896392358,0,388,0,1,0.000,-1.766,0.000,2.357
49435218,49435218,0,0,8,49435218,10896397270,2499,4524,0,2024,49435218,2499,49435218,10896396423,0,847,0,1,0.000,-1.771,0.000,2.363
49437717,49437717,0,833,12,49437717,10896402009,2499,4739,0,2239,49437717,2499,49437717,10896400705,0,1304,0,1,0.000,-1.763,0.000,2.354
49440216,49440216,0,0,16,49440216,10896406657,2499,4648,0,2148,49440216,2499,49440216,10896405232,0,1425,0,1,0.000,-1.765,0.000,2.360
49442715,49442715,0,833,10,49442715,10896411374,2499,4717,0,2217,49442715,2499,49442715,10896410204,0,1170,0,1,0.000,-1.769,0.000,2.361
49445214,49445214,0,0,29,49445214,10896415450,2499,4076,0,1576,49445214,2499,49445214,10896414537,0,913,0,1,0.000,-1.772,0.000,2.365
49447713,49447713,0,0,9,49447713,10896427714,2499,12264,0,9764,49447713,2499,49447713,10896426908,0,806,0,1,0.000,-1.764,0.000,2.356
49450212,49450212,0,0,8,49450212,10896431414,2499,3700,0,1200,49450212,2499,49449379,10896429833,833,1581,0,1,0.000,-1.767,0.000,2.360
49452711,49452711,0,0,18,49452711,10896436346,2499,4932,0,2432,49452711,2499,49452711,10896435262,0,1084,0,1,0.000,-1.768,0.000,2.363
49455210,49455210,0,0,8,49455210,10896440733,2499,4387,0,1887,49455210,2499,49455210,10896439732,0,1001,0,1,0.000,-1.772,0.000,2.367
49457709,49457709,0,833,75,49457709,10896445253,2499,4520,0,2020,49457709,2499,49457709,10896444082,0,1171,0,1,0.000,-1.765,0.000,2.358
49460208,49460208,0,0,13,49460208,10896449345,2499,4092,0,1592,49460208,2499,49460208,10896447971,0,1374,0,1,0.000,-1.769,0.000,2.362
49463540,49463540,0,0,11,49463540,10896453753,3332,4408,832,1908,49463540,3332,49462707,10896452088,833,1665,0,1,0.000,-1.772,0.000,2.366
49465206,49465206,0,0,9,49465206,10896458791,1666,5038,0,2538,49465206,1666,49465206,10896457290,0,1501,0,1,0.000,-1.777,0.000,2.369
49467705,49467705,0,0,6,49467705,10896462898,2499,4107,0,1607,49467705,2499,49467705,10896461917,0,981,0,1,0.000,-1.771,0.000,2.361
49470204,49470204,0,0,5,49470204,10896467049,2499,4151,0,1651,49470204,2499,49470204,10896466583,0,466,0,1,0.000,-1.773,0.000,2.367
49472703,49472703,0,0,8,49472703,10896470995,2499,3946,0,1446,49472703,2499,49472703,10896470754,0,241,0,1,0.000,-1.774,0.000,2.371
49475202,49475202,0,0,12,49475202,10896476203,2499,5208,0,2708,49475202,2499,49475202,10896475086,0,1117,0,1,0.000,-1.778,0.000,2.376
49477701,49477701,0,0,8,49477701,10896480359,2499,4156,0,1656,49477701,2499,49477701,10896479488,0,871,0,1,0.000,-1.772,0.000,2.369
49480200,49480200,0,0,11,49480200,10896492526,2499,12167,0,9667,49480200,2499,49480200,10896491388,0,1138,0,1,0.000,-1.774,0.000,2.373
49483532,49483532,0,0,8,49483532,10896498270,3332,5744,832,3244,49483532,3332,49483532,10896497852,0,418,0,1,0.000,-1.776,0.000,2.377
49485198,49485198,0,0,13,49485198,10896502026,1666,3756,0,1256,49485198,1666,49485198,10896501194,0,832,0,1,0.000,-1.780,0.000,2.380
49487697,49487697,0,0,10,49487697,10896506499,2499,4473,0,1973,49487697,2499,49487697,10896505615,0,884,0,1,0.000,-1.776,0.000,2.373
49490196,49490196,0,0,8,49490196,10896509834,2499,3335,0,835,49490196,2499,49490196,10896509433,0,401,0,1,0.000,-1.779,0.000,2.377
49492695,49492695,0,0,8,49492695,10896513540,2499,3706,0,1206,49492695,2499,49492695,10896513020,0,520,0,1,0.000,-1.781,0.000,2.381
49495194,49495194,0,0,10,49495194,10896516486,2499,2946,0,446,49495194,2499,49494361,10896515390,833,1096,0,1,0.000,-1.783,0.000,2.386
49497693,49497693,0,0,8,49497693,10896523345,2499,6859,0,4359,49497693,2499,49497693,10896522414,0,931,0,1,0.000,-1.770,0.000,2.369
49500192,49500192,0,0,10,49500192,10896527746,2499,4401,0,1901,49500192,2499,49499359,10896526574,833,1172,0,1,0.000,-1.773,0.000,2.374
49502691,49502691,0,0,11,49502691,10896532602,2499,4856,0,2356,49502691,2499,49502691,10896531463,0,1139,0,1,0.000,-1.776,0.000,2.377
49505190,49505190,0,0,18,49505190,10896536309,2499,3707,0,1207,49505190,2499,49505190,10896535489,0,820,0,1,0.000,-1.781,0.000,2.381
49507689,49507689,0,0,7,49507689,10896539864,2499,3555,0,1055,49507689,2499,49507689,10896539631,0,233,0,1,0.000,-1.770,0.000,2.364
49510188,49510188,0,0,6,49510188,10896543743,2499,3879,0,1379,49510188,2499,49510188,10896543506,0,237,0,1,0.000,-1.773,0.000,2.369
49512687,49512687,0,0,7,49512687,10896548868,2499,5125,0,2625,49512687,2499,49512687,10896547764,0,1104,0,1,0.000,-1.775,0.000,2.373
49515186,49515186,0,0,6,49515186,10896560968,2499,12100,0,9600,49515186,2499,49515186,10896560057,0,911,0,1,0.000,-1.779,0.000,2.376
49517685,49517685,0,0,5,49517685,10896564971,2499,4003,0,1503,49517685,2499,49517685,10896564524,0,447,0,1,0.000,-1.768,0.000,2.361
49520184,49520184,0,0,12,49520184,10896571052,2499,6081,0,3581,49520184,2499,49520184,10896569797,0,1255,0,1,0.000,-1.773,0.000,2.365
49523516,49523516,0,0,7,49523516,10896579123,3332,8071,832,5571,49523516,3332,49523516,10896578451,0,672,0,1,0.000,-1.776,0.000,2.370
49525182,49525182,0,0,25,49525182,10896581152,1666,2029,0,0,49525182,1666,49525182,10896580748,0,404,0,1,0.000,-1.778,0.000,2.373
49528514,49528514,0,0,7,49528514,10896589435,3332,8283,832,5783,49528514,3332,49528514,10896588597,0,838,0,1,0.000,-1.767,0.000,2.361
49531013,49531013,0,0,9,49531013,10896595082,2499,5647,0,3147,49531013,2499,49531013,10896594436,0,646,0,1,0.000,-1.772,0.000,2.366
49533512,49533512,0,0,10,49533512,10896599258,2499,4176,0,1676,49533512,2499,49533512,10896598649,0,609,0,1,0.000,-1.776,0.000,2.371
49536011,49536011,0,0,7,49536011,10896602803,2499,3545,0,1045,49536011,2499,49536011,10896602499,0,304,0,1,0.000,-1.780,0.000,2.377
49538510,49538510,0,0,8,49538510,10896606538,2499,3735,0,1235,49538510,2499,49538510,10896606118,0,420,0,1,0.000,-1.769,0.000,2.362
49541009,49541009,0,0,8,49541009,10896610826,2499,4288,0,1788,49541009,2499,49541009,10896610222,0,604,0,1,0.000,-1.773,0.000,2.365
49543508,49543508,0,0,9,49543508,10896615343,2499,4517,0,2017,49543508,2499,49543508,10896614383,0,960,0,1,0.000,-1.775,0.000,2.367
49546007,49546007,0,0,9,49546007,10896619476,2499,4133,0,1633,49546007,2499,49546007,10896618513,0,963,0,1,0.000,-1.779,0.000,2.372
49548506,49548506,0,0,11,49548506,10896631648,2499,12172,0,9672,49548506,2499,49548506,10896630541,0,1107,0,1,0.000,-1.768,0.000,2.359
49551005,49551005,0,833,8,49551005,10896636563,2499,4915,0,2415,49551005,2499,49551005,10896634604,0,1959,0,1,0.000,-1.770,0.000,2.364
49553504,49553504,0,833,11,49553504,10896641260,2499,4697,0,2197,49553504,2499,49553504,10896639781,0,1479,0,1,0.000,-1.772,0.000,2.368
49556003,49556003,0,0,7,49556003,10896645166,2499,3906,0,1406,49556003,2499,49556003,10896644138,0,1028,0,1,0.000,-1.776,0.000,2.371
49558502,49558502,0,0,9,49558502,10896648877,2499,3711,0,1211,49558502,2499,49558502,10896647509,0,1368,0,1,0.000,-1.767,0.000,2.357
49561001,49561001,0,833,7,49561001,10896653354,2499,4477,0,1977,49561001,2499,49561001,10896652247,0,1107,0,1,0.000,-1.770,0.000,2.359
49563500,49563500,0,0,8,49563500,10896657179,2499,3825,0,1325,49563500,2499,49563500,10896656484,0,695,0,1,0.000,-1.772,0.000,2.362
49565999,49565999,0,833,9,49565999,10896662592,2499,5413,0,2913,49565999,2499,49565999,10896661470,0,1122,0,1,0.000,-1.773,0.000,2.364
49568498,49568498,0,0,9,49568498,10896665660,2499,3068,0,568,49568498,2499,49568498,10896665375,0,285,0,1,0.000,-1.763,0.000,2.352
49571830,49571830,0,0,8,49571830,10896671674,3332,6014,832,3514,49571830,3332,49571830,10896671107,0,567,0,1,0.000,-1.766,0.000,2.357
49574329,49574329,0,0,8,49574329,10896676609,2499,4935,0,2435,49574329,2499,49574329,10896675718,0,891,0,1,0.000,-1.770,0.000,2.362
49576828,49576828,0,0,7,49576828,10896680970,2499,4361,0,1861,49576828,2499,49576828,10896680002,0,968,0,1,0.000,-1.772,0.000,2.364
49579327,49579327,0,0,11,49579327,10896684822,2499,3852,0,1352,49579327,2499,49579327,10896683852,0,970,0,1,0.000,-1.764,0.000,2.355
49581826,49581826,0,0,10,49581826,10896696465,2499,11643,0,9143,49581826,2499,49581826,10896695515,0,950,0,1,0.000,-1.767,0.000,2.357
49584325,49584325,0,0,8,49584325,10896700581,2499,4116,0,1616,49584325,2499,49584325,10896699618,0,963,0,1,0.000,-1.769,0.000,2.362
49586824,49586824,0,833,8,49586824,10896704808,2499,4227,0,1727,49586824,2499,49586824,10896703730,0,1078,0,1,0.000,-1.771,0.000,2.366
49589323,49589323,0,833,7,49589323,10896709324,2499,4516,0,2016,49589323,2499,49589323,10896707988,0,1336,0,1,0.000,-1.763,0.000,2.355
49591822,49591822,0,0,5,49591822,10896712042,2499,2718,0,218,49591822,2499,49590989,10896710477,833,1565,0,1,0.000,-1.767,0.000,2.358
49595154,49595154,0,0,9,49595154,10896717160,3332,5118,832,2618,49595154,3332,49595154,10896717065,0,95,0,1,0.000,-1.772,0.000,2.364
49597653,49597653,0,0,7,49597653,10896721422,2499,4262,0,1762,49597653,2499,49597653,10896721084,0,338,0,1,0.000,-1.775,0.000,2.367
49599319,49599319,0,0,4,49599319,10896724112,1666,2690,0,190,49599319,1666,49599319,10896723878,0,234,0,1,0.000,-1.768,0.000,2.355
49601818,49601818,0,0,6,49601818,10896728364,2499,4252,0,1752,49601818,2499,49601818,10896727884,0,480,0,1,0.000,-1.770,0.000,2.359
49604317,49604317,0,0,7,49604317,10896732830,2499,4466,0,1966,49604317,2499,49604317,10896731797,0,1033,0,1,0.000,-1.772,0.000,2.363
49606816,49606816,0,0,10,49606816,10896737319,2499,4489,0,1989,49606816,2499,49606816,10896736362,0,957,0,1,0.000,-1.774,0.000,2.366
49609315,49609315,0,833,7,49609315,10896741667,2499,4348,0,1848,49609315,2499,49609315,10896740486,0,1181,0,1,0.000,-1.767,0.000,2.358
49611814,49611814,0,0,9,49611814,10896745564,2499,3897,0,1397,49611814,2499,49611814,10896744582,0,982,0,1,0.000,-1.770,0.000,2.362
49614313,49614313,0,0,12,49614313,10896758393,2499,12829,0,10329,49614313,2499,49614313,10896757397,0,996,0,1,0.000,-1.775,0.000,2.366
49616812,49616812,0,0,8,49616812,10896763058,2499,4665,0,2165,49616812,2499,49616812,10896762079,0,979,0,1,0.000,-1.777,0.000,2.369
49619311,49619311,0,0,7,49619311,10896767380,2499,4322,0,1822,49619311,2499,49619311,10896766435,0,945,0,1,0.000,-1.770,0.000,2.360
49621810,49621810,0,0,11,49621810,10896772092,2499,4712,0,2212,49621810,2499,49621810,10896770751,0,1341,0,1,0.000,-1.773,0.000,2.364
49624309,49624309,0,833,10,49624309,10896777205,2499,5113,0,2613,49624309,2499,49624309,10896775330,0,1875,0,1,0.000,-1.778,0.000,2.369
49626808,49626808,0,0,6,49626808,10896780663,2499,3458,0,958,49626808,2499,49626808,10896779606,0,1057,0,1,0.000,-1.779,0.000,2.372
49629307,49629307,0,0,9,49629307,10896783856,2499,3193,0,693,49629307,2499,49629307,10896783536,0,320,0,1,0.000,-1.772,0.000,2.362
49631806,49631806,0,0,7,49631806,10896788063,2499,4207,0,1707,49631806,2499,49631806,10896787962,0,101,0,1,0.000,-1.776,0.000,2.365
49634305,49634305,0,0,7,49634305,10896791913,2499,3850,0,1350,49634305,2499,49634305,10896791803,0,110,0,1,0.000,-1.780,0.000,2.370
49636804,49636804,0,0,7,49636804,10896796599,2499,4686,0,2186,49636804,2499,49636804,10896795608,0,991,0,1,0.000,-1.784,0.000,2.373
49639303,49639303,0,0,11,49639303,10896800645,2499,4046,0,1546,49639303,2499,49639303,10896800156,0,489,0,1,0.000,-1.777,0.000,2.367
49641802,49641802,0,0,9,49641802,10896805285,2499,4640,0,2140,49641802,2499,49641802,10896804758,0,527,0,1,0.000,-1.780,0.000,2.370
49644301,49644301,0,833,9,49644301,10896811257,2499,5972,0,3472,49644301,2499,49644301,10896809786,0,1471,0,1,0.000,-1.783,0.000,2.376
49646800,49646800,0,0,7,49646800,10896822900,2499,11643,0,9143,49646800,2499,49646800,10896822447,0,453,0,1,0.000,-1.785,0.000,2.379
49649299,49649299,0,0,7,49649299,10896826483,2499,3583,0,1083,49649299,2499,49649299,10896826131,0,352,0,1,0.000,-1.782,0.000,2.373
49651798,49651798,0,0,13,49651798,10896831357,2499,4874,0,2374,49651798,2499,49651798,10896830182,0,1175,0,1,0.000,-1.784,0.000,2.377
49654297,49654297,0,0,12,49654297,10896835083,2499,3726,0,1226,49654297,2499,49654297,10896834813,0,270,0,1,0.000,-1.789,0.000,2.381
49656796,49656796,0,0,7,49656796,10896840059,2499,4976,0,2476,49656796,2499,49656796,10896839187,0,872,0,1,0.000,-1.792,0.000,2.384
49659295,49659295,0,0,4,49659295,10896843335,2499,3276,0,776,49659295,2499,49659295,10896842787,0,548,0,1,0.000,-1.787,0.000,2.379
49661794,49661794,0,0,6,49661794,10896848033,2499,4698,0,2198,49661794,2499,49661794,10896846528,0,1505,0,1,0.000,-1.788,0.000,2.382
49664293,49664293,0,0,4,49664293,10896851180,2499,3147,0,647,49664293,2499,49663460,10896849747,833,1433,0,1,0.000,-1.791,0.000,2.385
49667625,49667625,0,0,12,49667625,10896859114,3332,7934,832,5434,49667625,3332,49667625,10896858680,0,434,0,1,0.000,-1.795,0.000,2.391
49670124,49670124,0,833,8,49670124,10896864826,2499,5712,0,3212,49670124,2499,49670124,10896863418,0,1408,0,1,0.000,-1.789,0.000,2.385
49672623,49672623,0,0,6,49672623,10896868478,2499,3652,0,1152,49672623,2499,49672623,10896867930,0,548,0,1,0.000,-1.790,0.000,2.387
49675122,49675122,0,0,7,49675122,10896873554,2499,5076,0,2576,49675122,2499,49675122,10896873002,0,552,0,1,0.000,-1.795,0.000,2.390
49677621,49677621,0,0,9,49677621,10896878201,2499,4647,0,2147,49677621,2499,49677621,10896877335,0,866,0,1,0.000,-1.796,0.000,2.394
49680120,49680120,0,0,12,49680120,10896890077,2499,11876,0,9376,49680120,2499,49680120,10896889806,0,271,0,1,0.000,-1.792,0.000,2.388
49682619,49682619,0,0,7,49682619,10896895252,2499,5175,0,2675,49682619,2499,49682619,10896894234,0,1018,0,1,0.000,-1.794,0.000,2.393
49685118,49685118,0,0,10,49685118,10896899602,2499,4350,0,1850,49685118,2499,49685118,10896898868,0,734,0,1,0.000,-1.799,0.000,2.397
49687617,49687617,0,0,9,49687617,10896903956,2499,4354,0,1854,49687617,2499,49687617,10896903244,0,712,0,1,0.000,-1.801,0.000,2.399
49690116,49690116,0,0,13,49690116,10896907781,2499,3825,0,1325,49690116,2499,49690116,10896907275,0,506,0,1,0.000,-1.798,0.000,2.393
49692615,49692615,0,0,7,49692615,10896912502,2499,4721,0,2221,49692615,2499,49692615,10896911536,0,966,0,1,0.000,-1.800,0.000,2.396
49695114,49695114,0,0,16,49695114,10896917377,2499,4875,0,2375,49695114,2499,49695114,10896915317,0,2060,0,1,0.000,-1.804,0.000,2.403
49697613,49697613,0,0,9,49697613,10896920476,2499,3099,0,599,49697613,2499,49697613,10896920414,0,62,0,1,0.000,-1.806,0.000,2.406
49700945,49700945,0,0,9,49700945,10896927327,3332,6851,832,4351,49700945,3332,49700945,10896926332,0,995,0,1,0.000,-1.793,0.000,2.390
49703444,49703444,0,0,8,49703444,10896930370,2499,3043,0,543,49703444,2499,49702611,10896928992,833,1378,0,1,0.000,-1.795,0.000,2.393
49705943,49705943,0,0,6,49705943,10896935770,2499,5400,0,2900,49705943,2499,49705943,10896934622,0,1148,0,1,0.000,-1.797,0.000,2.395
49708442,49708442,0,0,9,49708442,10896939882,2499,4112,0,1612,49708442,2499,49708442,10896939438,0,444,0,1,0.000,-1.802,0.000,2.399
