cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
60.101000000,60.119000000,60.162000000,60.162000000,inside_local_costmap_mutex,20000,20416,416,18.000000000,42282,61.000000000,61.000000000,1,0.127368420,0.000000668,0.303599626
60.201000000,60.218000000,60.244000000,60.244000000,inside_local_costmap_mutex,20000,20177,177,17.000000000,30388,43.000000000,43.000000000,1,0.127368420,0.000000668,0.303599626
60.300000000,60.322000000,60.357000000,60.357000000,inside_local_costmap_mutex,20000,21153,1153,22.000000000,36023,57.000000000,57.000000000,1,-0.150879100,0.000000000,-0.155843452
60.400000000,60.424000000,60.487000000,60.491000000,inside_local_costmap_mutex,20000,20289,289,24.000000000,65599,87.000000000,91.000000000,1,-0.121322058,0.000000000,-0.137147471
60.500000000,60.521000000,60.591000000,60.591000000,inside_local_costmap_mutex,20000,23587,3587,21.000000000,73352,91.000000000,91.000000000,1,0.127368420,0.000000000,0.509164631
60.600000000,60.620000000,60.651000000,60.651000000,inside_local_costmap_mutex,20000,20373,373,20.000000000,31454,51.000000000,51.000000000,1,0.113407075,0.000000000,0.536059141
60.700000000,60.717000000,60.759000000,60.759000000,inside_local_costmap_mutex,20000,20148,148,17.000000000,42185,59.000000000,59.000000000,1,0.121580422,0.000005621,0.249146178
60.800000000,60.816000000,60.849000000,60.849000000,inside_local_costmap_mutex,20000,20367,367,16.000000000,34689,49.000000000,49.000000000,1,0.131245598,0.000000000,0.249806374
60.900000000,60.919000000,60.950000000,60.950000000,inside_local_costmap_mutex,20000,20558,558,19.000000000,29071,50.000000000,50.000000000,1,0.128432870,0.000000000,0.454077095
61.000000000,61.021000000,61.049000000,61.051000000,inside_local_costmap_mutex,20000,20245,245,21.000000000,28496,49.000000000,51.000000000,1,0.124614507,0.000000000,0.551591754
61.101000000,61.124000000,61.159000000,61.159000000,inside_local_costmap_mutex,20000,20222,222,23.000000000,33318,58.000000000,58.000000000,1,0.182744250,0.000000000,0.817706585
61.200000000,61.220000000,61.240000000,61.240000000,inside_local_costmap_mutex,20000,20231,231,20.000000000,23225,40.000000000,40.000000000,1,0.219999999,0.000000000,0.813702285
61.300000000,61.322000000,61.358000000,61.358000000,inside_local_costmap_mutex,20000,20203,203,22.000000000,38403,58.000000000,58.000000000,1,0.219999999,0.000000000,1.005000472
61.401000000,61.421000000,61.471000000,61.471000000,inside_local_costmap_mutex,20000,20439,439,20.000000000,53749,70.000000000,70.000000000,1,0.219999999,0.000000000,1.388113499
61.500000000,61.521000000,61.557000000,61.557000000,inside_local_costmap_mutex,20000,20500,500,21.000000000,38955,57.000000000,57.000000000,1,0.219999999,0.000000000,1.192588210
61.600000000,61.619000000,61.669000000,61.669000000,inside_local_costmap_mutex,20000,20074,74,19.000000000,54129,69.000000000,69.000000000,1,0.219999999,0.000000000,1.189605236
61.701000000,61.717000000,61.780000000,61.780000000,inside_local_costmap_mutex,20000,20380,380,16.000000000,71990,79.000000000,79.000000000,1,0.219999999,0.000000000,1.003659606
