cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
19.970000000,19.989000000,20.023000000,20.023000000,inside_local_costmap_mutex,20000,20343,343,19.000000000,33779,53.000000000,53.000000000,1,0.127368420,0.000000654,0.303599417
20.074000000,20.094000000,20.114000000,20.114000000,inside_local_costmap_mutex,20000,20184,184,20.000000000,28422,40.000000000,40.000000000,1,0.127368420,0.000000214,0.303623408
20.171000000,20.192000000,20.222000000,20.222000000,inside_local_costmap_mutex,20000,20314,314,21.000000000,30538,51.000000000,51.000000000,1,0.123555116,0.000000000,0.209925413
20.270000000,20.291000000,20.312000000,20.312000000,inside_local_costmap_mutex,20000,20208,208,21.000000000,24451,42.000000000,42.000000000,1,0.110049531,0.000000000,0.529622018
20.370000000,20.390000000,20.422000000,20.422000000,inside_local_costmap_mutex,20000,20224,224,20.000000000,30842,52.000000000,52.000000000,1,0.219999999,0.000000000,0.554607093
20.470000000,20.488000000,20.528000000,20.528000000,inside_local_costmap_mutex,20000,20204,204,18.000000000,35508,58.000000000,58.000000000,1,0.200836182,0.000000000,0.552021205
20.571000000,20.591000000,20.617000000,20.617000000,inside_local_costmap_mutex,20000,20625,625,20.000000000,25319,46.000000000,46.000000000,1,0.110845566,0.000019918,0.563531816
20.670000000,20.696000000,20.725000000,20.725000000,inside_local_costmap_mutex,20000,20242,242,26.000000000,27614,55.000000000,55.000000000,1,0.155089721,0.000000000,0.873928070
20.771000000,20.789000000,20.820000000,20.820000000,inside_local_costmap_mutex,20000,20864,864,18.000000000,29818,49.000000000,49.000000000,1,0.219999999,0.000000000,0.859663606
20.870000000,20.892000000,20.913000000,20.913000000,inside_local_costmap_mutex,20000,20222,222,22.000000000,23818,43.000000000,43.000000000,1,0.219999999,0.000000000,0.986674964
20.970000000,20.991000000,21.023000000,21.023000000,inside_local_costmap_mutex,20000,21110,1110,21.000000000,30068,53.000000000,53.000000000,1,0.219999999,0.000000000,0.831415296
21.070000000,21.090000000,21.119000000,21.119000000,inside_local_costmap_mutex,20000,20171,171,20.000000000,35497,49.000000000,49.000000000,1,0.219999999,0.000000000,0.938806772
21.170000000,21.192000000,21.230000000,21.230000000,inside_local_costmap_mutex,20000,20629,629,22.000000000,38415,60.000000000,60.000000000,1,0.219999999,0.000000000,1.192791104
21.270000000,21.289000000,21.320000000,21.320000000,inside_local_costmap_mutex,20000,20536,536,19.000000000,32702,50.000000000,50.000000000,1,0.219999999,0.000000000,0.991311729
21.371000000,21.392000000,21.416000000,21.416000000,inside_local_costmap_mutex,20000,21090,1090,21.000000000,28879,45.000000000,45.000000000,1,0.205214888,0.000000000,0.914135456
21.470000000,21.491000000,21.531000000,21.531000000,inside_local_costmap_mutex,20000,20869,869,21.000000000,40549,61.000000000,61.000000000,1,0.219999999,0.000000000,0.776157975
21.571000000,21.591000000,21.640000000,21.640000000,inside_local_costmap_mutex,20000,24082,4082,20.000000000,46708,69.000000000,69.000000000,1,0.219999999,0.000000000,0.715818226
21.671000000,21.691000000,21.721000000,21.721000000,inside_local_costmap_mutex,20000,20935,935,20.000000000,31947,50.000000000,50.000000000,1,0.219999999,0.000000000,0.604345143
21.770000000,21.790000000,21.820000000,21.820000000,inside_local_costmap_mutex,20000,20228,228,20.000000000,35122,50.000000000,50.000000000,1,0.219999999,0.000000000,0.595188439
21.871000000,21.891000000,21.916000000,21.916000000,inside_local_costmap_mutex,20000,20343,343,20.000000000,29575,45.000000000,45.000000000,1,0.206568375,0.000000000,0.553233564
21.970000000,21.991000000,22.017000000,22.017000000,inside_local_costmap_mutex,20000,20563,563,21.000000000,27303,47.000000000,47.000000000,1,0.205795452,0.000000000,0.365477890
22.071000000,22.094000000,22.127000000,22.127000000,inside_local_costmap_mutex,20000,20142,142,23.000000000,32346,56.000000000,56.000000000,1,0.219999999,0.000000000,0.333060741
22.170000000,22.192000000,22.222000000,22.222000000,inside_local_costmap_mutex,20000,20133,133,22.000000000,32828,52.000000000,52.000000000,1,0.219999999,0.000000000,0.139253169
22.270000000,22.293000000,22.322000000,22.322000000,inside_local_costmap_mutex,20000,20889,889,23.000000000,27291,52.000000000,52.000000000,1,0.219999999,0.000000000,0.125279561
22.371000000,22.391000000,22.413000000,22.413000000,inside_local_costmap_mutex,20000,20069,69,20.000000000,22176,42.000000000,42.000000000,1,0.206789047,0.000000000,0.117002636
22.470000000,22.491000000,22.521000000,22.521000000,inside_local_costmap_mutex,20000,20097,97,21.000000000,27624,51.000000000,51.000000000,1,0.219999999,0.000000000,0.012617295
22.571000000,22.592000000,22.611000000,22.611000000,inside_local_costmap_mutex,20000,21112,1112,21.000000000,24890,40.000000000,40.000000000,1,0.219999999,0.000000000,0.021723166
22.671000000,22.692000000,22.718000000,22.718000000,inside_local_costmap_mutex,20000,20409,409,21.000000000,29394,47.000000000,47.000000000,1,0.219999999,0.000000000,0.014284732
22.778000000,22.797000000,22.825000000,22.825000000,inside_local_costmap_mutex,20000,20307,307,19.000000000,30459,47.000000000,47.000000000,1,0.219999999,0.000000000,-0.059195854
22.871000000,22.883000000,22.920000000,22.920000000,inside_local_costmap_mutex,20000,20520,520,12.000000000,33465,49.000000000,49.000000000,1,0.219999999,0.000019968,-0.166021347
22.970000000,22.990000000,23.027000000,23.027000000,inside_local_costmap_mutex,20000,20687,687,20.000000000,35323,57.000000000,57.000000000,1,0.206909269,0.000069854,-0.163262948
23.070000000,23.090000000,23.120000000,23.120000000,inside_local_costmap_mutex,20000,20830,830,20.000000000,42123,50.000000000,50.000000000,1,0.219999999,0.000035249,-0.101710103
23.170000000,23.185000000,23.228000000,23.228000000,inside_local_costmap_mutex,20000,20399,399,15.000000000,36781,58.000000000,58.000000000,1,0.219999999,0.000030677,-0.175306961
23.273000000,23.297000000,23.321000000,23.321000000,inside_local_costmap_mutex,20000,20286,286,24.000000000,23913,48.000000000,48.000000000,1,0.219999999,0.000063059,-0.216233730
23.371000000,23.392000000,23.420000000,23.420000000,inside_local_costmap_mutex,20000,20300,300,21.000000000,25673,49.000000000,49.000000000,1,0.219999999,0.000079416,-0.257653654
23.471000000,23.491000000,23.519000000,23.519000000,inside_local_costmap_mutex,20000,20423,423,20.000000000,30605,48.000000000,48.000000000,1,0.206906185,0.000149016,-0.242009893
23.570000000,23.591000000,23.616000000,23.616000000,inside_local_costmap_mutex,20000,20281,281,21.000000000,23770,46.000000000,46.000000000,1,0.219999999,0.000084334,-0.274630994
23.670000000,23.692000000,23.713000000,23.713000000,inside_local_costmap_mutex,20000,20315,315,22.000000000,23575,43.000000000,43.000000000,1,0.219999999,0.000000000,-0.278210342
23.772000000,23.783000000,23.815000000,23.815000000,inside_local_costmap_mutex,20000,20191,191,11.000000000,31177,43.000000000,43.000000000,1,0.219999999,0.000101187,-0.253927469
23.873000000,23.893000000,23.920000000,23.920000000,inside_local_costmap_mutex,20000,20465,465,20.000000000,30064,47.000000000,47.000000000,1,0.219999999,0.000090288,-0.262399673
23.970000000,23.983000000,24.026000000,24.026000000,inside_local_costmap_mutex,20000,20234,234,13.000000000,34958,56.000000000,56.000000000,1,0.219999999,0.000111763,-0.248333797
24.070000000,24.089000000,24.123000000,24.123000000,inside_local_costmap_mutex,20000,20454,454,19.000000000,31263,53.000000000,53.000000000,1,0.219999999,0.000088393,-0.273105472
24.172000000,24.193000000,24.223000000,24.223000000,inside_local_costmap_mutex,20000,20101,101,21.000000000,34519,51.000000000,51.000000000,1,0.206970274,0.000100575,-0.281868994
24.270000000,24.287000000,24.325000000,24.325000000,inside_local_costmap_mutex,20000,20185,185,17.000000000,35288,55.000000000,55.000000000,1,0.219999999,0.000101928,-0.195112109
