tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
1.408000000,1.336000000,1.836000000,map_odom_tf_new_pose,72.000000000,-428.000000000,20000,20564,564
1.591000000,1.536000000,2.036000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20454,454
1.792000000,1.736000000,2.236000000,map_odom_tf_republish,56.000000000,-444.000000000,20000,20456,456
1.995000000,1.936000000,2.436000000,map_odom_tf_republish,59.000000000,-441.000000000,20000,20617,617
2.188000000,2.137000000,2.637000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20228,228
2.383000000,2.336000000,2.836000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20236,236
2.592000000,2.536000000,3.036000000,map_odom_tf_republish,56.000000000,-444.000000000,20000,20401,401
2.789000000,2.736000000,3.236000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20060,60
2.989000000,2.936000000,3.436000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20236,236
3.187000000,3.136000000,3.636000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,21092,1092
3.388000000,3.336000000,3.836000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20551,551
3.591000000,3.536000000,4.036000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20186,186
3.791000000,3.736000000,4.236000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20391,391
3.991000000,3.936000000,4.436000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20189,189
4.191000000,4.136000000,4.636000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20213,213
4.388000000,4.336000000,4.836000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20335,335
4.589000000,4.536000000,5.036000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20368,368
4.787000000,4.737000000,5.237000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20124,124
4.990000000,4.936000000,5.436000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20283,283
5.193000000,5.136000000,5.636000000,map_odom_tf_republish,57.000000000,-443.000000000,20000,20360,360
5.391000000,5.336000000,5.836000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20217,217
5.592000000,5.536000000,6.036000000,map_odom_tf_republish,56.000000000,-444.000000000,20000,20261,261
5.791000000,5.736000000,6.236000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20436,436
5.990000000,5.936000000,6.436000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20353,353
6.190000000,6.136000000,6.636000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20622,622
6.389000000,6.336000000,6.836000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20027,27
6.590000000,6.536000000,7.036000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20153,153
6.789000000,6.736000000,7.236000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20745,745
6.988000000,6.937000000,7.437000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20319,319
7.216000000,7.136000000,7.636000000,map_odom_tf_new_pose,80.000000000,-420.000000000,20000,20271,271
7.391000000,7.338000000,7.838000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20305,305
7.591000000,7.537000000,8.037000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20529,529
7.790000000,7.737000000,8.237000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20522,522
7.987000000,7.937000000,8.437000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20152,152
8.191000000,8.137000000,8.637000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20207,207
8.390000000,8.338000000,8.838000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20260,260
8.589000000,8.537000000,9.037000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20369,369
8.786000000,8.739000000,9.239000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20541,541
8.990000000,8.938000000,9.438000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20208,208
9.190000000,9.138000000,9.638000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20383,383
9.393000000,9.338000000,9.838000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20210,210
9.591000000,9.538000000,10.038000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20150,150
9.789000000,9.738000000,10.238000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20181,181
9.989000000,9.938000000,10.438000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20169,169
10.192000000,10.138000000,10.638000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20205,205
10.391000000,10.338000000,10.838000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20521,521
10.589000000,10.538000000,11.038000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20410,410
10.793000000,10.738000000,11.238000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,21623,1623
10.991000000,10.938000000,11.438000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20412,412
11.193000000,11.138000000,11.638000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20494,494
11.390000000,11.340000000,11.840000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20113,113
11.591000000,11.538000000,12.038000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20315,315
11.788000000,11.738000000,12.238000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20891,891
11.992000000,11.938000000,12.438000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20282,282
12.191000000,12.139000000,12.639000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20492,492
12.389000000,12.338000000,12.838000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20291,291
12.591000000,12.538000000,13.038000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20216,216
