tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
2.220000000,2.141000000,2.641000000,map_odom_tf_new_pose,79.000000000,-421.000000000,20000,20096,96
2.392000000,2.341000000,2.841000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20220,220
2.593000000,2.541000000,3.041000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20468,468
2.792000000,2.742000000,3.242000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,21375,1375
2.992000000,2.941000000,3.441000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20353,353
3.194000000,3.141000000,3.641000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20706,706
3.394000000,3.341000000,3.841000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20374,374
3.593000000,3.541000000,4.041000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20235,235
3.798000000,3.741000000,4.241000000,map_odom_tf_republish,57.000000000,-443.000000000,20000,20497,497
3.994000000,3.941000000,4.441000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20177,177
4.190000000,4.141000000,4.641000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20191,191
4.396000000,4.341000000,4.841000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20401,401
4.594000000,4.541000000,5.041000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20185,185
4.793000000,4.741000000,5.241000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20206,206
4.995000000,4.941000000,5.441000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20516,516
5.190000000,5.141000000,5.641000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20387,387
5.393000000,5.342000000,5.842000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20756,756
5.593000000,5.542000000,6.042000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20298,298
5.791000000,5.742000000,6.242000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20109,109
5.993000000,5.944000000,6.444000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20126,126
6.192000000,6.143000000,6.643000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20348,348
6.397000000,6.343000000,6.843000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20342,342
6.592000000,6.543000000,7.043000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20134,134
6.792000000,6.743000000,7.243000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20548,548
6.993000000,6.943000000,7.443000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20276,276
7.191000000,7.145000000,7.645000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20400,400
7.394000000,7.344000000,7.844000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20199,199
7.594000000,7.544000000,8.044000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20725,725
7.795000000,7.746000000,8.246000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20453,453
7.991000000,7.945000000,8.445000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20295,295
8.192000000,8.146000000,8.646000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20154,154
8.394000000,8.345000000,8.845000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20215,215
8.591000000,8.545000000,9.045000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20406,406
8.792000000,8.745000000,9.245000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20155,155
8.990000000,8.945000000,9.445000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20411,411
9.195000000,9.145000000,9.645000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20306,306
9.394000000,9.345000000,9.845000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20093,93
9.593000000,9.545000000,10.045000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20310,310
9.794000000,9.745000000,10.245000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20116,116
9.996000000,9.945000000,10.445000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20420,420
10.192000000,10.145000000,10.645000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20159,159
10.393000000,10.345000000,10.845000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20262,262
10.591000000,10.545000000,11.045000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20348,348
10.795000000,10.745000000,11.245000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20545,545
10.993000000,10.945000000,11.445000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20129,129
11.194000000,11.145000000,11.645000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20368,368
11.393000000,11.345000000,11.845000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20443,443
11.594000000,11.546000000,12.046000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20632,632
11.793000000,11.746000000,12.246000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20297,297
11.992000000,11.946000000,12.446000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20319,319
12.196000000,12.146000000,12.646000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20243,243
12.395000000,12.346000000,12.846000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20643,643
12.593000000,12.546000000,13.046000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20407,407
12.794000000,12.746000000,13.246000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20159,159
12.993000000,12.946000000,13.446000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20116,116
13.194000000,13.146000000,13.646000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20426,426
13.393000000,13.347000000,13.847000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20161,161
13.591000000,13.546000000,14.046000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20383,383
13.792000000,13.746000000,14.246000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20321,321
13.993000000,13.947000000,14.447000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20357,357
14.190000000,14.146000000,14.646000000,map_odom_tf_republish,44.000000000,-456.000000000,20000,20119,119
14.394000000,14.346000000,14.846000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20152,152
14.595000000,14.546000000,15.046000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20236,236
14.791000000,14.746000000,15.246000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20175,175
14.994000000,14.946000000,15.446000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20458,458
15.194000000,15.146000000,15.646000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20206,206
15.392000000,15.346000000,15.846000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20887,887
15.595000000,15.546000000,16.046000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20152,152
15.797000000,15.747000000,16.247000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20233,233
15.993000000,15.946000000,16.446000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20328,328
16.193000000,16.146000000,16.646000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20091,91
16.394000000,16.346000000,16.846000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20573,573
16.593000000,16.546000000,17.046000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20571,571
16.793000000,16.746000000,17.246000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20225,225
16.993000000,16.946000000,17.446000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20538,538
17.193000000,17.146000000,17.646000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20116,116
17.391000000,17.346000000,17.846000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20473,473
17.593000000,17.546000000,18.046000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20268,268
17.792000000,17.746000000,18.246000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20263,263
17.996000000,17.947000000,18.447000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20330,330
18.192000000,18.146000000,18.646000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20128,128
18.391000000,18.346000000,18.846000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20178,178
18.593000000,18.546000000,19.046000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20370,370
18.789000000,18.746000000,19.246000000,map_odom_tf_republish,43.000000000,-457.000000000,20000,20120,120
18.991000000,18.946000000,19.446000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20129,129
19.193000000,19.146000000,19.646000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20098,98
19.394000000,19.346000000,19.846000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20480,480
19.595000000,19.546000000,20.046000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20553,553
19.793000000,19.746000000,20.246000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20484,484
19.993000000,19.946000000,20.446000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20157,157
20.193000000,20.146000000,20.646000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20145,145
20.396000000,20.346000000,20.846000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20574,574
20.593000000,20.546000000,21.046000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20267,267
20.829000000,20.746000000,21.246000000,map_odom_tf_new_pose,83.000000000,-417.000000000,20000,20212,212
20.993000000,20.946000000,21.446000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20268,268
21.192000000,21.146000000,21.646000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20160,160
21.393000000,21.346000000,21.846000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20181,181
21.593000000,21.547000000,22.047000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20364,364
21.793000000,21.746000000,22.246000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20182,182
21.994000000,21.946000000,22.446000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20325,325
22.195000000,22.146000000,22.646000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20121,121
22.394000000,22.346000000,22.846000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20192,192
22.593000000,22.546000000,23.046000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20593,593
22.795000000,22.746000000,23.246000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20357,357
22.991000000,22.946000000,23.446000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20324,324
23.194000000,23.146000000,23.646000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20409,409
23.391000000,23.346000000,23.846000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20479,479
23.592000000,23.546000000,24.046000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20208,208
23.795000000,23.746000000,24.246000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20124,124
23.995000000,23.946000000,24.446000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20147,147
24.193000000,24.147000000,24.647000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20202,202
24.393000000,24.346000000,24.846000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20343,343
24.592000000,24.546000000,25.046000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20513,513
24.796000000,24.746000000,25.246000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20165,165
24.993000000,24.946000000,25.446000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20685,685
25.192000000,25.146000000,25.646000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20390,390
25.394000000,25.346000000,25.846000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20382,382
25.597000000,25.546000000,26.046000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20259,259
25.793000000,25.746000000,26.246000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20585,585
25.991000000,25.946000000,26.446000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20521,521
26.194000000,26.146000000,26.646000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20134,134
26.396000000,26.346000000,26.846000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20155,155
26.593000000,26.546000000,27.046000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20257,257
26.792000000,26.746000000,27.246000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20204,204
26.993000000,26.947000000,27.447000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20218,218
27.192000000,27.146000000,27.646000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20118,118
27.392000000,27.346000000,27.846000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20146,146
27.594000000,27.546000000,28.046000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20645,645
27.794000000,27.746000000,28.246000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20164,164
27.996000000,27.946000000,28.446000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20147,147
28.193000000,28.146000000,28.646000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20293,293
28.390000000,28.347000000,28.847000000,map_odom_tf_republish,43.000000000,-457.000000000,20000,20606,606
28.595000000,28.546000000,29.046000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20450,450
28.794000000,28.746000000,29.246000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20347,347
28.994000000,28.946000000,29.446000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20318,318
29.191000000,29.146000000,29.646000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20202,202
29.393000000,29.346000000,29.846000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20063,63
29.594000000,29.546000000,30.046000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20165,165
29.791000000,29.746000000,30.246000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20074,74
29.994000000,29.946000000,30.446000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20477,477
30.193000000,30.146000000,30.646000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20428,428
30.393000000,30.346000000,30.846000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20239,239
30.593000000,30.546000000,31.046000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20172,172
30.795000000,30.746000000,31.246000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20503,503
30.995000000,30.946000000,31.446000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20163,163
31.195000000,31.146000000,31.646000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20613,613
31.392000000,31.346000000,31.846000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20090,90
31.594000000,31.546000000,32.046000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20546,546
31.796000000,31.746000000,32.246000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20374,374
31.995000000,31.946000000,32.446000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20030,30
32.191000000,32.146000000,32.646000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20395,395
32.394000000,32.346000000,32.846000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20117,117
32.594000000,32.546000000,33.046000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20376,376
32.791000000,32.747000000,33.247000000,map_odom_tf_republish,44.000000000,-456.000000000,20000,20123,123
32.989000000,32.947000000,33.447000000,map_odom_tf_republish,42.000000000,-458.000000000,20000,20620,620
33.195000000,33.147000000,33.647000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20412,412
33.394000000,33.347000000,33.847000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20213,213
33.594000000,33.548000000,34.048000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20523,523
33.791000000,33.747000000,34.247000000,map_odom_tf_republish,44.000000000,-456.000000000,20000,20173,173
33.993000000,33.947000000,34.447000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20141,141
34.192000000,34.149000000,34.649000000,map_odom_tf_republish,43.000000000,-457.000000000,20000,20497,497
34.394000000,34.348000000,34.848000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20191,191
34.594000000,34.548000000,35.048000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20633,633
34.792000000,34.749000000,35.249000000,map_odom_tf_republish,43.000000000,-457.000000000,20000,20132,132
34.994000000,34.948000000,35.448000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20493,493
35.215000000,35.148000000,35.648000000,map_odom_tf_new_pose,67.000000000,-433.000000000,20000,20458,458
35.396000000,35.348000000,35.848000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20299,299
35.593000000,35.548000000,36.048000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20298,298
35.792000000,35.748000000,36.248000000,map_odom_tf_republish,44.000000000,-456.000000000,20000,20268,268
35.996000000,35.948000000,36.448000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,21203,1203
