tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
0.805000000,0.718000000,1.218000000,map_odom_tf_new_pose,87.000000000,-413.000000000,20000,20058,58
0.967000000,0.918000000,1.418000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20171,171
1.172000000,1.118000000,1.618000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20542,542
1.372000000,1.319000000,1.819000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20354,354
1.575000000,1.521000000,2.021000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20189,189
1.774000000,1.721000000,2.221000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20182,182
1.963000000,1.922000000,2.422000000,map_odom_tf_republish,41.000000000,-459.000000000,20000,20281,281
2.174000000,2.121000000,2.621000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20372,372
2.373000000,2.321000000,2.821000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20249,249
2.571000000,2.521000000,3.021000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20609,609
2.774000000,2.721000000,3.221000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20251,251
2.967000000,2.921000000,3.421000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20029,29
3.175000000,3.121000000,3.621000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20574,574
3.370000000,3.321000000,3.821000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20169,169
3.572000000,3.521000000,4.021000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20236,236
3.769000000,3.721000000,4.221000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20528,528
3.972000000,3.921000000,4.421000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20514,514
4.171000000,4.121000000,4.621000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20403,403
4.372000000,4.321000000,4.821000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20047,47
4.571000000,4.521000000,5.021000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20073,73
4.772000000,4.721000000,5.221000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20071,71
4.970000000,4.921000000,5.421000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20367,367
5.176000000,5.121000000,5.621000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20386,386
5.372000000,5.322000000,5.822000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20184,184
5.570000000,5.522000000,6.022000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20193,193
5.771000000,5.722000000,6.222000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20078,78
5.971000000,5.922000000,6.422000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20511,511
6.171000000,6.122000000,6.622000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20583,583
6.372000000,6.322000000,6.822000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20195,195
6.573000000,6.522000000,7.022000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20295,295
6.770000000,6.722000000,7.222000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20407,407
6.971000000,6.922000000,7.422000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20510,510
7.170000000,7.122000000,7.622000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20295,295
7.371000000,7.322000000,7.822000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20314,314
7.571000000,7.522000000,8.022000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20128,128
7.772000000,7.722000000,8.222000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20461,461
7.971000000,7.922000000,8.422000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20265,265
8.167000000,8.122000000,8.622000000,map_odom_tf_republish,45.000000000,-455.000000000,20000,20132,132
8.372000000,8.322000000,8.822000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20118,118
8.574000000,8.522000000,9.022000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20138,138
8.771000000,8.722000000,9.222000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20253,253
8.974000000,8.922000000,9.422000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20430,430
9.169000000,9.122000000,9.622000000,map_odom_tf_republish,47.000000000,-453.000000000,20000,20271,271
9.373000000,9.322000000,9.822000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20470,470
9.573000000,9.523000000,10.023000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,21008,1008
9.774000000,9.723000000,10.223000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20392,392
9.974000000,9.922000000,10.422000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,21359,1359
10.171000000,10.122000000,10.622000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20270,270
10.374000000,10.322000000,10.822000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20570,570
10.572000000,10.522000000,11.022000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20333,333
10.772000000,10.722000000,11.222000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20179,179
10.975000000,10.922000000,11.422000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20115,115
11.170000000,11.122000000,11.622000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20500,500
11.371000000,11.322000000,11.822000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20365,365
11.589000000,11.523000000,12.023000000,map_odom_tf_new_pose,66.000000000,-434.000000000,20000,20350,350
11.773000000,11.722000000,12.222000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20957,957
11.973000000,11.922000000,12.422000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20155,155
12.171000000,12.122000000,12.622000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20206,206
12.373000000,12.322000000,12.822000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20566,566
12.571000000,12.522000000,13.022000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20447,447
12.774000000,12.722000000,13.222000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20421,421
12.970000000,12.922000000,13.422000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20364,364
13.171000000,13.122000000,13.622000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20298,298
13.373000000,13.322000000,13.822000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20279,279
13.571000000,13.522000000,14.022000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20232,232
13.775000000,13.722000000,14.222000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,22577,2577
13.972000000,13.922000000,14.422000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20633,633
14.168000000,14.122000000,14.622000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,21395,1395
14.372000000,14.322000000,14.822000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20099,99
14.571000000,14.522000000,15.022000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20322,322
14.773000000,14.722000000,15.222000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20266,266
14.972000000,14.922000000,15.422000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20164,164
15.173000000,15.122000000,15.622000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20477,477
15.373000000,15.322000000,15.822000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20049,49
15.570000000,15.522000000,16.022000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,21445,1445
15.774000000,15.722000000,16.222000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20959,959
15.973000000,15.922000000,16.422000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20183,183
16.175000000,16.122000000,16.622000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20296,296
16.371000000,16.322000000,16.822000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20178,178
16.571000000,16.522000000,17.022000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20148,148
16.769000000,16.723000000,17.223000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,21016,1016
16.971000000,16.922000000,17.422000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20205,205
17.172000000,17.122000000,17.622000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20200,200
17.370000000,17.322000000,17.822000000,map_odom_tf_republish,48.000000000,-452.000000000,20000,20337,337
17.572000000,17.522000000,18.022000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20906,906
17.773000000,17.724000000,18.224000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20205,205
17.968000000,17.922000000,18.422000000,map_odom_tf_republish,46.000000000,-454.000000000,20000,20138,138
18.171000000,18.122000000,18.622000000,map_odom_tf_republish,49.000000000,-451.000000000,20000,20888,888
18.372000000,18.322000000,18.822000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20307,307
18.562000000,18.522000000,19.022000000,map_odom_tf_republish,40.000000000,-460.000000000,20000,20223,223
18.772000000,18.722000000,19.222000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20044,44
