tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
1.417000000,1.340000000,1.840000000,map_odom_tf_new_pose,77.000000000,-423.000000000,20000,20670,670
1.595000000,1.540000000,2.040000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20438,438
1.795000000,1.740000000,2.240000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20278,278
1.995000000,1.940000000,2.440000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20586,586
2.194000000,2.140000000,2.640000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20616,616
2.399000000,2.340000000,2.840000000,map_odom_tf_republish,59.000000000,-441.000000000,20000,20068,68
2.594000000,2.540000000,3.040000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20061,61
2.795000000,2.741000000,3.241000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20238,238
2.994000000,2.942000000,3.442000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20502,502
3.196000000,3.142000000,3.642000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20600,600
3.395000000,3.342000000,3.842000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20257,257
3.592000000,3.542000000,4.042000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20469,469
3.796000000,3.742000000,4.242000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20024,24
3.994000000,3.942000000,4.442000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20152,152
4.196000000,4.142000000,4.642000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20204,204
4.394000000,4.342000000,4.842000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20680,680
4.597000000,4.542000000,5.042000000,map_odom_tf_republish,55.000000000,-445.000000000,20000,20279,279
4.796000000,4.742000000,5.242000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20101,101
4.994000000,4.942000000,5.442000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20322,322
5.193000000,5.143000000,5.643000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20445,445
5.395000000,5.342000000,5.842000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20417,417
5.596000000,5.542000000,6.042000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20469,469
5.792000000,5.742000000,6.242000000,map_odom_tf_republish,50.000000000,-450.000000000,20000,20279,279
5.995000000,5.942000000,6.442000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20308,308
6.193000000,6.142000000,6.642000000,map_odom_tf_republish,51.000000000,-449.000000000,20000,20238,238
6.396000000,6.342000000,6.842000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20172,172
6.596000000,6.542000000,7.042000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20293,293
6.794000000,6.742000000,7.242000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20369,369
6.995000000,6.942000000,7.442000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20150,150
7.194000000,7.142000000,7.642000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20502,502
7.395000000,7.342000000,7.842000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20111,111
7.594000000,7.542000000,8.042000000,map_odom_tf_republish,52.000000000,-448.000000000,20000,20152,152
7.798000000,7.742000000,8.242000000,map_odom_tf_republish,56.000000000,-444.000000000,20000,20205,205
7.995000000,7.942000000,8.442000000,map_odom_tf_republish,53.000000000,-447.000000000,20000,20263,263
8.196000000,8.142000000,8.642000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20159,159
8.396000000,8.342000000,8.842000000,map_odom_tf_republish,54.000000000,-446.000000000,20000,20480,480
