cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
43.598000000,44.579000000,44.606000000,44.606000000,inside_local_costmap_mutex,1000000,1000200,200,981.000000000,27801,1008.000000000,1008.000000000,1,0.127368420,0.000000663,0.303599536
44.606000000,45.590000000,45.615000000,45.615000000,inside_local_costmap_mutex,1000000,1000242,242,984.000000000,23373,1009.000000000,1009.000000000,1,0.201825336,0.000000000,0.591798544
45.615000000,46.608000000,46.618000000,46.618000000,inside_local_costmap_mutex,1000000,1000400,400,993.000000000,22071,1003.000000000,1003.000000000,1,0.219999999,0.000000000,0.794947326
46.618000000,47.603000000,47.628000000,47.628000000,inside_local_costmap_mutex,1000000,1000205,205,985.000000000,29300,1010.000000000,1010.000000000,1,0.179405749,0.000000000,0.476204991
47.628000000,48.614000000,48.632000000,48.632000000,inside_local_costmap_mutex,1000000,1000443,443,986.000000000,23783,1004.000000000,1004.000000000,1,0.126894206,0.000000000,0.153881088
48.633000000,49.623000000,49.646000000,49.646000000,inside_local_costmap_mutex,1000000,1000215,215,990.000000000,25591,1013.000000000,1013.000000000,1,-0.124479547,0.000000000,-0.166569814
49.647000000,50.641000000,50.656000000,50.656000000,inside_local_costmap_mutex,1000000,1000158,158,994.000000000,17335,1009.000000000,1009.000000000,1,0.126908064,0.000031506,-0.453019142
50.657000000,51.644000000,51.667000000,51.667000000,inside_local_costmap_mutex,1000000,1000117,117,987.000000000,23881,1010.000000000,1010.000000000,1,0.219999999,0.000148100,-0.771653831
51.668000000,52.656000000,52.686000000,52.686000000,inside_local_costmap_mutex,1000000,1000136,136,988.000000000,31465,1018.000000000,1018.000000000,1,0.219999999,0.000287349,-0.452766955
52.687000000,53.675000000,53.698000000,53.701000000,inside_local_costmap_mutex,1000000,1000061,61,988.000000000,23176,1011.000000000,1014.000000000,1,0.219999999,0.000168044,-0.132773563
53.701000000,54.689000000,54.720000000,54.722000000,inside_local_costmap_mutex,1000000,1000401,401,988.000000000,32950,1019.000000000,1021.000000000,1,0.206903383,0.000050739,0.104373850
54.722000000,55.713000000,55.743000000,55.743000000,inside_local_costmap_mutex,1000000,1000286,286,991.000000000,27677,1021.000000000,1021.000000000,1,0.219999999,0.000000000,-0.052066371
55.743000000,56.740000000,56.766000000,56.766000000,inside_local_costmap_mutex,1000000,1000172,172,997.000000000,26424,1023.000000000,1023.000000000,1,0.219999999,0.000018869,-0.028461076
56.766000000,57.760000000,57.784000000,57.784000000,inside_local_costmap_mutex,1000000,1000381,381,994.000000000,24520,1018.000000000,1018.000000000,1,0.219999999,0.000023720,-0.328187704
57.785000000,58.772000000,58.791000000,58.791000000,inside_local_costmap_mutex,1000000,1000409,409,987.000000000,19807,1006.000000000,1006.000000000,1,0.219999999,0.000119538,-0.007422674
58.792000000,59.785000000,59.808000000,59.808000000,inside_local_costmap_mutex,1000000,1000061,61,993.000000000,21170,1016.000000000,1016.000000000,1,0.206846356,0.000000101,0.296713620
59.808000000,60.797000000,60.820000000,60.820000000,inside_local_costmap_mutex,1000000,1000365,365,989.000000000,21153,1012.000000000,1012.000000000,1,0.219999999,0.000000000,0.454215288
60.820000000,61.814000000,61.851000000,61.851000000,inside_local_costmap_mutex,1000000,1000451,451,994.000000000,38031,1031.000000000,1031.000000000,1,0.219999999,0.000000000,0.447612375
61.851000000,62.826000000,62.856000000,62.856000000,inside_local_costmap_mutex,1000000,1000137,137,975.000000000,28280,1005.000000000,1005.000000000,1,0.219999999,0.000000000,0.126306966
62.857000000,63.844000000,63.867000000,63.867000000,inside_local_costmap_mutex,1000000,1000449,449,987.000000000,25549,1010.000000000,1010.000000000,1,0.219999999,0.000000000,-0.195479155
63.867000000,64.853000000,64.880000000,64.880000000,inside_local_costmap_mutex,1000000,1000154,154,986.000000000,24329,1013.000000000,1013.000000000,1,0.219999999,0.000073280,-0.329663306
64.882000000,65.874000000,65.895000000,65.895000000,inside_local_costmap_mutex,1000000,1000335,335,992.000000000,20464,1013.000000000,1013.000000000,1,0.219999999,0.000120085,-0.390304685
65.896000000,66.876000000,66.904000000,66.907000000,inside_local_costmap_mutex,1000000,1000195,195,980.000000000,28230,1008.000000000,1011.000000000,1,0.219999999,0.000143254,-0.332654953
66.910000000,67.896000000,67.921000000,67.921000000,inside_local_costmap_mutex,1000000,1000580,580,986.000000000,25189,1011.000000000,1011.000000000,1,0.193999797,0.000122324,-0.060922418
67.923000000,68.904000000,68.929000000,68.929000000,inside_local_costmap_mutex,1000000,1000510,510,981.000000000,22187,1006.000000000,1006.000000000,1,0.133008033,0.000018460,0.095975623
68.929000000,69.915000000,69.915000000,69.915000000,inside_local_costmap_mutex,1000000,1000449,449,986.000000000,445,986.000000000,986.000000000,1,0.000000000,-0.000031822,0.000000000
69.915000000,70.911000000,70.911000000,70.911000000,inside_local_costmap_mutex,1000000,1000281,281,996.000000000,329,996.000000000,996.000000000,1,0.000000000,0.000000000,1.370000000
70.911000000,71.894000000,71.895000000,71.895000000,inside_local_costmap_mutex,1000000,1000304,304,983.000000000,354,984.000000000,984.000000000,1,0.000000000,0.000000000,1.370000000
71.896000000,72.885000000,72.885000000,72.885000000,inside_local_costmap_mutex,1000000,1000217,217,989.000000000,315,989.000000000,989.000000000,1,0.000000000,0.000000000,-1.370000000
72.888000000,73.876000000,73.876000000,73.876000000,inside_local_costmap_mutex,1000000,1000340,340,988.000000000,105,988.000000000,988.000000000,1,0.000000000,0.000000000,0.000000000
73.877000000,74.871000000,74.871000000,74.871000000,inside_local_costmap_mutex,1000000,1001182,1182,994.000000000,93,994.000000000,994.000000000,1,0.000000000,0.000000000,0.000000000
