cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
15.857000000,16.842000000,16.878000000,16.878000000,inside_local_costmap_mutex,1000000,1000293,293,985.000000000,41673,1021.000000000,1021.000000000,1,0.127368420,0.000000653,0.303599387
16.878000000,17.866000000,17.885000000,17.885000000,inside_local_costmap_mutex,1000000,1000206,206,988.000000000,19545,1007.000000000,1007.000000000,1,0.201824799,0.000000000,0.624771237
17.886000000,18.877000000,18.916000000,18.916000000,inside_local_costmap_mutex,1000000,1000336,336,991.000000000,39310,1030.000000000,1030.000000000,1,0.219999999,0.000000000,0.921456158
18.916000000,19.898000000,19.928000000,19.928000000,inside_local_costmap_mutex,1000000,1000405,405,982.000000000,31066,1012.000000000,1012.000000000,1,0.192799836,0.000000000,0.601613581
19.928000000,20.920000000,20.944000000,20.944000000,inside_local_costmap_mutex,1000000,1000049,49,992.000000000,24875,1016.000000000,1016.000000000,1,0.115913637,0.000000000,0.280410111
20.944000000,21.920000000,21.942000000,21.942000000,inside_local_costmap_mutex,1000000,1000202,202,976.000000000,24180,998.000000000,998.000000000,1,-0.117708370,0.000000000,-0.039544713
21.942000000,22.942000000,22.967000000,22.967000000,inside_local_costmap_mutex,1000000,1000385,385,1000.000000000,24337,1025.000000000,1025.000000000,1,-0.126449853,0.000007620,-0.322213203
22.967000000,23.957000000,23.986000000,23.986000000,inside_local_costmap_mutex,1000000,1000981,981,990.000000000,25588,1019.000000000,1019.000000000,1,0.126573294,0.000065483,-0.643522680
23.986000000,24.977000000,24.998000000,24.998000000,inside_local_costmap_mutex,1000000,1000443,443,991.000000000,22682,1012.000000000,1012.000000000,1,0.166459754,0.000226109,-0.946672916
24.998000000,25.991000000,26.024000000,26.030000000,inside_local_costmap_mutex,1000000,1000508,508,993.000000000,36922,1026.000000000,1032.000000000,1,0.204470828,0.000347540,-0.659131885
26.031000000,27.013000000,27.043000000,27.043000000,inside_local_costmap_mutex,1000000,1000120,120,982.000000000,29781,1012.000000000,1012.000000000,1,0.219999999,0.000241451,-0.405622393
