cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
25.185000000,26.173000000,26.208000000,26.211000000,inside_local_costmap_mutex,1000000,1000595,595,988.000000000,35713,1023.000000000,1026.000000000,1,0.127368420,0.000000656,0.303599447
26.211000000,27.188000000,27.208000000,27.211000000,inside_local_costmap_mutex,1000000,1000456,456,977.000000000,19281,997.000000000,1000.000000000,1,0.201824799,0.000000000,0.624771655
27.211000000,28.189000000,28.216000000,28.216000000,inside_local_costmap_mutex,1000000,1000297,297,978.000000000,31566,1005.000000000,1005.000000000,1,0.219999999,0.000000000,0.921463966
28.216000000,29.192000000,29.227000000,29.227000000,inside_local_costmap_mutex,1000000,1000216,216,976.000000000,34147,1011.000000000,1011.000000000,1,0.111243360,0.000000000,0.603546381
29.227000000,30.215000000,30.237000000,30.237000000,inside_local_costmap_mutex,1000000,1000179,179,988.000000000,20897,1010.000000000,1010.000000000,1,-0.144221187,0.000000000,0.284705877
30.237000000,31.224000000,31.253000000,31.253000000,inside_local_costmap_mutex,1000000,1000725,725,987.000000000,30257,1016.000000000,1016.000000000,1,-0.151568756,0.000000000,-0.012395334
31.253000000,32.249000000,32.268000000,32.268000000,inside_local_costmap_mutex,1000000,1000080,80,996.000000000,22850,1015.000000000,1015.000000000,1,-0.119432963,0.000001189,-0.036321484
32.269000000,33.260000000,33.287000000,33.287000000,inside_local_costmap_mutex,1000000,1000148,148,991.000000000,26266,1018.000000000,1018.000000000,1,0.112308361,0.000004716,-0.356027573
33.288000000,34.285000000,34.302000000,34.302000000,inside_local_costmap_mutex,1000000,1000323,323,997.000000000,20074,1014.000000000,1014.000000000,1,0.201333091,0.000111724,-0.672998011
34.302000000,35.291000000,35.314000000,35.314000000,inside_local_costmap_mutex,1000000,1000117,117,989.000000000,22855,1012.000000000,1012.000000000,1,0.219999999,0.000244389,-0.550132751
35.315000000,36.294000000,36.326000000,36.329000000,inside_local_costmap_mutex,1000000,1000305,305,979.000000000,33729,1011.000000000,1014.000000000,1,0.219999999,0.000206929,-0.361004114
36.331000000,37.316000000,37.341000000,37.341000000,inside_local_costmap_mutex,1000000,1000527,527,985.000000000,31357,1010.000000000,1010.000000000,1,0.219999999,0.000130734,-0.401074618
37.341000000,38.338000000,38.360000000,38.360000000,inside_local_costmap_mutex,1000000,1000062,62,997.000000000,23305,1019.000000000,1019.000000000,1,0.219999999,0.000145614,-0.146918476
38.361000000,39.352000000,39.376000000,39.376000000,inside_local_costmap_mutex,1000000,1000312,312,991.000000000,27268,1015.000000000,1015.000000000,1,0.219999999,0.000054510,-0.180646971
39.376000000,40.367000000,40.394000000,40.394000000,inside_local_costmap_mutex,1000000,1000314,314,991.000000000,28550,1018.000000000,1018.000000000,1,0.219999999,0.000064346,-0.073329598
40.394000000,41.377000000,41.412000000,41.412000000,inside_local_costmap_mutex,1000000,1000161,161,983.000000000,33436,1018.000000000,1018.000000000,1,0.219999999,0.000026519,0.033414841
41.412000000,42.397000000,42.419000000,42.419000000,inside_local_costmap_mutex,1000000,1000153,153,985.000000000,23630,1007.000000000,1007.000000000,1,0.219999999,0.000000000,0.025714250
42.420000000,43.410000000,43.434000000,43.434000000,inside_local_costmap_mutex,1000000,1000214,214,990.000000000,27745,1014.000000000,1014.000000000,1,0.193681344,0.000000000,0.246977925
43.434000000,44.421000000,44.448000000,44.448000000,inside_local_costmap_mutex,1000000,1000270,270,987.000000000,25124,1014.000000000,1014.000000000,1,0.219999999,0.000000000,0.319572479
44.448000000,45.445000000,45.466000000,45.466000000,inside_local_costmap_mutex,1000000,1000646,646,997.000000000,25755,1018.000000000,1018.000000000,1,0.219999999,0.000000000,0.492019653
45.466000000,46.448000000,46.482000000,46.487000000,inside_local_costmap_mutex,1000000,1000378,378,982.000000000,31573,1016.000000000,1021.000000000,1,0.193074435,0.000000000,0.154842421
46.488000000,47.471000000,47.498000000,47.498000000,inside_local_costmap_mutex,1000000,1000222,222,983.000000000,28262,1010.000000000,1010.000000000,1,0.219999999,0.000000000,-0.158650100
47.498000000,48.493000000,48.528000000,48.528000000,inside_local_costmap_mutex,1000000,1000197,197,995.000000000,36981,1030.000000000,1030.000000000,1,0.219999999,0.000058620,-0.314586222
48.532000000,49.518000000,49.558000000,49.558000000,inside_local_costmap_mutex,1000000,1000153,153,986.000000000,36103,1026.000000000,1026.000000000,1,0.206996426,0.000115342,-0.421210736
49.559000000,50.546000000,50.576000000,50.576000000,inside_local_costmap_mutex,1000000,1000507,507,987.000000000,28970,1017.000000000,1017.000000000,1,0.219999999,0.000165494,-0.414451361
50.577000000,51.565000000,51.596000000,51.596000000,inside_local_costmap_mutex,1000000,1000190,190,988.000000000,29737,1019.000000000,1019.000000000,1,0.116338223,0.000152470,-0.094299540
51.596000000,52.583000000,52.601000000,52.601000000,inside_local_costmap_mutex,1000000,1000214,214,987.000000000,19927,1005.000000000,1005.000000000,1,0.219999999,0.000029435,0.159982771
52.603000000,53.599000000,53.628000000,53.628000000,inside_local_costmap_mutex,1000000,1000221,221,996.000000000,31508,1025.000000000,1025.000000000,1,0.113473542,0.000000000,0.440111428
53.628000000,54.609000000,54.624000000,54.624000000,inside_local_costmap_mutex,1000000,1000222,222,981.000000000,18597,996.000000000,996.000000000,1,-0.121396914,0.000000000,0.726291180
54.624000000,55.620000000,55.643000000,55.643000000,inside_local_costmap_mutex,1000000,1000614,614,996.000000000,25421,1019.000000000,1019.000000000,1,0.122080535,0.000000000,0.569623947
55.643000000,56.620000000,56.643000000,56.643000000,inside_local_costmap_mutex,1000000,1000191,191,977.000000000,25712,1000.000000000,1000.000000000,1,-0.114491895,0.000000000,0.758504272
56.643000000,57.637000000,57.663000000,57.663000000,inside_local_costmap_mutex,1000000,1000261,261,994.000000000,27698,1020.000000000,1020.000000000,1,0.110384427,0.000000000,0.601339340
57.665000000,58.655000000,58.655000000,58.655000000,inside_local_costmap_mutex,1000000,1000155,155,990.000000000,120,990.000000000,990.000000000,1,0.000000000,0.000000000,0.000000000
58.655000000,59.642000000,59.642000000,59.642000000,inside_local_costmap_mutex,1000000,1000373,373,987.000000000,84,987.000000000,987.000000000,1,0.000000000,0.000000000,0.000000000
