cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
20.220000000,21.196000000,21.221000000,21.221000000,inside_local_costmap_mutex,1000000,1000593,593,976.000000000,26751,1001.000000000,1001.000000000,1,-0.150526315,0.000000655,0.303599417
21.222000000,22.212000000,22.229000000,22.229000000,inside_local_costmap_mutex,1000000,1000477,477,990.000000000,19464,1007.000000000,1007.000000000,1,-0.119948976,0.000000000,-0.017545503
22.229000000,23.226000000,23.244000000,23.244000000,inside_local_costmap_mutex,1000000,1000314,314,997.000000000,21710,1015.000000000,1015.000000000,1,0.111852996,0.000004755,0.300493926
23.244000000,24.236000000,24.255000000,24.255000000,inside_local_costmap_mutex,1000000,1001065,1065,992.000000000,21907,1011.000000000,1011.000000000,1,0.182005808,0.000000000,0.603675604
24.255000000,25.241000000,25.266000000,25.266000000,inside_local_costmap_mutex,1000000,1000488,488,986.000000000,25414,1011.000000000,1011.000000000,1,0.219999999,0.000000000,0.495692223
25.266000000,26.248000000,26.273000000,26.273000000,inside_local_costmap_mutex,1000000,1000437,437,982.000000000,22972,1007.000000000,1007.000000000,1,0.206609011,0.000000000,0.176862434
26.273000000,27.266000000,27.289000000,27.289000000,inside_local_costmap_mutex,1000000,1000393,393,993.000000000,26710,1016.000000000,1016.000000000,1,0.192074537,0.000000000,-0.145935670
27.289000000,28.270000000,28.289000000,28.289000000,inside_local_costmap_mutex,1000000,1000257,257,981.000000000,18311,1000.000000000,1000.000000000,1,0.190878972,0.000049449,-0.464524806
28.289000000,29.281000000,29.302000000,29.302000000,inside_local_costmap_mutex,1000000,1000159,159,992.000000000,23584,1013.000000000,1013.000000000,1,0.219999999,0.000165887,-0.669998944
29.302000000,30.289000000,30.332000000,30.332000000,inside_local_costmap_mutex,1000000,1000188,188,987.000000000,41029,1030.000000000,1030.000000000,1,0.219999999,0.000260252,-0.334694624
30.332000000,31.313000000,31.338000000,31.339000000,inside_local_costmap_mutex,1000000,1000322,322,981.000000000,24541,1006.000000000,1007.000000000,1,0.219999999,0.000123445,-0.014297324
31.339000000,32.323000000,32.348000000,32.348000000,inside_local_costmap_mutex,1000000,1000445,445,984.000000000,24472,1009.000000000,1009.000000000,1,0.219999999,0.000005706,0.304855317
32.348000000,33.338000000,33.358000000,33.362000000,inside_local_costmap_mutex,1000000,1000235,235,990.000000000,23200,1010.000000000,1014.000000000,1,0.206698224,0.000000000,0.131344095
33.362000000,34.349000000,34.376000000,34.376000000,inside_local_costmap_mutex,1000000,1000147,147,987.000000000,25261,1014.000000000,1014.000000000,1,0.206079111,0.000000000,-0.189092427
34.376000000,35.357000000,35.378000000,35.378000000,inside_local_costmap_mutex,1000000,1000136,136,981.000000000,26213,1002.000000000,1002.000000000,1,0.219999999,0.000069764,-0.280640364
35.385000000,36.381000000,36.401000000,36.401000000,inside_local_costmap_mutex,1000000,1000116,116,996.000000000,22851,1016.000000000,1016.000000000,1,0.206956983,0.000095783,0.041936528
36.401000000,37.390000000,37.410000000,37.410000000,inside_local_costmap_mutex,1000000,1000139,139,989.000000000,24581,1009.000000000,1009.000000000,1,0.219999999,0.000000000,0.311928302
37.410000000,38.390000000,38.420000000,38.420000000,inside_local_costmap_mutex,1000000,1000278,278,980.000000000,29875,1010.000000000,1010.000000000,1,0.219999999,0.000000000,0.338746399
38.421000000,39.407000000,39.431000000,39.431000000,inside_local_costmap_mutex,1000000,1000747,747,986.000000000,23303,1010.000000000,1010.000000000,1,0.219999999,0.000000000,0.553518236
39.432000000,40.413000000,40.439000000,40.439000000,inside_local_costmap_mutex,1000000,1000368,368,981.000000000,25296,1007.000000000,1007.000000000,1,0.219999999,0.000000000,0.233410999
40.439000000,41.427000000,41.449000000,41.449000000,inside_local_costmap_mutex,1000000,1000318,318,988.000000000,24381,1010.000000000,1010.000000000,1,0.219999999,0.000000000,-0.086509675
41.450000000,42.442000000,42.471000000,42.471000000,inside_local_costmap_mutex,1000000,1000315,315,992.000000000,29258,1021.000000000,1021.000000000,1,0.206881955,0.000048404,-0.408974797
42.471000000,43.466000000,43.494000000,43.494000000,inside_local_costmap_mutex,1000000,1000655,655,995.000000000,24178,1023.000000000,1023.000000000,1,0.219999999,0.000145841,-0.528344333
43.494000000,44.493000000,44.521000000,44.521000000,inside_local_costmap_mutex,1000000,1000306,306,999.000000000,27065,1027.000000000,1027.000000000,1,0.207095474,0.000196433,-0.291137815
44.521000000,45.505000000,45.537000000,45.537000000,inside_local_costmap_mutex,1000000,1000204,204,984.000000000,30499,1016.000000000,1016.000000000,1,0.206299156,0.000103794,-0.053870048
45.537000000,46.523000000,46.538000000,46.538000000,inside_local_costmap_mutex,1000000,1000144,144,986.000000000,18590,1001.000000000,1001.000000000,1,0.150649726,0.000009532,0.137248129
46.538000000,47.535000000,47.553000000,47.553000000,inside_local_costmap_mutex,1000000,1000487,487,997.000000000,17907,1015.000000000,1015.000000000,1,0.118772924,0.000000000,0.261246920
47.553000000,48.537000000,48.562000000,48.562000000,inside_local_costmap_mutex,1000000,1000122,122,984.000000000,23315,1009.000000000,1009.000000000,1,-0.115063302,0.000000000,0.269109488
48.562000000,49.553000000,49.573000000,49.573000000,inside_local_costmap_mutex,1000000,1000141,141,991.000000000,20023,1011.000000000,1011.000000000,1,-0.127221167,0.000000000,0.523693621
49.574000000,50.552000000,50.567000000,50.567000000,inside_local_costmap_mutex,1000000,1000180,180,978.000000000,15098,993.000000000,993.000000000,1,0.118212134,0.000000000,0.384215742
50.567000000,51.548000000,51.575000000,51.575000000,inside_local_costmap_mutex,1000000,1000338,338,981.000000000,25655,1008.000000000,1008.000000000,1,0.126519725,0.000000000,0.344321132
51.575000000,52.563000000,52.581000000,52.581000000,inside_local_costmap_mutex,1000000,1000392,392,988.000000000,18759,1006.000000000,1006.000000000,1,-0.126650065,0.000000000,0.516736209
