event_index,costmap_name,ros_before_sleep_sec,ros_update_start_sec,ros_update_complete_sec,ros_elapsed_during_sleep_ms,nominal_update_period_ms,previous_update_age_before_refresh_ms,update_duration_ms,update_completion_interval_ms,update_temporal_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
12,local_costmap,7.929000000,8.424000000,8.424000000,495.000000000,100.000000000,500.226617000,1.948845000,502.175462000,402.175462000,500000,500058,58
13,local_costmap,8.424000000,8.930000000,8.931000000,506.000000000,100.000000000,500.318555000,1.577117000,501.895672000,401.895672000,500000,500122,122
14,local_costmap,8.931000000,9.432000000,9.433000000,501.000000000,100.000000000,500.234886000,1.790795000,502.025681000,402.025681000,500000,500059,59
15,local_costmap,9.433000000,9.930000000,9.930000000,497.000000000,100.000000000,500.262903000,2.331363000,502.594266000,402.594266000,500000,500071,71
16,local_costmap,9.930000000,10.420000000,10.420000000,490.000000000,100.000000000,500.266112000,1.680654000,501.946766000,401.946766000,500000,500058,58
17,local_costmap,10.420000000,10.920000000,10.920000000,500.000000000,100.000000000,500.282429000,2.074857000,502.357286000,402.357286000,500000,500085,85
18,local_costmap,10.920000000,11.425000000,11.425000000,505.000000000,100.000000000,500.265660000,2.444625000,502.710285000,402.710285000,500000,500061,61
19,local_costmap,11.425000000,11.920000000,11.920000000,495.000000000,100.000000000,500.249663000,2.163439000,502.413102000,402.413102000,500000,500058,58
20,local_costmap,11.920000000,12.424000000,12.424000000,504.000000000,100.000000000,500.270840000,2.049889000,502.320729000,402.320729000,500000,500060,60
21,local_costmap,12.424000000,12.927000000,12.929000000,503.000000000,100.000000000,500.259905000,1.558553000,501.818458000,401.818458000,500000,500057,57
22,local_costmap,12.929000000,13.428000000,13.428000000,499.000000000,100.000000000,500.218316000,1.472500000,501.690816000,401.690816000,500000,500057,57
23,local_costmap,13.428000000,13.925000000,13.925000000,497.000000000,100.000000000,500.226995000,2.121471000,502.348466000,402.348466000,500000,500059,59
24,local_costmap,13.925000000,14.422000000,14.422000000,497.000000000,100.000000000,500.277973000,2.149062000,502.427035000,402.427035000,500000,500092,92
25,local_costmap,14.422000000,14.915000000,14.915000000,493.000000000,100.000000000,501.101891000,1.528642000,502.630533000,402.630533000,500000,500815,815
26,local_costmap,14.915000000,15.419000000,15.421000000,504.000000000,100.000000000,500.239503000,2.173945000,502.413448000,402.413448000,500000,500068,68
27,local_costmap,15.421000000,15.908000000,15.910000000,487.000000000,100.000000000,500.320194000,1.978527000,502.298721000,402.298721000,500000,500067,67
28,local_costmap,15.910000000,16.396000000,16.396000000,486.000000000,100.000000000,500.239509000,1.720565000,501.960074000,401.960074000,500000,500058,58
29,local_costmap,16.396000000,16.898000000,16.899000000,502.000000000,100.000000000,500.229742000,1.518448000,501.748190000,401.748190000,500000,500056,56
30,local_costmap,16.899000000,17.390000000,17.390000000,491.000000000,100.000000000,500.222368000,2.559080000,502.781448000,402.781448000,500000,500065,65
31,local_costmap,17.390000000,17.888000000,17.892000000,498.000000000,100.000000000,501.291674000,3.310066000,504.601740000,404.601740000,500000,500063,63
32,local_costmap,17.892000000,18.385000000,18.389000000,493.000000000,100.000000000,500.333552000,4.112978000,504.446530000,404.446530000,500000,500060,60
33,local_costmap,18.390000000,18.869000000,18.873000000,479.000000000,100.000000000,500.439703000,3.165928000,503.605631000,403.605631000,500000,500069,69
34,local_costmap,18.873000000,19.363000000,19.365000000,490.000000000,100.000000000,500.295385000,1.592366000,501.887751000,401.887751000,500000,500056,56
35,local_costmap,19.365000000,19.871000000,19.873000000,506.000000000,100.000000000,500.221202000,1.717217000,501.938419000,401.938419000,500000,500057,57
36,local_costmap,19.873000000,20.366000000,20.368000000,493.000000000,100.000000000,500.228802000,1.705455000,501.934257000,401.934257000,500000,500060,60
37,local_costmap,20.369000000,20.869000000,20.871000000,500.000000000,100.000000000,500.328547000,1.787241000,502.115788000,402.115788000,500000,500074,74
38,local_costmap,20.871000000,21.362000000,21.413000000,491.000000000,100.000000000,500.217669000,52.116180000,552.333849000,452.333849000,500000,500057,57
39,local_costmap,21.413000000,21.915000000,21.917000000,502.000000000,100.000000000,500.426058000,1.860995000,502.287053000,402.287053000,500000,500059,59
40,local_costmap,21.917000000,22.413000000,22.499000000,496.000000000,100.000000000,500.241030000,83.793832000,584.034862000,484.034862000,500000,500063,63
41,local_costmap,22.499000000,22.991000000,23.014000000,492.000000000,100.000000000,500.270616000,27.096299000,527.366915000,427.366915000,500000,500058,58
42,local_costmap,23.014000000,23.501000000,23.507000000,487.000000000,100.000000000,500.345591000,5.150893000,505.496484000,405.496484000,500000,500058,58
43,local_costmap,23.507000000,24.006000000,24.008000000,499.000000000,100.000000000,500.234494000,2.358656000,502.593150000,402.593150000,500000,500062,62
44,local_costmap,24.008000000,24.493000000,24.514000000,485.000000000,100.000000000,500.297754000,19.937356000,520.235110000,420.235110000,500000,500107,107
45,local_costmap,24.514000000,25.018000000,25.021000000,504.000000000,100.000000000,500.312769000,5.426084000,505.738853000,405.738853000,500000,500058,58
46,local_costmap,25.021000000,25.514000000,25.516000000,493.000000000,100.000000000,500.475756000,1.770697000,502.246453000,402.246453000,500000,500059,59
47,local_costmap,25.516000000,26.011000000,26.011000000,495.000000000,100.000000000,500.379663000,1.744799000,502.124462000,402.124462000,500000,500058,58
48,local_costmap,26.011000000,26.517000000,26.520000000,506.000000000,100.000000000,500.484042000,2.693727000,503.177769000,403.177769000,500000,500026,26
49,local_costmap,26.520000000,27.010000000,27.014000000,490.000000000,100.000000000,500.709559000,1.867566000,502.577125000,402.577125000,500000,500060,60
50,local_costmap,27.015000000,27.511000000,27.513000000,496.000000000,100.000000000,500.765671000,1.909187000,502.674858000,402.674858000,500000,500060,60
51,local_costmap,27.514000000,28.012000000,28.012000000,498.000000000,100.000000000,500.365595000,1.671273000,502.036868000,402.036868000,500000,500058,58
52,local_costmap,28.014000000,28.508000000,28.508000000,494.000000000,100.000000000,500.522205000,2.094632000,502.616837000,402.616837000,500000,500253,253
53,local_costmap,28.508000000,29.003000000,29.018000000,495.000000000,100.000000000,500.395662000,13.368760000,513.764422000,413.764422000,500000,500188,188
54,local_costmap,29.018000000,29.493000000,29.497000000,475.000000000,100.000000000,500.234467000,4.000054000,504.234521000,404.234521000,500000,500057,57
55,local_costmap,29.497000000,29.998000000,30.003000000,501.000000000,100.000000000,500.330713000,5.131994000,505.462707000,405.462707000,500000,500060,60
56,local_costmap,30.003000000,30.499000000,30.499000000,496.000000000,100.000000000,500.239813000,1.958904000,502.198717000,402.198717000,500000,500063,63
57,local_costmap,30.502000000,30.984000000,31.013000000,482.000000000,100.000000000,501.562926000,24.882697000,526.445623000,426.445623000,500000,500060,60
58,local_costmap,31.013000000,31.513000000,31.515000000,500.000000000,100.000000000,500.352197000,2.128347000,502.480544000,402.480544000,500000,500064,64
59,local_costmap,31.515000000,32.018000000,32.021000000,503.000000000,100.000000000,500.402100000,2.870880000,503.272980000,403.272980000,500000,500062,62
60,local_costmap,32.021000000,32.518000000,32.518000000,497.000000000,100.000000000,500.303947000,2.188171000,502.492118000,402.492118000,500000,500091,91
61,local_costmap,32.521000000,33.025000000,33.025000000,504.000000000,100.000000000,500.931982000,1.879431000,502.811413000,402.811413000,500000,500058,58
62,local_costmap,33.025000000,33.518000000,33.520000000,493.000000000,100.000000000,500.254365000,2.198189000,502.452554000,402.452554000,500000,500088,88
63,local_costmap,33.520000000,34.014000000,34.014000000,494.000000000,100.000000000,500.366757000,1.839592000,502.206349000,402.206349000,500000,500058,58
64,local_costmap,34.014000000,34.510000000,34.512000000,496.000000000,100.000000000,500.390066000,2.059369000,502.449435000,402.449435000,500000,500058,58
65,local_costmap,34.512000000,35.015000000,35.016000000,503.000000000,100.000000000,500.427403000,1.811130000,502.238533000,402.238533000,500000,500081,81
66,local_costmap,35.017000000,35.511000000,35.511000000,494.000000000,100.000000000,500.373613000,2.035454000,502.409067000,402.409067000,500000,500067,67
67,local_costmap,35.511000000,36.004000000,36.004000000,493.000000000,100.000000000,500.312252000,2.001488000,502.313740000,402.313740000,500000,500058,58
68,local_costmap,36.006000000,36.493000000,36.495000000,487.000000000,100.000000000,500.579120000,2.135796000,502.714916000,402.714916000,500000,500063,63
69,local_costmap,36.495000000,36.994000000,36.996000000,499.000000000,100.000000000,500.421786000,1.927807000,502.349593000,402.349593000,500000,500064,64
70,local_costmap,36.997000000,37.489000000,37.499000000,492.000000000,100.000000000,500.575985000,10.603188000,511.179173000,411.179173000,500000,500205,205
71,local_costmap,37.499000000,38.000000000,38.000000000,501.000000000,100.000000000,500.335927000,2.086342000,502.422269000,402.422269000,500000,500057,57
72,local_costmap,38.003000000,38.502000000,38.514000000,499.000000000,100.000000000,500.389466000,13.965554000,514.355020000,414.355020000,500000,500089,89
73,local_costmap,38.517000000,39.007000000,39.008000000,490.000000000,100.000000000,500.769677000,2.009261000,502.778938000,402.778938000,500000,500298,298
74,local_costmap,39.011000000,39.512000000,39.512000000,501.000000000,100.000000000,503.199070000,1.955200000,505.154270000,405.154270000,500000,500059,59
75,local_costmap,39.512000000,39.996000000,40.013000000,484.000000000,100.000000000,500.914524000,14.197045000,515.111569000,415.111569000,500000,500061,61
76,local_costmap,40.014000000,40.520000000,40.522000000,506.000000000,100.000000000,500.553899000,1.939151000,502.493050000,402.493050000,500000,500057,57
77,local_costmap,40.522000000,41.019000000,41.021000000,497.000000000,100.000000000,500.257377000,1.669604000,501.926981000,401.926981000,500000,500067,67
78,local_costmap,41.021000000,41.512000000,41.515000000,491.000000000,100.000000000,500.226641000,1.893834000,502.120475000,402.120475000,500000,500059,59
79,local_costmap,41.515000000,42.015000000,42.015000000,500.000000000,100.000000000,500.256521000,1.752994000,502.009515000,402.009515000,500000,500059,59
80,local_costmap,42.015000000,42.511000000,42.511000000,496.000000000,100.000000000,500.232603000,1.823875000,502.056478000,402.056478000,500000,500060,60
81,local_costmap,42.511000000,43.004000000,43.005000000,493.000000000,100.000000000,500.279903000,1.753415000,502.033318000,402.033318000,500000,500083,83
82,local_costmap,43.005000000,43.506000000,43.506000000,501.000000000,100.000000000,503.654635000,1.689039000,505.343674000,405.343674000,500000,503470,3470
83,local_costmap,43.506000000,44.006000000,44.006000000,500.000000000,100.000000000,500.255671000,1.777262000,502.032933000,402.032933000,500000,500057,57
84,local_costmap,44.006000000,44.511000000,44.511000000,505.000000000,100.000000000,500.255901000,1.906656000,502.162557000,402.162557000,500000,500059,59
85,local_costmap,44.512000000,45.004000000,45.004000000,492.000000000,100.000000000,500.642892000,2.010931000,502.653823000,402.653823000,500000,500059,59
86,local_costmap,45.004000000,45.501000000,45.503000000,497.000000000,100.000000000,500.322296000,1.811473000,502.133769000,402.133769000,500000,500066,66
87,local_costmap,45.503000000,46.007000000,46.007000000,504.000000000,100.000000000,500.232903000,1.761731000,501.994634000,401.994634000,500000,500059,59
88,local_costmap,46.008000000,46.508000000,46.509000000,500.000000000,100.000000000,500.467447000,2.474688000,502.942135000,402.942135000,500000,500063,63
89,local_costmap,46.509000000,47.007000000,47.009000000,498.000000000,100.000000000,500.704018000,2.110562000,502.814580000,402.814580000,500000,500068,68
90,local_costmap,47.009000000,47.510000000,47.511000000,501.000000000,100.000000000,500.347659000,1.716540000,502.064199000,402.064199000,500000,500142,142
91,local_costmap,47.512000000,48.012000000,48.014000000,500.000000000,100.000000000,500.685799000,1.910840000,502.596639000,402.596639000,500000,500200,200
92,local_costmap,48.015000000,48.509000000,48.509000000,494.000000000,100.000000000,500.767405000,1.914561000,502.681966000,402.681966000,500000,500059,59
93,local_costmap,48.509000000,49.003000000,49.006000000,494.000000000,100.000000000,500.272582000,2.594354000,502.866936000,402.866936000,500000,500061,61
94,local_costmap,49.006000000,49.511000000,49.511000000,505.000000000,100.000000000,500.549514000,1.679805000,502.229319000,402.229319000,500000,500126,126
95,local_costmap,49.511000000,50.008000000,50.008000000,497.000000000,100.000000000,500.246954000,1.871851000,502.118805000,402.118805000,500000,500072,72
96,local_costmap,50.008000000,50.504000000,50.504000000,496.000000000,100.000000000,500.197681000,1.888109000,502.085790000,402.085790000,500000,500019,19
97,local_costmap,50.504000000,51.004000000,51.004000000,500.000000000,100.000000000,502.673603000,1.877708000,504.551311000,404.551311000,500000,502470,2470
98,local_costmap,51.004000000,51.511000000,51.513000000,507.000000000,100.000000000,500.274494000,1.699281000,501.973775000,401.973775000,500000,500061,61
99,local_costmap,51.513000000,51.996000000,51.996000000,483.000000000,100.000000000,500.239774000,1.911367000,502.151141000,402.151141000,500000,500066,66
100,local_costmap,51.996000000,52.498000000,52.500000000,502.000000000,100.000000000,500.271747000,1.832440000,502.104187000,402.104187000,500000,500064,64
101,local_costmap,52.500000000,52.996000000,52.998000000,496.000000000,100.000000000,500.264695000,1.832866000,502.097561000,402.097561000,500000,500059,59
102,local_costmap,52.998000000,53.499000000,53.501000000,501.000000000,100.000000000,500.266628000,2.190979000,502.457607000,402.457607000,500000,500057,57
103,local_costmap,53.501000000,53.994000000,53.995000000,493.000000000,100.000000000,501.288364000,1.746598000,503.034962000,403.034962000,500000,500070,70
104,local_costmap,53.995000000,54.496000000,54.498000000,501.000000000,100.000000000,500.273036000,1.941774000,502.214810000,402.214810000,500000,500071,71
105,local_costmap,54.498000000,55.005000000,55.008000000,507.000000000,100.000000000,504.260705000,2.293037000,506.553742000,406.553742000,500000,504047,4047
106,local_costmap,55.008000000,55.496000000,55.496000000,488.000000000,100.000000000,500.515729000,1.724131000,502.239860000,402.239860000,500000,500108,108
107,local_costmap,55.496000000,56.003000000,56.003000000,507.000000000,100.000000000,500.259912000,1.943638000,502.203550000,402.203550000,500000,500059,59
108,local_costmap,56.003000000,56.030000000,56.030000000,27.000000000,100.000000000,500.249376000,1.856551000,502.105927000,402.105927000,500000,500060,60
