cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
23.220000000,23.221000000,23.267000000,23.267000000,inside_local_costmap_mutex,0,202,202,1.000000000,44768,47.000000000,47.000000000,1,0.127368420,0.000000655,0.205137908
23.323000000,23.323000000,23.375000000,23.375000000,inside_local_costmap_mutex,0,249,249,0.000000000,52378,52.000000000,52.000000000,1,0.127368420,0.000000215,0.205159456
23.421000000,23.421000000,23.462000000,23.462000000,inside_local_costmap_mutex,0,191,191,0.000000000,39482,41.000000000,41.000000000,1,0.123701304,0.000000000,0.000000000
23.520000000,23.521000000,23.553000000,23.553000000,inside_local_costmap_mutex,0,371,371,1.000000000,32565,33.000000000,33.000000000,1,-0.117487848,0.000005463,-0.139943004
23.621000000,23.621000000,23.645000000,23.645000000,inside_local_costmap_mutex,0,128,128,0.000000000,29217,24.000000000,24.000000000,1,-0.124251537,0.000059615,-0.022070725
23.720000000,23.720000000,23.746000000,23.746000000,inside_local_costmap_mutex,0,258,258,0.000000000,30069,26.000000000,26.000000000,1,-0.126792580,0.000099668,-0.061050005
23.820000000,23.821000000,23.853000000,23.853000000,inside_local_costmap_mutex,0,459,459,1.000000000,39600,33.000000000,33.000000000,1,-0.127368420,0.000087047,-0.070914760
23.920000000,23.920000000,23.945000000,23.945000000,inside_local_costmap_mutex,0,222,222,0.000000000,30654,25.000000000,25.000000000,1,-0.137391225,0.000022616,-0.158731848
24.021000000,24.022000000,24.054000000,24.054000000,inside_local_costmap_mutex,0,489,489,1.000000000,32725,33.000000000,33.000000000,1,-0.132094398,0.000032249,-0.150755495
24.120000000,24.121000000,24.145000000,24.145000000,inside_local_costmap_mutex,0,458,458,1.000000000,24778,25.000000000,25.000000000,1,-0.112890050,0.000030059,0.021485031
24.222000000,24.222000000,24.249000000,24.249000000,inside_local_costmap_mutex,0,68,68,0.000000000,26135,27.000000000,27.000000000,1,0.113823332,0.000017405,0.049827520
24.321000000,24.321000000,24.354000000,24.354000000,inside_local_costmap_mutex,0,367,367,0.000000000,28303,33.000000000,33.000000000,1,0.111903101,0.000010358,0.047591057
24.420000000,24.421000000,24.454000000,24.454000000,inside_local_costmap_mutex,0,422,422,1.000000000,32859,34.000000000,34.000000000,1,0.121336669,0.000129921,0.139597297
24.521000000,24.521000000,24.553000000,24.553000000,inside_local_costmap_mutex,0,490,490,0.000000000,31959,32.000000000,32.000000000,1,-0.127368420,0.000158608,0.023812970
24.624000000,24.624000000,24.665000000,24.665000000,inside_local_costmap_mutex,0,342,342,0.000000000,41096,41.000000000,41.000000000,1,-0.127368420,0.000104786,-0.108972430
24.721000000,24.721000000,24.759000000,24.759000000,inside_local_costmap_mutex,0,69,69,0.000000000,37665,38.000000000,38.000000000,1,0.127368420,0.000000000,0.335914373
24.821000000,24.821000000,24.853000000,24.853000000,inside_local_costmap_mutex,0,224,224,0.000000000,34242,32.000000000,32.000000000,1,0.124830566,0.000005729,0.268204719
24.921000000,24.921000000,24.957000000,24.957000000,inside_local_costmap_mutex,0,528,528,0.000000000,41569,36.000000000,36.000000000,1,-0.127368420,0.000061939,0.155474871
