event_index,costmap_name,ros_before_sleep_sec,ros_update_start_sec,ros_update_complete_sec,ros_elapsed_during_sleep_ms,nominal_update_period_ms,previous_update_age_before_refresh_ms,update_duration_ms,update_completion_interval_ms,update_temporal_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
15,local_costmap,4.711000000,4.914000000,4.914000000,203.000000000,100.000000000,200.245095000,1.638112000,201.883207000,101.883207000,200000,200057,57
16,local_costmap,4.914000000,5.118000000,5.118000000,204.000000000,100.000000000,200.327862000,3.208380000,203.536242000,103.536242000,200000,200155,155
17,local_costmap,5.118000000,5.324000000,5.324000000,206.000000000,100.000000000,201.049233000,1.610358000,202.659591000,102.659591000,200000,200140,140
18,local_costmap,5.324000000,5.525000000,5.526000000,201.000000000,100.000000000,200.262278000,1.571986000,201.834264000,101.834264000,200000,200057,57
19,local_costmap,5.526000000,5.721000000,5.723000000,195.000000000,100.000000000,200.218092000,1.657594000,201.875686000,101.875686000,200000,200056,56
20,local_costmap,5.723000000,5.925000000,5.926000000,202.000000000,100.000000000,200.325691000,1.649068000,201.974759000,101.974759000,200000,200153,153
21,local_costmap,5.926000000,6.127000000,6.129000000,201.000000000,100.000000000,200.254907000,1.600938000,201.855845000,101.855845000,200000,200066,66
22,local_costmap,6.129000000,6.322000000,6.322000000,193.000000000,100.000000000,200.269495000,2.045153000,202.314648000,102.314648000,200000,200066,66
23,local_costmap,6.322000000,6.519000000,6.519000000,197.000000000,100.000000000,200.262409000,1.709355000,201.971764000,101.971764000,200000,200060,60
24,local_costmap,6.519000000,6.710000000,6.711000000,191.000000000,100.000000000,200.252000000,1.577020000,201.829020000,101.829020000,200000,200058,58
25,local_costmap,6.711000000,6.903000000,6.903000000,192.000000000,100.000000000,200.247134000,1.631641000,201.878775000,101.878775000,200000,200059,59
26,local_costmap,6.903000000,7.121000000,7.121000000,218.000000000,100.000000000,200.221480000,1.697588000,201.919068000,101.919068000,200000,200057,57
27,local_costmap,7.121000000,7.323000000,7.325000000,202.000000000,100.000000000,200.249192000,1.609673000,201.858865000,101.858865000,200000,200058,58
28,local_costmap,7.325000000,7.527000000,7.527000000,202.000000000,100.000000000,200.254231000,1.788998000,202.043229000,102.043229000,200000,200058,58
29,local_costmap,7.527000000,7.730000000,7.730000000,203.000000000,100.000000000,200.255064000,1.621515000,201.876579000,101.876579000,200000,200058,58
30,local_costmap,7.730000000,7.933000000,7.934000000,203.000000000,100.000000000,200.239523000,1.676812000,201.916335000,101.916335000,200000,200058,58
31,local_costmap,7.935000000,8.134000000,8.134000000,199.000000000,100.000000000,200.357477000,1.565470000,201.922947000,101.922947000,200000,200179,179
32,local_costmap,8.134000000,8.332000000,8.332000000,198.000000000,100.000000000,200.240246000,1.525594000,201.765840000,101.765840000,200000,200059,59
33,local_costmap,8.332000000,8.531000000,8.533000000,199.000000000,100.000000000,200.237208000,1.562966000,201.800174000,101.800174000,200000,200064,64
34,local_costmap,8.533000000,8.734000000,8.736000000,201.000000000,100.000000000,200.231677000,1.780872000,202.012549000,102.012549000,200000,200062,62
35,local_costmap,8.736000000,8.935000000,8.935000000,199.000000000,100.000000000,200.250726000,1.672703000,201.923429000,101.923429000,200000,200059,59
36,local_costmap,8.935000000,9.137000000,9.140000000,202.000000000,100.000000000,200.226943000,2.529336000,202.756279000,102.756279000,200000,200061,61
37,local_costmap,9.140000000,9.342000000,9.342000000,202.000000000,100.000000000,202.347270000,2.106796000,204.454066000,104.454066000,200000,200068,68
38,local_costmap,9.342000000,9.544000000,9.546000000,202.000000000,100.000000000,200.304588000,1.715915000,202.020503000,102.020503000,200000,200059,59
39,local_costmap,9.546000000,9.743000000,9.743000000,197.000000000,100.000000000,200.257076000,1.533569000,201.790645000,101.790645000,200000,200057,57
40,local_costmap,9.743000000,9.937000000,9.938000000,194.000000000,100.000000000,200.252267000,1.558130000,201.810397000,101.810397000,200000,200068,68
41,local_costmap,9.939000000,10.143000000,10.143000000,204.000000000,100.000000000,200.240403000,1.558324000,201.798727000,101.798727000,200000,200069,69
42,local_costmap,10.143000000,10.348000000,10.348000000,205.000000000,100.000000000,200.230079000,1.858288000,202.088367000,102.088367000,200000,200058,58
43,local_costmap,10.348000000,10.545000000,10.545000000,197.000000000,100.000000000,200.249756000,2.097531000,202.347287000,102.347287000,200000,200062,62
44,local_costmap,10.548000000,10.745000000,10.745000000,197.000000000,100.000000000,200.986760000,2.171935000,203.158695000,103.158695000,200000,200061,61
45,local_costmap,10.748000000,10.947000000,10.947000000,199.000000000,100.000000000,200.534252000,2.728035000,203.262287000,103.262287000,200000,200062,62
46,local_costmap,10.947000000,11.145000000,11.151000000,198.000000000,100.000000000,200.782140000,5.733088000,206.515228000,106.515228000,200000,200058,58
47,local_costmap,11.152000000,11.354000000,11.357000000,202.000000000,100.000000000,201.105864000,1.908114000,203.013978000,103.013978000,200000,200071,71
48,local_costmap,11.357000000,11.542000000,11.545000000,185.000000000,100.000000000,200.392748000,2.311171000,202.703919000,102.703919000,200000,200058,58
49,local_costmap,11.545000000,11.746000000,11.747000000,201.000000000,100.000000000,200.497725000,2.387068000,202.884793000,102.884793000,200000,200059,59
50,local_costmap,11.748000000,11.943000000,11.943000000,195.000000000,100.000000000,200.525404000,2.336557000,202.861961000,102.861961000,200000,200067,67
51,local_costmap,11.947000000,12.143000000,12.145000000,196.000000000,100.000000000,200.956703000,2.345567000,203.302270000,103.302270000,200000,200082,82
52,local_costmap,12.146000000,12.347000000,12.347000000,201.000000000,100.000000000,202.316841000,2.013528000,204.330369000,104.330369000,200000,200101,101
53,local_costmap,12.347000000,12.551000000,12.551000000,204.000000000,100.000000000,200.286318000,1.974613000,202.260931000,102.260931000,200000,200082,82
54,local_costmap,12.553000000,12.752000000,12.754000000,199.000000000,100.000000000,200.281429000,2.264588000,202.546017000,102.546017000,200000,200063,63
55,local_costmap,12.755000000,12.948000000,12.949000000,193.000000000,100.000000000,200.489659000,2.006644000,202.496303000,102.496303000,200000,200020,20
56,local_costmap,12.949000000,13.152000000,13.152000000,203.000000000,100.000000000,200.265133000,2.140476000,202.405609000,102.405609000,200000,200060,60
57,local_costmap,13.152000000,13.358000000,13.358000000,206.000000000,100.000000000,200.585966000,2.190638000,202.776604000,102.776604000,200000,200059,59
58,local_costmap,13.358000000,13.559000000,13.559000000,201.000000000,100.000000000,200.256286000,2.158991000,202.415277000,102.415277000,200000,200059,59
59,local_costmap,13.559000000,13.751000000,13.751000000,192.000000000,100.000000000,200.231818000,2.009361000,202.241179000,102.241179000,200000,200028,28
60,local_costmap,13.751000000,13.948000000,13.948000000,197.000000000,100.000000000,200.334753000,2.981627000,203.316380000,103.316380000,200000,200066,66
61,local_costmap,13.948000000,14.155000000,14.155000000,207.000000000,100.000000000,200.477405000,2.184227000,202.661632000,102.661632000,200000,200026,26
62,local_costmap,14.155000000,14.352000000,14.353000000,197.000000000,100.000000000,200.352483000,2.118522000,202.471005000,102.471005000,200000,200061,61
63,local_costmap,14.353000000,14.552000000,14.554000000,199.000000000,100.000000000,200.273574000,2.066166000,202.339740000,102.339740000,200000,200058,58
64,local_costmap,14.555000000,14.749000000,14.752000000,194.000000000,100.000000000,200.415619000,3.435479000,203.851098000,103.851098000,200000,200059,59
65,local_costmap,14.752000000,14.945000000,14.945000000,193.000000000,100.000000000,200.473997000,1.963713000,202.437710000,102.437710000,200000,200166,166
66,local_costmap,14.945000000,15.145000000,15.146000000,200.000000000,100.000000000,200.262409000,2.276041000,202.538450000,102.538450000,200000,200062,62
67,local_costmap,15.146000000,15.336000000,15.342000000,190.000000000,100.000000000,201.163639000,4.833969000,205.997608000,105.997608000,200000,200072,72
68,local_costmap,15.342000000,15.536000000,15.536000000,194.000000000,100.000000000,200.252827000,2.169838000,202.422665000,102.422665000,200000,200059,59
69,local_costmap,15.536000000,15.736000000,15.736000000,200.000000000,100.000000000,200.482541000,2.176620000,202.659161000,102.659161000,200000,200286,286
70,local_costmap,15.736000000,15.941000000,15.941000000,205.000000000,100.000000000,200.297822000,2.210121000,202.507943000,102.507943000,200000,200078,78
71,local_costmap,15.945000000,16.135000000,16.138000000,190.000000000,100.000000000,201.136488000,2.097987000,203.234475000,103.234475000,200000,200065,65
72,local_costmap,16.138000000,16.327000000,16.327000000,189.000000000,100.000000000,200.285402000,1.972191000,202.257593000,102.257593000,200000,200057,57
73,local_costmap,16.327000000,16.527000000,16.531000000,200.000000000,100.000000000,201.564200000,2.788788000,204.352988000,104.352988000,200000,201358,1358
74,local_costmap,16.532000000,16.732000000,16.732000000,200.000000000,100.000000000,200.572486000,1.945544000,202.518030000,102.518030000,200000,200163,163
75,local_costmap,16.732000000,16.928000000,16.928000000,196.000000000,100.000000000,200.261030000,2.304933000,202.565963000,102.565963000,200000,200065,65
76,local_costmap,16.928000000,17.134000000,17.134000000,206.000000000,100.000000000,200.842817000,2.333195000,203.176012000,103.176012000,200000,200110,110
77,local_costmap,17.134000000,17.334000000,17.334000000,200.000000000,100.000000000,200.249062000,2.236350000,202.485412000,102.485412000,200000,200050,50
78,local_costmap,17.334000000,17.530000000,17.533000000,196.000000000,100.000000000,200.616936000,2.293105000,202.910041000,102.910041000,200000,200397,397
79,local_costmap,17.534000000,17.738000000,17.740000000,204.000000000,100.000000000,202.015138000,2.246090000,204.261228000,104.261228000,200000,201155,1155
80,local_costmap,17.740000000,17.937000000,17.939000000,197.000000000,100.000000000,200.396610000,1.900817000,202.297427000,102.297427000,200000,200058,58
81,local_costmap,17.939000000,18.135000000,18.138000000,196.000000000,100.000000000,200.255907000,2.348401000,202.604308000,102.604308000,200000,200058,58
82,local_costmap,18.138000000,18.340000000,18.340000000,202.000000000,100.000000000,200.294186000,2.155212000,202.449398000,102.449398000,200000,200061,61
83,local_costmap,18.341000000,18.536000000,18.536000000,195.000000000,100.000000000,200.531122000,2.249083000,202.780205000,102.780205000,200000,200064,64
84,local_costmap,18.536000000,18.735000000,18.735000000,199.000000000,100.000000000,200.283109000,2.284837000,202.567946000,102.567946000,200000,200059,59
85,local_costmap,18.735000000,18.936000000,18.938000000,201.000000000,100.000000000,200.253439000,2.489709000,202.743148000,102.743148000,200000,200065,65
86,local_costmap,18.938000000,19.131000000,19.132000000,193.000000000,100.000000000,200.240546000,2.349400000,202.589946000,102.589946000,200000,200059,59
87,local_costmap,19.132000000,19.326000000,19.328000000,194.000000000,100.000000000,201.785518000,2.200801000,203.986319000,103.986319000,200000,201592,1592
88,local_costmap,19.329000000,19.523000000,19.550000000,194.000000000,100.000000000,200.326885000,21.358016000,221.684901000,121.684901000,200000,200058,58
89,local_costmap,19.550000000,19.746000000,19.749000000,196.000000000,100.000000000,200.238096000,2.376157000,202.614253000,102.614253000,200000,200064,64
90,local_costmap,19.749000000,19.950000000,19.953000000,201.000000000,100.000000000,200.955051000,2.471240000,203.426291000,103.426291000,200000,200768,768
91,local_costmap,19.953000000,20.149000000,20.149000000,196.000000000,100.000000000,200.245481000,2.220047000,202.465528000,102.465528000,200000,200058,58
92,local_costmap,20.149000000,20.352000000,20.352000000,203.000000000,100.000000000,200.301334000,2.013799000,202.315133000,102.315133000,200000,200086,86
93,local_costmap,20.352000000,20.547000000,20.547000000,195.000000000,100.000000000,200.243334000,2.034298000,202.277632000,102.277632000,200000,200068,68
94,local_costmap,20.547000000,20.755000000,20.755000000,208.000000000,100.000000000,200.348492000,1.983310000,202.331802000,102.331802000,200000,200168,168
95,local_costmap,20.755000000,20.944000000,20.947000000,189.000000000,100.000000000,200.264649000,2.427574000,202.692223000,102.692223000,200000,200076,76
96,local_costmap,20.947000000,21.144000000,21.144000000,197.000000000,100.000000000,200.281049000,2.347279000,202.628328000,102.628328000,200000,200058,58
97,local_costmap,21.147000000,21.348000000,21.349000000,201.000000000,100.000000000,200.309888000,2.808434000,203.118322000,103.118322000,200000,200060,60
98,local_costmap,21.351000000,21.547000000,21.552000000,196.000000000,100.000000000,200.608878000,5.583402000,206.192280000,106.192280000,200000,200058,58
99,local_costmap,21.552000000,21.756000000,21.759000000,204.000000000,100.000000000,200.303064000,2.629778000,202.932842000,102.932842000,200000,200125,125
100,local_costmap,21.759000000,21.959000000,21.962000000,200.000000000,100.000000000,200.447002000,2.791139000,203.238141000,103.238141000,200000,200150,150
101,local_costmap,21.963000000,22.156000000,22.158000000,193.000000000,100.000000000,200.542731000,2.223701000,202.766432000,102.766432000,200000,200139,139
102,local_costmap,22.159000000,22.359000000,22.370000000,200.000000000,100.000000000,200.495250000,11.424520000,211.919770000,111.919770000,200000,200054,54
103,local_costmap,22.371000000,22.573000000,22.582000000,202.000000000,100.000000000,200.417044000,9.647325000,210.064369000,110.064369000,200000,200059,59
104,local_costmap,22.651000000,22.831000000,22.834000000,180.000000000,100.000000000,271.828025000,2.407425000,274.235450000,174.235450000,200000,200063,63
105,local_costmap,22.835000000,23.040000000,23.040000000,205.000000000,100.000000000,201.347705000,2.177448000,203.525153000,103.525153000,200000,200059,59
106,local_costmap,23.041000000,23.248000000,23.248000000,207.000000000,100.000000000,200.615455000,1.979566000,202.595021000,102.595021000,200000,200057,57
107,local_costmap,23.249000000,23.447000000,23.450000000,198.000000000,100.000000000,200.622120000,2.350208000,202.972328000,102.972328000,200000,200059,59
108,local_costmap,23.450000000,23.648000000,23.648000000,198.000000000,100.000000000,200.506890000,2.208983000,202.715873000,102.715873000,200000,200065,65
109,local_costmap,23.651000000,23.847000000,23.850000000,196.000000000,100.000000000,200.746270000,2.326355000,203.072625000,103.072625000,200000,200060,60
110,local_costmap,23.850000000,24.049000000,24.050000000,199.000000000,100.000000000,200.517674000,1.907141000,202.424815000,102.424815000,200000,200136,136
111,local_costmap,24.050000000,24.244000000,24.244000000,194.000000000,100.000000000,200.340227000,2.226863000,202.567090000,102.567090000,200000,200057,57
112,local_costmap,24.244000000,24.448000000,24.448000000,204.000000000,100.000000000,200.258673000,2.079797000,202.338470000,102.338470000,200000,200065,65
113,local_costmap,24.448000000,24.648000000,24.648000000,200.000000000,100.000000000,200.369112000,1.976654000,202.345766000,102.345766000,200000,200069,69
114,local_costmap,24.649000000,24.846000000,24.849000000,197.000000000,100.000000000,200.808312000,2.135081000,202.943393000,102.943393000,200000,200058,58
115,local_costmap,24.849000000,25.049000000,25.052000000,200.000000000,100.000000000,200.516595000,2.179729000,202.696324000,102.696324000,200000,200038,38
116,local_costmap,25.052000000,25.252000000,25.252000000,200.000000000,100.000000000,200.547632000,2.324062000,202.871694000,102.871694000,200000,200023,23
117,local_costmap,25.253000000,25.455000000,25.458000000,202.000000000,100.000000000,200.834860000,2.627425000,203.462285000,103.462285000,200000,200177,177
118,local_costmap,25.458000000,25.662000000,25.662000000,204.000000000,100.000000000,200.392118000,1.892218000,202.284336000,102.284336000,200000,200059,59
119,local_costmap,25.662000000,25.857000000,25.857000000,195.000000000,100.000000000,200.827616000,2.121542000,202.949158000,102.949158000,200000,200040,40
120,local_costmap,25.857000000,26.053000000,26.056000000,196.000000000,100.000000000,200.700746000,1.971973000,202.672719000,102.672719000,200000,200059,59
121,local_costmap,26.056000000,26.259000000,26.259000000,203.000000000,100.000000000,200.369257000,1.853592000,202.222849000,102.222849000,200000,200080,80
122,local_costmap,26.259000000,26.454000000,26.457000000,195.000000000,100.000000000,200.376204000,2.549841000,202.926045000,102.926045000,200000,200205,205
123,local_costmap,26.458000000,26.652000000,26.652000000,194.000000000,100.000000000,200.547496000,2.125801000,202.673297000,102.673297000,200000,200085,85
124,local_costmap,26.655000000,26.862000000,26.865000000,207.000000000,100.000000000,200.805901000,2.535153000,203.341054000,103.341054000,200000,200060,60
125,local_costmap,26.865000000,27.063000000,27.065000000,198.000000000,100.000000000,200.300325000,1.941818000,202.242143000,102.242143000,200000,200059,59
126,local_costmap,27.065000000,27.259000000,27.262000000,194.000000000,100.000000000,200.599444000,2.530070000,203.129514000,103.129514000,200000,200347,347
127,local_costmap,27.262000000,27.461000000,27.461000000,199.000000000,100.000000000,200.455842000,2.145267000,202.601109000,102.601109000,200000,200141,141
128,local_costmap,27.465000000,27.658000000,27.661000000,193.000000000,100.000000000,204.344837000,2.449344000,206.794181000,106.794181000,200000,200068,68
129,local_costmap,27.661000000,27.867000000,27.870000000,206.000000000,100.000000000,200.454267000,1.942224000,202.396491000,102.396491000,200000,200062,62
130,local_costmap,27.870000000,28.065000000,28.068000000,195.000000000,100.000000000,200.296569000,2.323165000,202.619734000,102.619734000,200000,200127,127
131,local_costmap,28.068000000,28.267000000,28.267000000,199.000000000,100.000000000,200.646186000,2.291651000,202.937837000,102.937837000,200000,200059,59
132,local_costmap,28.271000000,28.476000000,28.521000000,205.000000000,100.000000000,200.796221000,45.175945000,245.972166000,145.972166000,200000,200057,57
133,local_costmap,28.522000000,28.720000000,28.724000000,198.000000000,100.000000000,200.589488000,3.697913000,204.287401000,104.287401000,200000,200064,64
134,local_costmap,28.724000000,28.920000000,28.934000000,196.000000000,100.000000000,200.417689000,12.668701000,213.086390000,113.086390000,200000,200059,59
135,local_costmap,28.934000000,29.132000000,29.164000000,198.000000000,100.000000000,200.423288000,31.517007000,231.940295000,131.940295000,200000,200057,57
136,local_costmap,29.167000000,29.360000000,29.360000000,193.000000000,100.000000000,200.599700000,2.294032000,202.893732000,102.893732000,200000,200091,91
137,local_costmap,29.360000000,29.555000000,29.558000000,195.000000000,100.000000000,200.743431000,2.797708000,203.541139000,103.541139000,200000,200064,64
138,local_costmap,29.558000000,29.746000000,29.748000000,188.000000000,100.000000000,200.600814000,2.012427000,202.613241000,102.613241000,200000,200215,215
139,local_costmap,29.749000000,29.946000000,29.946000000,197.000000000,100.000000000,201.279305000,2.037140000,203.316445000,103.316445000,200000,200061,61
140,local_costmap,29.950000000,30.145000000,30.146000000,195.000000000,100.000000000,200.670640000,2.532598000,203.203238000,103.203238000,200000,200069,69
141,local_costmap,30.146000000,30.348000000,30.348000000,202.000000000,100.000000000,200.413930000,2.351589000,202.765519000,102.765519000,200000,200099,99
142,local_costmap,30.351000000,30.552000000,30.552000000,201.000000000,100.000000000,200.556639000,2.099726000,202.656365000,102.656365000,200000,200061,61
143,local_costmap,30.552000000,30.742000000,30.742000000,190.000000000,100.000000000,200.586684000,2.023196000,202.609880000,102.609880000,200000,200059,59
144,local_costmap,30.743000000,30.955000000,30.955000000,212.000000000,100.000000000,200.626398000,2.023630000,202.650028000,102.650028000,200000,200057,57
145,local_costmap,30.955000000,31.146000000,31.147000000,191.000000000,100.000000000,200.628541000,2.907636000,203.536177000,103.536177000,200000,200059,59
146,local_costmap,31.147000000,31.360000000,31.361000000,213.000000000,100.000000000,200.966035000,2.508436000,203.474471000,103.474471000,200000,200219,219
147,local_costmap,31.361000000,31.561000000,31.562000000,200.000000000,100.000000000,200.508619000,2.307272000,202.815891000,102.815891000,200000,200061,61
148,local_costmap,31.563000000,31.767000000,31.767000000,204.000000000,100.000000000,200.741305000,1.927948000,202.669253000,102.669253000,200000,200058,58
149,local_costmap,31.768000000,31.968000000,31.969000000,200.000000000,100.000000000,200.598129000,2.439367000,203.037496000,103.037496000,200000,200058,58
150,local_costmap,31.971000000,32.165000000,32.165000000,194.000000000,100.000000000,202.238111000,2.222977000,204.461088000,104.461088000,200000,200065,65
151,local_costmap,32.165000000,32.363000000,32.364000000,198.000000000,100.000000000,201.637899000,2.021436000,203.659335000,103.659335000,200000,200114,114
152,local_costmap,32.365000000,32.563000000,32.564000000,198.000000000,100.000000000,200.744672000,2.948471000,203.693143000,103.693143000,200000,200155,155
153,local_costmap,32.565000000,32.757000000,32.761000000,192.000000000,100.000000000,200.873355000,3.411023000,204.284378000,104.284378000,200000,200058,58
154,local_costmap,32.762000000,32.972000000,32.973000000,210.000000000,100.000000000,200.856789000,2.362428000,203.219217000,103.219217000,200000,200060,60
155,local_costmap,32.973000000,33.172000000,33.175000000,199.000000000,100.000000000,200.461204000,2.407862000,202.869066000,102.869066000,200000,200177,177
156,local_costmap,33.229000000,33.425000000,33.439000000,196.000000000,100.000000000,252.700001000,15.830170000,268.530171000,168.530171000,200000,200291,291
157,local_costmap,33.439000000,33.645000000,33.648000000,206.000000000,100.000000000,200.343168000,2.080609000,202.423777000,102.423777000,200000,200065,65
158,local_costmap,33.648000000,33.848000000,33.849000000,200.000000000,100.000000000,200.235318000,2.252353000,202.487671000,102.487671000,200000,200063,63
159,local_costmap,33.849000000,34.052000000,34.052000000,203.000000000,100.000000000,200.422890000,1.987299000,202.410189000,102.410189000,200000,200072,72
160,local_costmap,34.053000000,34.252000000,34.255000000,199.000000000,100.000000000,200.668119000,2.512697000,203.180816000,103.180816000,200000,200059,59
161,local_costmap,34.255000000,34.455000000,34.455000000,200.000000000,100.000000000,200.607327000,1.880915000,202.488242000,102.488242000,200000,200090,90
162,local_costmap,34.456000000,34.654000000,34.654000000,198.000000000,100.000000000,200.754004000,2.156658000,202.910662000,102.910662000,200000,200058,58
163,local_costmap,34.654000000,34.847000000,34.849000000,193.000000000,100.000000000,200.461979000,2.891108000,203.353087000,103.353087000,200000,200080,80
164,local_costmap,34.849000000,35.047000000,35.047000000,198.000000000,100.000000000,200.397539000,2.017673000,202.415212000,102.415212000,200000,200063,63
165,local_costmap,35.047000000,35.244000000,35.244000000,197.000000000,100.000000000,200.521128000,1.960011000,202.481139000,102.481139000,200000,200061,61
166,local_costmap,35.244000000,35.449000000,35.451000000,205.000000000,100.000000000,200.438674000,2.067585000,202.506259000,102.506259000,200000,200064,64
167,local_costmap,35.451000000,35.650000000,35.653000000,199.000000000,100.000000000,200.243821000,2.197632000,202.441453000,102.441453000,200000,200059,59
168,local_costmap,35.653000000,35.853000000,35.855000000,200.000000000,100.000000000,200.348659000,1.768318000,202.116977000,102.116977000,200000,200063,63
169,local_costmap,35.855000000,36.051000000,36.051000000,196.000000000,100.000000000,200.336416000,1.867848000,202.204264000,102.204264000,200000,200083,83
170,local_costmap,36.052000000,36.248000000,36.248000000,196.000000000,100.000000000,203.941909000,1.961097000,205.903006000,105.903006000,200000,200057,57
171,local_costmap,36.249000000,36.448000000,36.448000000,199.000000000,100.000000000,200.594079000,2.160088000,202.754167000,102.754167000,200000,200066,66
172,local_costmap,36.448000000,36.653000000,36.655000000,205.000000000,100.000000000,200.720288000,1.889193000,202.609481000,102.609481000,200000,200444,444
173,local_costmap,36.656000000,36.858000000,36.858000000,202.000000000,100.000000000,200.739028000,1.896928000,202.635956000,102.635956000,200000,200061,61
174,local_costmap,36.859000000,37.052000000,37.052000000,193.000000000,100.000000000,200.433830000,1.857619000,202.291449000,102.291449000,200000,200058,58
175,local_costmap,37.057000000,37.256000000,37.261000000,199.000000000,100.000000000,201.599144000,6.896299000,208.495443000,108.495443000,200000,200058,58
176,local_costmap,37.261000000,37.461000000,37.468000000,200.000000000,100.000000000,200.393318000,3.354086000,203.747404000,103.747404000,200000,200059,59
177,local_costmap,37.469000000,37.669000000,37.669000000,200.000000000,100.000000000,201.354614000,2.119494000,203.474108000,103.474108000,200000,200059,59
178,local_costmap,37.669000000,37.861000000,37.861000000,192.000000000,100.000000000,200.667557000,2.388573000,203.056130000,103.056130000,200000,200065,65
179,local_costmap,37.862000000,38.059000000,38.061000000,197.000000000,100.000000000,202.292510000,2.258734000,204.551244000,104.551244000,200000,201531,1531
180,local_costmap,38.061000000,38.268000000,38.271000000,207.000000000,100.000000000,200.420901000,2.441288000,202.862189000,102.862189000,200000,200059,59
181,local_costmap,38.272000000,38.470000000,38.472000000,198.000000000,100.000000000,201.874108000,2.228585000,204.102693000,104.102693000,200000,200060,60
182,local_costmap,38.473000000,38.656000000,38.656000000,183.000000000,100.000000000,200.526312000,2.182316000,202.708628000,102.708628000,200000,200059,59
183,local_costmap,38.660000000,38.866000000,38.866000000,206.000000000,100.000000000,200.891274000,2.086236000,202.977510000,102.977510000,200000,200059,59
184,local_costmap,38.869000000,39.066000000,39.066000000,197.000000000,100.000000000,200.684476000,2.532914000,203.217390000,103.217390000,200000,200092,92
185,local_costmap,39.069000000,39.267000000,39.270000000,198.000000000,100.000000000,200.586010000,2.181045000,202.767055000,102.767055000,200000,200059,59
186,local_costmap,39.270000000,39.465000000,39.468000000,195.000000000,100.000000000,200.653346000,2.361006000,203.014352000,103.014352000,200000,200433,433
187,local_costmap,39.469000000,39.664000000,39.664000000,195.000000000,100.000000000,200.292466000,2.032242000,202.324708000,102.324708000,200000,200079,79
188,local_costmap,39.667000000,39.866000000,39.868000000,199.000000000,100.000000000,200.747566000,2.309828000,203.057394000,103.057394000,200000,200297,297
189,local_costmap,39.872000000,40.066000000,40.069000000,194.000000000,100.000000000,203.570846000,2.070282000,205.641128000,105.641128000,200000,200093,93
190,local_costmap,40.069000000,40.265000000,40.265000000,196.000000000,100.000000000,200.333935000,1.751844000,202.085779000,102.085779000,200000,200057,57
191,local_costmap,40.265000000,40.462000000,40.462000000,197.000000000,100.000000000,200.247714000,2.009632000,202.257346000,102.257346000,200000,200058,58
192,local_costmap,40.462000000,40.663000000,40.663000000,201.000000000,100.000000000,200.702998000,2.145630000,202.848628000,102.848628000,200000,200082,82
193,local_costmap,40.663000000,40.857000000,40.861000000,194.000000000,100.000000000,200.243525000,1.849439000,202.092964000,102.092964000,200000,200062,62
194,local_costmap,40.861000000,41.061000000,41.062000000,200.000000000,100.000000000,200.278903000,2.161895000,202.440798000,102.440798000,200000,200079,79
