event_index,ros_before_sleep_sec,ros_after_sleep_sec,ros_elapsed_during_sleep_ms,nominal_cycle_ms,cycle_interval_ms,cycle_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
49,146.767000000,146.767000000,0.000000000,100.000000000,102.701452000,2.701452000,0,0,0
50,146.869000000,146.869000000,0.000000000,100.000000000,99.301384000,-0.698616000,0,0,0
51,146.970000000,146.970000000,0.000000000,100.000000000,98.875835000,-1.124165000,0,0,0
52,147.078000000,147.078000000,0.000000000,100.000000000,106.887381000,6.887381000,0,0,0
53,147.168000000,147.168000000,0.000000000,100.000000000,93.802436000,-6.197564000,0,0,0
54,147.267000000,147.267000000,0.000000000,100.000000000,96.093934000,-3.906066000,0,0,0
55,147.367000000,147.367000000,0.000000000,100.000000000,102.523822000,2.523822000,0,0,0
56,147.468000000,147.468000000,0.000000000,100.000000000,105.541307000,5.541307000,0,0,0
57,147.568000000,147.568000000,0.000000000,100.000000000,104.759367000,4.759367000,0,0,0
58,147.669000000,147.669000000,0.000000000,100.000000000,94.181538000,-5.818462000,0,0,0
59,147.767000000,147.767000000,0.000000000,100.000000000,96.685362000,-3.314638000,0,0,0
60,147.867000000,147.867000000,0.000000000,100.000000000,102.319458000,2.319458000,0,0,0
61,147.970000000,147.970000000,0.000000000,100.000000000,101.545708000,1.545708000,0,0,0
62,148.068000000,148.068000000,0.000000000,100.000000000,98.631864000,-1.368136000,0,0,0
63,148.167000000,148.167000000,0.000000000,100.000000000,97.949292000,-2.050708000,0,0,0
64,148.267000000,148.267000000,0.000000000,100.000000000,106.021671000,6.021671000,0,0,0
65,148.367000000,148.367000000,0.000000000,100.000000000,96.005196000,-3.994804000,0,0,0
66,148.469000000,148.469000000,0.000000000,100.000000000,114.904928000,14.904928000,0,0,0
67,148.568000000,148.568000000,0.000000000,100.000000000,96.673620000,-3.326380000,0,0,0
68,148.675000000,148.675000000,0.000000000,100.000000000,103.435318000,3.435318000,0,0,0
69,148.768000000,148.768000000,0.000000000,100.000000000,90.736389000,-9.263611000,0,0,0
70,148.868000000,148.868000000,0.000000000,100.000000000,104.034356000,4.034356000,0,0,0
71,148.967000000,148.967000000,0.000000000,100.000000000,95.057331000,-4.942669000,0,0,0
72,149.067000000,149.067000000,0.000000000,100.000000000,97.698881000,-2.301119000,0,0,0
73,149.167000000,149.167000000,0.000000000,100.000000000,97.326799000,-2.673201000,0,0,0
74,149.268000000,149.268000000,0.000000000,100.000000000,97.958441000,-2.041559000,0,0,0
75,149.367000000,149.367000000,0.000000000,100.000000000,110.587325000,10.587325000,0,0,0
76,149.469000000,149.469000000,0.000000000,100.000000000,104.468111000,4.468111000,0,0,0
77,149.567000000,149.567000000,0.000000000,100.000000000,93.624141000,-6.375859000,0,0,0
78,149.668000000,149.668000000,0.000000000,100.000000000,102.000815000,2.000815000,0,0,0
79,149.767000000,149.767000000,0.000000000,100.000000000,99.225633000,-0.774367000,0,0,0
80,149.867000000,149.867000000,0.000000000,100.000000000,107.857201000,7.857201000,0,0,0
81,149.968000000,149.968000000,0.000000000,100.000000000,104.088999000,4.088999000,0,0,0
82,150.069000000,150.069000000,0.000000000,100.000000000,93.852108000,-6.147892000,0,0,0
83,150.169000000,150.169000000,0.000000000,100.000000000,102.929361000,2.929361000,0,0,0
84,150.268000000,150.268000000,0.000000000,100.000000000,103.598376000,3.598376000,0,0,0
85,150.367000000,150.367000000,0.000000000,100.000000000,106.046435000,6.046435000,0,0,0
86,150.468000000,150.468000000,0.000000000,100.000000000,96.053868000,-3.946132000,0,0,0
87,150.572000000,150.572000000,0.000000000,100.000000000,99.335370000,-0.664630000,0,0,0
88,150.671000000,150.671000000,0.000000000,100.000000000,100.903894000,0.903894000,0,0,0
89,150.772000000,150.772000000,0.000000000,100.000000000,99.694108000,-0.305892000,0,0,0
90,150.868000000,150.868000000,0.000000000,100.000000000,93.344160000,-6.655840000,0,0,0
91,150.967000000,150.967000000,0.000000000,100.000000000,97.665708000,-2.334292000,0,0,0
92,151.068000000,151.068000000,0.000000000,100.000000000,104.362719000,4.362719000,0,0,0
93,151.167000000,151.167000000,0.000000000,100.000000000,99.234213000,-0.765787000,0,0,0
94,151.268000000,151.268000000,0.000000000,100.000000000,100.598182000,0.598182000,0,0,0
95,151.367000000,151.367000000,0.000000000,100.000000000,103.985566000,3.985566000,0,0,0
96,151.467000000,151.467000000,0.000000000,100.000000000,99.467090000,-0.532910000,0,0,0
97,151.568000000,151.568000000,0.000000000,100.000000000,101.727556000,1.727556000,0,0,0
98,151.667000000,151.667000000,0.000000000,100.000000000,98.235250000,-1.764750000,0,0,0
99,151.768000000,151.768000000,0.000000000,100.000000000,99.927851000,-0.072149000,0,0,0
100,151.867000000,151.867000000,0.000000000,100.000000000,100.738771000,0.738771000,0,0,0
101,151.967000000,151.967000000,0.000000000,100.000000000,97.431516000,-2.568484000,0,0,0
102,152.068000000,152.068000000,0.000000000,100.000000000,103.267237000,3.267237000,0,0,0
103,152.167000000,152.167000000,0.000000000,100.000000000,99.626921000,-0.373079000,0,0,0
104,152.268000000,152.268000000,0.000000000,100.000000000,101.680002000,1.680002000,0,0,0
105,152.368000000,152.368000000,0.000000000,100.000000000,96.461144000,-3.538856000,0,0,0
106,152.467000000,152.467000000,0.000000000,100.000000000,107.080609000,7.080609000,0,0,0
107,152.570000000,152.570000000,0.000000000,100.000000000,109.079638000,9.079638000,0,0,0
108,152.667000000,152.667000000,0.000000000,100.000000000,95.159352000,-4.840648000,0,0,0
109,152.768000000,152.768000000,0.000000000,100.000000000,98.223984000,-1.776016000,0,0,0
110,152.870000000,152.870000000,0.000000000,100.000000000,120.775509000,20.775509000,0,0,0
111,152.969000000,152.969000000,0.000000000,100.000000000,94.293431000,-5.706569000,0,0,0
112,153.071000000,153.071000000,0.000000000,100.000000000,95.702390000,-4.297610000,0,0,0
113,153.168000000,153.168000000,0.000000000,100.000000000,101.623614000,1.623614000,0,0,0
114,153.268000000,153.268000000,0.000000000,100.000000000,93.396240000,-6.603760000,0,0,0
115,153.368000000,153.368000000,0.000000000,100.000000000,102.340681000,2.340681000,0,0,0
116,153.472000000,153.472000000,0.000000000,100.000000000,101.441037000,1.441037000,0,0,0
117,153.567000000,153.567000000,0.000000000,100.000000000,107.273535000,7.273535000,0,0,0
118,153.668000000,153.668000000,0.000000000,100.000000000,98.066697000,-1.933303000,0,0,0
119,153.768000000,153.768000000,0.000000000,100.000000000,107.443296000,7.443296000,0,0,0
120,153.867000000,153.867000000,0.000000000,100.000000000,101.319073000,1.319073000,0,0,0
121,153.968000000,153.968000000,0.000000000,100.000000000,96.392791000,-3.607209000,0,0,0
122,154.067000000,154.067000000,0.000000000,100.000000000,98.779703000,-1.220297000,0,0,0
123,154.167000000,154.167000000,0.000000000,100.000000000,106.896290000,6.896290000,0,0,0
124,154.267000000,154.267000000,0.000000000,100.000000000,101.050828000,1.050828000,0,0,0
125,154.367000000,154.367000000,0.000000000,100.000000000,95.598595000,-4.401405000,0,0,0
126,154.468000000,154.468000000,0.000000000,100.000000000,112.666465000,12.666465000,0,0,0
127,154.568000000,154.568000000,0.000000000,100.000000000,90.480996000,-9.519004000,0,0,0
128,154.668000000,154.668000000,0.000000000,100.000000000,107.426274000,7.426274000,0,0,0
129,154.768000000,154.768000000,0.000000000,100.000000000,95.477841000,-4.522159000,0,0,0
130,154.869000000,154.869000000,0.000000000,100.000000000,116.895105000,16.895105000,0,0,0
131,154.967000000,154.967000000,0.000000000,100.000000000,90.538088000,-9.461912000,0,0,0
132,155.068000000,155.068000000,0.000000000,100.000000000,105.482697000,5.482697000,0,0,0
133,155.171000000,155.171000000,0.000000000,100.000000000,99.070218000,-0.929782000,0,0,0
134,155.267000000,155.267000000,0.000000000,100.000000000,95.986944000,-4.013056000,0,0,0
135,155.367000000,155.367000000,0.000000000,100.000000000,103.074283000,3.074283000,0,0,0
136,155.468000000,155.468000000,0.000000000,100.000000000,96.022965000,-3.977035000,0,0,0
137,155.567000000,155.567000000,0.000000000,100.000000000,97.964332000,-2.035668000,0,0,0
138,155.668000000,155.668000000,0.000000000,100.000000000,97.619709000,-2.380291000,0,0,0
139,155.768000000,155.768000000,0.000000000,100.000000000,101.853527000,1.853527000,0,0,0
140,155.877000000,155.877000000,0.000000000,100.000000000,110.286811000,10.286811000,0,0,0
141,155.969000000,155.969000000,0.000000000,100.000000000,95.963862000,-4.036138000,0,0,0
142,156.075000000,156.075000000,0.000000000,100.000000000,109.770393000,9.770393000,0,0,0
143,156.171000000,156.171000000,0.000000000,100.000000000,96.904416000,-3.095584000,0,0,0
144,156.267000000,156.267000000,0.000000000,100.000000000,108.313455000,8.313455000,0,0,0
145,156.367000000,156.367000000,0.000000000,100.000000000,94.552655000,-5.447345000,0,0,0
146,156.467000000,156.467000000,0.000000000,100.000000000,112.516431000,12.516431000,0,0,0
147,156.569000000,156.569000000,0.000000000,100.000000000,97.510662000,-2.489338000,0,0,0
148,156.667000000,156.667000000,0.000000000,100.000000000,101.879044000,1.879044000,0,0,0
149,156.769000000,156.769000000,0.000000000,100.000000000,106.953720000,6.953720000,0,0,0
150,156.867000000,156.867000000,0.000000000,100.000000000,103.381369000,3.381369000,0,0,0
151,156.967000000,156.967000000,0.000000000,100.000000000,103.808786000,3.808786000,0,0,0
152,157.067000000,157.067000000,0.000000000,100.000000000,100.415816000,0.415816000,0,0,0
153,157.168000000,157.168000000,0.000000000,100.000000000,101.380178000,1.380178000,0,0,0
154,157.267000000,157.267000000,0.000000000,100.000000000,103.073258000,3.073258000,0,0,0
155,157.368000000,157.368000000,0.000000000,100.000000000,100.451418000,0.451418000,0,0,0
156,157.467000000,157.467000000,0.000000000,100.000000000,106.124632000,6.124632000,0,0,0
157,157.571000000,157.571000000,0.000000000,100.000000000,97.824767000,-2.175233000,0,0,0
158,157.667000000,157.667000000,0.000000000,100.000000000,100.397115000,0.397115000,0,0,0
159,157.769000000,157.769000000,0.000000000,100.000000000,102.535974000,2.535974000,0,0,0
160,157.867000000,157.867000000,0.000000000,100.000000000,92.257484000,-7.742516000,0,0,0
161,157.970000000,157.970000000,0.000000000,100.000000000,103.687820000,3.687820000,0,0,0
162,158.067000000,158.067000000,0.000000000,100.000000000,96.497460000,-3.502540000,0,0,0
163,158.167000000,158.167000000,0.000000000,100.000000000,99.064874000,-0.935126000,0,0,0
164,158.267000000,158.267000000,0.000000000,100.000000000,103.854024000,3.854024000,0,0,0
165,158.367000000,158.367000000,0.000000000,100.000000000,97.975875000,-2.024125000,0,0,0
166,158.467000000,158.467000000,0.000000000,100.000000000,103.957067000,3.957067000,0,0,0
167,158.568000000,158.568000000,0.000000000,100.000000000,94.234943000,-5.765057000,0,0,0
168,158.668000000,158.668000000,0.000000000,100.000000000,102.514455000,2.514455000,0,0,0
169,158.767000000,158.767000000,0.000000000,100.000000000,103.463251000,3.463251000,0,0,0
170,158.876000000,158.876000000,0.000000000,100.000000000,108.279314000,8.279314000,0,0,0
171,158.967000000,158.967000000,0.000000000,100.000000000,97.844727000,-2.155273000,0,0,0
172,159.067000000,159.067000000,0.000000000,100.000000000,94.322855000,-5.677145000,0,0,0
173,159.168000000,159.168000000,0.000000000,100.000000000,99.910737000,-0.089263000,0,0,0
174,159.268000000,159.268000000,0.000000000,100.000000000,99.601493000,-0.398507000,0,0,0
175,159.367000000,159.367000000,0.000000000,100.000000000,105.707975000,5.707975000,0,0,0
176,159.468000000,159.468000000,0.000000000,100.000000000,102.071807000,2.071807000,0,0,0
177,159.567000000,159.567000000,0.000000000,100.000000000,94.074184000,-5.925816000,0,0,0
178,159.667000000,159.667000000,0.000000000,100.000000000,120.887390000,20.887390000,0,0,0
179,159.768000000,159.768000000,0.000000000,100.000000000,103.686211000,3.686211000,0,0,0
180,159.870000000,159.870000000,0.000000000,100.000000000,96.411467000,-3.588533000,0,0,0
181,159.968000000,159.968000000,0.000000000,100.000000000,88.446310000,-11.553690000,0,0,0
182,160.067000000,160.067000000,0.000000000,100.000000000,108.202140000,8.202140000,0,0,0
183,160.167000000,160.167000000,0.000000000,100.000000000,102.589115000,2.589115000,0,0,0
184,160.268000000,160.268000000,0.000000000,100.000000000,101.088765000,1.088765000,0,0,0
185,160.367000000,160.367000000,0.000000000,100.000000000,101.978796000,1.978796000,0,0,0
186,160.470000000,160.470000000,0.000000000,100.000000000,99.788821000,-0.211179000,0,0,0
187,160.567000000,160.567000000,0.000000000,100.000000000,99.473814000,-0.526186000,0,0,0
188,160.667000000,160.667000000,0.000000000,100.000000000,102.136451000,2.136451000,0,0,0
189,160.767000000,160.767000000,0.000000000,100.000000000,98.173825000,-1.826175000,0,0,0
190,160.867000000,160.867000000,0.000000000,100.000000000,99.582543000,-0.417457000,0,0,0
191,160.967000000,160.967000000,0.000000000,100.000000000,98.757428000,-1.242572000,0,0,0
192,161.067000000,161.067000000,0.000000000,100.000000000,101.522819000,1.522819000,0,0,0
193,161.167000000,161.167000000,0.000000000,100.000000000,99.530087000,-0.469913000,0,0,0
194,161.268000000,161.268000000,0.000000000,100.000000000,107.784245000,7.784245000,0,0,0
195,161.367000000,161.367000000,0.000000000,100.000000000,97.689307000,-2.310693000,0,0,0
196,161.468000000,161.468000000,0.000000000,100.000000000,97.677494000,-2.322506000,0,0,0
197,161.567000000,161.567000000,0.000000000,100.000000000,99.006789000,-0.993211000,0,0,0
198,161.667000000,161.667000000,0.000000000,100.000000000,101.135255000,1.135255000,0,0,0
199,161.767000000,161.767000000,0.000000000,100.000000000,102.539759000,2.539759000,0,0,0
200,161.869000000,161.869000000,0.000000000,100.000000000,98.831814000,-1.168186000,0,0,0
201,161.967000000,161.967000000,0.000000000,100.000000000,100.325095000,0.325095000,0,0,0
202,162.068000000,162.068000000,0.000000000,100.000000000,104.984521000,4.984521000,0,0,0
203,162.167000000,162.167000000,0.000000000,100.000000000,104.929916000,4.929916000,0,0,0
204,162.267000000,162.267000000,0.000000000,100.000000000,95.803588000,-4.196412000,0,0,0
205,162.368000000,162.368000000,0.000000000,100.000000000,105.349369000,5.349369000,0,0,0
206,162.467000000,162.467000000,0.000000000,100.000000000,95.731241000,-4.268759000,0,0,0
207,162.569000000,162.569000000,0.000000000,100.000000000,99.012440000,-0.987560000,0,0,0
208,162.668000000,162.668000000,0.000000000,100.000000000,104.797897000,4.797897000,0,0,0
209,162.767000000,162.767000000,0.000000000,100.000000000,96.122566000,-3.877434000,0,0,0
210,162.867000000,162.867000000,0.000000000,100.000000000,105.108947000,5.108947000,0,0,0
211,162.975000000,162.975000000,0.000000000,100.000000000,109.947360000,9.947360000,0,0,0
212,163.067000000,163.067000000,0.000000000,100.000000000,119.814838000,19.814838000,0,0,0
213,163.168000000,163.168000000,0.000000000,100.000000000,101.138833000,1.138833000,0,0,0
214,163.268000000,163.268000000,0.000000000,100.000000000,106.034850000,6.034850000,0,0,0
215,163.368000000,163.368000000,0.000000000,100.000000000,95.874205000,-4.125795000,0,0,0
216,163.467000000,163.467000000,0.000000000,100.000000000,101.415595000,1.415595000,0,0,0
217,163.569000000,163.569000000,0.000000000,100.000000000,102.140844000,2.140844000,0,0,0
218,163.668000000,163.668000000,0.000000000,100.000000000,94.371586000,-5.628414000,0,0,0
219,163.767000000,163.767000000,0.000000000,100.000000000,101.552195000,1.552195000,0,0,0
220,163.867000000,163.867000000,0.000000000,100.000000000,101.662539000,1.662539000,0,0,0
221,163.967000000,163.967000000,0.000000000,100.000000000,93.644931000,-6.355069000,0,0,0
222,164.067000000,164.067000000,0.000000000,100.000000000,96.027887000,-3.972113000,0,0,0
223,164.167000000,164.167000000,0.000000000,100.000000000,104.427655000,4.427655000,0,0,0
224,164.267000000,164.267000000,0.000000000,100.000000000,98.905139000,-1.094861000,0,0,0
225,164.372000000,164.372000000,0.000000000,100.000000000,104.813737000,4.813737000,0,0,0
226,164.467000000,164.467000000,0.000000000,100.000000000,98.858780000,-1.141220000,0,0,0
227,164.568000000,164.568000000,0.000000000,100.000000000,108.601390000,8.601390000,0,0,0
228,164.667000000,164.667000000,0.000000000,100.000000000,90.299756000,-9.700244000,0,0,0
229,164.768000000,164.768000000,0.000000000,100.000000000,106.081864000,6.081864000,0,0,0
230,164.867000000,164.867000000,0.000000000,100.000000000,96.263725000,-3.736275000,0,0,0
231,164.968000000,164.968000000,0.000000000,100.000000000,104.809241000,4.809241000,0,0,0
232,165.068000000,165.068000000,0.000000000,100.000000000,97.239183000,-2.760817000,0,0,0
233,165.167000000,165.167000000,0.000000000,100.000000000,97.731035000,-2.268965000,0,0,0
234,165.267000000,165.267000000,0.000000000,100.000000000,109.126124000,9.126124000,0,0,0
235,165.370000000,165.370000000,0.000000000,100.000000000,109.129249000,9.129249000,0,0,0
236,165.472000000,165.472000000,0.000000000,100.000000000,104.293904000,4.293904000,0,0,0
237,165.567000000,165.567000000,0.000000000,100.000000000,94.863161000,-5.136839000,0,0,0
238,165.667000000,165.667000000,0.000000000,100.000000000,99.461424000,-0.538576000,0,0,0
239,165.768000000,165.768000000,0.000000000,100.000000000,104.199615000,4.199615000,0,0,0
240,165.867000000,165.867000000,0.000000000,100.000000000,102.546918000,2.546918000,0,0,0
241,165.967000000,165.967000000,0.000000000,100.000000000,96.040443000,-3.959557000,0,0,0
242,166.069000000,166.069000000,0.000000000,100.000000000,109.577524000,9.577524000,0,0,0
243,166.167000000,166.167000000,0.000000000,100.000000000,97.174182000,-2.825818000,0,0,0
244,166.268000000,166.268000000,0.000000000,100.000000000,106.937386000,6.937386000,0,0,0
245,166.367000000,166.367000000,0.000000000,100.000000000,99.044870000,-0.955130000,0,0,0
246,166.467000000,166.467000000,0.000000000,100.000000000,104.160808000,4.160808000,0,0,0
247,166.567000000,166.567000000,0.000000000,100.000000000,109.165014000,9.165014000,0,0,0
