10.844000000,10.737000000,107.000000000,50000,50304,304
10.844000000,10.737000000,amcl_pose_publish,50000,50304,304
32.243000000,32.137000000,amcl_pose_publish,50000,50409,409
73.847000000,73.756000000,amcl_pose_publish,50000,50817,817
74.252000000,74.156000000,amcl_pose_publish,50000,50168,168
74.443000000,74.356000000,amcl_pose_publish,50000,50553,553
74.643000000,74.556000000,amcl_pose_publish,50000,50546,546
75.041000000,74.956000000,amcl_pose_publish,50000,50640,640
76.043000000,75.956000000,amcl_pose_publish,50000,50366,366
77.031000000,76.956000000,amcl_pose_publish,50000,50304,304
77.621000000,77.556000000,amcl_pose_publish,50000,50322,322
78.623000000,78.558000000,amcl_pose_publish,50000,50172,172
79.620000000,79.559000000,amcl_pose_publish,50000,50482,482
80.627000000,80.560000000,amcl_pose_publish,50000,50267,267
81.624000000,81.565000000,amcl_pose_publish,50000,50574,574
82.625000000,82.565000000,amcl_pose_publish,50000,50399,399
83.619000000,83.565000000,amcl_pose_publish,50000,50335,335
84.657000000,84.569000000,amcl_pose_publish,50000,50179,179
85.656000000,85.569000000,amcl_pose_publish,50000,50351,351
86.464000000,86.369000000,amcl_pose_publish,50000,50230,230
87.055000000,86.969000000,amcl_pose_publish,50000,50113,113
88.055000000,87.969000000,amcl_pose_publish,50000,50397,397
89.255000000,89.169000000,amcl_pose_publish,50000,50194,194
90.253000000,90.169000000,amcl_pose_publish,50000,50113,113
91.058000000,90.969000000,amcl_pose_publish,50000,50707,707
91.856000000,91.769000000,amcl_pose_publish,50000,50722,722
92.849000000,92.769000000,amcl_pose_publish,50000,50235,235
94.252000000,94.169000000,amcl_pose_publish,50000,50304,304
95.051000000,94.969000000,amcl_pose_publish,50000,50727,727
95.252000000,95.169000000,amcl_pose_publish,50000,50508,508
95.454000000,95.369000000,amcl_pose_publish,50000,50232,232
95.654000000,95.569000000,amcl_pose_publish,50000,50218,218
95.860000000,95.769000000,amcl_pose_publish,50000,50471,471
96.056000000,95.970000000,amcl_pose_publish,50000,50407,407
