INS_BEFORE_WPNAV_US,INS_AFTER_WPNAV_US,INS_UPDATED_DURING_WPNAV,STATE_AGE_AT_WPNAV_US,WPNAV_ELAPSED_WALL_US,SIM_TIME_US,WALL_TIME_US,CONTROL_DT_SIM_US,CONTROL_DT_WALL_US,CONTROL_OVERRUN_SIM_US,CONTROL_OVERRUN_WALL_US,INS_UPDATE_US,INS_DT_US,PRODUCER_SIM_US,PRODUCER_WALL_US,AGE_SIM_US,AGE_WALL_US,NAV_INDEX,WP_DISTANCE_CM,REF_VEL_N,SIM_VEL_N,REF_VEL_E,SIM_VEL_E
49447713,49447713,0,0,7,49447713,9053307653,2499,11419,0,8919,49447713,2499,49447713,9053306839,0,814,0,2,0.000,-1.877,0.000,2.319
49450212,49450212,0,0,7,49450212,9053311665,2499,4012,0,1512,49450212,2499,49450212,9053311194,0,471,0,2,0.000,-1.880,0.000,2.324
49453544,49453544,0,0,11,49453544,9053317518,3332,5853,832,3353,49453544,3332,49452711,9053315705,833,1813,0,2,0.000,-1.884,0.000,2.328
49455210,49455210,0,0,9,49455210,9053321082,1666,3564,0,1064,49455210,1666,49455210,9053320624,0,458,0,2,0.000,-1.878,0.000,2.319
49457709,49457709,0,0,10,49457709,9053325554,2499,4472,0,1972,49457709,2499,49457709,9053325079,0,475,0,2,0.000,-1.879,0.000,2.323
49460208,49460208,0,0,7,49460208,9053329474,2499,3920,0,1420,49460208,2499,49460208,9053329165,0,309,0,2,0.000,-1.882,0.000,2.326
49462707,49462707,0,0,13,49462707,9053333702,2499,4228,0,1728,49462707,2499,49462707,9053332941,0,761,0,2,0.000,-1.884,0.000,2.329
49465206,49465206,0,0,14,49465206,9053338602,2499,4900,0,2400,49465206,2499,49465206,9053337054,0,1548,0,2,0.000,-1.877,0.000,2.323
49467705,49467705,0,0,12,49467705,9053342866,2499,4264,0,1764,49467705,2499,49467705,9053341935,0,931,0,2,0.000,-1.878,0.000,2.325
49470204,49470204,0,0,10,49470204,9053347380,2499,4514,0,2014,49470204,2499,49470204,9053345767,0,1613,0,2,0.000,-1.883,0.000,2.329
49472703,49472703,0,833,9,49472703,9053351898,2499,4518,0,2018,49472703,2499,49472703,9053350792,0,1106,0,2,0.000,-1.885,0.000,2.331
49475202,49475202,0,0,10,49475202,9053356216,2499,4318,0,1818,49475202,2499,49475202,9053354972,0,1244,0,2,0.000,-1.879,0.000,2.325
49477701,49477701,0,0,12,49477701,9053359891,2499,3675,0,1175,49477701,2499,49477701,9053359563,0,328,0,2,0.000,-1.880,0.000,2.328
49480200,49480200,0,0,15,49480200,9053371633,2499,11742,0,9242,49480200,2499,49480200,9053371334,0,299,0,2,0.000,-1.883,0.000,2.333
49482699,49482699,0,833,11,49482699,9053377146,2499,5513,0,3013,49482699,2499,49482699,9053375678,0,1468,0,2,0.000,-1.884,0.000,2.335
49485198,49485198,0,0,7,49485198,9053381218,2499,4072,0,1572,49485198,2499,49485198,9053380249,0,969,0,2,0.000,-1.878,0.000,2.330
49487697,49487697,0,833,16,49487697,9053386610,2499,5392,0,2892,49487697,2499,49487697,9053385179,0,1431,0,2,0.000,-1.881,0.000,2.332
49490196,49490196,0,0,9,49490196,9053390226,2499,3616,0,1116,49490196,2499,49490196,9053389357,0,869,0,2,0.000,-1.885,0.000,2.338
49492695,49492695,0,0,22,49492695,9053394051,2499,3825,0,1325,49492695,2499,49492695,9053393033,0,1018,0,2,0.000,-1.886,0.000,2.340
49495194,49495194,0,0,8,49495194,9053398263,2499,4212,0,1712,49495194,2499,49495194,9053397963,0,300,0,2,0.000,-1.880,0.000,2.335
49497693,49497693,0,0,9,49497693,9053402564,2499,4301,0,1801,49497693,2499,49497693,9053402521,0,43,0,2,0.000,-1.882,0.000,2.337
49500192,49500192,0,0,10,49500192,9053408051,2499,5487,0,2987,49500192,2499,49500192,9053407090,0,961,0,2,0.000,-1.884,0.000,2.341
49502691,49502691,0,833,8,49502691,9053415071,2499,7020,0,4520,49502691,2499,49502691,9053413256,0,1815,0,2,0.000,-1.887,0.000,2.343
49505190,49505190,0,0,7,49505190,9053421292,2499,6221,0,3721,49505190,2499,49505190,9053419367,0,1925,0,2,0.000,-1.875,0.000,2.328
49507689,49507689,0,833,9,49507689,9053427448,2499,6156,0,3656,49507689,2499,49507689,9053425423,0,2025,0,2,0.000,-1.878,0.000,2.330
49510188,49510188,0,0,9,49510188,9053432488,2499,5040,0,2540,49510188,2499,49510188,9053430989,0,1499,0,2,0.000,-1.881,0.000,2.335
49512687,49512687,0,0,12,49512687,9053436623,2499,4135,0,1635,49512687,2499,49512687,9053435397,0,1226,0,2,0.000,-1.885,0.000,2.338
49515186,49515186,0,0,9,49515186,9053448943,2499,12320,0,9820,49515186,2499,49515186,9053448059,0,884,0,2,0.000,-1.874,0.000,2.324
49517685,49517685,0,833,12,49517685,9053453817,2499,4874,0,2374,49517685,2499,49517685,9053452655,0,1162,0,2,0.000,-1.876,0.000,2.327
49520184,49520184,0,0,9,49520184,9053458096,2499,4279,0,1779,49520184,2499,49520184,9053457304,0,792,0,2,0.000,-1.880,0.000,2.331
49522683,49522683,0,0,8,49522683,9053462220,2499,4124,0,1624,49522683,2499,49522683,9053461945,0,275,0,2,0.000,-1.883,0.000,2.334
49525182,49525182,0,0,12,49525182,9053467446,2499,5226,0,2726,49525182,2499,49525182,9053465969,0,1477,0,2,0.000,-1.871,0.000,2.321
49527681,49527681,0,833,10,49527681,9053472250,2499,4804,0,2304,49527681,2499,49527681,9053470617,0,1633,0,2,0.000,-1.873,0.000,2.324
49530180,49530180,0,0,7,49530180,9053476092,2499,3842,0,1342,49530180,2499,49530180,9053475139,0,953,0,2,0.000,-1.876,0.000,2.327
49532679,49532679,0,0,9,49532679,9053480920,2499,4828,0,2328,49532679,2499,49532679,9053480022,0,898,0,2,0.000,-1.878,0.000,2.330
49535178,49535178,0,0,9,49535178,9053485270,2499,4350,0,1850,49535178,2499,49535178,9053483865,0,1405,0,2,0.000,-1.868,0.000,2.319
49537677,49537677,0,833,9,49537677,9053490133,2499,4863,0,2363,49537677,2499,49537677,9053488951,0,1182,0,2,0.000,-1.871,0.000,2.322
49540176,49540176,0,0,8,49540176,9053494561,2499,4428,0,1928,49540176,2499,49540176,9053493212,0,1349,0,2,0.000,-1.874,0.000,2.327
49542675,49542675,0,0,8,49542675,9053498459,2499,3898,0,1398,49542675,2499,49542675,9053497755,0,704,0,2,0.000,-1.875,0.000,2.329
49545174,49545174,0,833,11,49545174,9053502988,2499,4529,0,2029,49545174,2499,49545174,9053501728,0,1260,0,2,0.000,-1.867,0.000,2.318
49547673,49547673,0,0,8,49547673,9053515229,2499,12241,0,9741,49547673,2499,49547673,9053514275,0,954,0,2,0.000,-1.869,0.000,2.320
49550172,49550172,0,0,18,49550172,9053520136,2499,4907,0,2407,49550172,2499,49550172,9053519464,0,672,0,2,0.000,-1.872,0.000,2.324
49552671,49552671,0,0,10,49552671,9053523618,2499,3482,0,982,49552671,2499,49552671,9053523603,0,15,0,2,0.000,-1.874,0.000,2.328
49555170,49555170,0,0,7,49555170,9053527665,2499,4047,0,1547,49555170,2499,49555170,9053527644,0,21,0,2,0.000,-1.866,0.000,2.316
49557669,49557669,0,0,11,49557669,9053532806,2499,5141,0,2641,49557669,2499,49557669,9053531830,0,976,0,2,0.000,-1.868,0.000,2.319
49560168,49560168,0,0,19,49560168,9053537489,2499,4683,0,2183,49560168,2499,49560168,9053536064,0,1425,0,2,0.000,-1.871,0.000,2.325
49562667,49562667,0,0,8,49562667,9053541174,2499,3685,0,1185,49562667,2499,49562667,9053540358,0,816,0,2,0.000,-1.872,0.000,2.328
49565166,49565166,0,0,9,49565166,9053544635,2499,3461,0,961,49565166,2499,49565166,9053544348,0,287,0,2,0.000,-1.862,0.000,2.317
49568498,49568498,0,0,14,49568498,9053550449,3332,5814,832,3314,49568498,3332,49568498,9053550058,0,391,0,2,0.000,-1.866,0.000,2.321
49570164,49570164,0,0,11,49570164,9053554696,1666,4247,0,1747,49570164,1666,49570164,9053554000,0,696,0,2,0.000,-1.868,0.000,2.325
49572663,49572663,0,0,10,49572663,9053558640,2499,3944,0,1444,49572663,2499,49572663,9053558168,0,472,0,2,0.000,-1.869,0.000,2.327
49575162,49575162,0,0,8,49575162,9053562010,2499,3370,0,870,49575162,2499,49575162,9053561984,0,26,0,2,0.000,-1.862,0.000,2.316
49577661,49577661,0,0,9,49577661,9053568989,2499,6979,0,4479,49577661,2499,49577661,9053567931,0,1058,0,2,0.000,-1.863,0.000,2.319
49580160,49580160,0,0,14,49580160,9053580840,2499,11851,0,9351,49580160,2499,49580160,9053580002,0,838,0,2,0.000,-1.867,0.000,2.322
49582659,49582659,0,0,9,49582659,9053585596,2499,4756,0,2256,49582659,2499,49582659,9053584741,0,855,0,2,0.000,-1.869,0.000,2.323
49585158,49585158,0,0,8,49585158,9053590997,2499,5401,0,2901,49585158,2499,49585158,9053590559,0,438,0,2,0.000,-1.862,0.000,2.313
49587657,49587657,0,0,9,49587657,9053594962,2499,3965,0,1465,49587657,2499,49587657,9053594222,0,740,0,2,0.000,-1.863,0.000,2.316
49590156,49590156,0,0,14,49590156,9053599524,2499,4562,0,2062,49590156,2499,49590156,9053598613,0,911,0,2,0.000,-1.866,0.000,2.321
49592655,49592655,0,0,7,49592655,9053605862,2499,6338,0,3838,49592655,2499,49592655,9053604963,0,899,0,2,0.000,-1.868,0.000,2.325
49595154,49595154,0,0,7,49595154,9053610900,2499,5038,0,2538,49595154,2499,49595154,9053609958,0,942,0,2,0.000,-1.860,0.000,2.316
49597653,49597653,0,0,9,49597653,9053617143,2499,6243,0,3743,49597653,2499,49597653,9053616124,0,1019,0,2,0.000,-1.861,0.000,2.320
49600152,49600152,0,0,10,49600152,9053621937,2499,4794,0,2294,49600152,2499,49600152,9053620492,0,1445,0,2,0.000,-1.864,0.000,2.325
49602651,49602651,0,0,7,49602651,9053624468,2499,2531,0,31,49602651,2499,49602651,9053624394,0,74,0,2,0.000,-1.866,0.000,2.328
49605983,49605983,0,0,8,49605983,9053631256,3332,6788,832,4288,49605983,3332,49605983,9053630785,0,471,0,2,0.000,-1.859,0.000,2.320
49608482,49608482,0,0,10,49608482,9053636228,2499,4972,0,2472,49608482,2499,49608482,9053635122,0,1106,0,2,0.000,-1.861,0.000,2.324
49611814,49611814,0,0,8,49611814,9053642244,3332,6016,832,3516,49611814,3332,49610981,9053640921,833,1323,0,2,0.000,-1.862,0.000,2.328
49613480,49613480,0,0,11,49613480,9053654116,1666,11872,0,9372,49613480,1666,49613480,9053653432,0,684,0,2,0.000,-1.865,0.000,2.332
49615979,49615979,0,0,8,49615979,9053658564,2499,4448,0,1948,49615979,2499,49615979,9053657670,0,894,0,2,0.000,-1.858,0.000,2.322
49618478,49618478,0,0,8,49618478,9053663099,2499,4535,0,2035,49618478,2499,49618478,9053662190,0,909,0,2,0.000,-1.862,0.000,2.328
49621810,49621810,0,0,16,49621810,9053669517,3332,6418,832,3918,49621810,3332,49620977,9053667420,833,2097,0,2,0.000,-1.864,0.000,2.331
49623476,49623476,0,0,11,49623476,9053674628,1666,5111,0,2611,49623476,1666,49623476,9053673654,0,974,0,2,0.000,-1.868,0.000,2.335
49625975,49625975,0,833,8,49625975,9053679563,2499,4935,0,2435,49625975,2499,49625975,9053677764,0,1799,0,2,0.000,-1.861,0.000,2.326
49628474,49628474,0,0,11,49628474,9053684768,2499,5205,0,2705,49628474,2499,49628474,9053682729,0,2039,0,2,0.000,-1.865,0.000,2.330
49630973,49630973,0,833,7,49630973,9053689242,2499,4474,0,1974,49630973,2499,49630973,9053687954,0,1288,0,2,0.000,-1.868,0.000,2.334
49633472,49633472,0,0,7,49633472,9053695241,2499,5999,0,3499,49633472,2499,49633472,9053693282,0,1959,0,2,0.000,-1.871,0.000,2.338
49635971,49635971,0,0,7,49635971,9053698462,2499,3221,0,721,49635971,2499,49635971,9053698042,0,420,0,2,0.000,-1.864,0.000,2.330
49638470,49638470,0,0,8,49638470,9053703738,2499,5276,0,2776,49638470,2499,49638470,9053703094,0,644,0,2,0.000,-1.866,0.000,2.335
49640969,49640969,0,0,12,49640969,9053709176,2499,5438,0,2938,49640969,2499,49640969,9053707718,0,1458,0,2,0.000,-1.867,0.000,2.339
49643468,49643468,0,0,8,49643468,9053713450,2499,4274,0,1774,49643468,2499,49643468,9053713421,0,29,0,2,0.000,-1.870,0.000,2.346
49645967,49645967,0,0,18,49645967,9053720146,2499,6696,0,4196,49645967,2499,49645967,9053719697,0,449,0,2,0.000,-1.862,0.000,2.337
49648466,49648466,0,0,10,49648466,9053735556,2499,15410,0,12910,49648466,2499,49648466,9053734259,0,1297,0,2,0.000,-1.865,0.000,2.342
49650965,49650965,0,0,11,49650965,9053738471,2499,2915,0,415,49650965,2499,49650965,9053738432,0,39,0,2,0.000,-1.866,0.000,2.344
49653464,49653464,0,833,9,49653464,9053743909,2499,5438,0,2938,49653464,2499,49653464,9053742701,0,1208,0,2,0.000,-1.869,0.000,2.349
49655963,49655963,0,833,11,49655963,9053749199,2499,5290,0,2790,49655963,2499,49655963,9053747286,0,1913,0,2,0.000,-1.862,0.000,2.342
49658462,49658462,0,0,9,49658462,9053754422,2499,5223,0,2723,49658462,2499,49658462,9053753110,0,1312,0,2,0.000,-1.865,0.000,2.347
49660961,49660961,0,0,8,49660961,9053757984,2499,3562,0,1062,49660961,2499,49660961,9053757629,0,355,0,2,0.000,-1.869,0.000,2.349
49663460,49663460,0,0,8,49663460,9053763424,2499,5440,0,2940,49663460,2499,49663460,9053762271,0,1153,0,2,0.000,-1.872,0.000,2.353
49665959,49665959,0,0,11,49665959,9053767215,2499,3791,0,1291,49665959,2499,49665959,9053766143,0,1072,0,2,0.000,-1.864,0.000,2.346
49668458,49668458,0,0,8,49668458,9053771565,2499,4350,0,1850,49668458,2499,49668458,9053770919,0,646,0,2,0.000,-1.866,0.000,2.351
49670957,49670957,0,0,9,49670957,9053776093,2499,4528,0,2028,49670957,2499,49670957,9053775136,0,957,0,2,0.000,-1.869,0.000,2.353
49673456,49673456,0,0,8,49673456,9053781123,2499,5030,0,2530,49673456,2499,49673456,9053780148,0,975,0,2,0.000,-1.872,0.000,2.359
49675955,49675955,0,0,9,49675955,9053786884,2499,5761,0,3261,49675955,2499,49675955,9053786662,0,222,0,2,0.000,-1.866,0.000,2.352
49678454,49678454,0,0,9,49678454,9053791629,2499,4745,0,2245,49678454,2499,49678454,9053791149,0,480,0,2,0.000,-1.868,0.000,2.357
49680953,49680953,0,0,21,49680953,9053804304,2499,12675,0,10175,49680953,2499,49680953,9053804224,0,80,0,2,0.000,-1.870,0.000,2.361
49683452,49683452,0,0,12,49683452,9053810095,2499,5791,0,3291,49683452,2499,49683452,9053809047,0,1048,0,2,0.000,-1.872,0.000,2.366
49685951,49685951,0,0,10,49685951,9053815764,2499,5669,0,3169,49685951,2499,49685951,9053814366,0,1398,0,2,0.000,-1.868,0.000,2.359
49688450,49688450,0,0,16,49688450,9053821818,2499,6054,0,3554,49688450,2499,49688450,9053820473,0,1345,0,2,0.000,-1.872,0.000,2.363
49690949,49690949,0,833,9,49690949,9053826500,2499,4682,0,2182,49690949,2499,49690949,9053825060,0,1440,0,2,0.000,-1.873,0.000,2.367
49693448,49693448,0,0,8,49693448,9053831095,2499,4595,0,2095,49693448,2499,49693448,9053829754,0,1341,0,2,0.000,-1.877,0.000,2.372
49695947,49695947,0,0,10,49695947,9053835155,2499,4060,0,1560,49695947,2499,49695947,9053834111,0,1044,0,2,0.000,-1.872,0.000,2.365
49698446,49698446,0,0,9,49698446,9053840043,2499,4888,0,2388,49698446,2499,49698446,9053838575,0,1468,0,2,0.000,-1.878,0.000,2.371
49700945,49700945,0,0,9,49700945,9053843547,2499,3504,0,1004,49700945,2499,49700945,9053843314,0,233,0,2,0.000,-1.881,0.000,2.374
49704277,49704277,0,0,10,49704277,9053850272,3332,6725,832,4225,49704277,3332,49704277,9053849203,0,1069,0,2,0.000,-1.886,0.000,2.380
49706776,49706776,0,833,10,49706776,9053857543,2499,7271,0,4771,49706776,2499,49706776,9053856449,0,1094,0,2,0.000,-1.874,0.000,2.363
49709275,49709275,0,0,11,49709275,9053860718,2499,3175,0,675,49709275,2499,49709275,9053860575,0,143,0,2,0.000,-1.876,0.000,2.367
49712607,49712607,0,0,13,49712607,9053868570,3332,7852,832,5352,49712607,3332,49712607,9053867279,0,1291,0,2,0.000,-1.880,0.000,2.371
49715106,49715106,0,833,8,49715106,9053881269,2499,12699,0,10199,49715106,2499,49715106,9053879940,0,1329,0,2,0.000,-1.884,0.000,2.377
49718438,49718438,0,0,9,49718438,9053886367,3332,5098,832,2598,49718438,3332,49718438,9053885798,0,569,0,2,0.000,-1.873,0.000,2.363
49720104,49720104,0,0,7,49720104,9053889307,1666,2940,0,440,49720104,1666,49720104,9053888893,0,414,0,2,0.000,-1.877,0.000,2.366
49723436,49723436,0,0,8,49723436,9053895082,3332,5775,832,3275,49723436,3332,49723436,9053895037,0,45,0,2,0.000,-1.882,0.000,2.369
49725102,49725102,0,0,8,49725102,9053899351,1666,4269,0,1769,49725102,1666,49725102,9053898066,0,1285,0,2,0.000,-1.884,0.000,2.373
49727601,49727601,0,0,15,49727601,9053903710,2499,4359,0,1859,49727601,2499,49727601,9053903376,0,334,0,2,0.000,-1.870,0.000,2.358
49730100,49730100,0,0,8,49730100,9053908460,2499,4750,0,2250,49730100,2499,49730100,9053907376,0,1084,0,2,0.000,-1.874,0.000,2.363
49732599,49732599,0,0,11,49732599,9053912140,2499,3680,0,1180,49732599,2499,49732599,9053911700,0,440,0,2,0.000,-1.876,0.000,2.366
49735098,49735098,0,0,9,49735098,9053917334,2499,5194,0,2694,49735098,2499,49735098,9053916186,0,1148,0,2,0.000,-1.881,0.000,2.369
49737597,49737597,0,0,8,49737597,9053921896,2499,4562,0,2062,49737597,2499,49737597,9053920928,0,968,0,2,0.000,-1.868,0.000,2.355
49740096,49740096,0,0,9,49740096,9053926018,2499,4122,0,1622,49740096,2499,49740096,9053925795,0,223,0,2,0.000,-1.871,0.000,2.361
49742595,49742595,0,833,10,49742595,9053932751,2499,6733,0,4233,49742595,2499,49742595,9053931075,0,1676,0,2,0.000,-1.873,0.000,2.364
49745094,49745094,0,0,11,49745094,9053935888,2499,3137,0,637,49745094,2499,49745094,9053935480,0,408,0,2,0.000,-1.876,0.000,2.368
49748426,49748426,0,0,9,49748426,9053949704,3332,13816,832,11316,49748426,3332,49747593,9053948034,833,1670,0,2,0.000,-1.865,0.000,2.356
49750925,49750925,0,833,15,49750925,9053955118,2499,5414,0,2914,49750925,2499,49750925,9053953642,0,1476,0,2,0.000,-1.868,0.000,2.359
49753424,49753424,0,0,11,49753424,9053959524,2499,4406,0,1906,49753424,2499,49753424,9053958514,0,1010,0,2,0.000,-1.873,0.000,2.364
49755923,49755923,0,833,11,49755923,9053965597,2499,6073,0,3573,49755923,2499,49755923,9053963518,0,2079,0,2,0.000,-1.876,0.000,2.366
49758422,49758422,0,0,14,49758422,9053968626,2499,3029,0,529,49758422,2499,49758422,9053968580,0,46,0,2,0.000,-1.866,0.000,2.353
49760921,49760921,0,0,9,49760921,9053974538,2499,5912,0,3412,49760921,2499,49760921,9053973843,0,695,0,2,0.000,-1.870,0.000,2.356
49763420,49763420,0,0,7,49763420,9053980295,2499,5757,0,3257,49763420,2499,49763420,9053978832,0,1463,0,2,0.000,-1.874,0.000,2.362
49765919,49765919,0,833,13,49765919,9053985570,2499,5275,0,2775,49765919,2499,49765919,9053984132,0,1438,0,2,0.000,-1.877,0.000,2.366
49768418,49768418,0,0,8,49768418,9053991043,2499,5473,0,2973,49768418,2499,49768418,9053989117,0,1926,0,2,0.000,-1.868,0.000,2.354
49770917,49770917,0,0,8,49770917,9053994475,2499,3432,0,932,49770917,2499,49770917,9053994366,0,109,0,2,0.000,-1.871,0.000,2.357
49773416,49773416,0,0,11,49773416,9054000279,2499,5804,0,3304,49773416,2499,49773416,9053998890,0,1389,0,2,0.000,-1.875,0.000,2.361
49775915,49775915,0,833,10,49775915,9054005644,2499,5365,0,2865,49775915,2499,49775915,9054004507,0,1137,0,2,0.000,-1.876,0.000,2.365
49778414,49778414,0,0,7,49778414,9054008732,2499,3088,0,588,49778414,2499,49778414,9054008445,0,287,0,2,0.000,-1.866,0.000,2.354
49781746,49781746,0,0,8,49781746,9054024341,3332,15609,832,13109,49781746,3332,49781746,9054023359,0,982,0,2,0.000,-1.869,0.000,2.360
49784245,49784245,0,0,11,49784245,9054029570,2499,5229,0,2729,49784245,2499,49784245,9054028590,0,980,0,2,0.000,-1.873,0.000,2.365
49786744,49786744,0,0,16,49786744,9054034345,2499,4775,0,2275,49786744,2499,49786744,9054033164,0,1181,0,2,0.000,-1.875,0.000,2.367
49790076,49790076,0,0,9,49790076,9054039571,3332,5226,832,2726,49790076,3332,49790076,9054039396,0,175,0,2,0.000,-1.867,0.000,2.358
49791742,49791742,0,0,12,49791742,9054042592,1666,3021,0,521,49791742,1666,49791742,9054041811,0,781,0,2,0.000,-1.867,0.000,2.360
49794241,49794241,0,0,9,49794241,9054046670,2499,4078,0,1578,49794241,2499,49794241,9054046050,0,620,0,2,0.000,-1.870,0.000,2.364
49797573,49797573,0,0,12,49797573,9054054259,3332,7589,832,5089,49797573,3332,49797573,9054054225,0,34,0,2,0.000,-1.873,0.000,2.370
49799239,49799239,0,0,10,49799239,9054057541,1666,3282,0,782,49799239,1666,49799239,9054057028,0,513,0,2,0.000,-1.865,0.000,2.358
49801738,49801738,0,0,12,49801738,9054061215,2499,3674,0,1174,49801738,2499,49801738,9054060581,0,634,0,2,0.000,-1.868,0.000,2.361
49804237,49804237,0,0,9,49804237,9054064642,2499,3427,0,927,49804237,2499,49804237,9054064501,0,141,0,2,0.000,-1.871,0.000,2.366
49806736,49806736,0,0,15,49806736,9054069361,2499,4719,0,2219,49806736,2499,49806736,9054068942,0,419,0,2,0.000,-1.873,0.000,2.369
49809235,49809235,0,0,8,49809235,9054075542,2499,6181,0,3681,49809235,2499,49809235,9054074866,0,676,0,2,0.000,-1.864,0.000,2.359
49811734,49811734,0,0,8,49811734,9054079568,2499,4026,0,1526,49811734,2499,49811734,9054079486,0,82,0,2,0.000,-1.867,0.000,2.362
49814233,49814233,0,0,7,49814233,9054092330,2499,12762,0,10262,49814233,2499,49814233,9054091390,0,940,0,2,0.000,-1.873,0.000,2.366
49816732,49816732,0,0,10,49816732,9054096179,2499,3849,0,1349,49816732,2499,49815899,9054095049,833,1130,0,2,0.000,-1.875,0.000,2.369
49819231,49819231,0,0,10,49819231,9054101228,2499,5049,0,2549,49819231,2499,49819231,9054100671,0,557,0,2,0.000,-1.870,0.000,2.360
49821730,49821730,0,0,10,49821730,9054105277,2499,4049,0,1549,49821730,2499,49821730,9054104977,0,300,0,2,0.000,-1.873,0.000,2.364
49824229,49824229,0,0,12,49824229,9054109724,2499,4447,0,1947,49824229,2499,49824229,9054108977,0,747,0,2,0.000,-1.874,0.000,2.369
49826728,49826728,0,0,8,49826728,9054114469,2499,4745,0,2245,49826728,2499,49826728,9054113520,0,949,0,2,0.000,-1.876,0.000,2.372
49829227,49829227,0,0,10,49829227,9054119527,2499,5058,0,2558,49829227,2499,49829227,9054118893,0,634,0,2,0.000,-1.871,0.000,2.364
49831726,49831726,0,0,11,49831726,9054123934,2499,4407,0,1907,49831726,2499,49831726,9054123196,0,738,0,2,0.000,-1.874,0.000,2.366
49834225,49834225,0,0,8,49834225,9054128927,2499,4993,0,2493,49834225,2499,49834225,9054127848,0,1079,0,2,0.000,-1.876,0.000,2.372
49836724,49836724,0,0,15,49836724,9054134027,2499,5100,0,2600,49836724,2499,49836724,9054132933,0,1094,0,2,0.000,-1.878,0.000,2.374
49839223,49839223,0,0,8,49839223,9054139331,2499,5304,0,2804,49839223,2499,49839223,9054138167,0,1164,0,2,0.000,-1.873,0.000,2.367
49841722,49841722,0,0,10,49841722,9054143858,2499,4527,0,2027,49841722,2499,49841722,9054142837,0,1021,0,2,0.000,-1.874,0.000,2.370
49844221,49844221,0,0,10,49844221,9054149050,2499,5192,0,2692,49844221,2499,49844221,9054148215,0,835,0,2,0.000,-1.878,0.000,2.377
49846720,49846720,0,0,8,49846720,9054163164,2499,14114,0,11614,49846720,2499,49846720,9054161178,0,1986,0,2,0.000,-1.882,0.000,2.380
49849219,49849219,0,833,11,49849219,9054168431,2499,5267,0,2767,49849219,2499,49849219,9054167003,0,1428,0,2,0.000,-1.875,0.000,2.371
49851718,49851718,0,0,11,49851718,9054173220,2499,4789,0,2289,49851718,2499,49851718,9054172462,0,758,0,2,0.000,-1.878,0.000,2.375
49854217,49854217,0,0,7,49854217,9054177236,2499,4016,0,1516,49854217,2499,49854217,9054177205,0,31,0,2,0.000,-1.883,0.000,2.379
49856716,49856716,0,0,10,49856716,9054182373,2499,5137,0,2637,49856716,2499,49856716,9054181455,0,918,0,2,0.000,-1.885,0.000,2.381
49859215,49859215,0,0,13,49859215,9054186774,2499,4401,0,1901,49859215,2499,49859215,9054186305,0,469,0,2,0.000,-1.878,0.000,2.373
49861714,49861714,0,0,8,49861714,9054192817,2499,6043,0,3543,49861714,2499,49861714,9054191750,0,1067,0,2,0.000,-1.880,0.000,2.376
