event_index,costmap_name,ros_before_sleep_sec,ros_update_start_sec,ros_update_complete_sec,ros_elapsed_during_sleep_ms,nominal_update_period_ms,previous_update_age_before_refresh_ms,update_duration_ms,update_completion_interval_ms,update_temporal_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
356,local_costmap,74.125000000,74.325000000,74.325000000,200.000000000,100.000000000,201.070322000,2.145929000,203.216251000,103.216251000,200000,200057,57
357,local_costmap,74.325000000,74.518000000,74.518000000,193.000000000,100.000000000,200.304511000,2.458654000,202.763165000,102.763165000,200000,200080,80
358,local_costmap,74.518000000,74.720000000,74.720000000,202.000000000,100.000000000,200.290291000,2.285039000,202.575330000,102.575330000,200000,200060,60
359,local_costmap,74.720000000,74.926000000,74.926000000,206.000000000,100.000000000,200.288862000,2.207145000,202.496007000,102.496007000,200000,200060,60
360,local_costmap,74.931000000,75.130000000,75.136000000,199.000000000,100.000000000,203.794377000,2.548086000,206.342463000,106.342463000,200000,203519,3519
361,local_costmap,75.139000000,75.325000000,75.325000000,186.000000000,100.000000000,202.480685000,2.262080000,204.742765000,104.742765000,200000,200059,59
362,local_costmap,75.325000000,75.515000000,75.515000000,190.000000000,100.000000000,200.314336000,1.984090000,202.298426000,102.298426000,200000,200058,58
363,local_costmap,75.518000000,75.729000000,75.733000000,211.000000000,100.000000000,201.084729000,2.116346000,203.201075000,103.201075000,200000,200859,859
364,local_costmap,75.733000000,75.933000000,75.934000000,200.000000000,100.000000000,200.464793000,2.303015000,202.767808000,102.767808000,200000,200084,84
365,local_costmap,75.936000000,76.134000000,76.140000000,198.000000000,100.000000000,202.293867000,5.174939000,207.468806000,107.468806000,200000,200060,60
366,local_costmap,76.141000000,76.331000000,76.334000000,190.000000000,100.000000000,201.122630000,2.638604000,203.761234000,103.761234000,200000,200062,62
367,local_costmap,76.334000000,76.540000000,76.543000000,206.000000000,100.000000000,206.591525000,3.067235000,209.658760000,109.658760000,200000,200344,344
368,local_costmap,76.543000000,76.726000000,76.729000000,183.000000000,100.000000000,200.396977000,2.071667000,202.468644000,102.468644000,200000,200058,58
369,local_costmap,76.729000000,76.919000000,76.919000000,190.000000000,100.000000000,200.468088000,2.426617000,202.894705000,102.894705000,200000,200068,68
370,local_costmap,76.919000000,77.122000000,77.122000000,203.000000000,100.000000000,200.280748000,2.446952000,202.727700000,102.727700000,200000,200071,71
371,local_costmap,77.122000000,77.334000000,77.340000000,212.000000000,100.000000000,201.746886000,4.244925000,205.991811000,105.991811000,200000,200427,427
372,local_costmap,77.342000000,77.548000000,77.548000000,206.000000000,100.000000000,201.604277000,2.298604000,203.902881000,103.902881000,200000,200066,66
373,local_costmap,77.548000000,77.750000000,77.750000000,202.000000000,100.000000000,200.676332000,2.373851000,203.050183000,103.050183000,200000,200059,59
374,local_costmap,77.750000000,77.949000000,77.949000000,199.000000000,100.000000000,200.664431000,2.003463000,202.667894000,102.667894000,200000,200058,58
375,local_costmap,77.949000000,78.146000000,78.146000000,197.000000000,100.000000000,200.251948000,2.318411000,202.570359000,102.570359000,200000,200066,66
376,local_costmap,78.146000000,78.353000000,78.353000000,207.000000000,100.000000000,200.280894000,2.631463000,202.912357000,102.912357000,200000,200072,72
377,local_costmap,78.353000000,78.550000000,78.550000000,197.000000000,100.000000000,200.333663000,2.163884000,202.497547000,102.497547000,200000,200059,59
378,local_costmap,78.550000000,78.747000000,78.747000000,197.000000000,100.000000000,200.266458000,1.974687000,202.241145000,102.241145000,200000,200068,68
379,local_costmap,78.747000000,78.945000000,78.945000000,198.000000000,100.000000000,201.555222000,2.047932000,203.603154000,103.603154000,200000,201362,1362
380,local_costmap,78.945000000,79.143000000,79.143000000,198.000000000,100.000000000,200.236772000,2.186544000,202.423316000,102.423316000,200000,200061,61
381,local_costmap,79.143000000,79.338000000,79.338000000,195.000000000,100.000000000,200.254209000,2.143294000,202.397503000,102.397503000,200000,200058,58
382,local_costmap,79.338000000,79.543000000,79.543000000,205.000000000,100.000000000,200.300056000,2.121005000,202.421061000,102.421061000,200000,200059,59
383,local_costmap,79.543000000,79.745000000,79.745000000,202.000000000,100.000000000,200.258431000,2.401678000,202.660109000,102.660109000,200000,200060,60
384,local_costmap,79.748000000,79.942000000,79.942000000,194.000000000,100.000000000,200.554720000,2.403511000,202.958231000,102.958231000,200000,200062,62
385,local_costmap,79.943000000,80.138000000,80.140000000,195.000000000,100.000000000,200.659523000,2.330228000,202.989751000,102.989751000,200000,200099,99
386,local_costmap,80.141000000,80.326000000,80.329000000,185.000000000,100.000000000,200.406585000,2.330535000,202.737120000,102.737120000,200000,200060,60
387,local_costmap,80.329000000,80.527000000,80.527000000,198.000000000,100.000000000,201.524581000,2.028907000,203.553488000,103.553488000,200000,201173,1173
388,local_costmap,80.527000000,80.735000000,80.738000000,208.000000000,100.000000000,200.971280000,2.273361000,203.244641000,103.244641000,200000,200519,519
389,local_costmap,80.739000000,80.930000000,80.930000000,191.000000000,100.000000000,200.528507000,2.107781000,202.636288000,102.636288000,200000,200059,59
390,local_costmap,80.930000000,81.136000000,81.138000000,206.000000000,100.000000000,200.351910000,2.039611000,202.391521000,102.391521000,200000,200060,60
391,local_costmap,81.139000000,81.341000000,81.341000000,202.000000000,100.000000000,200.418010000,2.396912000,202.814922000,102.814922000,200000,200059,59
392,local_costmap,81.341000000,81.542000000,81.545000000,201.000000000,100.000000000,200.486805000,2.383576000,202.870381000,102.870381000,200000,200166,166
393,local_costmap,81.549000000,81.751000000,81.751000000,202.000000000,100.000000000,206.740160000,1.965239000,208.705399000,108.705399000,200000,200059,59
394,local_costmap,81.751000000,81.955000000,81.955000000,204.000000000,100.000000000,200.256771000,1.996083000,202.252854000,102.252854000,200000,200058,58
395,local_costmap,81.955000000,82.152000000,82.154000000,197.000000000,100.000000000,200.271297000,1.971343000,202.242640000,102.242640000,200000,200059,59
396,local_costmap,82.154000000,82.353000000,82.353000000,199.000000000,100.000000000,200.448284000,2.257030000,202.705314000,102.705314000,200000,200059,59
397,local_costmap,82.353000000,82.561000000,82.562000000,208.000000000,100.000000000,200.904292000,2.387504000,203.291796000,103.291796000,200000,200059,59
398,local_costmap,82.562000000,82.763000000,82.763000000,201.000000000,100.000000000,200.275120000,2.232149000,202.507269000,102.507269000,200000,200061,61
399,local_costmap,82.763000000,82.958000000,82.958000000,195.000000000,100.000000000,200.266577000,2.061296000,202.327873000,102.327873000,200000,200060,60
400,local_costmap,82.958000000,83.162000000,83.164000000,204.000000000,100.000000000,202.190188000,2.261053000,204.451241000,104.451241000,200000,201971,1971
401,local_costmap,83.165000000,83.353000000,83.353000000,188.000000000,100.000000000,200.256763000,1.996357000,202.253120000,102.253120000,200000,200058,58
402,local_costmap,83.353000000,83.547000000,83.547000000,194.000000000,100.000000000,201.257279000,1.989660000,203.246939000,103.246939000,200000,201071,1071
403,local_costmap,83.547000000,83.755000000,83.757000000,208.000000000,100.000000000,200.263967000,1.969851000,202.233818000,102.233818000,200000,200061,61
404,local_costmap,83.757000000,83.959000000,83.959000000,202.000000000,100.000000000,200.266514000,1.994471000,202.260985000,102.260985000,200000,200063,63
405,local_costmap,83.959000000,84.167000000,84.167000000,208.000000000,100.000000000,204.163313000,2.066898000,206.230211000,106.230211000,200000,203954,3954
406,local_costmap,84.169000000,84.358000000,84.361000000,189.000000000,100.000000000,200.285442000,2.290542000,202.575984000,102.575984000,200000,200062,62
407,local_costmap,84.362000000,84.557000000,84.558000000,195.000000000,100.000000000,203.464598000,2.389667000,205.854265000,105.854265000,200000,200068,68
408,local_costmap,84.558000000,84.743000000,84.753000000,185.000000000,100.000000000,200.347290000,8.114847000,208.462137000,108.462137000,200000,200057,57
409,local_costmap,84.753000000,84.940000000,84.940000000,187.000000000,100.000000000,201.066046000,1.928984000,202.995030000,102.995030000,200000,200889,889
410,local_costmap,84.940000000,85.140000000,85.146000000,200.000000000,100.000000000,200.243165000,6.004786000,206.247951000,106.247951000,200000,200065,65
411,local_costmap,85.146000000,85.350000000,85.350000000,204.000000000,100.000000000,200.235891000,1.925294000,202.161185000,102.161185000,200000,200060,60
412,local_costmap,85.350000000,85.549000000,85.552000000,199.000000000,100.000000000,200.655335000,2.228400000,202.883735000,102.883735000,200000,200462,462
413,local_costmap,85.553000000,85.754000000,85.756000000,201.000000000,100.000000000,200.656726000,1.951660000,202.608386000,102.608386000,200000,200059,59
414,local_costmap,85.757000000,85.955000000,85.958000000,198.000000000,100.000000000,200.434211000,2.006688000,202.440899000,102.440899000,200000,200059,59
415,local_costmap,85.958000000,86.157000000,86.205000000,199.000000000,100.000000000,201.669245000,44.062133000,245.731378000,145.731378000,200000,201339,1339
416,local_costmap,86.278000000,86.477000000,86.477000000,199.000000000,100.000000000,271.449789000,2.078513000,273.528302000,173.528302000,200000,200059,59
417,local_costmap,86.477000000,86.676000000,86.676000000,199.000000000,100.000000000,200.255100000,1.983398000,202.238498000,102.238498000,200000,200059,59
418,local_costmap,86.676000000,86.877000000,86.877000000,201.000000000,100.000000000,200.571495000,2.058552000,202.630047000,102.630047000,200000,200120,120
419,local_costmap,86.877000000,87.079000000,87.079000000,202.000000000,100.000000000,200.483388000,2.618890000,203.102278000,103.102278000,200000,200066,66
420,local_costmap,87.082000000,87.281000000,87.281000000,199.000000000,100.000000000,200.655119000,2.459675000,203.114794000,103.114794000,200000,200060,60
421,local_costmap,87.282000000,87.463000000,87.468000000,181.000000000,100.000000000,200.759154000,3.732943000,204.492097000,104.492097000,200000,200123,123
422,local_costmap,87.469000000,87.663000000,87.697000000,194.000000000,100.000000000,201.484664000,34.172212000,235.656876000,135.656876000,200000,200939,939
423,local_costmap,87.698000000,87.897000000,87.957000000,199.000000000,100.000000000,200.806996000,58.632685000,259.439681000,159.439681000,200000,200303,303
424,local_costmap,87.958000000,88.150000000,88.151000000,192.000000000,100.000000000,204.228534000,2.093323000,206.321857000,106.321857000,200000,203772,3772
425,local_costmap,88.151000000,88.358000000,88.358000000,207.000000000,100.000000000,200.259401000,2.377498000,202.636899000,102.636899000,200000,200064,64
426,local_costmap,88.359000000,88.566000000,88.570000000,207.000000000,100.000000000,201.048214000,4.087667000,205.135881000,105.135881000,200000,200147,147
427,local_costmap,88.571000000,88.766000000,88.766000000,195.000000000,100.000000000,200.819492000,2.870130000,203.689622000,103.689622000,200000,200062,62
428,local_costmap,88.766000000,88.970000000,88.972000000,204.000000000,100.000000000,200.340512000,2.789054000,203.129566000,103.129566000,200000,200065,65
429,local_costmap,88.973000000,89.163000000,89.163000000,190.000000000,100.000000000,200.640303000,1.963624000,202.603927000,102.603927000,200000,200014,14
430,local_costmap,89.163000000,89.363000000,89.363000000,200.000000000,100.000000000,200.215347000,1.962048000,202.177395000,102.177395000,200000,200031,31
431,local_costmap,89.367000000,89.567000000,89.569000000,200.000000000,100.000000000,200.492974000,2.018799000,202.511773000,102.511773000,200000,200058,58
432,local_costmap,89.570000000,89.766000000,89.766000000,196.000000000,100.000000000,200.347496000,2.144230000,202.491726000,102.491726000,200000,200058,58
433,local_costmap,89.767000000,89.968000000,89.968000000,201.000000000,100.000000000,200.701834000,1.896695000,202.598529000,102.598529000,200000,200066,66
434,local_costmap,89.969000000,90.153000000,90.153000000,184.000000000,100.000000000,200.548664000,2.004439000,202.553103000,102.553103000,200000,200066,66
435,local_costmap,90.153000000,90.356000000,90.368000000,203.000000000,100.000000000,200.235106000,10.938054000,211.173160000,111.173160000,200000,200059,59
436,local_costmap,90.369000000,90.564000000,90.564000000,195.000000000,100.000000000,200.510708000,2.346168000,202.856876000,102.856876000,200000,200060,60
437,local_costmap,90.564000000,90.766000000,90.771000000,202.000000000,100.000000000,200.276269000,6.859321000,207.135590000,107.135590000,200000,200060,60
438,local_costmap,90.771000000,90.964000000,90.964000000,193.000000000,100.000000000,200.309991000,2.577116000,202.887107000,102.887107000,200000,200074,74
439,local_costmap,90.971000000,91.170000000,91.170000000,199.000000000,100.000000000,201.092071000,2.204876000,203.296947000,103.296947000,200000,200077,77
440,local_costmap,91.170000000,91.376000000,91.376000000,206.000000000,100.000000000,200.254791000,2.277174000,202.531965000,102.531965000,200000,200064,64
441,local_costmap,91.377000000,91.567000000,91.567000000,190.000000000,100.000000000,200.701388000,7.191222000,207.892610000,107.892610000,200000,200129,129
442,local_costmap,91.567000000,91.773000000,91.777000000,206.000000000,100.000000000,200.281100000,5.904775000,206.185875000,106.185875000,200000,200061,61
443,local_costmap,91.777000000,91.971000000,91.974000000,194.000000000,100.000000000,200.271482000,2.696479000,202.967961000,102.967961000,200000,200058,58
444,local_costmap,91.974000000,92.175000000,92.175000000,201.000000000,100.000000000,200.251260000,2.272058000,202.523318000,102.523318000,200000,200060,60
445,local_costmap,92.175000000,92.376000000,92.379000000,201.000000000,100.000000000,200.653537000,2.574205000,203.227742000,103.227742000,200000,200128,128
446,local_costmap,92.379000000,92.581000000,92.581000000,202.000000000,100.000000000,203.131809000,2.399254000,205.531063000,105.531063000,200000,200049,49
447,local_costmap,92.585000000,92.783000000,92.852000000,198.000000000,100.000000000,200.803908000,73.822194000,274.626102000,174.626102000,200000,200056,56
448,local_costmap,92.853000000,93.048000000,93.048000000,195.000000000,100.000000000,203.587197000,2.076850000,205.664047000,105.664047000,200000,202881,2881
449,local_costmap,93.052000000,93.256000000,93.256000000,204.000000000,100.000000000,200.908136000,2.397377000,203.305513000,103.305513000,200000,200094,94
450,local_costmap,93.260000000,93.456000000,93.457000000,196.000000000,100.000000000,202.125951000,2.050383000,204.176334000,104.176334000,200000,200119,119
451,local_costmap,93.460000000,93.658000000,93.660000000,198.000000000,100.000000000,200.696919000,2.116898000,202.813817000,102.813817000,200000,200060,60
452,local_costmap,93.661000000,93.862000000,93.868000000,201.000000000,100.000000000,200.534989000,4.581024000,205.116013000,105.116013000,200000,200062,62
453,local_costmap,93.869000000,94.066000000,94.067000000,197.000000000,100.000000000,202.965341000,3.145549000,206.110890000,106.110890000,200000,200427,427
454,local_costmap,94.067000000,94.271000000,94.274000000,204.000000000,100.000000000,201.239805000,2.348568000,203.588373000,103.588373000,200000,200060,60
455,local_costmap,94.275000000,94.477000000,94.477000000,202.000000000,100.000000000,201.117813000,2.282043000,203.399856000,103.399856000,200000,200067,67
456,local_costmap,94.477000000,94.681000000,94.681000000,204.000000000,100.000000000,200.245399000,2.346936000,202.592335000,102.592335000,200000,200058,58
457,local_costmap,94.684000000,94.875000000,94.875000000,191.000000000,100.000000000,200.334908000,2.002515000,202.337423000,102.337423000,200000,200062,62
458,local_costmap,94.878000000,95.074000000,95.077000000,196.000000000,100.000000000,200.605797000,2.018721000,202.624518000,102.624518000,200000,200064,64
459,local_costmap,95.077000000,95.281000000,95.281000000,204.000000000,100.000000000,200.721492000,2.544934000,203.266426000,103.266426000,200000,200112,112
460,local_costmap,95.285000000,95.484000000,95.488000000,199.000000000,100.000000000,201.103308000,3.101072000,204.204380000,104.204380000,200000,200062,62
461,local_costmap,95.488000000,95.689000000,95.724000000,201.000000000,100.000000000,200.353172000,46.603841000,246.957013000,146.957013000,200000,200059,59
462,local_costmap,95.725000000,95.928000000,95.938000000,203.000000000,100.000000000,202.013748000,9.847692000,211.861440000,111.861440000,200000,201301,1301
463,local_costmap,95.938000000,96.135000000,96.144000000,197.000000000,100.000000000,200.330182000,8.736378000,209.066560000,109.066560000,200000,200059,59
464,local_costmap,96.144000000,96.346000000,96.348000000,202.000000000,100.000000000,200.636303000,2.061748000,202.698051000,102.698051000,200000,200057,57
465,local_costmap,96.348000000,96.552000000,96.552000000,204.000000000,100.000000000,200.337880000,2.008851000,202.346731000,102.346731000,200000,200058,58
466,local_costmap,96.552000000,96.757000000,96.764000000,205.000000000,100.000000000,202.338231000,6.081247000,208.419478000,108.419478000,200000,200415,415
467,local_costmap,96.764000000,96.956000000,96.958000000,192.000000000,100.000000000,200.363654000,3.826990000,204.190644000,104.190644000,200000,200067,67
468,local_costmap,96.960000000,97.159000000,97.159000000,199.000000000,100.000000000,202.279051000,2.166857000,204.445908000,104.445908000,200000,200059,59
469,local_costmap,97.160000000,97.347000000,97.349000000,187.000000000,100.000000000,202.691781000,7.010511000,209.702292000,109.702292000,200000,202050,2050
470,local_costmap,97.353000000,97.567000000,97.567000000,214.000000000,100.000000000,208.367246000,2.273063000,210.640309000,110.640309000,200000,200059,59
471,local_costmap,97.567000000,97.772000000,97.772000000,205.000000000,100.000000000,200.536910000,2.078839000,202.615749000,102.615749000,200000,200059,59
472,local_costmap,97.772000000,97.964000000,97.972000000,192.000000000,100.000000000,200.593458000,7.906422000,208.499880000,108.499880000,200000,200138,138
473,local_costmap,97.972000000,98.159000000,98.165000000,187.000000000,100.000000000,201.956004000,7.509238000,209.465242000,109.465242000,200000,200060,60
474,local_costmap,98.165000000,98.370000000,98.370000000,205.000000000,100.000000000,200.884984000,2.784151000,203.669135000,103.669135000,200000,200295,295
475,local_costmap,98.370000000,98.565000000,98.565000000,195.000000000,100.000000000,201.590855000,2.505877000,204.096732000,104.096732000,200000,200065,65
476,local_costmap,98.565000000,98.769000000,98.769000000,204.000000000,100.000000000,200.640584000,2.498659000,203.139243000,103.139243000,200000,200060,60
477,local_costmap,98.772000000,98.972000000,98.972000000,200.000000000,100.000000000,200.523415000,2.837395000,203.360810000,103.360810000,200000,200076,76
478,local_costmap,98.972000000,99.178000000,99.178000000,206.000000000,100.000000000,200.764159000,2.224581000,202.988740000,102.988740000,200000,200059,59
479,local_costmap,99.178000000,99.371000000,99.374000000,193.000000000,100.000000000,200.389749000,2.255662000,202.645411000,102.645411000,200000,200059,59
480,local_costmap,99.374000000,99.566000000,99.570000000,192.000000000,100.000000000,200.864474000,3.341962000,204.206436000,104.206436000,200000,200480,480
481,local_costmap,99.571000000,99.771000000,99.773000000,200.000000000,100.000000000,201.020438000,2.616399000,203.636837000,103.636837000,200000,200071,71
482,local_costmap,99.774000000,99.971000000,99.971000000,197.000000000,100.000000000,200.571169000,2.216159000,202.787328000,102.787328000,200000,200059,59
483,local_costmap,99.974000000,100.165000000,100.166000000,191.000000000,100.000000000,200.909429000,1.934432000,202.843861000,102.843861000,200000,200057,57
484,local_costmap,100.166000000,100.353000000,100.356000000,187.000000000,100.000000000,200.493574000,2.247663000,202.741237000,102.741237000,200000,200057,57
485,local_costmap,100.356000000,100.549000000,100.552000000,193.000000000,100.000000000,200.452092000,2.399644000,202.851736000,102.851736000,200000,200058,58
486,local_costmap,100.552000000,100.750000000,100.753000000,198.000000000,100.000000000,200.538251000,5.421442000,205.959693000,105.959693000,200000,200235,235
487,local_costmap,100.754000000,100.931000000,100.933000000,177.000000000,100.000000000,200.719660000,2.333516000,203.053176000,103.053176000,200000,200059,59
488,local_costmap,100.937000000,101.124000000,101.141000000,187.000000000,100.000000000,200.722333000,27.806857000,228.529190000,128.529190000,200000,200025,25
489,local_costmap,101.143000000,101.349000000,101.351000000,206.000000000,100.000000000,201.274746000,2.071255000,203.346001000,103.346001000,200000,200057,57
490,local_costmap,101.351000000,101.555000000,101.572000000,204.000000000,100.000000000,200.259272000,16.211830000,216.471102000,116.471102000,200000,200071,71
491,local_costmap,101.572000000,101.753000000,101.756000000,181.000000000,100.000000000,200.274738000,2.369249000,202.643987000,102.643987000,200000,200046,46
492,local_costmap,101.756000000,101.959000000,101.959000000,203.000000000,100.000000000,200.459030000,1.996683000,202.455713000,102.455713000,200000,200058,58
493,local_costmap,101.959000000,102.146000000,102.165000000,187.000000000,100.000000000,200.357569000,18.734573000,219.092142000,119.092142000,200000,200057,57
494,local_costmap,102.165000000,102.369000000,102.369000000,204.000000000,100.000000000,200.661694000,2.289477000,202.951171000,102.951171000,200000,200067,67
495,local_costmap,102.369000000,102.577000000,102.577000000,208.000000000,100.000000000,202.317214000,2.562682000,204.879896000,104.879896000,200000,200059,59
496,local_costmap,102.577000000,102.780000000,102.780000000,203.000000000,100.000000000,200.299551000,2.214400000,202.513951000,102.513951000,200000,200060,60
497,local_costmap,102.780000000,102.987000000,103.035000000,207.000000000,100.000000000,200.612632000,54.287264000,254.899896000,154.899896000,200000,200074,74
498,local_costmap,103.035000000,103.233000000,103.267000000,198.000000000,100.000000000,200.903120000,32.603564000,233.506684000,133.506684000,200000,200399,399
499,local_costmap,103.267000000,103.470000000,103.470000000,203.000000000,100.000000000,200.465748000,1.984333000,202.450081000,102.450081000,200000,200057,57
500,local_costmap,103.470000000,103.663000000,103.667000000,193.000000000,100.000000000,200.620063000,3.261812000,203.881875000,103.881875000,200000,200068,68
501,local_costmap,103.667000000,103.862000000,103.862000000,195.000000000,100.000000000,200.365129000,1.885348000,202.250477000,102.250477000,200000,200060,60
502,local_costmap,103.862000000,104.055000000,104.055000000,193.000000000,100.000000000,200.239295000,1.846626000,202.085921000,102.085921000,200000,200057,57
503,local_costmap,104.055000000,104.259000000,104.261000000,204.000000000,100.000000000,200.233405000,2.229788000,202.463193000,102.463193000,200000,200061,61
504,local_costmap,104.261000000,104.461000000,104.463000000,200.000000000,100.000000000,200.394029000,2.259432000,202.653461000,102.653461000,200000,200074,74
505,local_costmap,104.463000000,104.654000000,104.654000000,191.000000000,100.000000000,200.237778000,2.131849000,202.369627000,102.369627000,200000,200029,29
506,local_costmap,104.654000000,104.844000000,104.844000000,190.000000000,100.000000000,200.318035000,1.950622000,202.268657000,102.268657000,200000,200124,124
507,local_costmap,104.844000000,105.048000000,105.049000000,204.000000000,100.000000000,200.262719000,2.423717000,202.686436000,102.686436000,200000,200070,70
508,local_costmap,105.049000000,105.235000000,105.239000000,186.000000000,100.000000000,200.632341000,2.955707000,203.588048000,103.588048000,200000,200254,254
509,local_costmap,105.241000000,105.444000000,105.447000000,203.000000000,100.000000000,200.554585000,1.934973000,202.489558000,102.489558000,200000,200061,61
510,local_costmap,105.448000000,105.649000000,105.652000000,201.000000000,100.000000000,200.241092000,2.023142000,202.264234000,102.264234000,200000,200058,58
511,local_costmap,105.653000000,105.841000000,105.841000000,188.000000000,100.000000000,200.529770000,1.953807000,202.483577000,102.483577000,200000,200060,60
512,local_costmap,105.841000000,106.048000000,106.048000000,207.000000000,100.000000000,200.238860000,1.950185000,202.189045000,102.189045000,200000,200060,60
513,local_costmap,106.048000000,106.242000000,106.242000000,194.000000000,100.000000000,200.234363000,1.919402000,202.153765000,102.153765000,200000,200057,57
514,local_costmap,106.242000000,106.439000000,106.439000000,197.000000000,100.000000000,200.259387000,2.139562000,202.398949000,102.398949000,200000,200059,59
515,local_costmap,106.439000000,106.642000000,106.642000000,203.000000000,100.000000000,201.447472000,2.195233000,203.642705000,103.642705000,200000,201242,1242
516,local_costmap,106.642000000,106.844000000,106.844000000,202.000000000,100.000000000,200.450094000,2.278476000,202.728570000,102.728570000,200000,200061,61
517,local_costmap,106.844000000,107.041000000,107.043000000,197.000000000,100.000000000,200.427532000,2.370511000,202.798043000,102.798043000,200000,200071,71
518,local_costmap,107.044000000,107.243000000,107.244000000,199.000000000,100.000000000,200.499906000,1.941539000,202.441445000,102.441445000,200000,200083,83
519,local_costmap,107.244000000,107.442000000,107.442000000,198.000000000,100.000000000,200.417886000,2.144654000,202.562540000,102.562540000,200000,200202,202
520,local_costmap,107.443000000,107.644000000,107.644000000,201.000000000,100.000000000,200.675674000,1.947476000,202.623150000,102.623150000,200000,200063,63
521,local_costmap,107.644000000,107.848000000,107.848000000,204.000000000,100.000000000,200.363744000,2.286052000,202.649796000,102.649796000,200000,200163,163
522,local_costmap,107.848000000,108.034000000,108.034000000,186.000000000,100.000000000,200.565323000,2.340245000,202.905568000,102.905568000,200000,200066,66
523,local_costmap,108.034000000,108.245000000,108.247000000,211.000000000,100.000000000,200.899090000,2.203583000,203.102673000,103.102673000,200000,200403,403
524,local_costmap,108.247000000,108.448000000,108.451000000,201.000000000,100.000000000,200.950792000,2.099936000,203.050728000,103.050728000,200000,200637,637
525,local_costmap,108.451000000,108.646000000,108.649000000,195.000000000,100.000000000,200.345520000,2.101011000,202.446531000,102.446531000,200000,200060,60
526,local_costmap,108.649000000,108.851000000,108.855000000,202.000000000,100.000000000,200.345988000,2.282512000,202.628500000,102.628500000,200000,200061,61
527,local_costmap,108.855000000,109.052000000,109.052000000,197.000000000,100.000000000,200.377924000,2.854559000,203.232483000,103.232483000,200000,200061,61
528,local_costmap,109.052000000,109.250000000,109.251000000,198.000000000,100.000000000,200.366000000,1.902621000,202.268621000,102.268621000,200000,200062,62
529,local_costmap,109.253000000,109.447000000,109.449000000,194.000000000,100.000000000,202.492164000,2.175831000,204.667995000,104.667995000,200000,200060,60
530,local_costmap,109.450000000,109.636000000,109.639000000,186.000000000,100.000000000,200.326730000,2.137424000,202.464154000,102.464154000,200000,200060,60
531,local_costmap,109.640000000,109.845000000,109.846000000,205.000000000,100.000000000,200.448638000,1.917258000,202.365896000,102.365896000,200000,200116,116
532,local_costmap,109.846000000,110.043000000,110.043000000,197.000000000,100.000000000,200.241627000,1.998724000,202.240351000,102.240351000,200000,200059,59
