2.417000000,2.332000000,85.000000000,20000,20036,36
2.418000000,2.332000000,amcl_pose_publish,20000,20036,36
15.411000000,15.335000000,amcl_pose_publish,20000,20061,61
33.013000000,32.941000000,amcl_pose_publish,20000,20245,245
33.418000000,33.341000000,amcl_pose_publish,20000,20352,352
33.818000000,33.741000000,amcl_pose_publish,20000,20480,480
34.214000000,34.141000000,amcl_pose_publish,20000,20532,532
35.199000000,35.141000000,amcl_pose_publish,20000,20193,193
36.199000000,36.141000000,amcl_pose_publish,20000,20151,151
36.991000000,36.942000000,amcl_pose_publish,20000,20407,407
37.591000000,37.542000000,amcl_pose_publish,20000,20277,277
38.390000000,38.343000000,amcl_pose_publish,20000,20091,91
39.391000000,39.343000000,amcl_pose_publish,20000,20163,163
40.389000000,40.345000000,amcl_pose_publish,20000,20593,593
41.389000000,41.345000000,amcl_pose_publish,20000,20425,425
42.391000000,42.345000000,amcl_pose_publish,20000,20119,119
43.391000000,43.345000000,amcl_pose_publish,20000,20373,373
44.190000000,44.145000000,amcl_pose_publish,20000,20634,634
44.989000000,44.946000000,amcl_pose_publish,20000,20135,135
45.792000000,45.745000000,amcl_pose_publish,20000,20537,537
46.594000000,46.545000000,amcl_pose_publish,20000,20104,104
47.787000000,47.745000000,amcl_pose_publish,20000,20314,314
48.989000000,48.945000000,amcl_pose_publish,20000,20179,179
49.992000000,49.945000000,amcl_pose_publish,20000,20198,198
50.790000000,50.745000000,amcl_pose_publish,20000,20109,109
51.788000000,51.747000000,amcl_pose_publish,20000,20349,349
52.786000000,52.747000000,amcl_pose_publish,20000,20143,143
53.589000000,53.547000000,amcl_pose_publish,20000,20358,358
54.188000000,54.147000000,amcl_pose_publish,20000,20351,351
54.386000000,54.347000000,amcl_pose_publish,20000,20293,293
54.588000000,54.547000000,amcl_pose_publish,20000,20116,116
54.790000000,54.747000000,amcl_pose_publish,20000,20184,184
54.993000000,54.947000000,amcl_pose_publish,20000,20649,649
55.193000000,55.147000000,amcl_pose_publish,20000,20238,238
55.391000000,55.347000000,amcl_pose_publish,20000,20450,450
55.587000000,55.547000000,amcl_pose_publish,20000,20223,223
55.789000000,55.750000000,amcl_pose_publish,20000,20201,201
