26.903000000,26.746000000,157.000000000,100000,100117,117
26.903000000,26.746000000,amcl_pose_publish,100000,100117,117
34.100000000,33.946000000,amcl_pose_publish,100000,100499,499
51.496000000,51.358000000,amcl_pose_publish,100000,100230,230
51.898000000,51.758000000,amcl_pose_publish,100000,100298,298
52.093000000,51.958000000,amcl_pose_publish,100000,100363,363
52.489000000,52.358000000,amcl_pose_publish,100000,100076,76
53.482000000,53.359000000,amcl_pose_publish,100000,100059,59
54.477000000,54.358000000,amcl_pose_publish,100000,100353,353
55.266000000,55.158000000,amcl_pose_publish,100000,100319,319
56.074000000,55.958000000,amcl_pose_publish,100000,100461,461
56.873000000,56.758000000,amcl_pose_publish,100000,100427,427
57.870000000,57.758000000,amcl_pose_publish,100000,100144,144
58.870000000,58.758000000,amcl_pose_publish,100000,100312,312
59.866000000,59.758000000,amcl_pose_publish,100000,100605,605
60.873000000,60.758000000,amcl_pose_publish,100000,100121,121
61.874000000,61.758000000,amcl_pose_publish,100000,100064,64
62.869000000,62.758000000,amcl_pose_publish,100000,100375,375
63.672000000,63.558000000,amcl_pose_publish,100000,100170,170
64.472000000,64.358000000,amcl_pose_publish,100000,100241,241
65.271000000,65.158000000,amcl_pose_publish,100000,100457,457
66.475000000,66.358000000,amcl_pose_publish,100000,100303,303
67.669000000,67.558000000,amcl_pose_publish,100000,100059,59
68.476000000,68.358000000,amcl_pose_publish,100000,100290,290
69.273000000,69.158000000,amcl_pose_publish,100000,100249,249
70.276000000,70.159000000,amcl_pose_publish,100000,100334,334
71.467000000,71.359000000,amcl_pose_publish,100000,100352,352
72.874000000,72.759000000,amcl_pose_publish,100000,100306,306
73.079000000,72.962000000,amcl_pose_publish,100000,100623,623
73.274000000,73.161000000,amcl_pose_publish,100000,100166,166
73.466000000,73.361000000,amcl_pose_publish,100000,100242,242
73.668000000,73.561000000,amcl_pose_publish,100000,100650,650
74.070000000,73.961000000,amcl_pose_publish,100000,100184,184
