cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
24.550000000,25.044000000,25.082000000,25.082000000,inside_local_costmap_mutex,500000,500231,231,494.000000000,37304,532.000000000,532.000000000,1,-0.150526315,0.000000656,0.303599447
25.082000000,25.576000000,25.600000000,25.600000000,inside_local_costmap_mutex,500000,500388,388,494.000000000,24958,518.000000000,518.000000000,1,-0.119895250,0.000000000,0.624379277
25.600000000,26.095000000,26.114000000,26.114000000,inside_local_costmap_mutex,500000,500347,347,495.000000000,22554,514.000000000,514.000000000,1,0.125056893,0.000000000,0.922448754
26.115000000,26.612000000,26.672000000,26.672000000,inside_local_costmap_mutex,500000,500150,150,497.000000000,57768,557.000000000,557.000000000,1,0.219999999,-0.001540091,0.784017086
26.672000000,27.161000000,27.183000000,27.183000000,inside_local_costmap_mutex,500000,500489,489,489.000000000,24627,511.000000000,511.000000000,1,0.165893331,0.000000000,0.462788165
27.184000000,27.674000000,27.709000000,27.709000000,inside_local_costmap_mutex,500000,500282,282,490.000000000,31947,525.000000000,525.000000000,1,0.203771830,0.000000000,0.143026486
27.709000000,28.182000000,28.207000000,28.207000000,inside_local_costmap_mutex,500000,500430,430,473.000000000,24969,498.000000000,498.000000000,1,0.121398702,0.000000000,-0.176139906
28.207000000,28.703000000,28.724000000,28.724000000,inside_local_costmap_mutex,500000,500790,790,496.000000000,22937,517.000000000,517.000000000,1,0.219999999,0.000049656,-0.496208102
28.724000000,29.221000000,29.257000000,29.257000000,inside_local_costmap_mutex,500000,500466,466,497.000000000,34667,533.000000000,533.000000000,1,0.207083702,0.000180460,-0.603356242
29.260000000,29.753000000,29.774000000,29.774000000,inside_local_costmap_mutex,500000,500219,219,493.000000000,24621,514.000000000,514.000000000,1,0.219999999,0.000216926,-0.496148258
29.774000000,30.268000000,30.288000000,30.288000000,inside_local_costmap_mutex,500000,500190,190,494.000000000,21337,514.000000000,514.000000000,1,0.207081512,0.000183328,-0.308062613
30.288000000,30.791000000,30.815000000,30.815000000,inside_local_costmap_mutex,500000,500214,214,503.000000000,22996,527.000000000,527.000000000,1,0.206309825,0.000109619,-0.250934154
30.815000000,31.308000000,31.331000000,31.336000000,inside_local_costmap_mutex,500000,500288,288,493.000000000,24318,516.000000000,521.000000000,1,0.219999999,0.000099040,-0.215689495
31.336000000,31.826000000,31.848000000,31.848000000,inside_local_costmap_mutex,500000,500191,191,490.000000000,24597,512.000000000,512.000000000,1,0.206937984,0.000075646,-0.058962293
31.848000000,32.345000000,32.371000000,32.371000000,inside_local_costmap_mutex,500000,500169,169,497.000000000,27060,523.000000000,523.000000000,1,0.219999999,0.000020008,-0.247055113
32.371000000,32.862000000,32.891000000,32.891000000,inside_local_costmap_mutex,500000,500221,221,491.000000000,32904,520.000000000,520.000000000,1,0.219999999,0.000090657,-0.091101103
32.891000000,33.383000000,33.410000000,33.416000000,inside_local_costmap_mutex,500000,500135,135,492.000000000,30873,519.000000000,525.000000000,1,0.219999999,0.000033559,-0.181785762
33.416000000,33.903000000,33.941000000,33.941000000,inside_local_costmap_mutex,500000,501044,1044,487.000000000,36392,525.000000000,525.000000000,1,0.219999999,0.000064791,-0.108645558
33.942000000,34.433000000,34.463000000,34.463000000,inside_local_costmap_mutex,500000,500441,441,491.000000000,33202,521.000000000,521.000000000,1,0.219999999,0.000033261,-0.149485022
34.464000000,34.970000000,34.996000000,34.996000000,inside_local_costmap_mutex,500000,500125,125,506.000000000,27022,532.000000000,532.000000000,1,0.219999999,0.000050497,-0.090345874
34.996000000,35.489000000,35.522000000,35.522000000,inside_local_costmap_mutex,500000,500226,226,493.000000000,33571,526.000000000,526.000000000,1,0.219999999,0.000031094,-0.064253733
35.523000000,36.019000000,36.039000000,36.039000000,inside_local_costmap_mutex,500000,500205,205,496.000000000,27111,516.000000000,516.000000000,1,0.219999999,0.000022436,-0.022402447
36.042000000,36.541000000,36.564000000,36.564000000,inside_local_costmap_mutex,500000,500329,329,499.000000000,22374,522.000000000,522.000000000,1,0.219999999,0.000031906,-0.003367044
36.564000000,37.061000000,37.085000000,37.085000000,inside_local_costmap_mutex,500000,502056,2056,497.000000000,27393,521.000000000,521.000000000,1,0.219999999,0.000028942,0.012800176
37.085000000,37.589000000,37.610000000,37.611000000,inside_local_costmap_mutex,500000,500313,313,504.000000000,26676,525.000000000,526.000000000,1,0.219999999,0.000000000,0.018905459
37.611000000,38.108000000,38.133000000,38.133000000,inside_local_costmap_mutex,500000,500269,269,497.000000000,24853,522.000000000,522.000000000,1,0.219999999,0.000004301,0.074379876
38.134000000,38.626000000,38.651000000,38.651000000,inside_local_costmap_mutex,500000,500187,187,492.000000000,26405,517.000000000,517.000000000,1,0.206810519,0.000000000,0.032245684
38.651000000,39.146000000,39.169000000,39.169000000,inside_local_costmap_mutex,500000,500460,460,495.000000000,22580,518.000000000,518.000000000,1,0.206111178,0.000005198,0.176429167
39.170000000,39.658000000,39.680000000,39.680000000,inside_local_costmap_mutex,500000,500190,190,488.000000000,22431,510.000000000,510.000000000,1,0.206029728,0.000000000,0.250274837
39.681000000,40.174000000,40.200000000,40.200000000,inside_local_costmap_mutex,500000,500209,209,493.000000000,26600,519.000000000,519.000000000,1,0.219999999,0.000000000,0.356898814
40.200000000,40.696000000,40.724000000,40.724000000,inside_local_costmap_mutex,500000,500306,306,496.000000000,26259,524.000000000,524.000000000,1,0.219999999,0.000000000,0.217008978
