cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
26.994000000,27.489000000,27.518000000,27.518000000,inside_local_costmap_mutex,500000,500513,513,495.000000000,30823,524.000000000,524.000000000,1,0.127368420,0.000000657,0.205137923
27.518000000,28.008000000,28.032000000,28.037000000,inside_local_costmap_mutex,500000,500406,406,490.000000000,24204,514.000000000,519.000000000,1,0.110642381,0.000000000,0.481883019
28.037000000,28.521000000,28.551000000,28.551000000,inside_local_costmap_mutex,500000,500176,176,484.000000000,28876,514.000000000,514.000000000,1,0.219999999,0.000000000,0.721233726
28.551000000,29.035000000,29.068000000,29.068000000,inside_local_costmap_mutex,500000,500435,435,484.000000000,32808,517.000000000,517.000000000,1,0.219999999,0.000000000,0.982403755
29.068000000,29.558000000,29.599000000,29.599000000,inside_local_costmap_mutex,500000,500235,235,490.000000000,43349,531.000000000,531.000000000,1,0.219999999,0.000000000,0.661119998
29.600000000,30.101000000,30.140000000,30.140000000,inside_local_costmap_mutex,500000,500328,328,501.000000000,42745,540.000000000,540.000000000,1,0.219999999,0.000000000,0.357819527
30.140000000,30.633000000,30.668000000,30.668000000,inside_local_costmap_mutex,500000,500218,218,493.000000000,33358,528.000000000,528.000000000,1,0.206651300,0.000000000,0.031220663
30.669000000,31.164000000,31.187000000,31.187000000,inside_local_costmap_mutex,500000,500305,305,495.000000000,25015,518.000000000,518.000000000,1,0.206124395,0.000000000,-0.289985508
31.189000000,31.678000000,31.700000000,31.700000000,inside_local_costmap_mutex,500000,500281,281,489.000000000,22022,511.000000000,511.000000000,1,0.219999999,0.000098749,-0.566478431
31.702000000,32.202000000,32.232000000,32.232000000,inside_local_costmap_mutex,500000,500102,102,500.000000000,31285,530.000000000,530.000000000,1,0.219999999,0.001582340,-0.342878550
32.233000000,32.718000000,32.749000000,32.749000000,inside_local_costmap_mutex,500000,500291,291,485.000000000,29096,516.000000000,516.000000000,1,0.219999999,0.000127794,-0.366690010
32.750000000,33.244000000,33.276000000,33.276000000,inside_local_costmap_mutex,500000,500138,138,494.000000000,30764,526.000000000,526.000000000,1,0.219999999,0.000137320,-0.473546356
33.276000000,33.776000000,33.808000000,33.808000000,inside_local_costmap_mutex,500000,500382,382,500.000000000,32855,532.000000000,532.000000000,1,0.219999999,0.000174402,-0.349684745
33.808000000,34.299000000,34.331000000,34.331000000,inside_local_costmap_mutex,500000,500288,288,491.000000000,32007,523.000000000,523.000000000,1,0.219999999,0.000122249,-0.177573994
34.331000000,34.823000000,34.847000000,34.847000000,inside_local_costmap_mutex,500000,500604,604,492.000000000,25174,516.000000000,516.000000000,1,0.219999999,0.000063691,-0.020452870
34.848000000,35.341000000,35.372000000,35.372000000,inside_local_costmap_mutex,500000,500165,165,493.000000000,31024,524.000000000,524.000000000,1,0.219999999,0.000005960,-0.027622281
35.373000000,35.873000000,35.899000000,35.899000000,inside_local_costmap_mutex,500000,500243,243,500.000000000,26963,526.000000000,526.000000000,1,0.206858635,0.000008243,0.046341278
35.899000000,36.393000000,36.413000000,36.413000000,inside_local_costmap_mutex,500000,500109,109,494.000000000,19458,514.000000000,514.000000000,1,0.219999999,0.000001623,-0.241553321
36.414000000,36.910000000,36.932000000,36.932000000,inside_local_costmap_mutex,500000,500558,558,496.000000000,25998,518.000000000,518.000000000,1,0.219999999,0.000090537,-0.173649356
36.932000000,37.426000000,37.452000000,37.452000000,inside_local_costmap_mutex,500000,500214,214,494.000000000,26953,520.000000000,520.000000000,1,0.206908911,0.000057306,0.029154034
37.452000000,37.946000000,37.964000000,37.964000000,inside_local_costmap_mutex,500000,500451,451,494.000000000,19293,512.000000000,512.000000000,1,0.219999999,0.000000000,-0.016284514
37.964000000,38.456000000,38.485000000,38.485000000,inside_local_costmap_mutex,500000,500203,203,492.000000000,27977,521.000000000,521.000000000,1,0.219999999,0.000000000,0.022719938
38.486000000,38.982000000,39.009000000,39.009000000,inside_local_costmap_mutex,500000,500216,216,496.000000000,27488,523.000000000,523.000000000,1,0.219999999,0.000000000,0.064238563
39.009000000,39.507000000,39.530000000,39.530000000,inside_local_costmap_mutex,500000,500296,296,498.000000000,22874,521.000000000,521.000000000,1,0.219999999,0.000000000,0.270056516
39.530000000,40.025000000,40.049000000,40.049000000,inside_local_costmap_mutex,500000,500529,529,495.000000000,24536,519.000000000,519.000000000,1,0.219999999,0.000000000,0.410663575
40.049000000,40.545000000,40.565000000,40.565000000,inside_local_costmap_mutex,500000,500156,156,496.000000000,24824,516.000000000,516.000000000,1,0.219999999,0.000000000,0.305858850
40.568000000,41.069000000,41.093000000,41.093000000,inside_local_costmap_mutex,500000,501142,1142,501.000000000,25555,525.000000000,525.000000000,1,0.206649572,0.000000000,0.369941831
41.093000000,41.575000000,41.605000000,41.605000000,inside_local_costmap_mutex,500000,500308,308,482.000000000,23988,512.000000000,512.000000000,1,0.219999999,0.000000000,0.393784851
41.605000000,42.099000000,42.119000000,42.119000000,inside_local_costmap_mutex,500000,500081,81,494.000000000,23293,514.000000000,514.000000000,1,0.206585646,0.000000000,0.203535154
42.119000000,42.618000000,42.643000000,42.643000000,inside_local_costmap_mutex,500000,500439,439,499.000000000,27747,524.000000000,524.000000000,1,0.206014842,0.000000000,0.119311668
42.643000000,43.134000000,43.154000000,43.154000000,inside_local_costmap_mutex,500000,500387,387,491.000000000,22644,511.000000000,511.000000000,1,0.219999999,0.000000000,0.013052027
43.154000000,43.650000000,43.682000000,43.682000000,inside_local_costmap_mutex,500000,500381,381,496.000000000,27914,528.000000000,528.000000000,1,0.219999999,0.000000875,-0.119171254
43.682000000,44.172000000,44.195000000,44.195000000,inside_local_costmap_mutex,500000,500273,273,490.000000000,26166,513.000000000,513.000000000,1,0.219999999,0.000040294,-0.093131401
44.197000000,44.695000000,44.723000000,44.726000000,inside_local_costmap_mutex,500000,500044,44,498.000000000,27972,526.000000000,529.000000000,1,0.219999999,0.000033912,-0.248252913
44.727000000,45.216000000,45.245000000,45.245000000,inside_local_costmap_mutex,500000,500597,597,489.000000000,31534,518.000000000,518.000000000,1,0.219999999,0.000110927,-0.323061019
45.246000000,45.743000000,45.775000000,45.779000000,inside_local_costmap_mutex,500000,500303,303,497.000000000,32792,529.000000000,533.000000000,1,0.219999999,0.000134299,-0.398689896
45.781000000,46.271000000,46.301000000,46.301000000,inside_local_costmap_mutex,500000,500087,87,490.000000000,29889,520.000000000,520.000000000,1,0.219999999,0.000148341,-0.377706498
46.302000000,46.804000000,46.833000000,46.833000000,inside_local_costmap_mutex,500000,500175,175,502.000000000,28014,531.000000000,531.000000000,1,0.219999999,0.000138756,-0.253424466
46.835000000,47.328000000,47.354000000,47.354000000,inside_local_costmap_mutex,500000,500459,459,493.000000000,24801,519.000000000,519.000000000,1,0.206965774,0.000094199,-0.146502927
47.354000000,47.857000000,47.881000000,47.881000000,inside_local_costmap_mutex,500000,500327,327,503.000000000,24173,527.000000000,527.000000000,1,0.206232309,0.000053592,-0.007265916
47.882000000,48.374000000,48.393000000,48.393000000,inside_local_costmap_mutex,500000,500401,401,492.000000000,19262,511.000000000,511.000000000,1,0.136772186,0.000002556,0.017198704
48.393000000,48.888000000,48.908000000,48.911000000,inside_local_costmap_mutex,500000,500127,127,495.000000000,20959,515.000000000,518.000000000,1,0.114729114,0.000000000,0.025826572
48.912000000,49.400000000,49.400000000,49.400000000,inside_local_costmap_mutex,500000,500612,612,488.000000000,439,488.000000000,488.000000000,1,0.000000000,0.000011073,0.000000000
49.401000000,49.894000000,49.894000000,49.894000000,inside_local_costmap_mutex,500000,500317,317,493.000000000,490,493.000000000,493.000000000,1,0.000000000,0.000000000,1.370000000
49.894000000,50.393000000,50.393000000,50.393000000,inside_local_costmap_mutex,500000,500467,467,499.000000000,284,499.000000000,499.000000000,1,0.000000000,0.000000000,1.370000000
50.393000000,50.883000000,50.883000000,50.883000000,inside_local_costmap_mutex,500000,500617,617,490.000000000,294,490.000000000,490.000000000,1,0.000000000,0.000000000,1.370000000
50.883000000,51.382000000,51.382000000,51.382000000,inside_local_costmap_mutex,500000,500198,198,499.000000000,330,499.000000000,499.000000000,1,0.000000000,0.000000000,-1.370000000
51.382000000,51.875000000,51.875000000,51.875000000,inside_local_costmap_mutex,500000,500287,287,493.000000000,96,493.000000000,493.000000000,1,0.000000000,0.000000000,0.000000000
51.875000000,52.374000000,52.374000000,52.374000000,inside_local_costmap_mutex,500000,500462,462,499.000000000,211,499.000000000,499.000000000,1,0.000000000,0.000053091,-0.000000000
52.374000000,52.869000000,52.869000000,52.869000000,inside_local_costmap_mutex,500000,500408,408,495.000000000,318,495.000000000,495.000000000,1,0.000000000,0.000000000,1.370000000
52.869000000,53.369000000,53.369000000,53.369000000,inside_local_costmap_mutex,500000,500201,201,500.000000000,319,500.000000000,500.000000000,1,0.000000000,0.000000000,-1.370000000
53.369000000,53.862000000,53.862000000,53.862000000,inside_local_costmap_mutex,500000,500480,480,493.000000000,135,493.000000000,493.000000000,1,0.000000000,0.000000000,0.000000000
53.862000000,54.350000000,54.350000000,54.350000000,inside_local_costmap_mutex,500000,500214,214,488.000000000,92,488.000000000,488.000000000,1,0.000000000,0.000000000,0.000000000
