cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
39.799000000,40.293000000,40.325000000,40.329000000,inside_local_costmap_mutex,500000,500292,292,494.000000000,34947,526.000000000,530.000000000,1,0.127368420,0.000000661,0.303599536
40.329000000,40.814000000,40.838000000,40.838000000,inside_local_costmap_mutex,500000,500303,303,485.000000000,27957,509.000000000,509.000000000,1,0.219999999,0.000000000,0.612640560
40.838000000,41.334000000,41.356000000,41.356000000,inside_local_costmap_mutex,500000,500140,140,496.000000000,24255,518.000000000,518.000000000,1,0.206554189,0.000000000,0.914646029
41.356000000,41.861000000,41.898000000,41.898000000,inside_local_costmap_mutex,500000,500201,201,505.000000000,37944,542.000000000,542.000000000,1,0.219999999,0.000000000,0.858064294
41.898000000,42.387000000,42.412000000,42.412000000,inside_local_costmap_mutex,500000,500719,719,489.000000000,29441,514.000000000,514.000000000,1,0.219999999,0.000000000,0.539144456
42.412000000,42.916000000,42.938000000,42.938000000,inside_local_costmap_mutex,500000,500238,238,504.000000000,30679,526.000000000,526.000000000,1,0.179761782,0.000000000,0.218793973
42.938000000,43.437000000,43.463000000,43.463000000,inside_local_costmap_mutex,500000,501072,1072,499.000000000,24344,525.000000000,525.000000000,1,0.204623520,0.000000000,-0.101684898
43.463000000,43.965000000,43.989000000,43.989000000,inside_local_costmap_mutex,500000,500214,214,502.000000000,27764,526.000000000,526.000000000,1,0.206081450,0.000031187,-0.422011942
43.989000000,44.489000000,44.514000000,44.514000000,inside_local_costmap_mutex,500000,500230,230,500.000000000,26103,525.000000000,525.000000000,1,0.219999999,0.000148347,-0.694000781
44.514000000,45.000000000,45.024000000,45.024000000,inside_local_costmap_mutex,500000,500161,161,486.000000000,26328,510.000000000,510.000000000,1,0.219999999,0.000258832,-0.596790135
45.025000000,45.517000000,45.538000000,45.538000000,inside_local_costmap_mutex,500000,500333,333,492.000000000,21766,513.000000000,513.000000000,1,0.207094461,0.000238814,-0.385396808
45.538000000,46.043000000,46.077000000,46.077000000,inside_local_costmap_mutex,500000,500151,151,505.000000000,35048,539.000000000,539.000000000,1,0.219999999,0.000151289,-0.379117191
46.077000000,46.565000000,46.596000000,46.596000000,inside_local_costmap_mutex,500000,500464,464,488.000000000,29026,519.000000000,519.000000000,1,0.219999999,0.000137631,-0.238151401
46.596000000,47.087000000,47.108000000,47.108000000,inside_local_costmap_mutex,500000,500324,324,491.000000000,22012,512.000000000,512.000000000,1,0.219999999,0.000087850,-0.130864501
47.109000000,47.598000000,47.620000000,47.620000000,inside_local_costmap_mutex,500000,500149,149,489.000000000,21081,511.000000000,511.000000000,1,0.206909299,0.000047874,-0.007626042
47.620000000,48.118000000,48.142000000,48.142000000,inside_local_costmap_mutex,500000,500188,188,498.000000000,26575,522.000000000,522.000000000,1,0.219999999,0.000002267,-0.032562040
48.143000000,48.646000000,48.678000000,48.678000000,inside_local_costmap_mutex,500000,500451,451,503.000000000,31592,535.000000000,535.000000000,1,0.219999999,0.000019053,0.020701034
48.678000000,49.171000000,49.193000000,49.193000000,inside_local_costmap_mutex,500000,500129,129,493.000000000,25002,515.000000000,515.000000000,1,0.219999999,0.000000000,-0.019712318
49.194000000,49.690000000,49.711000000,49.711000000,inside_local_costmap_mutex,500000,500303,303,496.000000000,22296,517.000000000,517.000000000,1,0.219999999,0.000017463,-0.211966872
49.711000000,50.201000000,50.231000000,50.231000000,inside_local_costmap_mutex,500000,500506,506,490.000000000,31592,520.000000000,520.000000000,1,0.219999999,0.000075866,-0.203210935
50.232000000,50.719000000,50.740000000,50.740000000,inside_local_costmap_mutex,500000,500359,359,487.000000000,22165,508.000000000,508.000000000,1,0.219999999,0.000075632,-0.030986853
50.740000000,51.232000000,51.274000000,51.274000000,inside_local_costmap_mutex,500000,502465,2465,492.000000000,43631,534.000000000,534.000000000,1,0.219999999,0.000012646,0.025955511
51.274000000,51.767000000,51.793000000,51.793000000,inside_local_costmap_mutex,500000,500318,318,493.000000000,28934,519.000000000,519.000000000,1,0.219999999,0.000000000,0.181167483
51.794000000,52.291000000,52.316000000,52.316000000,inside_local_costmap_mutex,500000,500064,64,497.000000000,25433,522.000000000,522.000000000,1,0.219999999,0.000000000,0.205286831
52.317000000,52.804000000,52.821000000,52.821000000,inside_local_costmap_mutex,500000,500175,175,487.000000000,28708,504.000000000,504.000000000,1,0.219999999,0.000000000,0.246191919
52.824000000,53.330000000,53.349000000,53.349000000,inside_local_costmap_mutex,500000,500398,398,506.000000000,21402,525.000000000,525.000000000,1,0.206729397,0.000000000,0.384587675
53.350000000,53.847000000,53.875000000,53.875000000,inside_local_costmap_mutex,500000,500401,401,497.000000000,27496,525.000000000,525.000000000,1,0.219999999,0.000000000,0.407930642
53.876000000,54.365000000,54.390000000,54.390000000,inside_local_costmap_mutex,500000,500173,173,489.000000000,24597,514.000000000,514.000000000,1,0.219999999,0.000000000,0.366577953
54.390000000,54.895000000,54.924000000,54.929000000,inside_local_costmap_mutex,500000,500581,581,505.000000000,29357,534.000000000,539.000000000,1,0.206671536,0.000000000,0.243991166
54.930000000,55.408000000,55.440000000,55.445000000,inside_local_costmap_mutex,500000,500058,58,478.000000000,32319,510.000000000,515.000000000,1,0.219999999,0.000000000,0.220059901
55.445000000,55.938000000,55.976000000,55.976000000,inside_local_costmap_mutex,500000,500255,255,493.000000000,36301,531.000000000,531.000000000,1,0.219999999,0.000000000,-0.030098282
55.976000000,56.468000000,56.498000000,56.498000000,inside_local_costmap_mutex,500000,500100,100,492.000000000,29324,522.000000000,522.000000000,1,0.219999999,0.000011436,-0.154617876
56.498000000,56.992000000,57.016000000,57.016000000,inside_local_costmap_mutex,500000,500190,190,494.000000000,25870,518.000000000,518.000000000,1,0.219999999,0.000057940,-0.098830178
57.016000000,57.512000000,57.548000000,57.549000000,inside_local_costmap_mutex,500000,500210,210,496.000000000,37857,532.000000000,533.000000000,1,0.206888393,0.000045053,-0.222587079
57.549000000,58.035000000,58.058000000,58.058000000,inside_local_costmap_mutex,500000,500546,546,486.000000000,22062,509.000000000,509.000000000,1,0.206214726,0.000072249,-0.288342476
