cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
22.569000000,23.059000000,23.100000000,23.101000000,inside_local_costmap_mutex,500000,500477,477,490.000000000,39906,531.000000000,532.000000000,1,0.127368420,0.000000655,0.205137908
23.101000000,23.599000000,23.623000000,23.623000000,inside_local_costmap_mutex,500000,500230,230,498.000000000,23861,522.000000000,522.000000000,1,0.110641912,0.000000000,0.481857181
23.623000000,24.113000000,24.145000000,24.145000000,inside_local_costmap_mutex,500000,500223,223,490.000000000,28936,522.000000000,522.000000000,1,0.219999999,0.000000000,0.721156120
24.146000000,24.639000000,24.664000000,24.664000000,inside_local_costmap_mutex,500000,500121,121,493.000000000,25023,518.000000000,518.000000000,1,0.219999999,0.000000000,0.964931965
24.665000000,25.150000000,25.196000000,25.196000000,inside_local_costmap_mutex,500000,500446,446,485.000000000,44887,531.000000000,531.000000000,1,0.219999999,0.000000000,0.692824244
25.196000000,25.693000000,25.722000000,25.722000000,inside_local_costmap_mutex,500000,500512,512,497.000000000,27228,526.000000000,526.000000000,1,0.219999999,0.000000000,0.372393250
25.722000000,26.221000000,26.248000000,26.248000000,inside_local_costmap_mutex,500000,500108,108,499.000000000,31768,526.000000000,526.000000000,1,0.206657618,0.000000000,0.049234796
26.248000000,26.739000000,26.760000000,26.760000000,inside_local_costmap_mutex,500000,500488,488,491.000000000,21522,512.000000000,512.000000000,1,0.206116244,0.000000000,-0.271958500
26.760000000,27.250000000,27.271000000,27.271000000,inside_local_costmap_mutex,500000,500679,679,490.000000000,22564,511.000000000,511.000000000,1,0.219999999,0.000101306,-0.575448632
27.271000000,27.765000000,27.800000000,27.800000000,inside_local_costmap_mutex,500000,500289,289,494.000000000,34923,529.000000000,529.000000000,1,0.194166765,0.000969860,-0.529646516
27.800000000,28.280000000,28.310000000,28.310000000,inside_local_costmap_mutex,500000,500375,375,480.000000000,30900,510.000000000,510.000000000,1,0.219999999,0.000185409,-0.487444878
28.310000000,28.801000000,28.822000000,28.822000000,inside_local_costmap_mutex,500000,500314,314,491.000000000,23935,512.000000000,512.000000000,1,0.219999999,0.000180007,-0.282380790
28.822000000,29.326000000,29.351000000,29.351000000,inside_local_costmap_mutex,500000,500299,299,504.000000000,26288,529.000000000,529.000000000,1,0.206981122,0.000103719,-0.209521770
29.353000000,29.848000000,29.870000000,29.870000000,inside_local_costmap_mutex,500000,500386,386,495.000000000,25787,517.000000000,517.000000000,1,0.206259221,0.000073709,-0.120184444
29.870000000,30.363000000,30.388000000,30.388000000,inside_local_costmap_mutex,500000,500470,470,493.000000000,25677,518.000000000,518.000000000,1,0.206163958,0.000057409,-0.027684923
30.388000000,30.891000000,30.921000000,30.926000000,inside_local_costmap_mutex,500000,500053,53,503.000000000,30837,533.000000000,538.000000000,1,0.219999999,0.000004024,-0.049665261
30.926000000,31.419000000,31.444000000,31.446000000,inside_local_costmap_mutex,500000,500108,108,493.000000000,27858,518.000000000,520.000000000,1,0.206858575,0.000006112,-0.171464294
31.446000000,31.938000000,31.955000000,31.955000000,inside_local_costmap_mutex,500000,500207,207,492.000000000,23068,509.000000000,509.000000000,1,0.219999999,0.000059882,-0.129686907
31.955000000,32.445000000,32.475000000,32.475000000,inside_local_costmap_mutex,500000,500446,446,490.000000000,29828,520.000000000,520.000000000,1,0.206900701,0.000047209,-0.071854733
32.476000000,32.973000000,33.000000000,33.000000000,inside_local_costmap_mutex,500000,500150,150,497.000000000,26849,524.000000000,524.000000000,1,0.219999999,0.000026070,-0.030730437
33.000000000,33.501000000,33.523000000,33.523000000,inside_local_costmap_mutex,500000,500200,200,501.000000000,27735,523.000000000,523.000000000,1,0.206861094,0.000009524,-0.006408937
33.523000000,34.018000000,34.039000000,34.039000000,inside_local_costmap_mutex,500000,500176,176,495.000000000,22428,516.000000000,516.000000000,1,0.219999999,0.000000798,0.083470382
34.039000000,34.537000000,34.556000000,34.556000000,inside_local_costmap_mutex,500000,500179,179,498.000000000,22102,517.000000000,517.000000000,1,0.219999999,0.000000000,0.124160789
34.556000000,35.053000000,35.083000000,35.083000000,inside_local_costmap_mutex,500000,500175,175,497.000000000,30740,527.000000000,527.000000000,1,0.206792235,0.000000000,0.230546921
35.084000000,35.576000000,35.607000000,35.607000000,inside_local_costmap_mutex,500000,500630,630,492.000000000,27502,523.000000000,523.000000000,1,0.219999999,0.000000000,0.250988036
35.607000000,36.099000000,36.127000000,36.127000000,inside_local_costmap_mutex,500000,500488,488,492.000000000,31759,520.000000000,520.000000000,1,0.219999999,0.000000000,0.388639659
36.127000000,36.632000000,36.658000000,36.658000000,inside_local_costmap_mutex,500000,500255,255,505.000000000,28325,531.000000000,531.000000000,1,0.219999999,0.000000000,0.215282351
36.658000000,37.147000000,37.183000000,37.183000000,inside_local_costmap_mutex,500000,500802,802,489.000000000,49848,525.000000000,525.000000000,1,0.219999999,0.000000000,0.321386129
37.183000000,37.682000000,37.705000000,37.706000000,inside_local_costmap_mutex,500000,500161,161,499.000000000,23436,522.000000000,523.000000000,1,0.206698358,0.000000000,0.280201495
37.706000000,38.204000000,38.223000000,38.223000000,inside_local_costmap_mutex,500000,500307,307,498.000000000,22194,517.000000000,517.000000000,1,0.205979139,0.000000000,0.180055872
38.223000000,38.717000000,38.746000000,38.746000000,inside_local_costmap_mutex,500000,500276,276,494.000000000,30421,523.000000000,523.000000000,1,0.219999999,0.000000000,0.106064215
38.746000000,39.243000000,39.269000000,39.269000000,inside_local_costmap_mutex,500000,500286,286,497.000000000,28564,523.000000000,523.000000000,1,0.219999999,0.000000000,0.030925086
39.272000000,39.772000000,39.804000000,39.804000000,inside_local_costmap_mutex,500000,500198,198,500.000000000,33612,532.000000000,532.000000000,1,0.219999999,0.000000000,-0.142746791
39.804000000,40.304000000,40.323000000,40.323000000,inside_local_costmap_mutex,500000,500211,211,500.000000000,20985,519.000000000,519.000000000,1,0.219999999,0.000066155,-0.167568624
40.324000000,40.810000000,40.842000000,40.842000000,inside_local_costmap_mutex,500000,500278,278,486.000000000,36707,518.000000000,518.000000000,1,0.219999999,0.000062029,-0.265490144
40.842000000,41.337000000,41.367000000,41.367000000,inside_local_costmap_mutex,500000,500412,412,495.000000000,30819,525.000000000,525.000000000,1,0.206963494,0.000096154,-0.240273833
41.367000000,41.858000000,41.885000000,41.885000000,inside_local_costmap_mutex,500000,500099,99,491.000000000,26775,518.000000000,518.000000000,1,0.219999999,0.000085298,-0.494530231
41.888000000,42.369000000,42.405000000,42.408000000,inside_local_costmap_mutex,500000,500197,197,481.000000000,36886,517.000000000,520.000000000,1,0.219999999,0.000183880,-0.356230497
42.411000000,42.890000000,42.913000000,42.913000000,inside_local_costmap_mutex,500000,500298,298,479.000000000,22340,502.000000000,502.000000000,1,0.219999999,0.000131800,-0.234053224
42.913000000,43.406000000,43.441000000,43.441000000,inside_local_costmap_mutex,500000,500083,83,493.000000000,36143,528.000000000,528.000000000,1,0.219999999,0.000082283,-0.127919450
43.442000000,43.941000000,43.964000000,43.964000000,inside_local_costmap_mutex,500000,500589,589,499.000000000,23740,522.000000000,522.000000000,1,0.141385376,0.000045614,-0.070205383
43.964000000,44.456000000,44.476000000,44.480000000,inside_local_costmap_mutex,500000,500047,47,492.000000000,22613,512.000000000,516.000000000,1,0.116260849,0.000019058,-0.035354923
44.482000000,44.970000000,44.988000000,44.988000000,inside_local_costmap_mutex,500000,500235,235,488.000000000,23088,506.000000000,506.000000000,1,0.127031848,0.000009409,-0.011496401
44.988000000,45.494000000,45.495000000,45.499000000,inside_local_costmap_mutex,500000,500354,354,506.000000000,402,507.000000000,511.000000000,1,0.000000000,0.000005170,-0.000000000
45.499000000,45.982000000,45.982000000,45.982000000,inside_local_costmap_mutex,500000,500141,141,483.000000000,361,483.000000000,483.000000000,1,0.000000000,0.000000000,1.370000000
45.986000000,46.478000000,46.478000000,46.478000000,inside_local_costmap_mutex,500000,500094,94,492.000000000,377,492.000000000,492.000000000,1,0.000000000,0.000000000,1.370000000
46.478000000,46.958000000,46.958000000,46.958000000,inside_local_costmap_mutex,500000,500184,184,480.000000000,280,480.000000000,480.000000000,1,0.000000000,0.000000000,1.370000000
46.958000000,47.448000000,47.448000000,47.448000000,inside_local_costmap_mutex,500000,500143,143,490.000000000,325,490.000000000,490.000000000,1,0.000000000,0.000000000,-1.370000000
47.448000000,47.932000000,47.932000000,47.932000000,inside_local_costmap_mutex,500000,500136,136,484.000000000,301,484.000000000,484.000000000,1,0.000000000,0.000000000,-1.370000000
47.932000000,48.419000000,48.419000000,48.419000000,inside_local_costmap_mutex,500000,500395,395,487.000000000,310,487.000000000,487.000000000,1,0.000000000,0.000000000,1.370000000
48.419000000,48.905000000,48.905000000,48.905000000,inside_local_costmap_mutex,500000,500095,95,486.000000000,520,486.000000000,486.000000000,1,0.000000000,0.000000000,1.370000000
48.905000000,49.382000000,49.382000000,49.382000000,inside_local_costmap_mutex,500000,500245,245,477.000000000,302,477.000000000,477.000000000,1,0.000000000,0.000000000,-1.370000000
49.382000000,49.885000000,49.885000000,49.885000000,inside_local_costmap_mutex,500000,500183,183,503.000000000,329,503.000000000,503.000000000,1,0.000000000,0.000000000,-1.370000000
49.885000000,50.370000000,50.370000000,50.370000000,inside_local_costmap_mutex,500000,500327,327,485.000000000,394,485.000000000,485.000000000,1,0.000000000,0.000000000,1.370000000
50.370000000,50.867000000,50.867000000,50.867000000,inside_local_costmap_mutex,500000,500384,384,497.000000000,263,497.000000000,497.000000000,1,0.000000000,0.000000000,1.370000000
50.867000000,51.361000000,51.361000000,51.361000000,inside_local_costmap_mutex,500000,500131,131,494.000000000,84,494.000000000,494.000000000,1,0.000000000,0.000000000,0.000000000
51.361000000,51.859000000,51.859000000,51.859000000,inside_local_costmap_mutex,500000,500665,665,498.000000000,271,498.000000000,498.000000000,1,0.000000000,0.000000000,-1.370000000
51.860000000,52.342000000,52.343000000,52.343000000,inside_local_costmap_mutex,500000,500383,383,482.000000000,508,483.000000000,483.000000000,1,0.000000000,0.000000000,1.370000000
52.343000000,52.833000000,52.833000000,52.833000000,inside_local_costmap_mutex,500000,500435,435,490.000000000,90,490.000000000,490.000000000,1,0.000000000,0.000000000,0.000000000
52.833000000,53.330000000,53.330000000,53.330000000,inside_local_costmap_mutex,500000,500473,473,497.000000000,357,497.000000000,497.000000000,1,0.000000000,0.000000000,-1.370000000
53.330000000,53.821000000,53.821000000,53.821000000,inside_local_costmap_mutex,500000,500233,233,491.000000000,112,491.000000000,491.000000000,1,0.000000000,0.000000000,0.000000000
53.821000000,54.316000000,54.316000000,54.316000000,inside_local_costmap_mutex,500000,500337,337,495.000000000,306,495.000000000,495.000000000,1,0.000000000,0.000000000,1.370000000
54.316000000,54.812000000,54.812000000,54.812000000,inside_local_costmap_mutex,500000,500565,565,496.000000000,352,496.000000000,496.000000000,1,0.000000000,0.000000000,-1.370000000
54.812000000,55.307000000,55.308000000,55.308000000,inside_local_costmap_mutex,500000,500453,453,495.000000000,425,496.000000000,496.000000000,1,0.000000000,0.000000000,-1.370000000
55.308000000,55.802000000,55.802000000,55.802000000,inside_local_costmap_mutex,500000,500249,249,494.000000000,522,494.000000000,494.000000000,1,0.000000000,0.000000000,1.370000000
55.802000000,56.302000000,56.303000000,56.303000000,inside_local_costmap_mutex,500000,500368,368,500.000000000,346,501.000000000,501.000000000,1,0.000000000,0.000000000,1.370000000
56.303000000,56.788000000,56.788000000,56.788000000,inside_local_costmap_mutex,500000,500160,160,485.000000000,555,485.000000000,485.000000000,1,0.000000000,0.000000000,1.370000000
56.789000000,57.270000000,57.270000000,57.270000000,inside_local_costmap_mutex,500000,500189,189,481.000000000,300,481.000000000,481.000000000,1,0.000000000,0.000000000,1.370000000
57.270000000,57.769000000,57.769000000,57.769000000,inside_local_costmap_mutex,500000,500185,185,499.000000000,297,499.000000000,499.000000000,1,0.000000000,0.000000000,1.370000000
57.769000000,58.261000000,58.261000000,58.261000000,inside_local_costmap_mutex,500000,500232,232,492.000000000,289,492.000000000,492.000000000,1,0.000000000,0.000000000,1.370000000
58.262000000,58.758000000,58.758000000,58.758000000,inside_local_costmap_mutex,500000,500412,412,496.000000000,440,496.000000000,496.000000000,1,0.000000000,0.000000000,1.370000000
58.758000000,59.252000000,59.252000000,59.252000000,inside_local_costmap_mutex,500000,500261,261,494.000000000,346,494.000000000,494.000000000,1,0.000000000,0.000000000,1.370000000
