7.966000000,6.916000000,1050.000000000,1000000,1000525,525
7.966000000,6.916000000,amcl_pose_publish,1000000,1000525,525
23.152000000,22.117000000,amcl_pose_publish,1000000,1000272,272
39.157000000,38.119000000,amcl_pose_publish,1000000,1000446,446
41.162000000,40.121000000,amcl_pose_publish,1000000,1000260,260
42.966000000,41.922000000,amcl_pose_publish,1000000,1000148,148
44.758000000,43.726000000,amcl_pose_publish,1000000,1000322,322
45.758000000,44.327000000,amcl_pose_publish,1000000,1000091,91
47.950000000,46.926000000,amcl_pose_publish,1000000,1000272,272
48.944000000,47.526000000,amcl_pose_publish,1000000,1000402,402
49.939000000,47.726000000,amcl_pose_publish,1000000,1000233,233
52.543000000,51.526000000,amcl_pose_publish,1000000,1000203,203
53.940000000,52.927000000,amcl_pose_publish,1000000,1000279,279
54.922000000,53.327000000,amcl_pose_publish,1000000,1000158,158
57.341000000,56.327000000,amcl_pose_publish,1000000,1000771,771
58.327000000,57.327000000,amcl_pose_publish,1000000,1000215,215
61.140000000,60.127000000,amcl_pose_publish,1000000,1000069,69
63.349000000,62.327000000,amcl_pose_publish,1000000,1000182,182
64.336000000,63.328000000,amcl_pose_publish,1000000,1000239,239
66.553000000,65.527000000,amcl_pose_publish,1000000,1000165,165
67.550000000,65.927000000,amcl_pose_publish,1000000,1000132,132
68.544000000,66.327000000,amcl_pose_publish,1000000,1000249,249
71.127000000,70.127000000,amcl_pose_publish,1000000,1000250,250
72.733000000,71.727000000,amcl_pose_publish,1000000,1000055,55
73.729000000,72.327000000,amcl_pose_publish,1000000,1000421,421
74.726000000,72.727000000,amcl_pose_publish,1000000,1000186,186
77.142000000,76.128000000,amcl_pose_publish,1000000,1000178,178
79.138000000,78.128000000,amcl_pose_publish,1000000,1000409,409
81.131000000,80.128000000,amcl_pose_publish,1000000,1000256,256
82.113000000,80.528000000,amcl_pose_publish,1000000,1000152,152
83.522000000,82.528000000,amcl_pose_publish,1000000,1000355,355
84.510000000,82.728000000,amcl_pose_publish,1000000,1000217,217
