221.995000000,220.938000000,1057.000000000,1000000,1000215,215
221.995000000,220.938000000,amcl_pose_publish,1000000,1000215,215
224.187000000,223.138000000,amcl_pose_publish,1000000,1000299,299
226.168000000,225.138000000,amcl_pose_publish,1000000,1000250,250
227.178000000,225.738000000,amcl_pose_publish,1000000,1000144,144
229.771000000,228.738000000,amcl_pose_publish,1000000,1000492,492
231.763000000,230.738000000,amcl_pose_publish,1000000,1000531,531
232.755000000,231.138000000,amcl_pose_publish,1000000,1000192,192
234.752000000,233.738000000,amcl_pose_publish,1000000,1000182,182
235.764000000,234.739000000,amcl_pose_publish,1000000,1000297,297
238.559000000,237.545000000,amcl_pose_publish,1000000,1000265,265
240.365000000,239.345000000,amcl_pose_publish,1000000,1000198,198
242.757000000,241.745000000,amcl_pose_publish,1000000,1000059,59
243.766000000,242.345000000,amcl_pose_publish,1000000,1000368,368
244.752000000,242.545000000,amcl_pose_publish,1000000,1000472,472
245.751000000,242.945000000,amcl_pose_publish,1000000,1000335,335
248.344000000,247.345000000,amcl_pose_publish,1000000,1000117,117
250.156000000,249.145000000,amcl_pose_publish,1000000,1000172,172
251.153000000,249.545000000,amcl_pose_publish,1000000,1000095,95
252.137000000,249.945000000,amcl_pose_publish,1000000,1000273,273
254.759000000,253.745000000,amcl_pose_publish,1000000,1000273,273
256.757000000,255.745000000,amcl_pose_publish,1000000,1000226,226
257.750000000,256.545000000,amcl_pose_publish,1000000,1000275,275
258.738000000,256.945000000,amcl_pose_publish,1000000,1000178,178
260.546000000,259.545000000,amcl_pose_publish,1000000,1000306,306
261.541000000,259.945000000,amcl_pose_publish,1000000,1000347,347
262.525000000,260.145000000,amcl_pose_publish,1000000,1000415,415
264.952000000,263.946000000,amcl_pose_publish,1000000,1000427,427
265.949000000,264.346000000,amcl_pose_publish,1000000,1000262,262
266.930000000,264.546000000,amcl_pose_publish,1000000,1000365,365
268.955000000,267.946000000,amcl_pose_publish,1000000,1000500,500
270.950000000,269.947000000,amcl_pose_publish,1000000,1000173,173
273.958000000,272.948000000,amcl_pose_publish,1000000,1000227,227
274.951000000,273.148000000,amcl_pose_publish,1000000,1000253,253
275.947000000,273.348000000,amcl_pose_publish,1000000,1000413,413
277.361000000,276.348000000,amcl_pose_publish,1000000,1000384,384
278.347000000,276.548000000,amcl_pose_publish,1000000,1000038,38
279.334000000,276.748000000,amcl_pose_publish,1000000,1000205,205
