cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
21.400000000,21.447000000,21.474000000,21.475000000,inside_local_costmap_mutex,50000,50226,226,47.000000000,28294,74.000000000,75.000000000,1,0.127368420,0.000000655,0.205137879
21.499000000,21.547000000,21.580000000,21.580000000,inside_local_costmap_mutex,50000,50608,608,48.000000000,35184,81.000000000,81.000000000,1,0.127368420,0.000000208,0.205158368
21.600000000,21.647000000,21.672000000,21.672000000,inside_local_costmap_mutex,50000,50311,311,47.000000000,26490,72.000000000,72.000000000,1,0.123704568,0.000000000,0.205136225
21.699000000,21.750000000,21.798000000,21.798000000,inside_local_costmap_mutex,50000,50287,287,51.000000000,44024,99.000000000,99.000000000,1,0.128425762,0.000000000,0.524797678
21.799000000,21.845000000,21.871000000,21.871000000,inside_local_costmap_mutex,50000,51302,1302,46.000000000,23613,72.000000000,72.000000000,1,0.128426880,0.000000000,0.491504073
21.900000000,21.947000000,21.972000000,21.972000000,inside_local_costmap_mutex,50000,50146,146,47.000000000,24196,72.000000000,72.000000000,1,0.200887471,0.000000000,0.567094445
21.999000000,22.051000000,22.077000000,22.077000000,inside_local_costmap_mutex,50000,50108,108,52.000000000,26969,78.000000000,78.000000000,1,0.126932755,0.000000000,0.673680305
22.099000000,22.148000000,22.164000000,22.169000000,inside_local_costmap_mutex,50000,50207,207,49.000000000,22756,65.000000000,70.000000000,1,0.219999999,0.000000000,0.683447003
22.199000000,22.246000000,22.271000000,22.271000000,inside_local_costmap_mutex,50000,50118,118,47.000000000,24380,72.000000000,72.000000000,1,0.185204163,0.000000000,1.047588110
22.299000000,22.348000000,22.375000000,22.375000000,inside_local_costmap_mutex,50000,50136,136,49.000000000,30095,76.000000000,76.000000000,1,0.219999999,0.000000000,1.352231622
22.400000000,22.452000000,22.489000000,22.489000000,inside_local_costmap_mutex,50000,50191,191,52.000000000,35991,89.000000000,89.000000000,1,0.219999999,0.000000000,1.140324354
22.499000000,22.545000000,22.649000000,22.649000000,inside_local_costmap_mutex,50000,50298,298,46.000000000,104049,150.000000000,150.000000000,1,0.219999999,0.000000000,1.163066030
22.650000000,22.698000000,22.753000000,22.753000000,inside_local_costmap_mutex,50000,50380,380,48.000000000,62006,103.000000000,103.000000000,1,0.219999999,0.000000000,0.908758342
22.753000000,22.807000000,22.875000000,22.877000000,inside_local_costmap_mutex,50000,50455,455,54.000000000,68901,122.000000000,124.000000000,1,0.192585617,0.000000000,0.857577264
22.879000000,22.931000000,22.956000000,22.957000000,inside_local_costmap_mutex,50000,50234,234,52.000000000,32593,77.000000000,78.000000000,1,0.219999999,0.000000000,0.660774887
22.958000000,23.014000000,23.052000000,23.052000000,inside_local_costmap_mutex,50000,50403,403,56.000000000,37423,94.000000000,94.000000000,1,0.204992026,0.000000000,0.572410822
23.052000000,23.097000000,23.128000000,23.128000000,inside_local_costmap_mutex,50000,50241,241,45.000000000,30023,76.000000000,76.000000000,1,0.206470132,0.000000000,0.440692544
23.128000000,23.182000000,23.223000000,23.223000000,inside_local_costmap_mutex,50000,50427,427,54.000000000,40737,95.000000000,95.000000000,1,0.219999999,0.000000000,0.400118977
23.223000000,23.272000000,23.309000000,23.309000000,inside_local_costmap_mutex,50000,50136,136,49.000000000,41880,86.000000000,86.000000000,1,0.219999999,0.000000000,0.300346375
23.309000000,23.365000000,23.397000000,23.397000000,inside_local_costmap_mutex,50000,52248,2248,56.000000000,32868,88.000000000,88.000000000,1,0.219999999,0.000000000,0.357079744
23.400000000,23.451000000,23.487000000,23.487000000,inside_local_costmap_mutex,50000,50697,697,51.000000000,42162,87.000000000,87.000000000,1,0.219999999,0.000000000,0.276224464
23.499000000,23.545000000,23.586000000,23.586000000,inside_local_costmap_mutex,50000,50298,298,46.000000000,39612,87.000000000,87.000000000,1,0.219999999,0.000000000,0.180815488
23.601000000,23.655000000,23.690000000,23.690000000,inside_local_costmap_mutex,50000,50352,352,54.000000000,35389,89.000000000,89.000000000,1,0.219999999,0.000000000,0.106994219
23.699000000,23.746000000,23.784000000,23.784000000,inside_local_costmap_mutex,50000,50125,125,47.000000000,40368,85.000000000,85.000000000,1,0.219999999,0.000000000,0.123253003
23.804000000,23.851000000,23.878000000,23.881000000,inside_local_costmap_mutex,50000,50270,270,47.000000000,24871,74.000000000,77.000000000,1,0.219999999,0.000000000,0.016225845
23.899000000,23.945000000,23.972000000,23.972000000,inside_local_costmap_mutex,50000,50138,138,46.000000000,30547,73.000000000,73.000000000,1,0.219999999,0.000000000,0.036000453
