cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
19.193000000,19.241000000,19.285000000,19.285000000,inside_local_costmap_mutex,50000,50833,833,48.000000000,44286,92.000000000,92.000000000,1,0.127368420,0.000000654,0.303599417
19.293000000,19.340000000,19.378000000,19.378000000,inside_local_costmap_mutex,50000,50284,284,47.000000000,48904,85.000000000,85.000000000,1,0.127368420,0.000000654,0.303599417
19.398000000,19.448000000,19.468000000,19.468000000,inside_local_costmap_mutex,50000,51053,1053,50.000000000,25946,70.000000000,70.000000000,1,-0.146481097,0.000000000,-0.150979191
19.493000000,19.549000000,19.581000000,19.581000000,inside_local_costmap_mutex,50000,50133,133,56.000000000,46182,88.000000000,88.000000000,1,0.134144992,0.000000000,0.491462201
19.594000000,19.650000000,19.692000000,19.692000000,inside_local_costmap_mutex,50000,50512,512,56.000000000,55967,98.000000000,98.000000000,1,-0.127368420,0.000002498,-0.155947164
19.694000000,19.750000000,19.793000000,19.793000000,inside_local_costmap_mutex,50000,50238,238,56.000000000,45695,99.000000000,99.000000000,1,-0.124625802,0.000000000,-0.155990109
19.793000000,19.844000000,19.879000000,19.879000000,inside_local_costmap_mutex,50000,50366,366,51.000000000,35637,86.000000000,86.000000000,1,-0.127368420,0.000006112,-0.167236269
19.904000000,19.955000000,19.998000000,19.998000000,inside_local_costmap_mutex,50000,50196,196,51.000000000,43657,94.000000000,94.000000000,1,0.115216330,0.000007331,0.173230469
19.999000000,20.043000000,20.073000000,20.073000000,inside_local_costmap_mutex,50000,50238,238,44.000000000,33334,74.000000000,74.000000000,1,-0.111323647,0.000034308,-0.159038424
20.093000000,20.142000000,20.173000000,20.173000000,inside_local_costmap_mutex,50000,51249,1249,49.000000000,31999,80.000000000,80.000000000,1,0.121677212,0.000024720,0.193691477
20.195000000,20.245000000,20.282000000,20.282000000,inside_local_costmap_mutex,50000,50328,328,50.000000000,33305,87.000000000,87.000000000,1,0.127729118,0.000031869,0.216373265
20.293000000,20.343000000,20.387000000,20.387000000,inside_local_costmap_mutex,50000,50087,87,50.000000000,50307,94.000000000,94.000000000,1,0.127368420,0.000032863,0.202515796
20.393000000,20.444000000,20.476000000,20.476000000,inside_local_costmap_mutex,50000,50267,267,51.000000000,32357,83.000000000,83.000000000,1,0.112430155,0.000040081,0.218553588
20.494000000,20.544000000,20.562000000,20.562000000,inside_local_costmap_mutex,50000,50228,228,50.000000000,26412,68.000000000,68.000000000,1,0.117771082,0.000019986,0.223237842
20.594000000,20.640000000,20.668000000,20.668000000,inside_local_costmap_mutex,50000,50235,235,46.000000000,27555,74.000000000,74.000000000,1,0.145442128,0.000000000,0.510116696
20.694000000,20.750000000,20.777000000,20.777000000,inside_local_costmap_mutex,50000,50476,476,56.000000000,29970,83.000000000,83.000000000,1,0.219999999,0.000000000,0.689323723
20.793000000,20.841000000,20.862000000,20.862000000,inside_local_costmap_mutex,50000,50204,204,48.000000000,21182,69.000000000,69.000000000,1,0.219999999,0.000000000,0.599265814
20.894000000,20.944000000,20.969000000,20.969000000,inside_local_costmap_mutex,50000,50840,840,50.000000000,25031,75.000000000,75.000000000,1,0.135904238,0.000000000,0.375953913
20.998000000,21.048000000,21.071000000,21.071000000,inside_local_costmap_mutex,50000,50046,46,50.000000000,27710,73.000000000,73.000000000,1,0.219999999,0.000000000,0.622595906
21.096000000,21.148000000,21.179000000,21.179000000,inside_local_costmap_mutex,50000,50263,263,52.000000000,31349,83.000000000,83.000000000,1,0.204418719,0.000000000,0.738012373
21.196000000,21.244000000,21.289000000,21.289000000,inside_local_costmap_mutex,50000,50483,483,48.000000000,46699,93.000000000,93.000000000,1,0.219999999,0.000000000,0.818037450
21.293000000,21.342000000,21.371000000,21.371000000,inside_local_costmap_mutex,50000,50357,357,49.000000000,37623,78.000000000,78.000000000,1,0.219999999,0.000000000,1.041071177
21.393000000,21.447000000,21.475000000,21.475000000,inside_local_costmap_mutex,50000,51357,1357,54.000000000,31272,82.000000000,82.000000000,1,0.219999999,0.000000000,1.171777487
21.494000000,21.547000000,21.590000000,21.590000000,inside_local_costmap_mutex,50000,50143,143,53.000000000,47553,96.000000000,96.000000000,1,0.206294641,0.000000000,1.163318396
21.593000000,21.639000000,21.706000000,21.706000000,inside_local_costmap_mutex,50000,50266,266,46.000000000,67672,113.000000000,113.000000000,1,0.219999999,0.000000000,0.967944741
21.706000000,21.758000000,21.794000000,21.794000000,inside_local_costmap_mutex,50000,52967,2967,52.000000000,53357,88.000000000,88.000000000,1,0.219999999,0.000000000,0.981056750
21.796000000,21.852000000,21.914000000,21.914000000,inside_local_costmap_mutex,50000,50047,47,56.000000000,60867,118.000000000,118.000000000,1,0.219999999,0.000000000,0.760470033
21.914000000,21.968000000,22.015000000,22.015000000,inside_local_costmap_mutex,50000,50254,254,54.000000000,54983,101.000000000,101.000000000,1,0.219999999,0.000000000,0.678906798
22.016000000,22.067000000,22.110000000,22.110000000,inside_local_costmap_mutex,50000,50156,156,51.000000000,43117,94.000000000,94.000000000,1,0.219999999,0.000000000,0.504859328
22.110000000,22.157000000,22.205000000,22.205000000,inside_local_costmap_mutex,50000,50424,424,47.000000000,46728,95.000000000,95.000000000,1,0.219999999,0.000000000,0.587211728
22.205000000,22.259000000,22.294000000,22.294000000,inside_local_costmap_mutex,50000,50573,573,54.000000000,38531,89.000000000,89.000000000,1,0.206571087,0.000000000,0.545320630
22.297000000,22.340000000,22.391000000,22.394000000,inside_local_costmap_mutex,50000,50205,205,43.000000000,45109,94.000000000,97.000000000,1,0.219999999,0.000000000,0.399426430
22.395000000,22.442000000,22.465000000,22.467000000,inside_local_costmap_mutex,50000,50046,46,47.000000000,29231,70.000000000,72.000000000,1,0.219999999,0.000000000,0.277217746
22.493000000,22.540000000,22.575000000,22.576000000,inside_local_costmap_mutex,50000,50122,122,47.000000000,37050,82.000000000,83.000000000,1,0.206702724,0.000000000,0.301610023
22.593000000,22.644000000,22.676000000,22.684000000,inside_local_costmap_mutex,50000,50266,266,51.000000000,35004,83.000000000,91.000000000,1,0.219999999,0.000000000,0.198403001
22.694000000,22.746000000,22.774000000,22.776000000,inside_local_costmap_mutex,50000,50186,186,52.000000000,29673,80.000000000,82.000000000,1,0.206758067,0.000000000,0.173421279
22.794000000,22.842000000,22.869000000,22.869000000,inside_local_costmap_mutex,50000,50302,302,48.000000000,31723,75.000000000,75.000000000,1,0.219999999,0.000000000,0.055181045
22.893000000,22.945000000,22.974000000,22.974000000,inside_local_costmap_mutex,50000,50197,197,52.000000000,29222,81.000000000,81.000000000,1,0.219999999,0.000000000,-0.002477598
22.994000000,23.047000000,23.093000000,23.093000000,inside_local_costmap_mutex,50000,50192,192,53.000000000,44765,99.000000000,99.000000000,1,0.206838354,0.000000000,-0.010217337
23.093000000,23.139000000,23.172000000,23.172000000,inside_local_costmap_mutex,50000,50326,326,46.000000000,33577,79.000000000,79.000000000,1,0.219999999,0.000000000,-0.043334603
23.194000000,23.247000000,23.275000000,23.275000000,inside_local_costmap_mutex,50000,50416,416,53.000000000,26498,81.000000000,81.000000000,1,0.219999999,0.000000000,-0.112114966
23.294000000,23.337000000,23.368000000,23.370000000,inside_local_costmap_mutex,50000,50495,495,43.000000000,30574,74.000000000,76.000000000,1,0.206899524,0.000052516,-0.121855944
23.394000000,23.444000000,23.472000000,23.472000000,inside_local_costmap_mutex,50000,50707,707,50.000000000,30848,78.000000000,78.000000000,1,0.219999999,0.000051589,-0.095954947
23.494000000,23.545000000,23.575000000,23.575000000,inside_local_costmap_mutex,50000,50123,123,51.000000000,33502,81.000000000,81.000000000,1,0.206063733,0.000000000,-0.119991533
23.593000000,23.641000000,23.676000000,23.676000000,inside_local_costmap_mutex,50000,50446,446,48.000000000,34477,83.000000000,83.000000000,1,0.219999999,0.000000000,-0.228152618
23.693000000,23.740000000,23.772000000,23.774000000,inside_local_costmap_mutex,50000,50429,429,47.000000000,32915,79.000000000,81.000000000,1,0.219999999,0.000083762,-0.203446329
23.797000000,23.852000000,23.890000000,23.890000000,inside_local_costmap_mutex,50000,50226,226,55.000000000,38694,93.000000000,93.000000000,1,0.219999999,0.000062999,-0.267689288
23.893000000,23.945000000,23.974000000,23.974000000,inside_local_costmap_mutex,50000,50472,472,52.000000000,32820,81.000000000,81.000000000,1,0.206969559,0.000096571,-0.293720514
23.996000000,24.048000000,24.075000000,24.075000000,inside_local_costmap_mutex,50000,51828,1828,52.000000000,30389,79.000000000,79.000000000,1,0.219999999,0.000103987,-0.285206527
24.093000000,24.141000000,24.182000000,24.182000000,inside_local_costmap_mutex,50000,50240,240,48.000000000,38456,89.000000000,89.000000000,1,0.205620825,0.000000000,-0.217486322
24.195000000,24.246000000,24.269000000,24.269000000,inside_local_costmap_mutex,50000,51060,1060,51.000000000,28722,74.000000000,74.000000000,1,0.206196189,0.000076560,-0.258942246
24.294000000,24.345000000,24.370000000,24.371000000,inside_local_costmap_mutex,50000,50257,257,51.000000000,26968,76.000000000,77.000000000,1,0.219999999,0.000091631,-0.218106717
24.394000000,24.444000000,24.485000000,24.488000000,inside_local_costmap_mutex,50000,50185,185,50.000000000,38329,91.000000000,94.000000000,1,0.219999999,0.000214454,-0.328740537
24.493000000,24.539000000,24.576000000,24.576000000,inside_local_costmap_mutex,50000,50522,522,46.000000000,38193,83.000000000,83.000000000,1,0.219999999,0.000079918,-0.357990205
24.593000000,24.645000000,24.664000000,24.665000000,inside_local_costmap_mutex,50000,50240,240,52.000000000,25149,71.000000000,72.000000000,1,0.219999999,0.000131697,-0.218992114
24.693000000,24.744000000,24.777000000,24.777000000,inside_local_costmap_mutex,50000,50092,92,51.000000000,32784,84.000000000,84.000000000,1,0.219999999,0.000022424,-0.293109238
24.793000000,24.836000000,24.866000000,24.869000000,inside_local_costmap_mutex,50000,50488,488,43.000000000,27997,73.000000000,76.000000000,1,0.219999999,0.000064457,-0.363980502
24.893000000,24.946000000,24.972000000,24.974000000,inside_local_costmap_mutex,50000,50432,432,53.000000000,29911,79.000000000,81.000000000,1,0.219999999,0.000160345,-0.429569334
24.993000000,25.039000000,25.075000000,25.078000000,inside_local_costmap_mutex,50000,50272,272,46.000000000,36361,82.000000000,85.000000000,1,0.219999999,0.000158709,-0.241263568
25.093000000,25.145000000,25.166000000,25.167000000,inside_local_costmap_mutex,50000,50275,275,52.000000000,28233,73.000000000,74.000000000,1,0.219999999,0.000007531,-0.339682668
25.194000000,25.245000000,25.278000000,25.280000000,inside_local_costmap_mutex,50000,50245,245,51.000000000,32798,84.000000000,86.000000000,1,0.219999999,0.000132996,-0.413894147
25.293000000,25.344000000,25.377000000,25.377000000,inside_local_costmap_mutex,50000,50184,184,51.000000000,36694,84.000000000,84.000000000,1,0.219999999,0.000114398,-0.427575946
25.393000000,25.444000000,25.478000000,25.481000000,inside_local_costmap_mutex,50000,50075,75,51.000000000,30022,85.000000000,88.000000000,1,0.219999999,0.000169403,-0.421993315
25.494000000,25.541000000,25.572000000,25.572000000,inside_local_costmap_mutex,50000,50203,203,47.000000000,32310,78.000000000,78.000000000,1,0.219999999,0.000156471,-0.241192579
25.597000000,25.647000000,25.668000000,25.669000000,inside_local_costmap_mutex,50000,51544,1544,50.000000000,25870,71.000000000,72.000000000,1,0.219999999,0.000070718,-0.302514225
25.695000000,25.746000000,25.771000000,25.774000000,inside_local_costmap_mutex,50000,50689,689,51.000000000,24721,76.000000000,79.000000000,1,0.206952736,0.000126246,-0.287580580
25.793000000,25.842000000,25.862000000,25.862000000,inside_local_costmap_mutex,50000,50308,308,49.000000000,21669,69.000000000,69.000000000,1,0.206038743,0.000059691,-0.301162004
25.893000000,25.948000000,25.978000000,25.978000000,inside_local_costmap_mutex,50000,50230,230,55.000000000,27649,85.000000000,85.000000000,1,0.206252083,0.000112784,-0.309786975
25.994000000,26.044000000,26.072000000,26.072000000,inside_local_costmap_mutex,50000,50153,153,50.000000000,28603,78.000000000,78.000000000,1,0.219999999,0.000131520,-0.172598779
26.093000000,26.142000000,26.173000000,26.173000000,inside_local_costmap_mutex,50000,50281,281,49.000000000,32596,80.000000000,80.000000000,1,0.219999999,0.000116191,-0.301325738
26.195000000,26.245000000,26.270000000,26.270000000,inside_local_costmap_mutex,50000,50184,184,50.000000000,29672,75.000000000,75.000000000,1,0.219999999,0.000111284,-0.251524866
26.294000000,26.345000000,26.381000000,26.383000000,inside_local_costmap_mutex,50000,52367,2367,51.000000000,38357,87.000000000,89.000000000,1,0.219999999,0.000091175,-0.275824159
26.393000000,26.443000000,26.470000000,26.470000000,inside_local_costmap_mutex,50000,50767,767,50.000000000,34258,77.000000000,77.000000000,1,0.219999999,0.000092169,-0.292608976
26.493000000,26.545000000,26.584000000,26.584000000,inside_local_costmap_mutex,50000,51669,1669,52.000000000,38601,91.000000000,91.000000000,1,0.206917629,0.000140953,-0.280547112
26.594000000,26.644000000,26.678000000,26.678000000,inside_local_costmap_mutex,50000,50259,259,50.000000000,36939,84.000000000,84.000000000,1,0.219999999,0.000102801,-0.203545183
26.693000000,26.747000000,26.767000000,26.767000000,inside_local_costmap_mutex,50000,50194,194,54.000000000,29874,74.000000000,74.000000000,1,0.206936866,0.000074190,-0.178953186
26.794000000,26.845000000,26.872000000,26.874000000,inside_local_costmap_mutex,50000,50505,505,51.000000000,28182,78.000000000,80.000000000,1,0.219999999,0.000097250,-0.175787538
26.893000000,26.945000000,26.972000000,26.973000000,inside_local_costmap_mutex,50000,50308,308,52.000000000,26474,79.000000000,80.000000000,1,0.219999999,0.000058961,-0.166917711
