event_index,costmap_name,ros_before_sleep_sec,ros_update_start_sec,ros_update_complete_sec,ros_elapsed_during_sleep_ms,nominal_update_period_ms,previous_update_age_before_refresh_ms,update_duration_ms,update_completion_interval_ms,update_temporal_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
43,local_costmap,23.239000000,23.737000000,23.747000000,498.000000000,100.000000000,500.274006000,11.913812000,512.187818000,412.187818000,500000,500061,61
44,local_costmap,23.747000000,24.245000000,24.247000000,498.000000000,100.000000000,500.230765000,1.948738000,502.179503000,402.179503000,500000,500063,63
45,local_costmap,24.248000000,24.744000000,24.747000000,496.000000000,100.000000000,501.597852000,2.455966000,504.053818000,404.053818000,500000,500076,76
46,local_costmap,24.747000000,25.251000000,25.254000000,504.000000000,100.000000000,501.022736000,2.343401000,503.366137000,403.366137000,500000,500698,698
47,local_costmap,25.255000000,25.752000000,25.752000000,497.000000000,100.000000000,500.841795000,1.990533000,502.832328000,402.832328000,500000,500057,57
48,local_costmap,25.753000000,26.251000000,26.255000000,498.000000000,100.000000000,500.550927000,2.053349000,502.604276000,402.604276000,500000,500057,57
49,local_costmap,26.256000000,26.758000000,26.758000000,502.000000000,100.000000000,501.376840000,2.107816000,503.484656000,403.484656000,500000,500638,638
50,local_costmap,26.759000000,27.250000000,27.252000000,491.000000000,100.000000000,500.613594000,2.191479000,502.805073000,402.805073000,500000,500061,61
51,local_costmap,27.253000000,27.750000000,27.750000000,497.000000000,100.000000000,500.500376000,1.930027000,502.430403000,402.430403000,500000,500062,62
52,local_costmap,27.753000000,28.238000000,28.255000000,485.000000000,100.000000000,500.736699000,14.471198000,515.207897000,415.207897000,500000,500058,58
53,local_costmap,28.256000000,28.767000000,28.773000000,511.000000000,100.000000000,503.440271000,5.665930000,509.106201000,409.106201000,500000,500063,63
54,local_costmap,28.773000000,29.263000000,29.263000000,490.000000000,100.000000000,500.406255000,2.393770000,502.800025000,402.800025000,500000,500063,63
55,local_costmap,29.263000000,29.769000000,29.769000000,506.000000000,100.000000000,500.437659000,2.080941000,502.518600000,402.518600000,500000,500062,62
56,local_costmap,29.769000000,30.267000000,30.268000000,498.000000000,100.000000000,500.302902000,2.253816000,502.556718000,402.556718000,500000,500062,62
57,local_costmap,30.269000000,30.759000000,30.776000000,490.000000000,100.000000000,500.722591000,18.052174000,518.774765000,418.774765000,500000,500145,145
58,local_costmap,30.777000000,31.275000000,31.275000000,498.000000000,100.000000000,500.797845000,1.948959000,502.746804000,402.746804000,500000,500058,58
59,local_costmap,31.276000000,31.766000000,31.773000000,490.000000000,100.000000000,500.632834000,2.570044000,503.202878000,403.202878000,500000,500061,61
60,local_costmap,31.773000000,32.267000000,32.270000000,494.000000000,100.000000000,500.486819000,2.306299000,502.793118000,402.793118000,500000,500057,57
61,local_costmap,32.270000000,32.763000000,32.763000000,493.000000000,100.000000000,500.471550000,2.117581000,502.589131000,402.589131000,500000,500064,64
62,local_costmap,32.763000000,33.251000000,33.251000000,488.000000000,100.000000000,500.702945000,1.804811000,502.507756000,402.507756000,500000,500217,217
63,local_costmap,33.251000000,33.754000000,33.755000000,503.000000000,100.000000000,504.504673000,3.371223000,507.875896000,407.875896000,500000,503964,3964
64,local_costmap,33.758000000,34.257000000,34.261000000,499.000000000,100.000000000,501.928167000,3.321573000,505.249740000,405.249740000,500000,500148,148
65,local_costmap,34.261000000,34.757000000,34.757000000,496.000000000,100.000000000,500.291156000,1.850565000,502.141721000,402.141721000,500000,500057,57
66,local_costmap,34.760000000,35.250000000,35.250000000,490.000000000,100.000000000,500.566076000,1.872391000,502.438467000,402.438467000,500000,500061,61
67,local_costmap,35.251000000,35.747000000,35.747000000,496.000000000,100.000000000,500.570107000,1.746005000,502.316112000,402.316112000,500000,500063,63
68,local_costmap,35.749000000,36.239000000,36.241000000,490.000000000,100.000000000,500.472025000,1.892831000,502.364856000,402.364856000,500000,500060,60
69,local_costmap,36.242000000,36.738000000,36.742000000,496.000000000,100.000000000,500.365190000,4.435547000,504.800737000,404.800737000,500000,500057,57
70,local_costmap,36.743000000,37.249000000,37.249000000,506.000000000,100.000000000,500.859120000,1.937634000,502.796754000,402.796754000,500000,500059,59
71,local_costmap,37.249000000,37.749000000,37.752000000,500.000000000,100.000000000,502.369585000,2.646264000,505.015849000,405.015849000,500000,500070,70
72,local_costmap,37.752000000,38.248000000,38.248000000,496.000000000,100.000000000,500.367554000,1.969290000,502.336844000,402.336844000,500000,500138,138
73,local_costmap,38.248000000,38.740000000,38.740000000,492.000000000,100.000000000,500.254211000,1.911814000,502.166025000,402.166025000,500000,500059,59
74,local_costmap,38.740000000,39.227000000,39.229000000,487.000000000,100.000000000,500.228444000,4.023573000,504.252017000,404.252017000,500000,500058,58
75,local_costmap,39.232000000,39.723000000,39.728000000,491.000000000,100.000000000,501.677234000,7.122351000,508.799585000,408.799585000,500000,500093,93
76,local_costmap,39.728000000,40.210000000,40.212000000,482.000000000,100.000000000,500.260728000,1.706563000,501.967291000,401.967291000,500000,500058,58
77,local_costmap,40.212000000,40.714000000,40.714000000,502.000000000,100.000000000,500.224366000,1.722900000,501.947266000,401.947266000,500000,500058,58
78,local_costmap,40.714000000,41.216000000,41.216000000,502.000000000,100.000000000,500.252170000,1.978830000,502.231000000,402.231000000,500000,500060,60
79,local_costmap,41.218000000,41.710000000,41.710000000,492.000000000,100.000000000,500.501442000,1.743604000,502.245046000,402.245046000,500000,500059,59
80,local_costmap,41.710000000,42.203000000,42.203000000,493.000000000,100.000000000,500.248517000,1.645655000,501.894172000,401.894172000,500000,500057,57
81,local_costmap,42.203000000,42.706000000,42.708000000,503.000000000,100.000000000,500.231364000,1.948689000,502.180053000,402.180053000,500000,500058,58
82,local_costmap,42.708000000,43.211000000,43.213000000,503.000000000,100.000000000,500.240025000,1.848302000,502.088327000,402.088327000,500000,500060,60
83,local_costmap,43.213000000,43.708000000,43.710000000,495.000000000,100.000000000,500.245417000,1.698987000,501.944404000,401.944404000,500000,500060,60
84,local_costmap,43.710000000,44.200000000,44.202000000,490.000000000,100.000000000,500.239627000,2.100980000,502.340607000,402.340607000,500000,500063,63
85,local_costmap,44.202000000,44.704000000,44.704000000,502.000000000,100.000000000,500.244891000,2.012384000,502.257275000,402.257275000,500000,500059,59
86,local_costmap,44.704000000,45.198000000,45.198000000,494.000000000,100.000000000,500.251869000,1.701178000,501.953047000,401.953047000,500000,500062,62
87,local_costmap,45.198000000,45.697000000,45.697000000,499.000000000,100.000000000,500.423631000,2.236753000,502.660384000,402.660384000,500000,500228,228
88,local_costmap,45.698000000,46.189000000,46.192000000,491.000000000,100.000000000,500.707135000,1.996695000,502.703830000,402.703830000,500000,500061,61
89,local_costmap,46.192000000,46.698000000,46.698000000,506.000000000,100.000000000,500.250038000,1.807945000,502.057983000,402.057983000,500000,500057,57
90,local_costmap,46.698000000,47.193000000,47.193000000,495.000000000,100.000000000,500.270044000,2.109276000,502.379320000,402.379320000,500000,500079,79
91,local_costmap,47.194000000,47.692000000,47.693000000,498.000000000,100.000000000,501.552549000,1.893480000,503.446029000,403.446029000,500000,500241,241
92,local_costmap,47.694000000,48.167000000,48.167000000,473.000000000,100.000000000,500.243277000,1.856893000,502.100170000,402.100170000,500000,500058,58
93,local_costmap,48.167000000,48.676000000,48.676000000,509.000000000,100.000000000,500.333898000,1.973817000,502.307715000,402.307715000,500000,500059,59
94,local_costmap,48.676000000,49.174000000,49.180000000,498.000000000,100.000000000,502.901154000,1.878501000,504.779655000,404.779655000,500000,502678,2678
95,local_costmap,49.181000000,49.680000000,49.683000000,499.000000000,100.000000000,501.344122000,1.861607000,503.205729000,403.205729000,500000,500339,339
96,local_costmap,49.683000000,50.183000000,50.185000000,500.000000000,100.000000000,500.248939000,1.695061000,501.944000000,401.944000000,500000,500058,58
97,local_costmap,50.185000000,50.689000000,50.691000000,504.000000000,100.000000000,500.229414000,2.080970000,502.310384000,402.310384000,500000,500061,61
98,local_costmap,50.691000000,51.099000000,51.099000000,408.000000000,100.000000000,500.336104000,1.745915000,502.082019000,402.082019000,500000,500060,60
99,local_costmap,51.099000000,51.099000000,51.099000000,0.000000000,100.000000000,501.082810000,1.685120000,502.767930000,402.767930000,500000,500062,62
