cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
54.431000000,54.626000000,54.656000000,54.656000000,inside_local_costmap_mutex,200000,200107,107,195.000000000,32910,225.000000000,225.000000000,1,-0.127368420,0.000000666,-0.123067059
54.656000000,54.859000000,54.884000000,54.884000000,inside_local_costmap_mutex,200000,200445,445,203.000000000,25938,228.000000000,228.000000000,1,0.123666838,0.000024499,-0.081846319
54.884000000,55.079000000,55.110000000,55.110000000,inside_local_costmap_mutex,200000,200321,321,195.000000000,32694,226.000000000,226.000000000,1,0.119549878,0.000050574,-0.075731143
55.110000000,55.318000000,55.342000000,55.342000000,inside_local_costmap_mutex,200000,200153,153,208.000000000,24721,232.000000000,232.000000000,1,0.127956688,0.000024778,-0.067751259
55.342000000,55.527000000,55.545000000,55.545000000,inside_local_costmap_mutex,200000,200514,514,185.000000000,19566,203.000000000,203.000000000,1,0.112227991,0.000019773,-0.060191039
55.545000000,55.744000000,55.772000000,55.772000000,inside_local_costmap_mutex,200000,200576,576,199.000000000,27828,227.000000000,227.000000000,1,0.125918701,0.000010452,-0.031633623
55.773000000,55.975000000,55.996000000,55.996000000,inside_local_costmap_mutex,200000,200157,157,202.000000000,23915,223.000000000,223.000000000,1,0.111200884,0.000011688,0.181452841
55.996000000,56.192000000,56.210000000,56.210000000,inside_local_costmap_mutex,200000,200136,136,196.000000000,19479,214.000000000,214.000000000,1,0.125152886,0.000000000,0.468259573
56.210000000,56.413000000,56.437000000,56.437000000,inside_local_costmap_mutex,200000,200298,298,203.000000000,25390,227.000000000,227.000000000,1,0.164911225,0.000000000,0.788044333
56.437000000,56.630000000,56.657000000,56.657000000,inside_local_costmap_mutex,200000,200350,350,193.000000000,27660,220.000000000,220.000000000,1,0.149007291,0.000000000,0.754414558
56.657000000,56.861000000,56.878000000,56.878000000,inside_local_costmap_mutex,200000,200465,465,204.000000000,21642,221.000000000,221.000000000,1,0.219999999,0.000000000,1.026697874
56.879000000,57.078000000,57.112000000,57.112000000,inside_local_costmap_mutex,200000,200234,234,199.000000000,31531,233.000000000,233.000000000,1,0.219999999,0.000000000,0.798233926
