cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
31.754000000,31.955000000,31.980000000,31.980000000,inside_local_costmap_mutex,200000,200293,293,201.000000000,27123,226.000000000,226.000000000,1,0.127368420,0.000000658,0.303599477
31.980000000,32.181000000,32.226000000,32.226000000,inside_local_costmap_mutex,200000,200655,655,201.000000000,40787,246.000000000,246.000000000,1,-0.115619779,0.000000000,-0.143067852
32.226000000,32.424000000,32.461000000,32.461000000,inside_local_costmap_mutex,200000,200638,638,198.000000000,41161,235.000000000,235.000000000,1,0.219999999,0.000000000,0.630326629
32.462000000,32.656000000,32.689000000,32.689000000,inside_local_costmap_mutex,200000,200036,36,194.000000000,34573,227.000000000,227.000000000,1,0.130924612,0.000000000,0.311764240
32.689000000,32.883000000,32.902000000,32.902000000,inside_local_costmap_mutex,200000,200207,207,194.000000000,19651,213.000000000,213.000000000,1,0.219999999,0.000000000,0.577304602
32.902000000,33.103000000,33.137000000,33.138000000,inside_local_costmap_mutex,200000,200115,115,201.000000000,35043,235.000000000,236.000000000,1,0.219999999,0.000000000,0.986370087
33.138000000,33.333000000,33.372000000,33.372000000,inside_local_costmap_mutex,200000,200374,374,195.000000000,36373,234.000000000,234.000000000,1,0.219999999,0.000000000,1.189196229
33.373000000,33.567000000,33.625000000,33.625000000,inside_local_costmap_mutex,200000,200285,285,194.000000000,61613,252.000000000,252.000000000,1,0.206291467,0.000000000,0.902028918
33.625000000,33.835000000,33.867000000,33.867000000,inside_local_costmap_mutex,200000,201824,1824,210.000000000,36474,242.000000000,242.000000000,1,0.205688253,0.000000000,0.616260469
33.867000000,34.065000000,34.091000000,34.091000000,inside_local_costmap_mutex,200000,200957,957,198.000000000,30563,224.000000000,224.000000000,1,0.219999999,0.000000000,0.376180887
34.091000000,34.289000000,34.311000000,34.311000000,inside_local_costmap_mutex,200000,201432,1432,198.000000000,23267,220.000000000,220.000000000,1,0.219999999,0.000000000,0.252767950
34.311000000,34.511000000,34.531000000,34.531000000,inside_local_costmap_mutex,200000,200330,330,200.000000000,23308,220.000000000,220.000000000,1,0.219999999,0.000000000,0.129826292
34.531000000,34.731000000,34.765000000,34.765000000,inside_local_costmap_mutex,200000,200261,261,200.000000000,34677,234.000000000,234.000000000,1,0.219999999,0.000000000,-0.043011200
34.765000000,34.962000000,34.989000000,34.989000000,inside_local_costmap_mutex,200000,200289,289,197.000000000,31600,224.000000000,224.000000000,1,0.219999999,0.000009869,-0.149853691
34.989000000,35.186000000,35.217000000,35.217000000,inside_local_costmap_mutex,200000,200206,206,197.000000000,40049,228.000000000,228.000000000,1,0.219999999,0.000053302,-0.191489398
35.217000000,35.429000000,35.467000000,35.470000000,inside_local_costmap_mutex,200000,200482,482,212.000000000,40326,250.000000000,253.000000000,1,0.219999999,0.000065961,-0.139556319
35.473000000,35.675000000,35.711000000,35.715000000,inside_local_costmap_mutex,200000,200247,247,202.000000000,34182,238.000000000,242.000000000,1,0.219999999,0.000049021,-0.345532387
35.717000000,35.911000000,35.935000000,35.937000000,inside_local_costmap_mutex,200000,200233,233,194.000000000,26183,218.000000000,220.000000000,1,0.206895247,0.000151151,-0.332273096
35.937000000,36.141000000,36.177000000,36.177000000,inside_local_costmap_mutex,200000,200356,356,204.000000000,33441,240.000000000,240.000000000,1,0.219999999,0.000118370,-0.325137943
36.177000000,36.376000000,36.407000000,36.407000000,inside_local_costmap_mutex,200000,200107,107,199.000000000,34029,230.000000000,230.000000000,1,0.206994414,0.000125836,-0.431037277
36.407000000,36.610000000,36.637000000,36.637000000,inside_local_costmap_mutex,200000,200409,409,203.000000000,26948,230.000000000,230.000000000,1,0.219999999,0.000156048,-0.358109385
36.637000000,36.831000000,36.854000000,36.854000000,inside_local_costmap_mutex,200000,200202,202,194.000000000,24530,217.000000000,217.000000000,1,0.219999999,0.000129763,-0.349370033
36.854000000,37.054000000,37.080000000,37.080000000,inside_local_costmap_mutex,200000,200222,222,200.000000000,25996,226.000000000,226.000000000,1,0.219999999,0.000132845,-0.300925255
37.081000000,37.282000000,37.308000000,37.308000000,inside_local_costmap_mutex,200000,200191,191,201.000000000,25306,227.000000000,227.000000000,1,0.219999999,0.000110454,-0.325700372
37.308000000,37.503000000,37.528000000,37.528000000,inside_local_costmap_mutex,200000,200166,166,195.000000000,27934,220.000000000,220.000000000,1,0.219999999,0.000147753,-0.320467412
37.528000000,37.731000000,37.751000000,37.751000000,inside_local_costmap_mutex,200000,200483,483,203.000000000,21228,223.000000000,223.000000000,1,0.219999999,0.000117456,-0.247261167
37.751000000,37.945000000,37.971000000,37.971000000,inside_local_costmap_mutex,200000,200231,231,194.000000000,24270,220.000000000,220.000000000,1,0.219999999,0.000084309,-0.273013204
37.971000000,38.171000000,38.192000000,38.192000000,inside_local_costmap_mutex,200000,200130,130,200.000000000,27303,221.000000000,221.000000000,1,0.219999999,0.000102434,-0.183762088
38.193000000,38.402000000,38.431000000,38.431000000,inside_local_costmap_mutex,200000,200375,375,209.000000000,30828,238.000000000,238.000000000,1,0.219999999,0.000060352,-0.125528157
38.431000000,38.631000000,38.650000000,38.650000000,inside_local_costmap_mutex,200000,200171,171,200.000000000,23681,219.000000000,219.000000000,1,0.219999999,0.000047177,-0.085509315
38.651000000,38.853000000,38.880000000,38.880000000,inside_local_costmap_mutex,200000,200731,731,202.000000000,29006,229.000000000,229.000000000,1,0.219999999,0.000027490,-0.092394002
38.881000000,39.081000000,39.106000000,39.109000000,inside_local_costmap_mutex,200000,200117,117,200.000000000,24072,225.000000000,228.000000000,1,0.219999999,0.000036182,-0.100126356
39.110000000,39.306000000,39.329000000,39.329000000,inside_local_costmap_mutex,200000,200278,278,196.000000000,24467,219.000000000,219.000000000,1,0.219999999,0.000033416,-0.108639903
39.329000000,39.530000000,39.563000000,39.563000000,inside_local_costmap_mutex,200000,200278,278,201.000000000,34122,234.000000000,234.000000000,1,0.206890717,0.000064087,-0.102555551
39.566000000,39.763000000,39.794000000,39.794000000,inside_local_costmap_mutex,200000,200603,603,197.000000000,28817,228.000000000,228.000000000,1,0.206201345,0.000033571,-0.029184133
39.794000000,39.997000000,40.031000000,40.031000000,inside_local_costmap_mutex,200000,200213,213,203.000000000,32742,237.000000000,237.000000000,1,0.219999999,0.000009383,-0.283508241
40.031000000,40.225000000,40.252000000,40.252000000,inside_local_costmap_mutex,200000,200309,309,194.000000000,25611,221.000000000,221.000000000,1,0.219999999,0.000099249,-0.259144396
40.253000000,40.442000000,40.467000000,40.467000000,inside_local_costmap_mutex,200000,200198,198,189.000000000,24204,214.000000000,214.000000000,1,0.219999999,0.000094993,-0.217981011
40.467000000,40.659000000,40.685000000,40.685000000,inside_local_costmap_mutex,200000,200206,206,192.000000000,24881,218.000000000,218.000000000,1,0.219999999,0.000077760,-0.176536053
40.685000000,40.885000000,40.909000000,40.909000000,inside_local_costmap_mutex,200000,200519,519,200.000000000,24396,224.000000000,224.000000000,1,0.219999999,0.000063987,-0.135785148
40.909000000,41.110000000,41.139000000,41.139000000,inside_local_costmap_mutex,200000,200598,598,201.000000000,31290,230.000000000,230.000000000,1,0.219999999,0.000056361,-0.125988945
41.140000000,41.339000000,41.360000000,41.360000000,inside_local_costmap_mutex,200000,200300,300,199.000000000,20670,220.000000000,220.000000000,1,0.219999999,0.000046551,-0.085391477
41.362000000,41.555000000,41.591000000,41.591000000,inside_local_costmap_mutex,200000,200385,385,193.000000000,36030,229.000000000,229.000000000,1,0.219999999,0.000051928,-0.078406304
41.591000000,41.789000000,41.814000000,41.814000000,inside_local_costmap_mutex,200000,200216,216,198.000000000,29869,223.000000000,223.000000000,1,0.219999999,0.000029148,-0.054388747
41.814000000,42.020000000,42.055000000,42.055000000,inside_local_costmap_mutex,200000,200143,143,206.000000000,33284,241.000000000,241.000000000,1,0.219999999,0.000018288,-0.029628254
42.055000000,42.252000000,42.275000000,42.275000000,inside_local_costmap_mutex,200000,200136,136,197.000000000,24016,220.000000000,220.000000000,1,0.219999999,0.000009590,-0.022216709
42.275000000,42.473000000,42.498000000,42.498000000,inside_local_costmap_mutex,200000,200130,130,198.000000000,24277,223.000000000,223.000000000,1,0.219999999,0.000006802,0.053484999
42.499000000,42.702000000,42.732000000,42.735000000,inside_local_costmap_mutex,200000,200309,309,203.000000000,30637,233.000000000,236.000000000,1,0.219999999,0.000000000,0.143084466
42.735000000,42.933000000,42.964000000,42.964000000,inside_local_costmap_mutex,200000,200435,435,198.000000000,30631,229.000000000,229.000000000,1,0.219999999,0.000000000,0.105940744
42.964000000,43.162000000,43.198000000,43.198000000,inside_local_costmap_mutex,200000,200474,474,198.000000000,36072,234.000000000,234.000000000,1,0.206791565,0.000000000,0.097368248
43.199000000,43.395000000,43.425000000,43.425000000,inside_local_costmap_mutex,200000,200515,515,196.000000000,29652,226.000000000,226.000000000,1,0.206093147,0.000000000,0.141445413
43.426000000,43.623000000,43.645000000,43.645000000,inside_local_costmap_mutex,200000,200318,318,197.000000000,26122,219.000000000,219.000000000,1,0.219999999,0.000000000,0.264598876
43.645000000,43.841000000,43.873000000,43.873000000,inside_local_costmap_mutex,200000,200115,115,196.000000000,33347,228.000000000,228.000000000,1,0.219999999,0.000000000,0.305357784
43.874000000,44.074000000,44.100000000,44.100000000,inside_local_costmap_mutex,200000,200337,337,200.000000000,27189,226.000000000,226.000000000,1,0.219999999,0.000000000,0.232253477
44.100000000,44.300000000,44.329000000,44.329000000,inside_local_costmap_mutex,200000,200184,184,200.000000000,29293,229.000000000,229.000000000,1,0.219999999,0.000000000,0.158234119
44.329000000,44.523000000,44.559000000,44.559000000,inside_local_costmap_mutex,200000,200074,74,194.000000000,35901,230.000000000,230.000000000,1,0.219999999,0.000000000,0.462547928
44.559000000,44.760000000,44.791000000,44.791000000,inside_local_costmap_mutex,200000,200265,265,201.000000000,33744,232.000000000,232.000000000,1,0.219999999,0.000000000,0.470083296
44.791000000,44.977000000,45.006000000,45.011000000,inside_local_costmap_mutex,200000,200170,170,186.000000000,31815,215.000000000,220.000000000,1,0.219999999,0.000000000,0.346343309
45.012000000,45.215000000,45.245000000,45.245000000,inside_local_costmap_mutex,200000,200180,180,203.000000000,33658,233.000000000,233.000000000,1,0.219999999,0.000000000,0.403294444
45.245000000,45.446000000,45.470000000,45.470000000,inside_local_costmap_mutex,200000,200319,319,201.000000000,26860,225.000000000,225.000000000,1,0.219999999,0.000000000,0.263035446
