cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
18.890000000,19.086000000,19.121000000,19.122000000,inside_local_costmap_mutex,200000,200379,379,196.000000000,34343,231.000000000,232.000000000,1,0.127368420,0.000000654,0.303599417
19.122000000,19.319000000,19.340000000,19.340000000,inside_local_costmap_mutex,200000,200503,503,197.000000000,23608,218.000000000,218.000000000,1,-0.115969509,0.000000000,0.475329101
19.340000000,19.544000000,19.563000000,19.563000000,inside_local_costmap_mutex,200000,200604,604,204.000000000,25182,223.000000000,223.000000000,1,0.219999999,0.000000000,0.646222055
19.563000000,19.761000000,19.793000000,19.793000000,inside_local_costmap_mutex,200000,200342,342,198.000000000,37643,230.000000000,230.000000000,1,0.131306067,0.000000000,0.281092644
19.793000000,19.999000000,20.025000000,20.025000000,inside_local_costmap_mutex,200000,200149,149,206.000000000,25976,232.000000000,232.000000000,1,-0.143078119,0.000006736,-0.199128196
20.025000000,20.216000000,20.248000000,20.249000000,inside_local_costmap_mutex,200000,200079,79,191.000000000,32638,223.000000000,224.000000000,1,-0.112260245,0.000164827,-0.349471420
20.249000000,20.450000000,20.530000000,20.530000000,inside_local_costmap_mutex,200000,200164,164,201.000000000,78300,281.000000000,281.000000000,1,-0.219999999,0.000630040,-1.100510120
20.530000000,20.730000000,20.748000000,20.748000000,inside_local_costmap_mutex,200000,200525,525,200.000000000,18605,218.000000000,218.000000000,1,-0.155798748,0.000102094,-0.579396725
20.750000000,20.943000000,20.965000000,20.965000000,inside_local_costmap_mutex,200000,202002,2002,193.000000000,21767,215.000000000,215.000000000,1,-0.203162298,0.000088055,-0.299665630
20.965000000,21.168000000,21.181000000,21.181000000,inside_local_costmap_mutex,200000,200339,339,203.000000000,21858,216.000000000,216.000000000,1,-0.219999999,0.000071674,-0.201024458
21.184000000,21.380000000,21.416000000,21.421000000,inside_local_costmap_mutex,200000,200439,439,196.000000000,38696,232.000000000,237.000000000,1,-0.193492502,0.000052998,-0.209777489
21.421000000,21.625000000,21.654000000,21.660000000,inside_local_costmap_mutex,200000,200105,105,204.000000000,33854,233.000000000,239.000000000,1,-0.205351546,0.000033157,-0.167484283
21.661000000,21.859000000,21.890000000,21.891000000,inside_local_costmap_mutex,200000,200178,178,198.000000000,31718,229.000000000,230.000000000,1,-0.191976562,0.000025789,-0.308501691
21.891000000,22.094000000,22.116000000,22.116000000,inside_local_costmap_mutex,200000,200459,459,203.000000000,24572,225.000000000,225.000000000,1,-0.205222502,0.000052013,-0.315792084
22.116000000,22.314000000,22.336000000,22.336000000,inside_local_costmap_mutex,200000,200409,409,198.000000000,24642,220.000000000,220.000000000,1,-0.205870837,0.000067183,-0.170253992
22.336000000,22.542000000,22.583000000,22.588000000,inside_local_costmap_mutex,200000,200182,182,206.000000000,43251,247.000000000,252.000000000,1,-0.219999999,0.000029813,-0.227536902
22.590000000,22.788000000,22.819000000,22.825000000,inside_local_costmap_mutex,200000,200403,403,198.000000000,33286,229.000000000,235.000000000,1,-0.153678164,0.000027423,-0.088798486
22.827000000,23.024000000,23.052000000,23.052000000,inside_local_costmap_mutex,200000,200066,66,197.000000000,28255,225.000000000,225.000000000,1,-0.186605006,0.000015720,-0.048241246
23.053000000,23.253000000,23.271000000,23.271000000,inside_local_costmap_mutex,200000,200193,193,200.000000000,18220,218.000000000,218.000000000,1,-0.190134838,0.000007257,0.272044688
23.272000000,23.478000000,23.497000000,23.497000000,inside_local_costmap_mutex,200000,200374,374,206.000000000,21340,225.000000000,225.000000000,1,-0.132338986,0.000000000,0.591467738
23.497000000,23.695000000,23.718000000,23.718000000,inside_local_costmap_mutex,200000,200467,467,198.000000000,23790,221.000000000,221.000000000,1,0.112393185,0.000000000,0.879042029
23.719000000,23.906000000,23.933000000,23.933000000,inside_local_costmap_mutex,200000,200052,52,187.000000000,29274,214.000000000,214.000000000,1,0.118155293,0.000000000,0.772158265
23.934000000,24.129000000,24.149000000,24.153000000,inside_local_costmap_mutex,200000,200626,626,195.000000000,25017,215.000000000,219.000000000,1,0.122367434,0.000000000,0.922113717
24.154000000,24.357000000,24.396000000,24.396000000,inside_local_costmap_mutex,200000,200629,629,203.000000000,35572,242.000000000,242.000000000,1,0.219999999,0.000000000,1.241646051
