cycle_start_time_sec,planner_call_time_sec,command_ready_time_sec,command_publish_time_sec,hook,requested_delay_us,measured_delay_us,delay_error_us,scheduling_displacement_ms,planner_computation_us,command_ready_latency_ms,command_publish_latency_ms,valid_command,cmd_linear_x,cmd_linear_y,cmd_angular_z
25.939000000,26.133000000,26.173000000,26.178000000,inside_local_costmap_mutex,200000,200123,123,194.000000000,36856,234.000000000,239.000000000,1,0.127368420,0.000000656,0.205137908
26.178000000,26.365000000,26.391000000,26.391000000,inside_local_costmap_mutex,200000,200293,293,187.000000000,28232,213.000000000,213.000000000,1,0.123704590,0.000000000,0.205103502
26.392000000,26.596000000,26.620000000,26.620000000,inside_local_costmap_mutex,200000,201376,1376,204.000000000,21940,228.000000000,228.000000000,1,0.128415316,0.000000000,0.474694312
26.620000000,26.821000000,26.842000000,26.842000000,inside_local_costmap_mutex,200000,200154,154,201.000000000,21904,222.000000000,222.000000000,1,0.219999999,0.000000000,0.728019357
26.842000000,27.036000000,27.056000000,27.056000000,inside_local_costmap_mutex,200000,200247,247,194.000000000,27562,214.000000000,214.000000000,1,0.205259576,0.000000000,0.839319766
27.056000000,27.260000000,27.291000000,27.291000000,inside_local_costmap_mutex,200000,200171,171,204.000000000,29539,235.000000000,235.000000000,1,0.205669865,0.000000000,1.125260115
27.291000000,27.490000000,27.527000000,27.527000000,inside_local_costmap_mutex,200000,200161,161,199.000000000,38749,236.000000000,236.000000000,1,0.205565065,0.000000000,0.887840688
27.527000000,27.728000000,27.755000000,27.755000000,inside_local_costmap_mutex,200000,200626,626,201.000000000,29343,228.000000000,228.000000000,1,0.219999999,0.000000000,0.749622643
27.755000000,27.955000000,27.993000000,27.993000000,inside_local_costmap_mutex,200000,200204,204,200.000000000,38554,238.000000000,238.000000000,1,0.219999999,0.000000000,0.543113470
27.993000000,28.192000000,28.216000000,28.216000000,inside_local_costmap_mutex,200000,200310,310,199.000000000,28429,223.000000000,223.000000000,1,0.219999999,0.000000000,0.305373967
28.216000000,28.418000000,28.446000000,28.446000000,inside_local_costmap_mutex,200000,200356,356,202.000000000,29207,230.000000000,230.000000000,1,0.219999999,0.000000000,0.198805615
28.446000000,28.639000000,28.657000000,28.657000000,inside_local_costmap_mutex,200000,200239,239,193.000000000,21736,211.000000000,211.000000000,1,0.219999999,0.000000000,0.140684620
28.657000000,28.860000000,28.896000000,28.901000000,inside_local_costmap_mutex,200000,200388,388,203.000000000,35217,239.000000000,244.000000000,1,0.219999999,0.000000000,-0.031053424
28.901000000,29.097000000,29.129000000,29.129000000,inside_local_costmap_mutex,200000,200223,223,196.000000000,32881,228.000000000,228.000000000,1,0.206864253,0.000010907,-0.154464066
29.129000000,29.323000000,29.347000000,29.347000000,inside_local_costmap_mutex,200000,200342,342,194.000000000,25992,218.000000000,218.000000000,1,0.219999999,0.000054618,-0.227813408
29.347000000,29.542000000,29.562000000,29.562000000,inside_local_costmap_mutex,200000,200193,193,195.000000000,21919,215.000000000,215.000000000,1,0.219999999,0.000083277,-0.318476886
29.563000000,29.761000000,29.789000000,29.789000000,inside_local_costmap_mutex,200000,200241,241,198.000000000,30314,226.000000000,226.000000000,1,0.219999999,0.000121837,-0.356872052
29.790000000,29.990000000,30.016000000,30.016000000,inside_local_costmap_mutex,200000,200368,368,200.000000000,23432,226.000000000,226.000000000,1,0.219999999,0.000130915,-0.283912599
30.016000000,30.203000000,30.241000000,30.241000000,inside_local_costmap_mutex,200000,200248,248,187.000000000,34488,225.000000000,225.000000000,1,0.219999999,0.000104890,-0.323951900
30.241000000,30.442000000,30.470000000,30.470000000,inside_local_costmap_mutex,200000,200155,155,201.000000000,28494,229.000000000,229.000000000,1,0.219999999,0.000116853,-0.251132160
30.470000000,30.673000000,30.700000000,30.700000000,inside_local_costmap_mutex,200000,200182,182,203.000000000,26752,230.000000000,230.000000000,1,0.219999999,0.000092695,-0.307774305
30.700000000,30.895000000,30.918000000,30.918000000,inside_local_costmap_mutex,200000,200235,235,195.000000000,25237,218.000000000,218.000000000,1,0.219999999,0.000112862,-0.251669794
30.920000000,31.124000000,31.159000000,31.159000000,inside_local_costmap_mutex,200000,200461,461,204.000000000,35397,239.000000000,239.000000000,1,0.219999999,0.000089763,-0.374006748
31.160000000,31.354000000,31.388000000,31.388000000,inside_local_costmap_mutex,200000,200648,648,194.000000000,33136,228.000000000,228.000000000,1,0.219999999,0.000159204,-0.364340514
31.390000000,31.592000000,31.618000000,31.618000000,inside_local_costmap_mutex,200000,200202,202,202.000000000,28322,228.000000000,228.000000000,1,0.219999999,0.000134056,-0.274121374
31.618000000,31.818000000,31.845000000,31.845000000,inside_local_costmap_mutex,200000,200112,112,200.000000000,34336,227.000000000,227.000000000,1,0.219999999,0.000140425,-0.212595358
31.846000000,32.050000000,32.073000000,32.073000000,inside_local_costmap_mutex,200000,200093,93,204.000000000,25218,227.000000000,227.000000000,1,0.206944481,0.000077755,-0.073683761
32.073000000,32.272000000,32.293000000,32.293000000,inside_local_costmap_mutex,200000,200791,791,199.000000000,22706,220.000000000,220.000000000,1,0.219999999,0.000019157,-0.161034569
