tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
0.659000000,0.547000000,1.047000000,map_odom_tf_new_pose,112.000000000,-388.000000000,50000,50211,211
0.832000000,0.747000000,1.247000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50284,284
1.028000000,0.947000000,1.447000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50277,277
1.228000000,1.147000000,1.647000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50240,240
1.424000000,1.347000000,1.847000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50325,325
1.654000000,1.547000000,2.047000000,map_odom_tf_republish,107.000000000,-393.000000000,50000,51039,1039
1.832000000,1.747000000,2.247000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50237,237
2.027000000,1.947000000,2.447000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50130,130
2.234000000,2.148000000,2.648000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50210,210
2.431000000,2.347000000,2.847000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50193,193
2.633000000,2.547000000,3.047000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50111,111
2.829000000,2.747000000,3.247000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50405,405
3.028000000,2.947000000,3.447000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50325,325
3.237000000,3.147000000,3.647000000,map_odom_tf_republish,90.000000000,-410.000000000,50000,50395,395
3.430000000,3.347000000,3.847000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50573,573
3.627000000,3.547000000,4.047000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50230,230
3.834000000,3.747000000,4.247000000,map_odom_tf_republish,87.000000000,-413.000000000,50000,50202,202
4.030000000,3.947000000,4.447000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50340,340
4.229000000,4.147000000,4.647000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50186,186
4.432000000,4.347000000,4.847000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50143,143
4.630000000,4.547000000,5.047000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50348,348
4.829000000,4.747000000,5.247000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50229,229
5.025000000,4.947000000,5.447000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50142,142
5.235000000,5.147000000,5.647000000,map_odom_tf_republish,88.000000000,-412.000000000,50000,50357,357
