tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
0.653000000,0.537000000,1.037000000,map_odom_tf_new_pose,116.000000000,-384.000000000,50000,50191,191
0.820000000,0.737000000,1.237000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50388,388
1.011000000,0.937000000,1.437000000,map_odom_tf_republish,74.000000000,-426.000000000,50000,50344,344
1.225000000,1.137000000,1.637000000,map_odom_tf_republish,88.000000000,-412.000000000,50000,50257,257
1.419000000,1.337000000,1.837000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50125,125
1.617000000,1.537000000,2.037000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,51325,1325
1.821000000,1.738000000,2.238000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50373,373
2.022000000,1.937000000,2.437000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50318,318
2.221000000,2.137000000,2.637000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50290,290
2.425000000,2.337000000,2.837000000,map_odom_tf_republish,88.000000000,-412.000000000,50000,50333,333
2.623000000,2.537000000,3.037000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50153,153
2.819000000,2.738000000,3.238000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50150,150
3.022000000,2.937000000,3.437000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50223,223
3.220000000,3.137000000,3.637000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50260,260
3.417000000,3.337000000,3.837000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50272,272
3.624000000,3.537000000,4.037000000,map_odom_tf_republish,87.000000000,-413.000000000,50000,50254,254
3.820000000,3.737000000,4.237000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50296,296
4.021000000,3.937000000,4.437000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50433,433
4.222000000,4.137000000,4.637000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50487,487
4.422000000,4.338000000,4.838000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50140,140
4.618000000,4.537000000,5.037000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50159,159
4.819000000,4.737000000,5.237000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50358,358
5.020000000,4.938000000,5.438000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50500,500
5.221000000,5.137000000,5.637000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50237,237
5.420000000,5.337000000,5.837000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50225,225
5.617000000,5.537000000,6.037000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50394,394
5.820000000,5.739000000,6.239000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50363,363
6.020000000,5.938000000,6.438000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50573,573
6.221000000,6.139000000,6.639000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50158,158
6.421000000,6.338000000,6.838000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50359,359
6.616000000,6.538000000,7.038000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50218,218
6.823000000,6.738000000,7.238000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50183,183
7.022000000,6.938000000,7.438000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50419,419
7.224000000,7.138000000,7.638000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50166,166
7.417000000,7.338000000,7.838000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50445,445
7.621000000,7.538000000,8.038000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50274,274
7.825000000,7.738000000,8.238000000,map_odom_tf_republish,87.000000000,-413.000000000,50000,50407,407
8.021000000,7.938000000,8.438000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50728,728
8.221000000,8.138000000,8.638000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50589,589
8.417000000,8.339000000,8.839000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50609,609
8.623000000,8.539000000,9.039000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50176,176
8.819000000,8.738000000,9.238000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50095,95
9.021000000,8.938000000,9.438000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50326,326
9.227000000,9.139000000,9.639000000,map_odom_tf_republish,88.000000000,-412.000000000,50000,50355,355
9.424000000,9.339000000,9.839000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50406,406
9.616000000,9.539000000,10.039000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50316,316
9.823000000,9.739000000,10.239000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50242,242
10.021000000,9.939000000,10.439000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50166,166
10.220000000,10.139000000,10.639000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50170,170
10.417000000,10.339000000,10.839000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50250,250
10.621000000,10.539000000,11.039000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50186,186
10.819000000,10.743000000,11.243000000,map_odom_tf_republish,76.000000000,-424.000000000,50000,50828,828
11.017000000,10.940000000,11.440000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50397,397
11.226000000,11.140000000,11.640000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50290,290
11.420000000,11.340000000,11.840000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50439,439
11.618000000,11.541000000,12.041000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50221,221
11.818000000,11.740000000,12.240000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50429,429
12.019000000,11.940000000,12.440000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50296,296
12.220000000,12.140000000,12.640000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50135,135
12.422000000,12.340000000,12.840000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50143,143
12.620000000,12.540000000,13.040000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50100,100
12.820000000,12.740000000,13.240000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50232,232
13.024000000,12.941000000,13.441000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50170,170
13.223000000,13.140000000,13.640000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50623,623
13.419000000,13.340000000,13.840000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50234,234
13.618000000,13.540000000,14.040000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50278,278
13.821000000,13.741000000,14.241000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50274,274
14.021000000,13.940000000,14.440000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50196,196
14.225000000,14.140000000,14.640000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50162,162
14.421000000,14.340000000,14.840000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50335,335
14.619000000,14.540000000,15.040000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50132,132
14.824000000,14.740000000,15.240000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50480,480
15.045000000,14.940000000,15.440000000,map_odom_tf_new_pose,105.000000000,-395.000000000,50000,50446,446
15.221000000,15.140000000,15.640000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50284,284
15.425000000,15.340000000,15.840000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50513,513
15.616000000,15.540000000,16.040000000,map_odom_tf_republish,76.000000000,-424.000000000,50000,50207,207
15.823000000,15.740000000,16.240000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50252,252
16.019000000,15.940000000,16.440000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50353,353
16.221000000,16.140000000,16.640000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50235,235
16.422000000,16.341000000,16.841000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50193,193
16.617000000,16.540000000,17.040000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50197,197
16.822000000,16.740000000,17.240000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50456,456
17.018000000,16.940000000,17.440000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50415,415
17.222000000,17.140000000,17.640000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50207,207
17.422000000,17.340000000,17.840000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50283,283
17.623000000,17.540000000,18.040000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50240,240
17.819000000,17.740000000,18.240000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50464,464
18.023000000,17.940000000,18.440000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50211,211
18.219000000,18.140000000,18.640000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50494,494
18.419000000,18.340000000,18.840000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50221,221
18.622000000,18.540000000,19.040000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50226,226
18.821000000,18.740000000,19.240000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50430,430
19.019000000,18.940000000,19.440000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50526,526
19.217000000,19.140000000,19.640000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50220,220
19.420000000,19.340000000,19.840000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50123,123
19.618000000,19.540000000,20.040000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50270,270
19.820000000,19.740000000,20.240000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50258,258
20.020000000,19.940000000,20.440000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50299,299
20.222000000,20.140000000,20.640000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50112,112
20.420000000,20.340000000,20.840000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50174,174
20.621000000,20.540000000,21.040000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50341,341
20.823000000,20.740000000,21.240000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50144,144
21.021000000,20.940000000,21.440000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50155,155
21.222000000,21.140000000,21.640000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50443,443
21.423000000,21.340000000,21.840000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50052,52
21.620000000,21.540000000,22.040000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50144,144
21.821000000,21.740000000,22.240000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50329,329
22.019000000,21.940000000,22.440000000,map_odom_tf_republish,79.000000000,-421.000000000,50000,50335,335
22.216000000,22.140000000,22.640000000,map_odom_tf_republish,76.000000000,-424.000000000,50000,50294,294
22.420000000,22.340000000,22.840000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50277,277
22.624000000,22.540000000,23.040000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50231,231
22.823000000,22.740000000,23.240000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50232,232
23.024000000,22.940000000,23.440000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50136,136
23.222000000,23.140000000,23.640000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50386,386
23.417000000,23.340000000,23.840000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50110,110
23.622000000,23.540000000,24.040000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50149,149
23.818000000,23.740000000,24.240000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50343,343
24.018000000,23.940000000,24.440000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50359,359
24.221000000,24.141000000,24.641000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50628,628
24.420000000,24.342000000,24.842000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50362,362
24.625000000,24.541000000,25.041000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50465,465
24.817000000,24.741000000,25.241000000,map_odom_tf_republish,76.000000000,-424.000000000,50000,50430,430
25.023000000,24.941000000,25.441000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50432,432
25.215000000,25.141000000,25.641000000,map_odom_tf_republish,74.000000000,-426.000000000,50000,50590,590
