tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
0.457000000,0.337000000,0.837000000,map_odom_tf_new_pose,120.000000000,-380.000000000,50000,50192,192
0.619000000,0.537000000,1.037000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50271,271
0.818000000,0.737000000,1.237000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50123,123
1.020000000,0.937000000,1.437000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,51008,1008
1.220000000,1.137000000,1.637000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50291,291
1.420000000,1.337000000,1.837000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50225,225
1.625000000,1.537000000,2.037000000,map_odom_tf_republish,88.000000000,-412.000000000,50000,50631,631
1.833000000,1.738000000,2.238000000,map_odom_tf_republish,95.000000000,-405.000000000,50000,50401,401
2.022000000,1.937000000,2.437000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50116,116
2.218000000,2.137000000,2.637000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50203,203
2.421000000,2.337000000,2.837000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50190,190
2.620000000,2.537000000,3.037000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50523,523
2.822000000,2.737000000,3.237000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50512,512
3.014000000,2.937000000,3.437000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50391,391
3.221000000,3.137000000,3.637000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50256,256
3.430000000,3.337000000,3.837000000,map_odom_tf_republish,93.000000000,-407.000000000,50000,50090,90
3.623000000,3.537000000,4.037000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50364,364
3.821000000,3.737000000,4.237000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50041,41
4.019000000,3.938000000,4.438000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50277,277
4.219000000,4.137000000,4.637000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50188,188
4.421000000,4.337000000,4.837000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50899,899
4.619000000,4.537000000,5.037000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50157,157
4.819000000,4.738000000,5.238000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50340,340
5.021000000,4.938000000,5.438000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50072,72
5.222000000,5.138000000,5.638000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50268,268
5.423000000,5.338000000,5.838000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50282,282
5.617000000,5.539000000,6.039000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50242,242
5.818000000,5.738000000,6.238000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,51056,1056
6.019000000,5.938000000,6.438000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50258,258
6.223000000,6.138000000,6.638000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50189,189
6.422000000,6.338000000,6.838000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50161,161
6.620000000,6.538000000,7.038000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50205,205
6.821000000,6.738000000,7.238000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50355,355
7.020000000,6.940000000,7.440000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50131,131
7.215000000,7.138000000,7.638000000,map_odom_tf_republish,77.000000000,-423.000000000,50000,50366,366
7.423000000,7.338000000,7.838000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50564,564
7.624000000,7.538000000,8.038000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50040,40
7.819000000,7.738000000,8.238000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50328,328
8.024000000,7.938000000,8.438000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50269,269
8.222000000,8.138000000,8.638000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,52501,2501
8.420000000,8.338000000,8.838000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50290,290
8.655000000,8.539000000,9.039000000,map_odom_tf_new_pose,116.000000000,-384.000000000,50000,50481,481
8.820000000,8.738000000,9.238000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50480,480
9.023000000,8.938000000,9.438000000,map_odom_tf_republish,85.000000000,-415.000000000,50000,50157,157
9.220000000,9.138000000,9.638000000,map_odom_tf_republish,82.000000000,-418.000000000,50000,50409,409
9.422000000,9.338000000,9.838000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50390,390
9.626000000,9.538000000,10.038000000,map_odom_tf_republish,88.000000000,-412.000000000,50000,50080,80
9.824000000,9.740000000,10.240000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50323,323
10.023000000,9.939000000,10.439000000,map_odom_tf_republish,84.000000000,-416.000000000,50000,50462,462
10.219000000,10.139000000,10.639000000,map_odom_tf_republish,80.000000000,-420.000000000,50000,50110,110
10.425000000,10.339000000,10.839000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50064,64
10.617000000,10.539000000,11.039000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50767,767
10.822000000,10.739000000,11.239000000,map_odom_tf_republish,83.000000000,-417.000000000,50000,50420,420
11.025000000,10.939000000,11.439000000,map_odom_tf_republish,86.000000000,-414.000000000,50000,50496,496
11.217000000,11.139000000,11.639000000,map_odom_tf_republish,78.000000000,-422.000000000,50000,50463,463
11.420000000,11.339000000,11.839000000,map_odom_tf_republish,81.000000000,-419.000000000,50000,50326,326
