tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
3.555000000,2.518000000,3.018000000,map_odom_tf_new_pose,1037.000000000,537.000000000,1000000,1000278,278
4.541000000,2.718000000,3.218000000,map_odom_tf_republish,1823.000000000,1323.000000000,1000000,1000041,41
5.529000000,2.918000000,3.418000000,map_odom_tf_republish,2611.000000000,2111.000000000,1000000,1000324,324
6.509000000,3.118000000,3.618000000,map_odom_tf_republish,3391.000000000,2891.000000000,1000000,1000343,343
7.487000000,3.318000000,3.818000000,map_odom_tf_republish,4169.000000000,3669.000000000,1000000,1000320,320
8.477000000,3.518000000,4.018000000,map_odom_tf_republish,4959.000000000,4459.000000000,1000000,1000184,184
9.453000000,3.718000000,4.218000000,map_odom_tf_republish,5735.000000000,5235.000000000,1000000,1000187,187
10.442000000,3.920000000,4.420000000,map_odom_tf_republish,6522.000000000,6022.000000000,1000000,1000578,578
11.424000000,4.120000000,4.620000000,map_odom_tf_republish,7304.000000000,6804.000000000,1000000,1001240,1240
12.403000000,4.321000000,4.821000000,map_odom_tf_republish,8082.000000000,7582.000000000,1000000,1000136,136
13.391000000,4.520000000,5.020000000,map_odom_tf_republish,8871.000000000,8371.000000000,1000000,1000528,528
14.377000000,4.720000000,5.220000000,map_odom_tf_republish,9657.000000000,9157.000000000,1000000,1000026,26
15.369000000,4.920000000,5.420000000,map_odom_tf_republish,10449.000000000,9949.000000000,1000000,1000263,263
16.349000000,5.520000000,6.020000000,map_odom_tf_republish,10829.000000000,10329.000000000,1000000,1000447,447
17.341000000,6.520000000,7.020000000,map_odom_tf_republish,10821.000000000,10321.000000000,1000000,1000139,139
18.329000000,7.320000000,7.820000000,map_odom_tf_republish,11009.000000000,10509.000000000,1000000,1000207,207
19.315000000,8.320000000,8.820000000,map_odom_tf_republish,10995.000000000,10495.000000000,1000000,1000255,255
20.833000000,9.920000000,10.420000000,map_odom_tf_new_pose,10913.000000000,10413.000000000,1000000,1000058,58
21.826000000,10.923000000,11.423000000,map_odom_tf_republish,10903.000000000,10403.000000000,1000000,1000368,368
22.826000000,11.922000000,12.422000000,map_odom_tf_republish,10904.000000000,10404.000000000,1000000,1000203,203
23.814000000,12.922000000,13.422000000,map_odom_tf_republish,10892.000000000,10392.000000000,1000000,1000215,215
24.805000000,13.922000000,14.422000000,map_odom_tf_republish,10883.000000000,10383.000000000,1000000,1000102,102
25.805000000,14.922000000,15.422000000,map_odom_tf_republish,10883.000000000,10383.000000000,1000000,1000175,175
26.787000000,15.922000000,16.422000000,map_odom_tf_republish,10865.000000000,10365.000000000,1000000,1000289,289
27.782000000,16.922000000,17.422000000,map_odom_tf_republish,10860.000000000,10360.000000000,1000000,1000167,167
28.780000000,17.922000000,18.422000000,map_odom_tf_republish,10858.000000000,10358.000000000,1000000,1000282,282
29.757000000,18.922000000,19.422000000,map_odom_tf_republish,10835.000000000,10335.000000000,1000000,1000054,54
30.740000000,19.922000000,20.422000000,map_odom_tf_republish,10818.000000000,10318.000000000,1000000,1000324,324
31.737000000,20.922000000,21.422000000,map_odom_tf_republish,10815.000000000,10315.000000000,1000000,1000354,354
32.727000000,21.722000000,22.222000000,map_odom_tf_republish,11005.000000000,10505.000000000,1000000,1000730,730
33.713000000,22.723000000,23.223000000,map_odom_tf_republish,10990.000000000,10490.000000000,1000000,1000477,477
34.696000000,23.723000000,24.223000000,map_odom_tf_republish,10973.000000000,10473.000000000,1000000,1000560,560
35.680000000,24.726000000,25.226000000,map_odom_tf_republish,10954.000000000,10454.000000000,1000000,1000210,210
36.657000000,25.726000000,26.226000000,map_odom_tf_republish,10931.000000000,10431.000000000,1000000,1000315,315
37.638000000,26.726000000,27.226000000,map_odom_tf_republish,10912.000000000,10412.000000000,1000000,1000128,128
38.618000000,27.727000000,28.227000000,map_odom_tf_republish,10891.000000000,10391.000000000,1000000,1000246,246
39.602000000,28.727000000,29.227000000,map_odom_tf_republish,10875.000000000,10375.000000000,1000000,1000332,332
40.587000000,29.727000000,30.227000000,map_odom_tf_republish,10860.000000000,10360.000000000,1000000,1000207,207
41.550000000,30.727000000,31.227000000,map_odom_tf_republish,10823.000000000,10323.000000000,1000000,1000114,114
42.515000000,31.527000000,32.027000000,map_odom_tf_republish,10988.000000000,10488.000000000,1000000,1118382,118382
42.515000000,32.527000000,33.027000000,map_odom_tf_republish,9988.000000000,9488.000000000,1000000,1000146,146
42.515000000,32.727000000,33.227000000,map_odom_tf_republish,9788.000000000,9288.000000000,1000000,1000411,411
42.515000000,32.927000000,33.427000000,map_odom_tf_republish,9588.000000000,9088.000000000,1000000,1000676,676
42.515000000,33.127000000,33.627000000,map_odom_tf_republish,9388.000000000,8888.000000000,1000000,1000235,235
42.515000000,33.328000000,33.828000000,map_odom_tf_republish,9187.000000000,8687.000000000,1000000,1000490,490
42.515000000,33.527000000,34.027000000,map_odom_tf_republish,8988.000000000,8488.000000000,1000000,1000575,575
42.515000000,33.729000000,34.229000000,map_odom_tf_republish,8786.000000000,8286.000000000,1000000,1000211,211
42.515000000,33.927000000,34.427000000,map_odom_tf_republish,8588.000000000,8088.000000000,1000000,1000184,184
42.515000000,34.127000000,34.627000000,map_odom_tf_republish,8388.000000000,7888.000000000,1000000,1000631,631
42.515000000,34.327000000,34.827000000,map_odom_tf_republish,8188.000000000,7688.000000000,1000000,1000368,368
42.515000000,34.527000000,35.027000000,map_odom_tf_republish,7988.000000000,7488.000000000,1000000,1000499,499
42.515000000,34.727000000,35.227000000,map_odom_tf_republish,7788.000000000,7288.000000000,1000000,1000401,401
42.515000000,34.927000000,35.427000000,map_odom_tf_republish,7588.000000000,7088.000000000,1000000,1000135,135
42.515000000,35.127000000,35.627000000,map_odom_tf_republish,7388.000000000,6888.000000000,1000000,1000364,364
5.677000000,5.116000000,5.616000000,map_odom_tf_new_pose,561.000000000,61.000000000,500000,500054,54
6.154000000,5.316000000,5.816000000,map_odom_tf_republish,838.000000000,338.000000000,500000,500287,287
6.651000000,5.516000000,6.016000000,map_odom_tf_republish,1135.000000000,635.000000000,500000,502191,2191
7.137000000,5.716000000,6.216000000,map_odom_tf_republish,1421.000000000,921.000000000,500000,500425,425
7.628000000,5.916000000,6.416000000,map_odom_tf_republish,1712.000000000,1212.000000000,500000,500294,294
8.117000000,6.116000000,6.616000000,map_odom_tf_republish,2001.000000000,1501.000000000,500000,500507,507
8.612000000,6.316000000,6.816000000,map_odom_tf_republish,2296.000000000,1796.000000000,500000,500086,86
9.107000000,6.516000000,7.016000000,map_odom_tf_republish,2591.000000000,2091.000000000,500000,500412,412
9.595000000,6.716000000,7.216000000,map_odom_tf_republish,2879.000000000,2379.000000000,500000,500340,340
10.087000000,6.916000000,7.416000000,map_odom_tf_republish,3171.000000000,2671.000000000,500000,500280,280
10.581000000,7.116000000,7.616000000,map_odom_tf_republish,3465.000000000,2965.000000000,500000,500300,300
11.076000000,7.316000000,7.816000000,map_odom_tf_republish,3760.000000000,3260.000000000,500000,500744,744
11.574000000,7.516000000,8.016000000,map_odom_tf_republish,4058.000000000,3558.000000000,500000,500537,537
12.066000000,7.716000000,8.216000000,map_odom_tf_republish,4350.000000000,3850.000000000,500000,500560,560
12.554000000,7.916000000,8.416000000,map_odom_tf_republish,4638.000000000,4138.000000000,500000,500497,497
13.031000000,8.116000000,8.616000000,map_odom_tf_republish,4915.000000000,4415.000000000,500000,500054,54
13.526000000,8.316000000,8.816000000,map_odom_tf_republish,5210.000000000,4710.000000000,500000,500507,507
14.010000000,8.516000000,9.016000000,map_odom_tf_republish,5494.000000000,4994.000000000,500000,500540,540
14.506000000,8.716000000,9.216000000,map_odom_tf_republish,5790.000000000,5290.000000000,500000,500826,826
15.004000000,8.916000000,9.416000000,map_odom_tf_republish,6088.000000000,5588.000000000,500000,500331,331
15.494000000,9.116000000,9.616000000,map_odom_tf_republish,6378.000000000,5878.000000000,500000,500223,223
15.990000000,9.316000000,9.816000000,map_odom_tf_republish,6674.000000000,6174.000000000,500000,500198,198
16.488000000,9.519000000,10.019000000,map_odom_tf_republish,6969.000000000,6469.000000000,500000,500912,912
16.988000000,9.719000000,10.219000000,map_odom_tf_republish,7269.000000000,6769.000000000,500000,500693,693
17.484000000,9.918000000,10.418000000,map_odom_tf_republish,7566.000000000,7066.000000000,500000,500580,580
17.967000000,10.118000000,10.618000000,map_odom_tf_republish,7849.000000000,7349.000000000,500000,500355,355
18.469000000,10.318000000,10.818000000,map_odom_tf_republish,8151.000000000,7651.000000000,500000,500568,568
18.948000000,10.518000000,11.018000000,map_odom_tf_republish,8430.000000000,7930.000000000,500000,500268,268
19.442000000,10.718000000,11.218000000,map_odom_tf_republish,8724.000000000,8224.000000000,500000,500438,438
19.932000000,10.918000000,11.418000000,map_odom_tf_republish,9014.000000000,8514.000000000,500000,500247,247
20.424000000,11.118000000,11.618000000,map_odom_tf_republish,9306.000000000,8806.000000000,500000,500474,474
20.919000000,11.318000000,11.818000000,map_odom_tf_republish,9601.000000000,9101.000000000,500000,500539,539
21.413000000,11.518000000,12.018000000,map_odom_tf_republish,9895.000000000,9395.000000000,500000,500407,407
21.902000000,11.718000000,12.218000000,map_odom_tf_republish,10184.000000000,9684.000000000,500000,500195,195
22.385000000,11.918000000,12.418000000,map_odom_tf_republish,10467.000000000,9967.000000000,500000,500264,264
22.876000000,12.518000000,13.018000000,map_odom_tf_republish,10358.000000000,9858.000000000,500000,500448,448
23.377000000,12.918000000,13.418000000,map_odom_tf_republish,10459.000000000,9959.000000000,500000,500244,244
23.877000000,13.518000000,14.018000000,map_odom_tf_republish,10359.000000000,9859.000000000,500000,500134,134
24.368000000,13.918000000,14.418000000,map_odom_tf_republish,10450.000000000,9950.000000000,500000,500329,329
24.861000000,14.518000000,15.018000000,map_odom_tf_republish,10343.000000000,9843.000000000,500000,500213,213
25.358000000,14.918000000,15.418000000,map_odom_tf_republish,10440.000000000,9940.000000000,500000,500165,165
25.938000000,15.519000000,16.019000000,map_odom_tf_new_pose,10419.000000000,9919.000000000,500000,500229,229
26.430000000,15.918000000,16.418000000,map_odom_tf_republish,10512.000000000,10012.000000000,500000,500433,433
26.931000000,16.518000000,17.018000000,map_odom_tf_republish,10413.000000000,9913.000000000,500000,500359,359
27.421000000,16.919000000,17.419000000,map_odom_tf_republish,10502.000000000,10002.000000000,500000,500437,437
27.923000000,17.518000000,18.018000000,map_odom_tf_republish,10405.000000000,9905.000000000,500000,500324,324
28.412000000,17.918000000,18.418000000,map_odom_tf_republish,10494.000000000,9994.000000000,500000,500568,568
28.897000000,18.522000000,19.022000000,map_odom_tf_republish,10375.000000000,9875.000000000,500000,500261,261
29.392000000,18.921000000,19.421000000,map_odom_tf_republish,10471.000000000,9971.000000000,500000,500268,268
29.892000000,19.521000000,20.021000000,map_odom_tf_republish,10371.000000000,9871.000000000,500000,500295,295
30.386000000,19.921000000,20.421000000,map_odom_tf_republish,10465.000000000,9965.000000000,500000,500114,114
30.875000000,20.521000000,21.021000000,map_odom_tf_republish,10354.000000000,9854.000000000,500000,500171,171
31.367000000,20.921000000,21.421000000,map_odom_tf_republish,10446.000000000,9946.000000000,500000,500443,443
31.864000000,21.521000000,22.021000000,map_odom_tf_republish,10343.000000000,9843.000000000,500000,500436,436
32.351000000,21.921000000,22.421000000,map_odom_tf_republish,10430.000000000,9930.000000000,500000,500683,683
32.847000000,22.521000000,23.021000000,map_odom_tf_republish,10326.000000000,9826.000000000,500000,500110,110
33.337000000,22.921000000,23.421000000,map_odom_tf_republish,10416.000000000,9916.000000000,500000,501145,1145
33.820000000,23.321000000,23.821000000,map_odom_tf_republish,10499.000000000,9999.000000000,500000,500163,163
34.315000000,23.921000000,24.421000000,map_odom_tf_republish,10394.000000000,9894.000000000,500000,500254,254
34.809000000,24.321000000,24.821000000,map_odom_tf_republish,10488.000000000,9988.000000000,500000,500315,315
35.305000000,24.921000000,25.421000000,map_odom_tf_republish,10384.000000000,9884.000000000,500000,500186,186
35.796000000,25.321000000,25.821000000,map_odom_tf_republish,10475.000000000,9975.000000000,500000,500085,85
36.293000000,25.921000000,26.421000000,map_odom_tf_republish,10372.000000000,9872.000000000,500000,500364,364
36.788000000,26.321000000,26.821000000,map_odom_tf_republish,10467.000000000,9967.000000000,500000,500152,152
37.285000000,26.921000000,27.421000000,map_odom_tf_republish,10364.000000000,9864.000000000,500000,500490,490
37.768000000,27.321000000,27.821000000,map_odom_tf_republish,10447.000000000,9947.000000000,500000,500140,140
38.269000000,27.921000000,28.421000000,map_odom_tf_republish,10348.000000000,9848.000000000,500000,500235,235
38.754000000,28.321000000,28.821000000,map_odom_tf_republish,10433.000000000,9933.000000000,500000,500104,104
39.245000000,28.922000000,29.422000000,map_odom_tf_republish,10323.000000000,9823.000000000,500000,500169,169
39.730000000,29.321000000,29.821000000,map_odom_tf_republish,10409.000000000,9909.000000000,500000,500348,348
39.738000000,29.721000000,30.221000000,map_odom_tf_republish,10017.000000000,9517.000000000,500000,173820,-326180
39.738000000,29.921000000,30.421000000,map_odom_tf_republish,9817.000000000,9317.000000000,500000,500383,383
39.738000000,30.121000000,30.621000000,map_odom_tf_republish,9617.000000000,9117.000000000,500000,500197,197
39.738000000,30.321000000,30.821000000,map_odom_tf_republish,9417.000000000,8917.000000000,500000,500205,205
39.738000000,30.521000000,31.021000000,map_odom_tf_republish,9217.000000000,8717.000000000,500000,500521,521
39.738000000,30.721000000,31.221000000,map_odom_tf_republish,9017.000000000,8517.000000000,500000,500505,505
39.738000000,30.921000000,31.421000000,map_odom_tf_republish,8817.000000000,8317.000000000,500000,500236,236
39.738000000,31.122000000,31.622000000,map_odom_tf_republish,8616.000000000,8116.000000000,500000,500294,294
39.738000000,31.321000000,31.821000000,map_odom_tf_republish,8417.000000000,7917.000000000,500000,500344,344
39.738000000,31.522000000,32.022000000,map_odom_tf_republish,8216.000000000,7716.000000000,500000,500720,720
39.738000000,31.721000000,32.221000000,map_odom_tf_republish,8017.000000000,7517.000000000,500000,501604,1604
39.738000000,31.921000000,32.421000000,map_odom_tf_republish,7817.000000000,7317.000000000,500000,500464,464
39.738000000,32.121000000,32.621000000,map_odom_tf_republish,7617.000000000,7117.000000000,500000,500305,305
39.738000000,32.321000000,32.821000000,map_odom_tf_republish,7417.000000000,6917.000000000,500000,500246,246
39.738000000,32.521000000,33.021000000,map_odom_tf_republish,7217.000000000,6717.000000000,500000,500606,606
39.738000000,32.721000000,33.221000000,map_odom_tf_republish,7017.000000000,6517.000000000,500000,500144,144
39.738000000,32.921000000,33.421000000,map_odom_tf_republish,6817.000000000,6317.000000000,500000,500562,562
39.738000000,33.121000000,33.621000000,map_odom_tf_republish,6617.000000000,6117.000000000,500000,500878,878
39.738000000,33.321000000,33.821000000,map_odom_tf_republish,6417.000000000,5917.000000000,500000,500910,910
39.738000000,33.521000000,34.021000000,map_odom_tf_republish,6217.000000000,5717.000000000,500000,500195,195
