tf_send_time_sec,scan_time_sec,tf_stamp_sec,hook,temporal_displacement_ms,tf_stamp_lag_ms,requested_delay_us,measured_delay_us,delay_error_us
0.976000000,0.721000000,1.221000000,map_odom_tf_new_pose,255.000000000,-245.000000000,200000,200600,600
1.171000000,0.921000000,1.421000000,map_odom_tf_republish,250.000000000,-250.000000000,200000,200455,455
1.350000000,1.121000000,1.621000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200514,514
1.550000000,1.322000000,1.822000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,200565,565
1.746000000,1.521000000,2.021000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200236,236
1.950000000,1.721000000,2.221000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200145,145
2.152000000,1.921000000,2.421000000,map_odom_tf_republish,231.000000000,-269.000000000,200000,200538,538
2.358000000,2.121000000,2.621000000,map_odom_tf_republish,237.000000000,-263.000000000,200000,200380,380
2.555000000,2.321000000,2.821000000,map_odom_tf_republish,234.000000000,-266.000000000,200000,200177,177
2.745000000,2.521000000,3.021000000,map_odom_tf_republish,224.000000000,-276.000000000,200000,200254,254
2.957000000,2.721000000,3.221000000,map_odom_tf_republish,236.000000000,-264.000000000,200000,200242,242
3.150000000,2.921000000,3.421000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200481,481
3.352000000,3.122000000,3.622000000,map_odom_tf_republish,230.000000000,-270.000000000,200000,200976,976
3.552000000,3.321000000,3.821000000,map_odom_tf_republish,231.000000000,-269.000000000,200000,200123,123
3.755000000,3.521000000,4.021000000,map_odom_tf_republish,234.000000000,-266.000000000,200000,200952,952
3.949000000,3.721000000,4.221000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,200245,245
4.154000000,3.921000000,4.421000000,map_odom_tf_republish,233.000000000,-267.000000000,200000,200639,639
4.354000000,4.122000000,4.622000000,map_odom_tf_republish,232.000000000,-268.000000000,200000,200111,111
4.556000000,4.321000000,4.821000000,map_odom_tf_republish,235.000000000,-265.000000000,200000,200281,281
4.754000000,4.521000000,5.021000000,map_odom_tf_republish,233.000000000,-267.000000000,200000,200186,186
4.946000000,4.721000000,5.221000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200187,187
5.156000000,4.923000000,5.423000000,map_odom_tf_republish,233.000000000,-267.000000000,200000,200179,179
5.353000000,5.123000000,5.623000000,map_odom_tf_republish,230.000000000,-270.000000000,200000,200583,583
5.548000000,5.323000000,5.823000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200545,545
5.760000000,5.523000000,6.023000000,map_odom_tf_republish,237.000000000,-263.000000000,200000,200303,303
5.946000000,5.723000000,6.223000000,map_odom_tf_republish,223.000000000,-277.000000000,200000,200226,226
6.154000000,5.925000000,6.425000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200393,393
6.358000000,6.124000000,6.624000000,map_odom_tf_republish,234.000000000,-266.000000000,200000,200480,480
6.550000000,6.324000000,6.824000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200185,185
6.755000000,6.524000000,7.024000000,map_odom_tf_republish,231.000000000,-269.000000000,200000,200423,423
6.962000000,6.724000000,7.224000000,map_odom_tf_republish,238.000000000,-262.000000000,200000,200139,139
7.156000000,6.925000000,7.425000000,map_odom_tf_republish,231.000000000,-269.000000000,200000,200201,201
7.355000000,7.125000000,7.625000000,map_odom_tf_republish,230.000000000,-270.000000000,200000,200479,479
7.555000000,7.325000000,7.825000000,map_odom_tf_republish,230.000000000,-270.000000000,200000,200294,294
7.756000000,7.525000000,8.025000000,map_odom_tf_republish,231.000000000,-269.000000000,200000,200131,131
7.940000000,7.725000000,8.225000000,map_odom_tf_republish,215.000000000,-285.000000000,200000,200348,348
8.157000000,7.927000000,8.427000000,map_odom_tf_republish,230.000000000,-270.000000000,200000,200269,269
8.351000000,8.127000000,8.627000000,map_odom_tf_republish,224.000000000,-276.000000000,200000,200320,320
8.549000000,8.327000000,8.827000000,map_odom_tf_republish,222.000000000,-278.000000000,200000,200183,183
8.760000000,8.527000000,9.027000000,map_odom_tf_republish,233.000000000,-267.000000000,200000,200428,428
8.956000000,8.727000000,9.227000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200222,222
9.152000000,8.927000000,9.427000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200262,262
9.341000000,9.127000000,9.627000000,map_odom_tf_republish,214.000000000,-286.000000000,200000,200443,443
9.555000000,9.327000000,9.827000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,201125,1125
9.753000000,9.527000000,10.027000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200663,663
9.949000000,9.727000000,10.227000000,map_odom_tf_republish,222.000000000,-278.000000000,200000,200447,447
10.153000000,9.927000000,10.427000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200558,558
10.352000000,10.127000000,10.627000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200506,506
10.554000000,10.327000000,10.827000000,map_odom_tf_republish,227.000000000,-273.000000000,200000,200568,568
10.753000000,10.527000000,11.027000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200443,443
10.952000000,10.727000000,11.227000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200348,348
11.155000000,10.927000000,11.427000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,200290,290
11.345000000,11.127000000,11.627000000,map_odom_tf_republish,218.000000000,-282.000000000,200000,200171,171
11.561000000,11.327000000,11.827000000,map_odom_tf_republish,234.000000000,-266.000000000,200000,200516,516
11.760000000,11.527000000,12.027000000,map_odom_tf_republish,233.000000000,-267.000000000,200000,200345,345
11.961000000,11.727000000,12.227000000,map_odom_tf_republish,234.000000000,-266.000000000,200000,200152,152
12.159000000,11.927000000,12.427000000,map_odom_tf_republish,232.000000000,-268.000000000,200000,200168,168
12.357000000,12.127000000,12.627000000,map_odom_tf_republish,230.000000000,-270.000000000,200000,201077,1077
12.553000000,12.327000000,12.827000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200472,472
12.753000000,12.527000000,13.027000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200307,307
12.955000000,12.727000000,13.227000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,200303,303
13.146000000,12.927000000,13.427000000,map_odom_tf_republish,219.000000000,-281.000000000,200000,200090,90
13.393000000,13.127000000,13.627000000,map_odom_tf_new_pose,266.000000000,-234.000000000,200000,200229,229
13.593000000,13.327000000,13.827000000,map_odom_tf_republish,266.000000000,-234.000000000,200000,200841,841
13.790000000,13.531000000,14.031000000,map_odom_tf_republish,259.000000000,-241.000000000,200000,200253,253
13.988000000,13.730000000,14.230000000,map_odom_tf_republish,258.000000000,-242.000000000,200000,200221,221
14.189000000,13.930000000,14.430000000,map_odom_tf_republish,259.000000000,-241.000000000,200000,201423,1423
14.382000000,14.130000000,14.630000000,map_odom_tf_republish,252.000000000,-248.000000000,200000,200159,159
14.579000000,14.330000000,14.830000000,map_odom_tf_republish,249.000000000,-251.000000000,200000,200200,200
14.774000000,14.530000000,15.030000000,map_odom_tf_republish,244.000000000,-256.000000000,200000,200178,178
14.974000000,14.730000000,15.230000000,map_odom_tf_republish,244.000000000,-256.000000000,200000,200107,107
15.171000000,14.930000000,15.430000000,map_odom_tf_republish,241.000000000,-259.000000000,200000,200025,25
15.372000000,15.130000000,15.630000000,map_odom_tf_republish,242.000000000,-258.000000000,200000,200553,553
15.572000000,15.330000000,15.830000000,map_odom_tf_republish,242.000000000,-258.000000000,200000,200660,660
15.770000000,15.530000000,16.030000000,map_odom_tf_republish,240.000000000,-260.000000000,200000,200148,148
15.957000000,15.730000000,16.230000000,map_odom_tf_republish,227.000000000,-273.000000000,200000,200203,203
16.161000000,15.930000000,16.430000000,map_odom_tf_republish,231.000000000,-269.000000000,200000,200130,130
16.356000000,16.130000000,16.630000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200407,407
16.558000000,16.330000000,16.830000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,200419,419
16.761000000,16.530000000,17.030000000,map_odom_tf_republish,231.000000000,-269.000000000,200000,200280,280
16.949000000,16.730000000,17.230000000,map_odom_tf_republish,219.000000000,-281.000000000,200000,200369,369
17.150000000,16.930000000,17.430000000,map_odom_tf_republish,220.000000000,-280.000000000,200000,200645,645
17.349000000,17.130000000,17.630000000,map_odom_tf_republish,219.000000000,-281.000000000,200000,200318,318
17.537000000,17.330000000,17.830000000,map_odom_tf_republish,207.000000000,-293.000000000,200000,200231,231
17.754000000,17.530000000,18.030000000,map_odom_tf_republish,224.000000000,-276.000000000,200000,200479,479
17.952000000,17.730000000,18.230000000,map_odom_tf_republish,222.000000000,-278.000000000,200000,200225,225
18.152000000,17.930000000,18.430000000,map_odom_tf_republish,222.000000000,-278.000000000,200000,200240,240
18.353000000,18.130000000,18.630000000,map_odom_tf_republish,223.000000000,-277.000000000,200000,200237,237
18.559000000,18.330000000,18.830000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200369,369
18.758000000,18.531000000,19.031000000,map_odom_tf_republish,227.000000000,-273.000000000,200000,200785,785
18.951000000,18.730000000,19.230000000,map_odom_tf_republish,221.000000000,-279.000000000,200000,200285,285
19.159000000,18.930000000,19.430000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200130,130
19.355000000,19.130000000,19.630000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200119,119
19.544000000,19.330000000,19.830000000,map_odom_tf_republish,214.000000000,-286.000000000,200000,200159,159
19.755000000,19.530000000,20.030000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200272,272
19.955000000,19.730000000,20.230000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200235,235
20.147000000,19.930000000,20.430000000,map_odom_tf_republish,217.000000000,-283.000000000,200000,200075,75
20.350000000,20.130000000,20.630000000,map_odom_tf_republish,220.000000000,-280.000000000,200000,200325,325
20.562000000,20.330000000,20.830000000,map_odom_tf_republish,232.000000000,-268.000000000,200000,200411,411
20.756000000,20.530000000,21.030000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200192,192
20.963000000,20.731000000,21.231000000,map_odom_tf_republish,232.000000000,-268.000000000,200000,200220,220
21.155000000,20.930000000,21.430000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200227,227
21.347000000,21.130000000,21.630000000,map_odom_tf_republish,217.000000000,-283.000000000,200000,200473,473
21.559000000,21.330000000,21.830000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200256,256
21.754000000,21.530000000,22.030000000,map_odom_tf_republish,224.000000000,-276.000000000,200000,200213,213
21.945000000,21.730000000,22.230000000,map_odom_tf_republish,215.000000000,-285.000000000,200000,200609,609
22.157000000,21.930000000,22.430000000,map_odom_tf_republish,227.000000000,-273.000000000,200000,200577,577
22.351000000,22.130000000,22.630000000,map_odom_tf_republish,221.000000000,-279.000000000,200000,200340,340
22.551000000,22.330000000,22.830000000,map_odom_tf_republish,221.000000000,-279.000000000,200000,200427,427
22.758000000,22.530000000,23.030000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,200981,981
22.960000000,22.730000000,23.230000000,map_odom_tf_republish,230.000000000,-270.000000000,200000,200415,415
23.146000000,22.930000000,23.430000000,map_odom_tf_republish,216.000000000,-284.000000000,200000,200454,454
23.354000000,23.130000000,23.630000000,map_odom_tf_republish,224.000000000,-276.000000000,200000,200263,263
23.552000000,23.330000000,23.830000000,map_odom_tf_republish,222.000000000,-278.000000000,200000,200300,300
23.753000000,23.530000000,24.030000000,map_odom_tf_republish,223.000000000,-277.000000000,200000,200142,142
23.948000000,23.730000000,24.230000000,map_odom_tf_republish,218.000000000,-282.000000000,200000,200349,349
24.161000000,23.930000000,24.430000000,map_odom_tf_republish,231.000000000,-269.000000000,200000,200106,106
24.349000000,24.130000000,24.630000000,map_odom_tf_republish,219.000000000,-281.000000000,200000,200438,438
24.555000000,24.330000000,24.830000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200237,237
24.760000000,24.530000000,25.030000000,map_odom_tf_republish,230.000000000,-270.000000000,200000,200241,241
24.958000000,24.730000000,25.230000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,200336,336
25.155000000,24.930000000,25.430000000,map_odom_tf_republish,225.000000000,-275.000000000,200000,200367,367
25.345000000,25.130000000,25.630000000,map_odom_tf_republish,215.000000000,-285.000000000,200000,200423,423
25.546000000,25.330000000,25.830000000,map_odom_tf_republish,216.000000000,-284.000000000,200000,200550,550
25.756000000,25.530000000,26.030000000,map_odom_tf_republish,226.000000000,-274.000000000,200000,200371,371
25.958000000,25.730000000,26.230000000,map_odom_tf_republish,228.000000000,-272.000000000,200000,200438,438
26.145000000,25.930000000,26.430000000,map_odom_tf_republish,215.000000000,-285.000000000,200000,200224,224
26.359000000,26.130000000,26.630000000,map_odom_tf_republish,229.000000000,-271.000000000,200000,200320,320
26.553000000,26.330000000,26.830000000,map_odom_tf_republish,223.000000000,-277.000000000,200000,200142,142
26.749000000,26.530000000,27.030000000,map_odom_tf_republish,219.000000000,-281.000000000,200000,200534,534
26.987000000,26.730000000,27.230000000,map_odom_tf_new_pose,257.000000000,-243.000000000,200000,200282,282
27.182000000,26.930000000,27.430000000,map_odom_tf_republish,252.000000000,-248.000000000,200000,200248,248
27.407000000,27.130000000,27.630000000,map_odom_tf_new_pose,277.000000000,-223.000000000,200000,200041,41
27.600000000,27.330000000,27.830000000,map_odom_tf_republish,270.000000000,-230.000000000,200000,200467,467
27.826000000,27.530000000,28.030000000,map_odom_tf_new_pose,296.000000000,-204.000000000,200000,200478,478
28.021000000,27.730000000,28.230000000,map_odom_tf_republish,291.000000000,-209.000000000,200000,200175,175
28.212000000,27.930000000,28.430000000,map_odom_tf_republish,282.000000000,-218.000000000,200000,200304,304
28.439000000,28.130000000,28.630000000,map_odom_tf_new_pose,309.000000000,-191.000000000,200000,200148,148
28.626000000,28.330000000,28.830000000,map_odom_tf_republish,296.000000000,-204.000000000,200000,200175,175
28.818000000,28.530000000,29.030000000,map_odom_tf_republish,288.000000000,-212.000000000,200000,200384,384
29.013000000,28.731000000,29.231000000,map_odom_tf_republish,282.000000000,-218.000000000,200000,201252,1252
29.211000000,28.930000000,29.430000000,map_odom_tf_republish,281.000000000,-219.000000000,200000,200205,205
29.423000000,29.130000000,29.630000000,map_odom_tf_new_pose,293.000000000,-207.000000000,200000,202863,2863
29.618000000,29.330000000,29.830000000,map_odom_tf_republish,288.000000000,-212.000000000,200000,200320,320
29.808000000,29.540000000,30.040000000,map_odom_tf_republish,268.000000000,-232.000000000,200000,200265,265
30.008000000,29.732000000,30.232000000,map_odom_tf_republish,276.000000000,-224.000000000,200000,200212,212
30.206000000,29.932000000,30.432000000,map_odom_tf_republish,274.000000000,-226.000000000,200000,200506,506
30.411000000,30.132000000,30.632000000,map_odom_tf_new_pose,279.000000000,-221.000000000,200000,200314,314
30.607000000,30.332000000,30.832000000,map_odom_tf_republish,275.000000000,-225.000000000,200000,200434,434
30.806000000,30.532000000,31.032000000,map_odom_tf_republish,274.000000000,-226.000000000,200000,200151,151
31.004000000,30.732000000,31.232000000,map_odom_tf_republish,272.000000000,-228.000000000,200000,200370,370
31.201000000,30.932000000,31.432000000,map_odom_tf_new_pose,269.000000000,-231.000000000,200000,200230,230
31.407000000,31.132000000,31.632000000,map_odom_tf_republish,275.000000000,-225.000000000,200000,200556,556
31.603000000,31.332000000,31.832000000,map_odom_tf_republish,271.000000000,-229.000000000,200000,200492,492
31.798000000,31.532000000,32.032000000,map_odom_tf_republish,266.000000000,-234.000000000,200000,200146,146
31.984000000,31.732000000,32.232000000,map_odom_tf_new_pose,252.000000000,-248.000000000,200000,200114,114
32.190000000,31.932000000,32.432000000,map_odom_tf_republish,258.000000000,-242.000000000,200000,200160,160
