1.206000000,0.940000000,266.000000000,200000,200434,434
1.206000000,0.940000000,amcl_pose_publish,200000,200434,434
8.599000000,8.342000000,amcl_pose_publish,200000,200399,399
31.597000000,31.346000000,amcl_pose_publish,200000,200526,526
31.801000000,31.547000000,amcl_pose_publish,200000,200472,472
32.029000000,31.746000000,amcl_pose_publish,200000,200147,147
32.389000000,32.146000000,amcl_pose_publish,200000,200239,239
33.176000000,32.946000000,amcl_pose_publish,200000,200140,140
34.178000000,33.946000000,amcl_pose_publish,200000,200120,120
34.972000000,34.746000000,amcl_pose_publish,200000,200204,204
35.769000000,35.546000000,amcl_pose_publish,200000,200189,189
36.573000000,36.346000000,amcl_pose_publish,200000,200573,573
37.775000000,37.546000000,amcl_pose_publish,200000,200121,121
38.773000000,38.546000000,amcl_pose_publish,200000,200199,199
39.770000000,39.547000000,amcl_pose_publish,200000,200186,186
40.779000000,40.546000000,amcl_pose_publish,200000,200065,65
41.776000000,41.546000000,amcl_pose_publish,200000,201086,1086
42.772000000,42.546000000,amcl_pose_publish,200000,200570,570
43.562000000,43.346000000,amcl_pose_publish,200000,200433,433
44.377000000,44.146000000,amcl_pose_publish,200000,200598,598
45.374000000,45.146000000,amcl_pose_publish,200000,200400,400
46.572000000,46.348000000,amcl_pose_publish,200000,200421,421
47.766000000,47.548000000,amcl_pose_publish,200000,200177,177
48.574000000,48.348000000,amcl_pose_publish,200000,200418,418
49.377000000,49.148000000,amcl_pose_publish,200000,200493,493
50.567000000,50.349000000,amcl_pose_publish,200000,200172,172
51.971000000,51.749000000,amcl_pose_publish,200000,200396,396
53.176000000,52.949000000,amcl_pose_publish,200000,200203,203
53.374000000,53.149000000,amcl_pose_publish,200000,200400,400
53.577000000,53.349000000,amcl_pose_publish,200000,200620,620
53.777000000,53.549000000,amcl_pose_publish,200000,200356,356
53.978000000,53.749000000,amcl_pose_publish,200000,200515,515
54.181000000,53.949000000,amcl_pose_publish,200000,200596,596
3.988000000,3.737000000,amcl_pose_publish,200000,200805,805
