event_index,ros_before_sleep_sec,ros_after_sleep_sec,ros_elapsed_during_sleep_ms,nominal_cycle_ms,cycle_interval_ms,cycle_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
137,179.323000000,179.323000000,0.000000000,100.000000000,101.411608000,1.411608000,0,0,0
138,179.409000000,179.409000000,0.000000000,100.000000000,92.625661000,-7.374339000,0,0,0
139,179.510000000,179.510000000,0.000000000,100.000000000,96.493873000,-3.506127000,0,0,0
140,179.608000000,179.608000000,0.000000000,100.000000000,95.979980000,-4.020020000,0,0,0
141,179.708000000,179.708000000,0.000000000,100.000000000,101.383877000,1.383877000,0,0,0
142,179.812000000,179.812000000,0.000000000,100.000000000,104.754783000,4.754783000,0,0,0
143,179.910000000,179.910000000,0.000000000,100.000000000,93.935164000,-6.064836000,0,0,0
144,180.008000000,180.008000000,0.000000000,100.000000000,100.474609000,0.474609000,0,0,0
145,180.109000000,180.109000000,0.000000000,100.000000000,108.684699000,8.684699000,0,0,0
146,180.217000000,180.217000000,0.000000000,100.000000000,105.801338000,5.801338000,0,0,0
147,180.308000000,180.308000000,0.000000000,100.000000000,90.343709000,-9.656291000,0,0,0
148,180.409000000,180.409000000,0.000000000,100.000000000,103.474050000,3.474050000,0,0,0
149,180.509000000,180.509000000,0.000000000,100.000000000,97.904294000,-2.095706000,0,0,0
150,180.609000000,180.609000000,0.000000000,100.000000000,107.077721000,7.077721000,0,0,0
151,180.708000000,180.708000000,0.000000000,100.000000000,96.984777000,-3.015223000,0,0,0
152,180.808000000,180.808000000,0.000000000,100.000000000,106.856383000,6.856383000,0,0,0
153,180.909000000,180.909000000,0.000000000,100.000000000,96.713081000,-3.286919000,0,0,0
154,181.009000000,181.009000000,0.000000000,100.000000000,98.836917000,-1.163083000,0,0,0
155,181.109000000,181.109000000,0.000000000,100.000000000,102.201908000,2.201908000,0,0,0
156,181.215000000,181.215000000,0.000000000,100.000000000,109.050602000,9.050602000,0,0,0
157,181.311000000,181.311000000,0.000000000,100.000000000,92.075513000,-7.924487000,0,0,0
158,181.409000000,181.409000000,0.000000000,100.000000000,103.944237000,3.944237000,0,0,0
159,181.509000000,181.509000000,0.000000000,100.000000000,106.263556000,6.263556000,0,0,0
160,181.609000000,181.609000000,0.000000000,100.000000000,98.489093000,-1.510907000,0,0,0
161,181.709000000,181.709000000,0.000000000,100.000000000,97.611470000,-2.388530000,0,0,0
162,181.812000000,181.812000000,0.000000000,100.000000000,106.156534000,6.156534000,0,0,0
163,181.908000000,181.908000000,0.000000000,100.000000000,98.470600000,-1.529400000,0,0,0
164,182.009000000,182.009000000,0.000000000,100.000000000,105.211943000,5.211943000,0,0,0
165,182.108000000,182.108000000,0.000000000,100.000000000,97.798365000,-2.201635000,0,0,0
166,182.209000000,182.209000000,0.000000000,100.000000000,104.952350000,4.952350000,0,0,0
167,182.308000000,182.308000000,0.000000000,100.000000000,96.270480000,-3.729520000,0,0,0
168,182.409000000,182.409000000,0.000000000,100.000000000,100.132840000,0.132840000,0,0,0
169,182.508000000,182.508000000,0.000000000,100.000000000,100.293250000,0.293250000,0,0,0
170,182.610000000,182.610000000,0.000000000,100.000000000,110.412214000,10.412214000,0,0,0
171,182.709000000,182.709000000,0.000000000,100.000000000,95.641093000,-4.358907000,0,0,0
172,182.809000000,182.809000000,0.000000000,100.000000000,103.273164000,3.273164000,0,0,0
173,182.909000000,182.909000000,0.000000000,100.000000000,106.864474000,6.864474000,0,0,0
174,183.014000000,183.014000000,0.000000000,100.000000000,103.679967000,3.679967000,0,0,0
175,183.109000000,183.109000000,0.000000000,100.000000000,94.769822000,-5.230178000,0,0,0
176,183.213000000,183.213000000,0.000000000,100.000000000,99.253944000,-0.746056000,0,0,0
177,183.314000000,183.314000000,0.000000000,100.000000000,102.956717000,2.956717000,0,0,0
178,183.409000000,183.409000000,0.000000000,100.000000000,99.105111000,-0.894889000,0,0,0
179,183.509000000,183.509000000,0.000000000,100.000000000,100.445457000,0.445457000,0,0,0
180,183.609000000,183.609000000,0.000000000,100.000000000,103.179393000,3.179393000,0,0,0
181,183.708000000,183.708000000,0.000000000,100.000000000,108.474037000,8.474037000,0,0,0
182,183.808000000,183.808000000,0.000000000,100.000000000,101.966475000,1.966475000,0,0,0
183,183.909000000,183.909000000,0.000000000,100.000000000,97.900752000,-2.099248000,0,0,0
184,184.011000000,184.011000000,0.000000000,100.000000000,101.232222000,1.232222000,0,0,0
185,184.109000000,184.109000000,0.000000000,100.000000000,94.109311000,-5.890689000,0,0,0
186,184.214000000,184.214000000,0.000000000,100.000000000,117.340719000,17.340719000,0,0,0
187,184.309000000,184.309000000,0.000000000,100.000000000,87.920702000,-12.079298000,0,0,0
188,184.408000000,184.408000000,0.000000000,100.000000000,106.929735000,6.929735000,0,0,0
189,184.509000000,184.509000000,0.000000000,100.000000000,102.877857000,2.877857000,0,0,0
190,184.608000000,184.608000000,0.000000000,100.000000000,108.933308000,8.933308000,0,0,0
191,184.709000000,184.709000000,0.000000000,100.000000000,111.750261000,11.750261000,0,0,0
192,184.808000000,184.808000000,0.000000000,100.000000000,99.620408000,-0.379592000,0,0,0
193,184.908000000,184.908000000,0.000000000,100.000000000,103.473870000,3.473870000,0,0,0
194,185.017000000,185.017000000,0.000000000,100.000000000,100.135513000,0.135513000,0,0,0
195,185.108000000,185.108000000,0.000000000,100.000000000,89.751790000,-10.248210000,0,0,0
196,185.210000000,185.210000000,0.000000000,100.000000000,98.999795000,-1.000205000,0,0,0
197,185.310000000,185.310000000,0.000000000,100.000000000,91.806332000,-8.193668000,0,0,0
198,185.409000000,185.409000000,0.000000000,100.000000000,101.620225000,1.620225000,0,0,0
199,185.508000000,185.508000000,0.000000000,100.000000000,108.708104000,8.708104000,0,0,0
200,185.609000000,185.609000000,0.000000000,100.000000000,104.667053000,4.667053000,0,0,0
201,185.708000000,185.708000000,0.000000000,100.000000000,98.039512000,-1.960488000,0,0,0
202,185.817000000,185.817000000,0.000000000,100.000000000,113.076961000,13.076961000,0,0,0
203,185.908000000,185.908000000,0.000000000,100.000000000,91.216320000,-8.783680000,0,0,0
204,186.008000000,186.008000000,0.000000000,100.000000000,106.260825000,6.260825000,0,0,0
205,186.108000000,186.108000000,0.000000000,100.000000000,99.795699000,-0.204301000,0,0,0
206,186.209000000,186.209000000,0.000000000,100.000000000,95.900335000,-4.099665000,0,0,0
207,186.308000000,186.308000000,0.000000000,100.000000000,103.488897000,3.488897000,0,0,0
208,186.409000000,186.409000000,0.000000000,100.000000000,101.902319000,1.902319000,0,0,0
209,186.508000000,186.508000000,0.000000000,100.000000000,100.583571000,0.583571000,0,0,0
210,186.609000000,186.609000000,0.000000000,100.000000000,97.370348000,-2.629652000,0,0,0
211,186.708000000,186.708000000,0.000000000,100.000000000,104.721755000,4.721755000,0,0,0
212,186.808000000,186.808000000,0.000000000,100.000000000,92.343508000,-7.656492000,0,0,0
213,186.908000000,186.908000000,0.000000000,100.000000000,98.950965000,-1.049035000,0,0,0
214,187.010000000,187.010000000,0.000000000,100.000000000,102.417337000,2.417337000,0,0,0
215,187.111000000,187.111000000,0.000000000,100.000000000,114.818016000,14.818016000,0,0,0
216,187.210000000,187.210000000,0.000000000,100.000000000,99.194117000,-0.805883000,0,0,0
217,187.308000000,187.308000000,0.000000000,100.000000000,102.165268000,2.165268000,0,0,0
218,187.409000000,187.409000000,0.000000000,100.000000000,109.010396000,9.010396000,0,0,0
219,187.509000000,187.509000000,0.000000000,100.000000000,99.008281000,-0.991719000,0,0,0
220,187.608000000,187.608000000,0.000000000,100.000000000,96.694413000,-3.305587000,0,0,0
221,187.709000000,187.709000000,0.000000000,100.000000000,100.592235000,0.592235000,0,0,0
222,187.808000000,187.808000000,0.000000000,100.000000000,105.914504000,5.914504000,0,0,0
223,187.909000000,187.909000000,0.000000000,100.000000000,108.370845000,8.370845000,0,0,0
224,188.008000000,188.008000000,0.000000000,100.000000000,96.251833000,-3.748167000,0,0,0
225,188.108000000,188.108000000,0.000000000,100.000000000,109.933577000,9.933577000,0,0,0
226,188.213000000,188.213000000,0.000000000,100.000000000,102.759557000,2.759557000,0,0,0
227,188.308000000,188.308000000,0.000000000,100.000000000,95.469313000,-4.530687000,0,0,0
228,188.410000000,188.410000000,0.000000000,100.000000000,105.289639000,5.289639000,0,0,0
229,188.508000000,188.508000000,0.000000000,100.000000000,103.349361000,3.349361000,0,0,0
230,188.608000000,188.608000000,0.000000000,100.000000000,99.087101000,-0.912899000,0,0,0
231,188.708000000,188.708000000,0.000000000,100.000000000,102.276590000,2.276590000,0,0,0
232,188.808000000,188.808000000,0.000000000,100.000000000,95.907632000,-4.092368000,0,0,0
233,188.909000000,188.909000000,0.000000000,100.000000000,111.523347000,11.523347000,0,0,0
234,189.008000000,189.008000000,0.000000000,100.000000000,90.861667000,-9.138333000,0,0,0
235,189.109000000,189.109000000,0.000000000,100.000000000,103.860897000,3.860897000,0,0,0
236,189.208000000,189.208000000,0.000000000,100.000000000,102.789114000,2.789114000,0,0,0
237,189.309000000,189.309000000,0.000000000,100.000000000,92.413890000,-7.586110000,0,0,0
238,189.408000000,189.408000000,0.000000000,100.000000000,102.865836000,2.865836000,0,0,0
239,189.508000000,189.508000000,0.000000000,100.000000000,104.401391000,4.401391000,0,0,0
